Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
457,C.J. Marable,Coastal Carolina,Sun Belt,12,38,295,7.8,3,24.6,204,1085,5.3,11,90.4,242,1380,5.7,14,,torrance-marable-1
458,Johnathon Johnson,Missouri,SEC,8,29,294,10.1,0,36.8,1,13,13.0,0,1.6,30,307,10.2,0,,johnathon-johnson-2
459,Will Mallory*,Miami (FL),ACC,13,16,293,18.3,2,22.5,0,0,,0,0.0,16,293,18.3,2,,will-mallory-1
460,Kaleb Fossum*,Nevada,MWC,10,28,292,10.4,0,29.2,0,0,,0,0.0,28,292,10.4,0,,kaleb-fossum-1
461,Marshon Ford*,Louisville,ACC,13,20,292,14.6,7,22.5,0,0,,0,0.0,20,292,14.6,7,,marshon-ford-1
462,Noah Frith*,Liberty,Ind,9,15,291,19.4,3,32.3,0,0,,0,0.0,15,291,19.4,3,,noah-frith-1
463,Billy Kemp*,Virginia,ACC,13,35,289,8.3,1,22.2,2,7,3.5,0,0.5,37,296,8.0,1,,billy-kemp-2
464,Garrett Groshek*,Wisconsin,Big Ten,14,29,289,10.0,0,20.6,42,194,4.6,2,13.9,71,483,6.8,2,,garrett-groshek-1
465,J.J. Taylor,Arizona,Pac-12,11,32,289,9.0,0,26.3,148,721,4.9,5,65.5,180,1010,5.6,5,,jj-taylor-1
466,Tre'Shaun Harrison*,Florida State,ACC,12,27,289,10.7,2,24.1,4,10,2.5,0,0.8,31,299,9.6,2,,treshaun-harrison-1
467,Lopini Katoa*,BYU,Ind,12,24,288,12.0,1,24.0,85,358,4.2,4,29.8,109,646,5.9,5,,lopini-katoa-1
468,Milton Wright,Purdue,Big Ten,11,18,288,16.0,1,26.2,1,2,2.0,0,0.2,19,290,15.3,1,,milton-wright-1
469,Stanley Berryhill III,Arizona,Pac-12,12,19,288,15.2,3,24.0,0,0,,0,0.0,19,288,15.2,3,,stanley-berryhill-iii-1
470,Izaiah Lottie,New Mexico State,Ind,11,27,287,10.6,0,26.1,0,0,,0,0.0,27,287,10.6,0,,izaiah-lottie-1
471,Jaylen Hall*,Western Michigan,MAC,13,16,287,17.9,3,22.1,0,0,,0,0.0,16,287,17.9,3,,jaylen-hall-1
472,Devin Gentry*,Georgia State,Sun Belt,13,25,286,11.4,2,22.0,3,24,8.0,0,1.8,28,310,11.1,2,,devin-gentry-1
473,Ke'Shawn Vaughn,Vanderbilt,SEC,12,29,286,9.9,1,23.8,198,1028,5.2,9,85.7,227,1314,5.8,10,,keshawn-vaughn-1
474,Dax Milne*,BYU,Ind,13,21,285,13.6,2,21.9,4,16,4.0,0,1.2,25,301,12.0,2,,dax-milne-1
475,Racey McMath*,LSU,SEC,14,17,285,16.8,3,20.4,0,0,,0,0.0,17,285,16.8,3,,racey-mcmath-1
476,Daniel Lee*,Buffalo,MAC,13,23,284,12.3,1,21.8,0,0,,0,0.0,23,284,12.3,1,,daniel-lee-1
477,Matt Seybert*,Michigan State,Big Ten,12,26,284,10.9,3,23.7,0,0,,0,0.0,26,284,10.9,3,,matt-seybert-1
478,Tyrick James*,Tulane,American,13,19,283,14.9,1,21.8,0,0,,0,0.0,19,283,14.9,1,,tyrick-james-1
479,Jalen Williams*,Louisiana,Sun Belt,13,21,279,13.3,1,21.5,0,0,,0,0.0,21,279,13.3,1,,jalen-williams-7
480,Kendric Pryor*,Wisconsin,Big Ten,14,23,278,12.1,0,19.9,13,180,13.8,2,12.9,36,458,12.7,2,,kendric-pryor-1
481,Matt Drayton,Connecticut,American,12,21,278,13.2,2,23.2,0,0,,0,0.0,21,278,13.2,2,,matt-drayton-1
482,Darren Woods Jr.,Nevada-Las Vegas,MWC,10,21,276,13.1,3,27.6,0,0,,0,0.0,21,276,13.1,3,,darren-woods-jr-1
483,Nick Basquine*,Oklahoma,Big 12,14,19,275,14.5,1,19.6,0,0,,0,0.0,19,275,14.5,1,,nick-basquine-1
484,Sadiq Palmer,Massachusetts,Ind,12,25,275,11.0,2,22.9,0,0,,0,0.0,25,275,11.0,2,,sadiq-palmer-1
485,Sean Riley,Syracuse,ACC,12,36,275,7.6,1,22.9,5,7,1.4,0,0.6,41,282,6.9,1,,sean-riley-2
486,Jake Smith*,Texas,Big 12,13,25,274,11.0,6,21.1,2,9,4.5,0,0.7,27,283,10.5,6,,jake-smith-7
487,Naveon Mitchell,New Mexico State,Ind,8,18,274,15.2,1,34.3,7,29,4.1,0,3.6,25,303,12.1,1,,naveon-mitchell-1
488,Daniel Barker*,Illinois,Big Ten,13,18,273,15.2,4,21.0,0,0,,0,0.0,18,273,15.2,4,,daniel-barker-1
489,Jacob Copeland*,Florida,SEC,13,21,273,13.0,2,21.0,4,28,7.0,0,2.2,25,301,12.0,2,,jacob-copeland-1
490,John Bates*,Boise State,MWC,14,22,273,12.4,1,19.5,0,0,,0,0.0,22,273,12.4,1,,john-bates-1
491,Samuel Emilus,Massachusetts,Ind,12,27,273,10.1,2,22.8,0,0,,0,0.0,27,273,10.1,2,,samuel-emilus-1
492,Wykeen Gill*,Kansas State,Big 12,11,16,273,17.1,2,24.8,1,3,3.0,0,0.3,17,276,16.2,2,,wykeen-gill-1
493,Anselem Umeh,New Mexico,MWC,12,21,272,13.0,0,22.7,0,0,,0,0.0,21,272,13.0,0,,anselem-umeh-1
494,Isaiah Washington,Rutgers,Big Ten,12,18,272,15.1,1,22.7,0,0,,0,0.0,18,272,15.1,1,,isaiah-washington-2
495,Jadon Haselwood*,Oklahoma,Big 12,13,19,272,14.3,1,20.9,3,14,4.7,0,1.1,22,286,13.0,1,,jadon-haselwood-1
496,Jermaine Johnson Jr.,Massachusetts,Ind,12,37,272,7.4,2,22.7,4,37,9.3,0,3.1,41,309,7.5,2,,jermaine-johnson-jr-1
497,Kekoa Crawford*,California,Pac-12,6,16,272,17.0,2,45.3,0,0,,0,0.0,16,272,17.0,2,,kekoa-crawford-1
498,Mark Michaud*,Georgia Southern,Sun Belt,13,16,271,16.9,4,20.8,0,0,,0,0.0,16,271,16.9,4,,mark-michaud-1
499,Savon Scarver*,Utah State,MWC,12,24,271,11.3,0,22.6,0,0,,0,0.0,24,271,11.3,0,,savon-scarver-1
500,DeJon Packer,San Jose State,MWC,12,27,270,10.0,1,22.5,125,567,4.5,11,47.3,152,837,5.5,12,,dejon-packer-1
501,Scott Bracey,Duke,ACC,11,21,270,12.9,2,24.5,0,0,,0,0.0,21,270,12.9,2,,scott-bracey-1
502,A.J. Davis*,Pitt,ACC,11,23,269,11.7,0,24.5,127,530,4.2,4,48.2,150,799,5.3,4,,aj-davis-4
503,A.J. Davis Jr.*,Pitt,ACC,11,23,269,11.7,0,24.5,127,530,4.2,4,48.2,150,799,5.3,4,,aj-davis-jr-1
504,Dominick Wood-Anderson*,Tennessee,SEC,13,21,268,12.8,1,20.6,1,5,5.0,0,0.4,22,273,12.4,1,,dominick-wood-anderson-1
505,Javon McKinley*,Notre Dame,Ind,9,11,268,24.4,4,29.8,0,0,,0,0.0,11,268,24.4,4,,javon-mckinley-1
506,A.J. Taylor*,Wisconsin,Big Ten,12,23,267,11.6,2,22.3,6,34,5.7,0,2.8,29,301,10.4,2,,aj-taylor-1
507,Bryson Denley,Bowling Green,MAC,12,27,267,9.9,3,22.3,111,544,4.9,4,45.3,138,811,5.9,7,,bryson-denley-1
508,Mark Pope*,Miami (FL),ACC,12,18,266,14.8,2,22.2,3,23,7.7,0,1.9,21,289,13.8,2,,mark-pope-1
509,Micaleous Elder*,Charlotte,CUSA,10,21,266,12.7,1,26.6,4,21,5.3,0,2.1,25,287,11.5,1,,micaleous-elder-1
510,Greg White,North Texas,CUSA,12,20,265,13.3,0,22.1,0,0,,0,0.0,20,265,13.3,0,,greg-white-3
511,Mason Hays,Texas State,Sun Belt,12,20,265,13.3,1,22.1,0,0,,0,0.0,20,265,13.3,1,,mason-hays-1
512,Robert Downs III,New Mexico State,Ind,11,22,265,12.0,2,24.1,0,0,,0,0.0,22,265,12.0,2,,robert-downs-iii-1
513,Rodrick Fisher*,Washington State,Pac-12,13,19,265,13.9,1,20.4,0,0,,0,0.0,19,265,13.9,1,,rodrick-fisher-1
514,Josh Harshman*,Wyoming,MWC,13,20,264,13.2,2,20.3,0,0,,0,0.0,20,264,13.2,2,,josh-harshman-1
515,Brandon Bowling*,Arkansas State,Sun Belt,13,28,263,9.4,2,20.2,0,0,,0,0.0,28,263,9.4,2,,brandon-bowling-1
516,Jason Pirtle,North Texas,CUSA,12,17,263,15.5,5,21.9,0,0,,0,0.0,17,263,15.5,5,,jason-pirtle-1
517,Osiris St. Brown,Stanford,Pac-12,12,27,263,9.7,0,21.9,2,12,6.0,0,1.0,29,275,9.5,0,,osiris-st-brown-1
518,Jake Tonges*,California,Pac-12,13,13,262,20.2,1,20.2,0,0,,0,0.0,13,262,20.2,1,,jake-tonges-1
519,Josh Fleeks*,Baylor,Big 12,14,25,262,10.5,1,18.7,9,27,3.0,1,1.9,34,289,8.5,2,,josh-fleeks-1
520,Lamical Perine*,Florida,SEC,13,40,262,6.6,5,20.2,132,676,5.1,6,52.0,172,938,5.5,11,,lamical-perine-1
521,Jared Wayne*,Pitt,ACC,8,18,261,14.5,1,32.6,1,-3,-3.0,0,-0.4,19,258,13.6,1,,jared-wayne-1
522,Jay Rose,Connecticut,American,11,27,261,9.7,2,23.7,0,0,,0,0.0,27,261,9.7,2,,jay-rose-1
523,Randall St. Felix,South Florida,American,12,22,261,11.9,2,21.8,0,0,,0,0.0,22,261,11.9,2,,randall-st-felix-1
524,Jsi Hatfield,East Carolina,American,12,16,260,16.3,2,21.7,13,62,4.8,0,5.2,29,322,11.1,2,,jsi-hatfield-1
525,Sheldon Jones,UTSA,CUSA,12,31,259,8.4,0,21.6,1,-4,-4.0,0,-0.3,32,255,8.0,0,,sheldon-jones-1
526,Art Thompkins,Connecticut,American,12,39,257,6.6,2,21.4,98,468,4.8,2,39.0,137,725,5.3,4,,art-thompkins-1
527,Farrod Green*,Mississippi State,SEC,13,21,257,12.2,1,19.8,0,0,,0,0.0,21,257,12.2,1,,farrod-green-1
528,E.J. Scott,Colorado State,MWC,10,15,255,17.0,1,25.5,2,13,6.5,0,1.3,17,268,15.8,1,,ej-scott-3
529,Tyler Simmons*,Georgia,SEC,14,21,255,12.1,1,18.2,12,89,7.4,0,6.4,33,344,10.4,1,,tyler-simmons-2
530,Ahmad Wagner*,Kentucky,SEC,12,15,254,16.9,2,21.2,0,0,,0,0.0,15,254,16.9,2,,ahmad-wagner-1
531,Braden Lenzy*,Notre Dame,Ind,9,11,254,23.1,2,28.2,13,200,15.4,2,22.2,24,454,18.9,4,,braden-lenzy-1
532,Phillip Brooks*,Kansas State,Big 12,12,26,253,9.7,1,21.1,7,26,3.7,0,2.2,33,279,8.5,1,,phillip-brooks-1
533,Breece Hall*,Iowa State,Big 12,12,23,252,11.0,1,21.0,186,897,4.8,9,74.8,209,1149,5.5,10,,breece-hall-1
534,Jonathan Taylor*,Wisconsin,Big Ten,14,26,252,9.7,5,18.0,320,2003,6.3,21,143.1,346,2255,6.5,26,H-5AA,jonathan-taylor-1
535,Danny Davis*,Wisconsin,Big Ten,14,30,250,8.3,1,17.9,9,110,12.2,1,7.9,39,360,9.2,2,,danny-davis-5
536,Myron Gailliard*,SMU,American,11,26,250,9.6,1,22.7,0,0,,0,0.0,26,250,9.6,1,,myron-gailliard-1
537,Rontavious Groves*,North Carolina,ACC,13,27,250,9.3,1,19.2,3,11,3.7,0,0.8,30,261,8.7,1,,rontavious-groves-1
538,Rontavius Groves*,North Carolina,ACC,13,27,250,9.3,1,19.2,3,11,3.7,0,0.8,30,261,8.7,1,,rontavius-groves-1
539,Trevon Clark*,California,Pac-12,13,21,250,11.9,2,19.2,2,26,13.0,0,2.0,23,276,12.0,2,,trevon-clark-1
540,Adonicas Sanders,Georgia Tech,ACC,12,19,249,13.1,0,20.8,0,0,,0,0.0,19,249,13.1,0,,adonicas-sanders-1
541,Donavon Greene*,Wake Forest,ACC,4,13,249,19.2,2,62.3,0,0,,0,0.0,13,249,19.2,2,,donavon-greene-1
542,Malick Mbodj*,Cincinnati,American,10,23,249,10.8,1,24.9,0,0,,0,0.0,23,249,10.8,1,,malick-mbodj-1
543,Ainias Smith*,Texas A&M,SEC,12,22,248,11.3,3,20.7,7,54,7.7,0,4.5,29,302,10.4,3,,ainias-smith-1
544,Jeremiah Miller,Coastal Carolina,Sun Belt,10,19,248,13.1,1,24.8,0,0,,0,0.0,19,248,13.1,1,,jeremiah-miller-1
545,McLane Mannix,Texas Tech,Big 12,12,26,248,9.5,3,20.7,3,37,12.3,0,3.1,29,285,9.8,3,,mclane-mannix-1
546,Melquise Stovall*,Hawaii,MWC,6,18,248,13.8,4,41.3,1,0,0.0,0,0.0,19,248,13.1,4,,melquise-stovall-1
547,J.K. Dobbins*,Ohio State,Big Ten,14,23,247,10.7,2,17.6,301,2003,6.7,21,143.1,324,2250,6.9,23,H-6,jk-dobbins-1
548,Barrett Banister,Missouri,SEC,11,27,246,9.1,1,22.4,0,0,,0,0.0,27,246,9.1,1,,barrett-banister-1
549,Aaron Molina,New Mexico,MWC,10,14,245,17.5,3,24.5,0,0,,0,0.0,14,245,17.5,3,,aaron-molina-1
550,Chris Pierce,Vanderbilt,SEC,12,14,245,17.5,1,20.4,0,0,,0,0.0,14,245,17.5,1,,chris-pierce-2
551,Kanawai Noa,Nebraska,Big Ten,10,17,245,14.4,2,24.5,0,0,,0,0.0,17,245,14.4,2,,kanawai-noa-1
552,Christian Trahan,Houston,American,12,22,244,11.1,1,20.3,0,0,,0,0.0,22,244,11.1,1,,christian-trahan-1
553,Obi Obialo*,Marshall,CUSA,4,18,244,13.6,0,61.0,0,0,,0,0.0,18,244,13.6,0,,obi-obialo-1
554,Brian Cobbs,Maryland,Big Ten,11,16,243,15.2,0,22.1,0,0,,0,0.0,16,243,15.2,0,,brian-cobbs-2
555,Michael Mathison,Akron,MAC,10,31,243,7.8,0,24.3,2,10,5.0,0,1.0,33,253,7.7,0,,michael-mathison-1
556,Nick Eubanks*,Michigan,Big Ten,13,25,243,9.7,4,18.7,0,0,,0,0.0,25,243,9.7,4,,nick-eubanks-1
557,Ben LeMay*,Charlotte,CUSA,11,19,242,12.7,4,22.0,193,1082,5.6,9,98.4,212,1324,6.2,13,,ben-lemay-1
558,Keaontay Ingram*,Texas,Big 12,13,29,242,8.3,3,18.6,144,853,5.9,7,65.6,173,1095,6.3,10,,keaontay-ingram-1
559,Moe Neal,Syracuse,ACC,12,29,242,8.3,0,20.2,170,846,5.0,7,70.5,199,1088,5.5,7,,moe-neal-1
560,Zack Dobson,Middle Tennessee State,CUSA,8,16,242,15.1,3,30.3,17,113,6.6,0,14.1,33,355,10.8,3,,zack-dobson-1
561,Zack Dobson,Middle Tennessee State,CUSA,8,16,242,15.1,3,30.3,17,113,6.6,0,14.1,33,355,10.8,3,,zack-dobson-2
562,Tre' McKitty*,Florida State,ACC,12,23,241,10.5,0,20.1,0,0,,0,0.0,23,241,10.5,0,,tre-mckitty-1
563,Cameron Scarlett,Stanford,Pac-12,12,25,240,9.6,0,20.0,201,840,4.2,7,70.0,226,1080,4.8,7,,cameron-scarlett-1
564,Dalton Keene*,Virginia Tech,ACC,13,21,240,11.4,5,18.5,11,33,3.0,0,2.5,32,273,8.5,5,,dalton-keene-1
565,Deonte Simpson,North Texas,CUSA,9,18,240,13.3,2,26.7,0,0,,0,0.0,18,240,13.3,2,,deonte-simpson-1
566,Emoryie Edwards,Fresno State,MWC,8,22,240,10.9,2,30.0,0,0,,0,0.0,22,240,10.9,2,,emoryie-edwards-1
567,Joseph Ngata*,Clemson,ACC,15,17,240,14.1,3,16.0,0,0,,0,0.0,17,240,14.1,3,,joseph-ngata-1
568,Malachi Carter,Georgia Tech,ACC,12,16,240,15.0,2,20.0,0,0,,0,0.0,16,240,15.0,2,,malachi-carter-1
569,Alan Busey,UTEP,CUSA,12,17,239,14.1,1,19.9,0,0,,0,0.0,17,239,14.1,1,,alan-busey-1
570,Brennon Dingle,Massachusetts,Ind,12,23,239,10.4,1,19.9,2,-5,-2.5,0,-0.4,25,234,9.4,1,,brennon-dingle-1
571,Keyshawn Helton*,Florida State,ACC,6,17,239,14.1,3,39.8,2,19,9.5,0,3.2,19,258,13.6,3,,keyshawn-helton-1
572,Drew Rosi,Toledo,MAC,12,18,238,13.2,2,19.8,0,0,,0,0.0,18,238,13.2,2,,drew-rosi-1
573,Jordan McCray*,Oklahoma State,Big 12,13,19,237,12.5,2,18.2,0,0,,0,0.0,19,237,12.5,2,,jordan-mccray-2
574,Jah'Marae Sheread,Texas State,Sun Belt,7,21,236,11.2,1,33.7,0,0,,0,0.0,21,236,11.2,1,,jahmarae-sheread-1
575,Sean McKeon*,Michigan,Big Ten,10,13,235,18.1,2,23.5,0,0,,0,0.0,13,235,18.1,2,,sean-mckeon-1
576,Zac Lefebvre*,Buffalo,MAC,11,21,235,11.2,2,21.4,0,0,,0,0.0,21,235,11.2,2,,zac-lefebvre-1
577,Jack Stoll,Nebraska,Big Ten,12,25,234,9.4,1,19.5,0,0,,0,0.0,25,234,9.4,1,,jack-stoll-1
578,CJ Windham,Middle Tennessee State,CUSA,6,13,233,17.9,4,38.8,0,0,,0,0.0,13,233,17.9,4,,cj-windham-1
579,Jared Pinkney,Vanderbilt,SEC,11,20,233,11.7,2,21.2,0,0,,0,0.0,20,233,11.7,2,,jared-pinkney-1
580,J.C. Santana,Tulsa,American,11,19,233,12.3,1,21.2,0,0,,0,0.0,19,233,12.3,1,,jc-santana-1
581,Josh Ali*,Kentucky,SEC,13,23,233,10.1,3,17.9,2,6,3.0,0,0.5,25,239,9.6,3,,josh-ali-1
582,Kenny Yeboah*,Temple,American,11,19,233,12.3,5,21.2,0,0,,0,0.0,19,233,12.3,5,,kenny-yeboah-1
583,Bryce Miller,South Florida,American,12,21,232,11.0,4,19.3,0,0,,0,0.0,21,232,11.0,4,,bryce-miller-1
584,Malcolm Epps*,Texas,Big 12,13,20,232,11.6,2,17.8,0,0,,0,0.0,20,232,11.6,2,,malcolm-epps-1
585,Sean Shaw Jr.*,Iowa State,Big 12,11,15,231,15.4,5,21.0,0,0,,0,0.0,15,231,15.4,5,,sean-shaw-jr-1
586,Gerold Bright*,Utah State,MWC,13,35,230,6.6,1,17.7,182,921,5.1,9,70.8,217,1151,5.3,10,,gerold-bright-1
587,Mycah Pittman*,Oregon,Pac-12,7,18,227,12.6,2,32.4,0,0,,0,0.0,18,227,12.6,2,,mycah-pittman-1
588,Ontaria Wilson*,Florida State,ACC,8,21,227,10.8,1,28.4,2,15,7.5,1,1.9,23,242,10.5,2,,ontaria-wilson-1
589,Cam Akers*,Florida State,ACC,11,30,225,7.5,4,20.5,231,1144,5.0,14,104.0,261,1369,5.2,18,,cam-akers-1
590,Ricky Smalling*,Illinois,Big Ten,8,24,225,9.4,1,28.1,0,0,,0,0.0,24,225,9.4,1,,ricky-smalling-1
591,Will Hastings*,Auburn,SEC,13,19,222,11.7,1,17.1,0,0,,0,0.0,19,222,11.7,1,,will-hastings-1
592,Brady Russell,Colorado,Pac-12,12,23,221,9.6,2,18.4,0,0,,0,0.0,23,221,9.6,2,,brady-russell-1
593,Gabe Nabers*,Florida State,ACC,13,15,221,14.7,2,17.0,0,0,,0,0.0,15,221,14.7,2,,gabe-nabers-1
594,Timothy Scippio,Akron,MAC,11,12,221,18.4,3,20.1,0,0,,0,0.0,12,221,18.4,3,,timothy-scippio-1
595,Aaron Mathews*,Pitt,ACC,13,13,220,16.9,1,16.9,1,-4,-4.0,0,-0.3,14,216,15.4,1,,aaron-mathews-1
596,Kolby Taylor,Oregon State,Pac-12,9,22,219,10.0,1,24.3,0,0,,0,0.0,22,219,10.0,1,,kolby-taylor-1
597,Nigel Fitzgerald,Old Dominion,CUSA,12,14,219,15.6,0,18.3,0,0,,0,0.0,14,219,15.6,0,,nigel-fitzgerald-1
598,Sean Ryan,West Virginia,Big 12,8,19,219,11.5,0,27.4,1,24,24.0,0,3.0,20,243,12.2,0,,sean-ryan-2
599,Antoine Green*,North Carolina,ACC,10,8,217,27.1,2,21.7,0,0,,0,0.0,8,217,27.1,2,,antoine-green-1
600,RB Marlow III,Bowling Green,MAC,12,22,217,9.9,0,18.1,15,80,5.3,0,6.7,37,297,8.0,0,,rb-marlow-iii-1
601,D'Andre Swift*,Georgia,SEC,14,24,216,9.0,1,15.4,196,1218,6.2,7,87.0,220,1434,6.5,8,,dandre-swift-1
602,Tre Mosley*,Michigan State,Big Ten,6,21,216,10.3,1,36.0,0,0,,0,0.0,21,216,10.3,1,,tre-mosley-1
603,Nick Bowers*,Penn State,Big Ten,13,10,214,21.4,3,16.5,0,0,,0,0.0,10,214,21.4,3,,nick-bowers-1
604,Pooka Williams,Kansas,Big 12,11,27,214,7.9,2,19.5,203,1061,5.2,3,96.5,230,1275,5.5,5,,pooka-williams-1
605,Bryson Cannon*,Eastern Michigan,MAC,13,20,212,10.6,2,16.3,0,0,,0,0.0,20,212,10.6,2,,bryson-cannon-1
606,Jake Burt*,Boston College,ACC,11,15,212,14.1,1,19.3,0,0,,0,0.0,15,212,14.1,1,,jake-burt-1
607,Julian Hicks,Akron,MAC,10,32,212,6.6,2,21.2,1,1,1.0,0,0.1,33,213,6.5,2,,julian-hicks-1
608,DK Billingsley,Troy,Sun Belt,12,25,211,8.4,0,17.6,155,901,5.8,10,75.1,180,1112,6.2,10,,dk-billingsley-1
609,Isaiah Zuber*,Mississippi State,SEC,13,14,211,15.1,2,16.2,3,4,1.3,0,0.3,17,215,12.6,2,,isaiah-zuber-1
610,Octavius Evans*,Boise State,MWC,14,19,211,11.1,1,15.1,1,17,17.0,1,1.2,20,228,11.4,2,,octavius-evans-1
611,Steven Claude*,Wake Forest,ACC,13,20,211,10.6,0,16.2,0,0,,0,0.0,20,211,10.6,0,,steven-claude-1
612,Stevie Scott*,Indiana,Big Ten,11,26,211,8.1,1,19.2,178,845,4.7,10,76.8,204,1056,5.2,11,,stevie-scott-1
613,Xazavian Valladay*,Wyoming,MWC,12,11,211,19.2,2,17.6,247,1265,5.1,6,105.4,258,1476,5.7,8,,xazavian-valladay-1
614,CJ Williams*,Navy,American,13,7,210,30.0,2,16.2,56,298,5.3,3,22.9,63,508,8.1,5,,cj-williams-2
615,Jaret Patterson*,Buffalo,MAC,13,13,209,16.1,1,16.1,312,1799,5.8,19,138.4,325,2008,6.2,20,,jaret-patterson-1
616,Marvin Kinsey,Colorado State,MWC,7,16,209,13.1,2,29.9,121,703,5.8,6,100.4,137,912,6.7,8,,marvin-kinsey-1
617,Spencer Webb*,Oregon,Pac-12,13,18,209,11.6,3,16.1,0,0,,0,0.0,18,209,11.6,3,,spencer-webb-1
618,Tra Minter,South Alabama,Sun Belt,12,32,209,6.5,0,17.4,193,1057,5.5,5,88.1,225,1266,5.6,5,,tra-minter-1
619,Tyjon Lindsey,Oregon State,Pac-12,10,18,209,11.6,2,20.9,8,71,8.9,1,7.1,26,280,10.8,3,,tyjon-lindsey-1
620,Keith Gavin*,Florida State,ACC,13,18,208,11.6,0,16.0,0,0,,0,0.0,18,208,11.6,0,,keith-gavin-1
621,Cameron Odom*,Ohio,MAC,12,19,207,10.9,0,17.3,0,0,,0,0.0,19,207,10.9,0,,cameron-odom-1
622,George Holani*,Boise State,MWC,14,26,206,7.9,3,14.7,192,1014,5.3,7,72.4,218,1220,5.6,10,,george-holani-1
623,Aaron Hackett,Syracuse,ACC,12,23,205,8.9,6,17.1,1,3,3.0,0,0.3,24,208,8.7,6,,aaron-hackett-1
624,Sterling Palmer*,Florida International,CUSA,13,22,205,9.3,0,15.8,0,0,,0,0.0,22,205,9.3,0,,sterling-palmer-1
625,Aubry Payne*,Georgia State,Sun Belt,12,13,204,15.7,6,17.0,1,0,0.0,0,0.0,14,204,14.6,6,,aubry-payne-1
626,Bryan Addison*,Oregon,Pac-12,14,18,203,11.3,1,14.5,0,0,,0,0.0,18,203,11.3,1,,bryan-addison-2
627,Isaiah Spiller*,Texas A&M,SEC,13,29,203,7.0,0,15.6,174,946,5.4,10,72.8,203,1149,5.7,10,,isaiah-spiller-1
628,Ky'Jon Tyler,Coastal Carolina,Sun Belt,9,23,203,8.8,1,22.6,4,-16,-4.0,0,-1.8,27,187,6.9,1,,kyjon-tyler-1
629,Derrick Dillon*,LSU,SEC,14,15,202,13.5,2,14.4,0,0,,0,0.0,15,202,13.5,2,,derrick-dillon-1
630,Derrick Vickers*,Utah,Pac-12,14,19,202,10.6,0,14.4,20,94,4.7,1,6.7,39,296,7.6,1,,derrick-vickers-2
631,Jacob Mathis,South Florida,American,11,13,202,15.5,2,18.4,0,0,,0,0.0,13,202,15.5,2,,jacob-mathis-1
632,Bryce Ford-Wheaton,West Virginia,Big 12,11,12,201,16.8,2,18.3,0,0,,0,0.0,12,201,16.8,2,,bryce-ford-wheaton-1
633,Chigoziem Okonkwo,Maryland,Big Ten,12,19,201,10.6,2,16.8,0,0,,0,0.0,19,201,10.6,2,,chigoziem-okonkwo-1
634,Daniel Bellinger*,San Diego State,MWC,13,15,201,13.4,3,15.5,1,-6,-6.0,0,-0.5,16,195,12.2,3,,daniel-bellinger-1
635,Neil McLaurin*,Southern Mississippi,CUSA,12,17,201,11.8,1,16.8,0,0,,0,0.0,17,201,11.8,1,,neil-mclaurin-1
636,Justin Henderson*,Louisiana Tech,CUSA,13,24,200,8.3,1,15.4,188,1062,5.6,15,81.7,212,1262,6.0,16,,justin-henderson-2
637,Kesean Strong,Old Dominion,CUSA,11,27,200,7.4,0,18.2,84,353,4.2,4,32.1,111,553,5.0,4,,kesean-strong-1
638,Tyler Walton*,Ohio,MAC,13,18,199,11.1,1,15.3,4,4,1.0,0,0.3,22,203,9.2,1,,tyler-walton-1
639,Cedric Patterson III,New Mexico,MWC,12,8,198,24.8,2,16.5,2,1,0.5,0,0.1,10,199,19.9,2,,cedric-patterson-iii-1
640,Chuba Hubbard*,Oklahoma State,Big 12,13,23,198,8.6,0,15.2,328,2094,6.4,21,161.1,351,2292,6.5,21,H-8AA,chuba-hubbard-1
641,Darrynton Evans*,Appalachian State,Sun Belt,14,21,198,9.4,5,14.1,255,1480,5.8,18,105.7,276,1678,6.1,23,,darrynton-evans-1
642,Tyler Page*,SMU,American,13,13,198,15.2,0,15.2,0,0,,0,0.0,13,198,15.2,0,,tyler-page-1
643,Tyler Page*,SMU,American,9,13,198,15.2,0,22.0,0,0,,0,0.0,13,198,15.2,0,,tyler-page-2
644,Kyle Horn,Massachusetts,Ind,11,15,197,13.1,3,17.9,0,0,,0,0.0,15,197,13.1,3,,kyle-horn-1
645,Jalen Cropper,Fresno State,MWC,10,15,196,13.1,0,19.6,20,343,17.2,3,34.3,35,539,15.4,3,,jalen-cropper-1
646,Johnny Huntley*,Liberty,Ind,13,11,196,17.8,1,15.1,0,0,,0,0.0,11,196,17.8,1,,johnny-huntley-2
647,Miles Marshall*,Indiana,Big Ten,13,16,196,12.3,1,15.1,0,0,,0,0.0,16,196,12.3,1,,miles-marshall-1
648,Pro Wells,Texas Christian,Big 12,12,17,196,11.5,5,16.3,0,0,,0,0.0,17,196,11.5,5,,pro-wells-1
649,AJ Dillon*,Boston College,ACC,13,13,195,15.0,1,15.0,318,1685,5.3,14,129.6,331,1880,5.7,15,,aj-dillon-1
650,Brett Foley,San Jose State,MWC,12,17,195,11.5,1,16.3,0,0,,0,0.0,17,195,11.5,1,,brett-foley-1
651,Malik Murray*,Georgia Southern,Sun Belt,13,20,195,9.8,3,15.0,7,38,5.4,0,2.9,27,233,8.6,3,,malik-murray-1
