Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
280,Shuler Bentley*,Old Dominion,CUSA,2,4,10,40.0,66,0,0.0,0,0.0,6.6,6.60,16.5,33.0,95.4,,shuler-bentley-1
281,Tyrone Swoopes,Texas,Big 12,11,5,9,55.6,66,0,0.0,1,11.1,7.3,2.33,13.2,6.0,94.9,,tyrone-swoopes-1
282,Isaac Holder*,Eastern Michigan,MAC,13,1,2,50.0,64,0,0.0,1,50.0,32.0,9.50,64.0,4.9,218.8,,isaac-holder-1
283,Justin Agner,Kent State,MAC,2,8,15,53.3,64,0,0.0,2,13.3,4.3,-1.73,8.0,32.0,62.5,,justin-agner-1
284,Sean Maguire*,Florida State,ACC,5,7,12,58.3,64,2,16.7,1,8.3,5.3,4.92,9.1,12.8,141.5,,sean-maguire-1
285,Taylor Cornelius*,Oklahoma State,Big 12,2,7,9,77.8,64,0,0.0,0,0.0,7.1,7.11,9.1,32.0,137.5,,taylor-cornelius-1
286,Nathan Stanley*,Iowa,Big Ten,6,5,9,55.6,62,0,0.0,0,0.0,6.9,6.89,12.4,10.3,113.4,,nathan-stanley-2
287,Tyler Huntley*,Utah,Pac-12,4,5,7,71.4,60,0,0.0,0,0.0,8.6,8.57,12.0,15.0,143.4,,tyler-huntley-1
288,Jaylen Samuels*,North Carolina State,ACC,13,1,1,100.0,59,1,100.0,0,0.0,59.0,79.00,59.0,4.5,925.6,,jaylen-samuels-1
289,R.J. Shelton,Michigan State,Big Ten,12,3,3,100.0,59,0,0.0,0,0.0,19.7,19.67,19.7,4.9,265.2,,rj-shelton-1
290,Price Wilson*,Louisiana Tech,CUSA,4,3,4,75.0,58,0,0.0,0,0.0,14.5,14.50,19.3,14.5,196.8,,price-wilson-1
291,Greyson Lambert*,Georgia,SEC,3,7,12,58.3,56,0,0.0,0,0.0,4.7,4.67,8.0,18.7,97.5,,greyson-lambert-1
292,Nathan Elliott*,North Carolina,ACC,4,8,9,88.9,55,0,0.0,0,0.0,6.1,6.11,6.9,13.8,140.2,,nathan-elliott-1
293,Jajuan Lawson*,New Mexico,MWC,4,3,5,60.0,54,0,0.0,0,0.0,10.8,10.80,18.0,13.5,150.7,,jajuan-lawson-1
294,Johnathan Brantley,Tulane,American,8,8,21,38.1,51,0,0.0,0,0.0,2.4,2.43,6.4,6.4,58.5,,johnathan-brantley-1
295,Linell Bonner*,Houston,American,12,1,2,50.0,50,1,50.0,0,0.0,25.0,35.00,50.0,4.2,425.0,,linell-bonner-1
296,Thomas Stuart*,Boise State,MWC,3,3,5,60.0,50,0,0.0,0,0.0,10.0,10.00,16.7,16.7,144.0,,thomas-stuart-1
297,Al-Damion Riles*,Louisiana,Sun Belt,13,1,2,50.0,48,1,50.0,0,0.0,24.0,34.00,48.0,3.7,416.6,,al-damion-riles-1
298,Kelly Bryant*,Clemson,ACC,4,6,9,66.7,48,1,11.1,0,0.0,5.3,7.56,8.0,12.0,148.1,,kelly-bryant-1
299,Allen Staggers*,Southern Mississippi,CUSA,13,1,2,50.0,47,0,0.0,0,0.0,23.5,23.50,47.0,3.6,247.4,,allen-staggers-1
300,James Summers,East Carolina,American,12,2,2,100.0,46,1,50.0,0,0.0,23.0,33.00,23.0,3.8,458.2,,james-summers-1
301,J.P. Caruso*,Appalachian State,Sun Belt,9,6,6,100.0,46,1,16.7,0,0.0,7.7,11.00,7.7,5.1,219.4,,jp-caruso-1
302,N'Keal Harry,Arizona State,Pac-12,12,1,2,50.0,46,0,0.0,0,0.0,23.0,23.00,46.0,3.8,243.2,,nkeal-harry-1
303,Randall West,Massachusetts,Ind,2,3,5,60.0,45,0,0.0,0,0.0,9.0,9.00,15.0,22.5,135.6,,randall-west-1
304,Shane Morris*,Michigan,Big Ten,6,4,5,80.0,45,0,0.0,0,0.0,9.0,9.00,11.3,7.5,155.6,,shane-morris-1
305,Tago Smith*,Navy,American,1,1,1,100.0,45,0,0.0,0,0.0,45.0,45.00,45.0,45.0,478.0,,tago-smith-1
306,Ke'Mon Freeman,SMU,American,12,1,4,25.0,43,1,25.0,0,0.0,10.8,15.75,43.0,3.6,197.8,,kemon-freemon-1
307,Tyler Davis,Connecticut,American,11,2,3,66.7,42,0,0.0,0,0.0,14.0,14.00,21.0,3.8,184.3,,tyler-davis-2
308,Parker Boehme,Duke,ACC,5,7,9,77.8,41,2,22.2,0,0.0,4.6,9.00,5.9,8.2,189.4,,parker-boehme-1
309,Jack Smith,Arizona State,Pac-12,5,1,1,100.0,40,0,0.0,0,0.0,40.0,40.00,40.0,8.0,436.0,,jack-smith-1
310,Steven Sims Jr.,Kansas,Big 12,12,1,1,100.0,40,0,0.0,0,0.0,40.0,40.00,40.0,3.3,436.0,,steven-sims-jr-1
311,Darrel Colbert,SMU,American,5,4,11,36.4,38,0,0.0,1,9.1,3.5,-0.64,9.5,7.6,47.2,,darrel-colbert-1
312,Jordan Gehrke*,Colorado,Pac-12,3,4,7,57.1,38,0,0.0,0,0.0,5.4,5.43,9.5,12.7,102.7,,jordan-gehrke-1
313,Markell Pack,Ole Miss,SEC,12,1,1,100.0,37,0,0.0,0,0.0,37.0,37.00,37.0,3.1,410.8,,markell-pack-1
314,Andrew Celis,Nevada,MWC,12,1,3,33.3,36,1,33.3,0,0.0,12.0,18.67,36.0,3.0,244.1,,andrew-celis-1
315,Ardarius Stewart*,Alabama,SEC,12,2,2,100.0,36,0,0.0,0,0.0,18.0,18.00,18.0,3.0,251.2,,ardarius-stewart-1
316,Sean Kelly*,South Carolina,SEC,13,1,1,100.0,36,0,0.0,0,0.0,36.0,36.00,36.0,2.8,402.4,,sean-kelly-1
317,Tommy Stevens*,Penn State,Big Ten,7,2,3,66.7,36,0,0.0,0,0.0,12.0,12.00,18.0,5.1,167.5,,tommy-stevens-1
318,I'Tavius Mathers*,Middle Tennessee State,CUSA,13,1,1,100.0,34,0,0.0,0,0.0,34.0,34.00,34.0,2.6,385.6,,itavius-mathers-1
319,Deebo Samuel*,South Carolina,SEC,10,1,1,100.0,33,1,100.0,0,0.0,33.0,53.00,33.0,3.3,707.2,,deebo-samuel-1
320,Gunnar Amos*,Idaho,Sun Belt,8,3,10,30.0,33,0,0.0,1,10.0,3.3,-1.20,11.0,4.1,37.7,,gunnar-amos-1
321,Jalen Brown,Oregon,Pac-12,12,1,1,100.0,33,1,100.0,0,0.0,33.0,53.00,33.0,2.8,707.2,,jalen-brown-2
322,Aaron Zwahlen*,Hawaii,MWC,1,3,10,30.0,32,0,0.0,1,10.0,3.2,-1.30,10.7,32.0,36.9,,aaron-zwahlen-1
323,Malik Rosier*,Miami (FL),ACC,6,2,4,50.0,32,0,0.0,0,0.0,8.0,8.00,16.0,5.3,117.2,,malik-rosier-1
324,Yannis Routsas*,UTSA,CUSA,13,3,3,100.0,32,0,0.0,0,0.0,10.7,10.67,10.7,2.5,189.6,,yannis-routsas-1
325,Jonathan Ward*,Central Michigan,MAC,8,1,2,50.0,31,0,0.0,0,0.0,15.5,15.50,31.0,3.9,180.2,,jonathan-ward-3
326,Tyrain Taylor,New Mexico State,Sun Belt,12,1,1,100.0,31,1,100.0,0,0.0,31.0,51.00,31.0,2.6,690.4,,tyrain-taylor-1
327,Jordan Lasley,UCLA,Pac-12,11,1,1,100.0,30,0,0.0,0,0.0,30.0,30.00,30.0,2.7,352.0,,jordan-lasley-1
328,Kalen Ballage,Arizona State,Pac-12,12,3,4,75.0,30,1,25.0,0,0.0,7.5,12.50,10.0,2.5,220.5,,kalen-ballage-1
329,Hayden Hunt*,Colorado State,MWC,13,1,1,100.0,29,0,0.0,0,0.0,29.0,29.00,29.0,2.2,343.6,,hayden-hunt-1
330,Logan Marchi*,Temple,American,6,2,6,33.3,29,0,0.0,0,0.0,4.8,4.83,14.5,4.8,73.9,,logan-marchi-1
331,Marshall Long*,Georgia,SEC,9,1,1,100.0,29,0,0.0,0,0.0,29.0,29.00,29.0,3.2,343.6,,marshall-long-1
332,Ryan Agnew*,San Diego State,MWC,8,2,2,100.0,29,0,0.0,0,0.0,14.5,14.50,14.5,3.6,221.8,,ryan-agnew-1
333,Tyler Cogswell,Cincinnati,American,12,1,1,100.0,29,1,100.0,0,0.0,29.0,49.00,29.0,2.4,673.6,,tyler-cogswell-1
334,Luke Wright*,Kentucky,SEC,2,3,4,75.0,28,0,0.0,1,25.0,7.0,-4.25,9.3,14.0,83.8,,luke-wright-1
335,Jakobi Meyers*,North Carolina State,ACC,13,1,2,50.0,27,0,0.0,0,0.0,13.5,13.50,27.0,2.1,163.4,,jakobi-meyers-1
336,James Mayden,Rice,CUSA,9,1,1,100.0,27,1,100.0,0,0.0,27.0,47.00,27.0,3.0,656.8,,james-mayden-1
337,James Pensyl*,Eastern Michigan,MAC,1,2,2,100.0,27,0,0.0,0,0.0,13.5,13.50,13.5,27.0,213.4,,james-pensyl-1
338,Fred Ross*,Mississippi State,SEC,13,2,2,100.0,26,1,50.0,0,0.0,13.0,23.00,13.0,2.0,374.2,,fred-ross-1
339,Joe Mixon*,Oklahoma,Big 12,12,1,1,100.0,26,1,100.0,0,0.0,26.0,46.00,26.0,2.2,648.4,,joe-mixon-1
340,Matt Flynn,Georgia Southern,Sun Belt,12,1,1,100.0,26,0,0.0,0,0.0,26.0,26.00,26.0,2.2,318.4,,matt-flynn-2
341,Cameron Batson,Texas Tech,Big 12,12,1,2,50.0,25,0,0.0,0,0.0,12.5,12.50,25.0,2.1,155.0,,cameron-batson-1
342,Jeff Smith*,Boston College,ACC,13,2,2,100.0,25,1,50.0,0,0.0,12.5,22.50,12.5,1.9,370.0,,jeff-smith-10
343,Tucker Israel*,Clemson,ACC,2,4,4,100.0,25,0,0.0,0,0.0,6.3,6.25,6.3,12.5,152.5,,tucker-israel-1
344,Chris Carson*,Oklahoma State,Big 12,9,1,2,50.0,24,0,0.0,0,0.0,12.0,12.00,24.0,2.7,150.8,,chris-carson-1
345,Temi Alaka,Rice,CUSA,11,1,1,100.0,24,1,100.0,0,0.0,24.0,44.00,24.0,2.2,631.6,,temi-alaka-1
346,Brisly Estime,Syracuse,ACC,12,1,1,100.0,23,0,0.0,0,0.0,23.0,23.00,23.0,1.9,293.2,,brisly-estime-1
347,Mason Petrino*,Idaho,Sun Belt,7,5,7,71.4,23,0,0.0,0,0.0,3.3,3.29,4.6,3.3,99.0,,mason-petrino-1
348,Austin Hays*,Oklahoma State,Big 12,13,1,1,100.0,22,0,0.0,0,0.0,22.0,22.00,22.0,1.7,284.8,,austin-hays-1
349,Bilal Marshall,Purdue,Big Ten,12,3,6,50.0,22,0,0.0,0,0.0,3.7,3.67,7.3,1.8,80.8,,bilal-marshall-1
350,L.G. Williams,Texas State,Sun Belt,4,1,1,100.0,22,1,100.0,0,0.0,22.0,42.00,22.0,5.5,614.8,,lg-williams-1
351,D.J. Moore*,Maryland,Big Ten,13,1,2,50.0,21,0,0.0,0,0.0,10.5,10.50,21.0,1.6,138.2,,dj-moore-3
352,Eric Laurent,Missouri,SEC,12,1,1,100.0,21,1,100.0,0,0.0,21.0,41.00,21.0,1.8,606.4,,eric-laurent-1
353,Hayden Hurst*,South Carolina,SEC,13,2,2,100.0,21,0,0.0,0,0.0,10.5,10.50,10.5,1.6,188.2,,hayden-hurst-1
354,Janarion Grant,Rutgers,Big Ten,4,1,1,100.0,21,1,100.0,0,0.0,21.0,41.00,21.0,5.3,606.4,,janarion-grant-1
355,Makoa Camanse-Stevens*,Hawaii,MWC,12,1,1,100.0,21,0,0.0,0,0.0,21.0,21.00,21.0,1.8,276.4,,makoa-camanse-stevens-1
356,D'Eriq King*,Houston,American,10,2,3,66.7,20,1,33.3,0,0.0,6.7,13.33,10.0,2.0,232.7,,deriq-king-1
357,Mitchell Ludwig*,Virginia Tech,ACC,14,1,1,100.0,20,0,0.0,0,0.0,20.0,20.00,20.0,1.4,268.0,,mitchell-ludwig-1
358,J.J. Cosentino*,Florida State,ACC,2,2,9,22.2,19,1,11.1,0,0.0,2.1,4.33,9.5,9.5,76.6,,jj-cosentino-1
359,Justin McMillan*,LSU,SEC,1,1,1,100.0,19,0,0.0,0,0.0,19.0,19.00,19.0,19.0,259.6,,justin-mcmillan-1
360,Jack Sheldon*,Central Michigan,MAC,12,1,1,100.0,18,0,0.0,0,0.0,18.0,18.00,18.0,1.5,251.2,,jack-sheldon-1
361,Phil Mayhue*,Memphis,American,13,1,1,100.0,18,0,0.0,0,0.0,18.0,18.00,18.0,1.4,251.2,,phil-mayhue-1
362,Jalen Harvey,Arizona State,Pac-12,10,1,2,50.0,17,0,0.0,0,0.0,8.5,8.50,17.0,1.7,121.4,,jalen-harvey-2
363,Ben DiNucci*,Pitt,ACC,2,3,9,33.3,16,1,11.1,2,22.2,1.8,-6.00,5.3,8.0,40.5,,ben-dinucci-1
364,Benjamin Snell Jr.*,Kentucky,SEC,13,2,4,50.0,16,0,0.0,0,0.0,4.0,4.00,8.0,1.2,83.6,,benjamin-snell-jr-1
365,John Johnson*,Troy,Sun Belt,12,1,1,100.0,16,1,100.0,0,0.0,16.0,36.00,16.0,1.3,564.4,,john-johnson-14
366,Chris Chugunov*,West Virginia,Big 12,5,2,5,40.0,15,0,0.0,1,20.0,3.0,-6.00,7.5,3.0,25.2,,chris-chugunov-1
367,Dane Roy*,Houston,American,13,1,1,100.0,15,0,0.0,0,0.0,15.0,15.00,15.0,1.2,226.0,,dane-roy-1
368,Kyle Kempt,Iowa State,Big 12,2,2,2,100.0,15,0,0.0,0,0.0,7.5,7.50,7.5,7.5,163.0,,kyle-kempt-1
369,Michael Barden,Texas Tech,Big 12,11,1,1,100.0,15,0,0.0,0,0.0,15.0,15.00,15.0,1.4,226.0,,michael-barden-1
370,Davon Jones*,Boston College,ACC,12,1,2,50.0,14,1,50.0,0,0.0,7.0,17.00,14.0,1.2,273.8,,davon-jones-1
371,Jay MacIntyre*,Colorado,Pac-12,14,1,2,50.0,14,0,0.0,0,0.0,7.0,7.00,14.0,1.0,108.8,,jay-macintyre-1
372,Jojo Kemp*,Kentucky,SEC,10,1,1,100.0,14,0,0.0,0,0.0,14.0,14.00,14.0,1.4,217.6,,jojo-kemp-1
373,Manny Morgan,Akron,MAC,11,1,1,100.0,14,1,100.0,0,0.0,14.0,34.00,14.0,1.3,547.6,,manny-morgan-1
374,Zack Darlington*,Nebraska,Big Ten,10,2,6,33.3,14,0,0.0,0,0.0,2.3,2.33,7.0,1.4,52.9,,zack-darlington-1
375,Sam Rogers*,Virginia Tech,ACC,14,1,1,100.0,13,1,100.0,0,0.0,13.0,33.00,13.0,0.9,539.2,,sam-rogers-1
376,Treyvon Green,Fresno State,MWC,11,2,2,100.0,13,0,0.0,0,0.0,6.5,6.50,6.5,1.2,154.6,,treyvon-green-1
377,DJ Nelson,Utah State,MWC,1,1,1,100.0,12,0,0.0,0,0.0,12.0,12.00,12.0,12.0,200.8,,dj-nelson-1
378,Joe Walker*,Army,Ind,12,1,1,100.0,12,0,0.0,0,0.0,12.0,12.00,12.0,1.0,200.8,,joe-walker-4
379,Spencer Smith*,Memphis,American,13,1,1,100.0,12,0,0.0,0,0.0,12.0,12.00,12.0,0.9,200.8,,spencer-smith-6
380,Alex Delton*,Kansas State,Big 12,4,3,6,50.0,11,0,0.0,0,0.0,1.8,1.83,3.7,2.8,65.4,,alex-delton-1
381,Corey Fatony,Missouri,SEC,12,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,0.9,192.4,,corey-fatony-1
382,Dylan Klumph,California,Pac-12,12,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,0.9,192.4,,dylan-klumph-1
383,Dylan Klumph,California,Pac-12,10,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,1.1,192.4,,dylan-klumph-2
384,Kerryon Johnson*,Auburn,SEC,12,3,3,100.0,11,1,33.3,0,0.0,3.7,10.33,3.7,0.9,240.8,,kerryon-johnson-1
385,Noel Thomas,Connecticut,American,12,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,0.9,192.4,,noel-thomas-1
386,Tre Tipton*,Pitt,ACC,9,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,1.2,192.4,,tre-tripton-1
387,Corey Lacanaria,Ball State,MAC,11,1,2,50.0,10,0,0.0,1,50.0,5.0,-17.50,10.0,0.9,-8.0,,corey-lacanaria-1
388,Deshaunte Jones,Iowa State,Big 12,12,1,1,100.0,10,0,0.0,0,0.0,10.0,10.00,10.0,0.8,184.0,,deshaunte-jones-1
389,Eric Keena*,North Texas,CUSA,13,1,1,100.0,10,0,0.0,0,0.0,10.0,10.00,10.0,0.8,184.0,,eric-keena-1
390,Ervin Philips,Syracuse,ACC,12,1,1,100.0,10,0,0.0,0,0.0,10.0,10.00,10.0,0.8,184.0,,ervin-phillips-1
391,Chad President*,Tulsa,American,1,1,2,50.0,9,0,0.0,0,0.0,4.5,4.50,9.0,9.0,87.8,,chad-president-1
392,Christian Blake,Northern Illinois,MAC,12,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,0.8,175.6,,christian-blake-1
393,James Barnes*,Clemson,ACC,1,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,9.0,175.6,,james-barnes-1
394,Johnathan Boone,New Mexico State,Sun Belt,12,1,1,100.0,9,1,100.0,0,0.0,9.0,29.00,9.0,0.8,505.6,,johnathan-boone-1
395,Kaleb Barker*,Troy,Sun Belt,10,3,4,75.0,9,0,0.0,0,0.0,2.3,2.25,3.0,0.9,93.9,,kaleb-barker-1
396,Mitchell Juergens*,BYU,Ind,13,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,0.7,175.6,,mitchell-juergens-1
397,TaQuon Marshall*,Georgia Tech,ACC,2,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,4.5,175.6,,taquon-marshall-1
398,Austin Proehl*,North Carolina,ACC,13,1,1,100.0,8,0,0.0,0,0.0,8.0,8.00,8.0,0.6,167.2,,austin-proehl-1
399,Brady Jones*,UTSA,CUSA,13,1,2,50.0,8,1,50.0,0,0.0,4.0,14.00,8.0,0.6,248.6,,brady-jones-2
400,John Kolar*,Oklahoma State,Big 12,1,1,2,50.0,8,0,0.0,0,0.0,4.0,4.00,8.0,8.0,83.6,,john-kolar-1
401,Jordan Davis*,Louisiana,Sun Belt,7,2,3,66.7,7,0,0.0,0,0.0,2.3,2.33,3.5,1.0,86.3,,jordan-davis-5
402,Ben Weaver*,Boise State,MWC,13,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,0.5,150.4,,ben-weaver-1
403,Connor Brewer,Virginia,ACC,2,2,12,16.7,6,0,0.0,0,0.0,0.5,0.50,3.0,3.0,20.9,,connor-brewer-1
404,Detrich Clark*,Colorado State,MWC,13,1,1,100.0,6,1,100.0,0,0.0,6.0,26.00,6.0,0.5,480.4,,detrich-clark-1
405,Jordan Johnson,Buffalo,MAC,12,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,0.5,150.4,,jordan-johnson-4
406,Colar Kuhns,Michigan State,Big Ten,1,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,5.0,142.0,,colar-kuhns-1
407,Mitchell Paige*,Indiana,Big Ten,13,1,2,50.0,5,1,50.0,0,0.0,2.5,12.50,5.0,0.4,236.0,,mitchell-paige-1
408,Nick Tiano*,Mississippi State,SEC,5,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,1.0,142.0,,nick-tiano-1
409,Wade Lees*,Maryland,Big Ten,13,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,0.4,142.0,,wade-lees-1
410,Austin Conway*,Wyoming,MWC,14,1,1,100.0,4,1,100.0,0,0.0,4.0,24.00,4.0,0.3,463.6,,austin-conway-1
411,Chris Finke,Notre Dame,Ind,10,1,2,50.0,4,0,0.0,0,0.0,2.0,2.00,4.0,0.4,66.8,,chris-finke-1
412,Jauan Jennings*,Tennessee,SEC,13,1,2,50.0,4,1,50.0,0,0.0,2.0,12.00,4.0,0.3,231.8,,jauan-jennings-1
413,Aaron Jones,UTEP,CUSA,12,1,1,100.0,3,1,100.0,0,0.0,3.0,23.00,3.0,0.3,455.2,,aaron-jones-6
414,Colin Reardon,Kent State,MAC,10,1,3,33.3,3,0,0.0,0,0.0,1.0,1.00,3.0,0.3,41.7,,colin-reardon-1
415,Jarveon Williams*,UTSA,CUSA,13,1,1,100.0,3,1,100.0,0,0.0,3.0,23.00,3.0,0.2,455.2,,jarveon-williams-1
416,Lee McNeill,Charlotte,CUSA,12,2,6,33.3,3,0,0.0,0,0.0,0.5,0.50,1.5,0.3,37.5,,lee-mcneill-1
417,Ty Storey*,Arkansas,SEC,3,1,4,25.0,3,0,0.0,0,0.0,0.8,0.75,3.0,1.0,31.3,,ty-storey-1
418,Demario Richard,Arizona State,Pac-12,11,1,1,100.0,2,0,0.0,0,0.0,2.0,2.00,2.0,0.2,116.8,,demario-richard-1
419,Dillon Stoner*,Oklahoma State,Big 12,4,1,2,50.0,2,1,50.0,0,0.0,1.0,11.00,2.0,0.5,223.4,,dillon-stoner-1
420,Zay Jones,East Carolina,American,12,1,1,100.0,2,1,100.0,0,0.0,2.0,22.00,2.0,0.2,446.8,,isaiah-jones-2
421,Jack Mitchell*,Northwestern,Big Ten,13,1,1,100.0,2,0,0.0,0,0.0,2.0,2.00,2.0,0.2,116.8,,jack-mitchell-2
422,James Proche,SMU,American,12,1,2,50.0,2,0,0.0,0,0.0,1.0,1.00,2.0,0.2,58.4,,james-proche-1
423,Matt Alviti*,Northwestern,Big Ten,4,1,1,100.0,2,0,0.0,0,0.0,2.0,2.00,2.0,0.5,116.8,,matt-alviti-1
424,Tylin Oden,Rutgers,Big Ten,6,1,8,12.5,2,0,0.0,0,0.0,0.3,0.25,2.0,0.3,14.6,,tylin-oden-1
425,Conner McQueen*,Texas A&M,SEC,13,1,1,100.0,1,0,0.0,0,0.0,1.0,1.00,1.0,0.1,108.4,,conner-mcqueen-1
426,Rawleigh Williams III*,Arkansas,SEC,13,1,1,100.0,1,1,100.0,0,0.0,1.0,21.00,1.0,0.1,438.4,,rawleigh-williams-iii-1
427,Allan Cui,Nevada-Las Vegas,MWC,8,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,allan-cui-1
428,Andrew Libby,Massachusetts,Ind,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,andrew-libby-1
429,Andrew Scanlan*,Northwestern,Big Ten,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,andrew-scanlan-1
430,Austin Parker,Duke,ACC,7,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,austin-parker-2
431,Bentlee Critcher*,Appalachian State,Sun Belt,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,bentlee-critcher-1
432,Bernard Davis,Massachusetts,Ind,12,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,bernard-davis-2
433,Blake Cusick,Fresno State,MWC,12,0,2,0.0,0,0,0.0,1,50.0,0.0,-22.50,,0.0,-100.0,,blake-cusick-1
434,Blake Lynch*,Baylor,Big 12,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,blake-lynch-1
435,Brandon Childress*,Central Michigan,MAC,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,brandon-childress-1
436,Brian O'Neill*,Pitt,ACC,13,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,brian-oneill-1
437,Christian Kirk*,Texas A&M,SEC,13,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,christian-kirk-1
438,Cole Freytag,UTEP,CUSA,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,cole-freytag-1
439,Corey Clement*,Wisconsin,Big Ten,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,corey-clement-1
440,Dede Westbrook*,Oklahoma,Big 12,13,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,H-4AA,dede-westbrook-1
441,Dedrick Mills*,Georgia Tech,ACC,9,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,dedrick-mills-1
442,Demari Simpkins*,Utah,Pac-12,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,demari-simpkins-1
443,D'Ernest Johnson*,South Florida,American,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dernest-johnson-1
444,Dion Ray*,Louisiana,Sun Belt,6,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dion-ray-1
445,D.J. Thompson*,Southern Mississippi,CUSA,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dj-thompson-1
446,Donnel Pumphrey*,San Diego State,MWC,14,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,H-10,donnel-pumphrey-1
447,Dontravious Wilson*,UCF,American,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dontravious-wilson-1
448,Drew Anderson,Buffalo,MAC,1,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,drew-anderson-1
449,Frank Nutile*,Temple,American,3,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,frank-nutile-1
450,Glenn Smith,Georgia State,Sun Belt,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,glenn-smith-2
451,Grant Powell*,South Alabama,Sun Belt,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,grant-powell-1
452,Hasise Dubois,Virginia,ACC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,hasise-dubois-1
453,Isaiah Ford*,Virginia Tech,ACC,14,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,isaiah-ford-1
454,Ishmael Zamora*,Baylor,Big 12,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,ishmael-zamora-1
455,Jack Click*,Virginia Tech,ACC,1,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,jack-click-1
456,Jalen Greene*,USC,Pac-12,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,jalen-greene-1
457,Jalen McCleskey*,Oklahoma State,Big 12,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,jalen-mccleskey-1
458,Jalen Robinette*,Air Force,MWC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,jalen-robinette-1
459,Jesse Kroll*,Central Michigan,MAC,4,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,jesse-kroll-1
460,John Diarse*,Texas Christian,Big 12,13,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,john-diarse-1
461,Jordan Chunn*,Troy,Sun Belt,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,jordan-chunn-1
462,Joseph Davidson,Bowling Green,MAC,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,joseph-davidson-1
463,Josh Cleveland,Bowling Green,MAC,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,josh-cleveland-1
