Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
192,Bert Emanuel Jr.,Central Michigan,MAC,4,67,496,7.4,7,124.0,0,0,,0,0.0,67,496,7.4,7,,bert-emanuel-jr-1
193,Kye Robichaux,Western Kentucky,CUSA,9,73,496,6.8,3,55.1,13,74,5.7,0,8.2,86,570,6.6,3,,kye-robichaux-1
194,Collin Schlee,Kent State,MAC,11,98,489,5.0,4,44.5,1,-16,-16.0,0,-1.5,99,473,4.8,4,,collin-schlee-1
195,Dillon Johnson,Mississippi State,SEC,11,89,488,5.5,3,44.4,48,285,5.9,0,25.9,137,773,5.6,3,,dillon-johnson-1
196,Jamious Griffin,Oregon State,Pac-12,12,86,488,5.7,4,40.7,4,25,6.3,0,2.1,90,513,5.7,4,,jamious-griffin-1
197,Cam Wiley,Akron,MAC,10,106,486,4.6,5,48.6,22,117,5.3,0,11.7,128,603,4.7,5,,cam-wiley-1
198,Gerald Green,Georgia Southern,Sun Belt,11,89,483,5.4,6,43.9,3,13,4.3,0,1.2,92,496,5.4,6,,gerald-green-5
199,Jaylen Coleman,Duke,ACC,9,102,480,4.7,4,53.3,6,49,8.2,1,5.4,108,529,4.9,5,,jaylen-coleman-2
200,Casey Filkins,Stanford,Pac-12,7,122,478,3.9,4,68.3,17,205,12.1,1,29.3,139,683,4.9,5,,casey-filkins-1
201,Michael Pratt,Tulane,American,13,129,478,3.7,10,36.8,0,0,,1,0.0,129,478,3.7,11,,michael-pratt-1
202,Chez Mellusi,Wisconsin,Big Ten,9,112,473,4.2,2,52.6,2,25,12.5,1,2.8,114,498,4.4,3,,chez-mellusi-1
203,Maquel Haywood,Navy,American,12,73,473,6.5,0,39.4,8,137,17.1,2,11.4,81,610,7.5,2,,maquel-haywood-1
204,Keyon Mozee,Miami (OH),MAC,11,109,471,4.3,2,42.8,2,6,3.0,0,0.5,111,477,4.3,2,,keyon-mozee-1
205,Treyson Potts,Minnesota,Big Ten,12,101,471,4.7,3,39.3,3,23,7.7,0,1.9,104,494,4.8,3,,treyson-potts-1
206,Cam Fancher,Marshall,Sun Belt,13,107,466,4.4,1,35.8,0,0,,0,0.0,107,466,4.4,1,,cam-fancher-1
207,Cameron Rising,Utah,Pac-12,13,77,465,6.0,6,35.8,1,9,9.0,0,0.7,78,474,6.1,6,,cameron-rising-1
208,Charvis Thornton,Louisiana Tech,CUSA,12,80,464,5.8,3,38.7,5,25,5.0,0,2.1,85,489,5.8,3,,charvis-thornton-1
209,Qualan Jones,Baylor,Big 12,13,92,462,5.0,7,35.5,23,135,5.9,0,10.4,115,597,5.2,7,,qualan-jones-1
210,Rodney Hammond Jr.,Pitt,ACC,8,109,460,4.2,5,57.5,6,73,12.2,0,9.1,115,533,4.6,5,,rodney-hammond-jr-1
211,Lawrance Toafili,Florida State,ACC,13,93,457,4.9,5,35.2,24,268,11.2,1,20.6,117,725,6.2,6,,lawrance-toafili-1
212,Jamyest Williams,Georgia State,Sun Belt,8,85,447,5.3,2,55.9,4,27,6.8,0,3.4,89,474,5.3,2,,jamyest-williams-1
213,Jirehl Brock,Iowa State,Big 12,10,99,445,4.5,3,44.5,21,113,5.4,1,11.3,120,558,4.7,4,,jirehl-brock-1
214,Kyle Monangai,Rutgers,Big Ten,12,109,445,4.1,2,37.1,6,31,5.2,0,2.6,115,476,4.1,2,,kyle-monangai-1
215,Chris Tyree,Notre Dame,Ind,13,100,444,4.4,3,34.2,24,138,5.8,2,10.6,124,582,4.7,5,,chris-tyree-1
216,Garrett Shrader,Syracuse,ACC,12,150,444,3.0,9,37.0,0,0,,0,0.0,150,444,3.0,9,,garrett-shrader-1
217,Keshawn King,Virginia Tech,ACC,9,74,443,6.0,3,49.2,20,137,6.9,1,15.2,94,580,6.2,4,,keshawn-king-1
218,Tyson Riley,Army,Ind,10,95,441,4.6,2,44.1,1,2,2.0,0,0.2,96,443,4.6,2,,tyson-riley-1
219,Peny Boone,Toledo,MAC,13,115,439,3.8,3,33.8,11,93,8.5,0,7.2,126,532,4.2,3,,peny-boone-1
220,Nathaniel Peat,Missouri,SEC,12,100,438,4.4,2,36.5,10,66,6.6,1,5.5,110,504,4.6,3,,nathaniel-peat-1
221,Asa Martin,Memphis,American,12,85,435,5.1,7,36.3,36,312,8.7,1,26.0,121,747,6.2,8,,asa-martin-1
222,Brandon Campbell,Houston,American,10,90,435,4.8,4,43.5,15,90,6.0,0,9.0,105,525,5.0,4,,brandon-campbell-4
223,Hendon Hooker,Tennessee,SEC,11,104,430,4.1,5,39.1,0,0,,0,0.0,104,430,4.1,5,H-5,hendon-hooker-1
224,Justin Johnson Jr.,West Virginia,Big 12,12,98,430,4.4,3,35.8,8,46,5.8,1,3.8,106,476,4.5,4,,justin-johnson-jr-1
225,Malik Sherrod,Fresno State,MWC,14,80,428,5.4,2,30.6,7,51,7.3,0,3.6,87,479,5.5,2,,malik-sherrod-1
226,Jalon Daniels,Kansas,Big 12,9,77,425,5.5,7,47.2,0,0,,0,0.0,77,425,5.5,7,,jalon-daniels-1
227,Jaylan Knighton,Miami (FL),ACC,10,78,423,5.4,1,42.3,9,82,9.1,0,8.2,87,505,5.8,1,,jaylan-knighton-1
228,Max Duggan,TCU,Big 12,15,137,423,3.1,9,28.2,1,1,1.0,0,0.1,138,424,3.1,9,H-2,max-duggan-1
229,Dontae Smith,Georgia Tech,ACC,12,87,420,4.8,5,35.0,19,125,6.6,0,10.4,106,545,5.1,5,,dontae-smith-1
230,Johnnie Lang,Arkansas State,Sun Belt,12,119,419,3.5,3,34.9,24,238,9.9,3,19.8,143,657,4.6,6,,johnnie-lang-1
231,Jordan Travis,Florida State,ACC,13,82,417,5.1,7,32.1,1,2,2.0,1,0.2,83,419,5.0,8,,jordan-travis-1
232,AJ Green,Arkansas,SEC,13,87,414,4.8,3,31.8,6,75,12.5,0,5.8,93,489,5.3,3,,aj-green-6
233,Leshon Williams,Iowa,Big Ten,12,116,412,3.6,2,34.3,11,78,7.1,0,6.5,127,490,3.9,2,,leshon-williams-1
234,Noah Cain,LSU,SEC,14,76,409,5.4,10,29.2,9,76,8.4,0,5.4,85,485,5.7,10,,noah-cain-1
235,Nate Carter,Connecticut,Ind,5,65,405,6.2,1,81.0,5,39,7.8,0,7.8,70,444,6.3,1,,nate-carter-4
236,Juma Otoviano,Rice,CUSA,13,71,403,5.7,1,31.0,4,67,16.8,1,5.2,75,470,6.3,2,,juma-otoviano-1
237,Patrick Garwo,Boston College,ACC,12,132,402,3.0,3,33.5,29,241,8.3,0,20.1,161,643,4.0,3,,patrick-garwo-1
238,Omarion Hampton,North Carolina,ACC,13,88,401,4.6,6,30.8,6,40,6.7,1,3.1,94,441,4.7,7,,omarion-hampton-1
239,Jaylon Jackson,Eastern Michigan,MAC,13,90,398,4.4,2,30.6,13,127,9.8,0,9.8,103,525,5.1,2,,jaylon-jackson-2
240,Josh Henderson,Indiana,Big Ten,12,90,398,4.4,4,33.2,24,274,11.4,4,22.8,114,672,5.9,8,,josh-henderson-2
241,Latrele Palmer,James Madison,Sun Belt,11,101,398,3.9,5,36.2,6,47,7.8,0,4.3,107,445,4.2,5,,latrele-palmer-1
242,Micah Kelly,Toledo,MAC,13,120,398,3.3,1,30.6,12,68,5.7,1,5.2,132,466,3.5,2,,micah-kelly-1
243,Dylan Sampson,Tennessee,SEC,10,58,397,6.8,6,39.7,3,24,8.0,0,2.4,61,421,6.9,6,,dylan-sampson-1
244,Jaylen Jenkins,Washington State,Pac-12,12,68,396,5.8,1,33.0,13,98,7.5,2,8.2,81,494,6.1,3,,jaylen-jenkins-1
245,Deion Smith,Colorado,Pac-12,10,83,393,4.7,2,39.3,11,84,7.6,0,8.4,94,477,5.1,2,,deion-smith-1
246,Spencer Sanders,Oklahoma State,Big 12,10,107,391,3.7,8,39.1,1,2,2.0,0,0.2,108,393,3.6,8,,spencer-sanders-1
247,Anton Hall,Navy,American,10,89,390,4.4,3,39.0,1,62,62.0,1,6.2,90,452,5.0,4,,anton-hall-1
248,Gino Campiotti,Massachusetts,Ind,10,102,390,3.8,3,39.0,0,0,,0,0.0,102,390,3.8,3,,gino-campiotti-2
249,Jordan Byrd,San Diego State,MWC,13,102,390,3.8,3,30.0,10,60,6.0,1,4.6,112,450,4.0,4,,jordan-byrd-1
250,Ahmani Marshall,Appalachian State,Sun Belt,11,76,389,5.1,4,35.4,4,38,9.5,0,3.5,80,427,5.3,4,,ahmani-marshall-1
251,Daetrich Harrington,Appalachian State,Sun Belt,12,81,389,4.8,4,32.4,4,43,10.8,0,3.6,85,432,5.1,4,,daetrich-harrington-1
252,Gerry Bohanon,South Florida,American,7,60,386,6.4,3,55.1,0,0,,0,0.0,60,386,6.4,3,,gerry-bohanon-1
253,Isaac Guerendo,Wisconsin,Big Ten,12,64,385,6.0,5,32.1,17,115,6.8,1,9.6,81,500,6.2,6,,isaac-guerendo-1
254,Jamoni Jones,New Mexico State,Ind,13,111,383,3.5,6,29.5,6,71,11.8,1,5.5,117,454,3.9,7,,jamoni-jones-1
255,Caleb Williams,USC,Pac-12,14,113,382,3.4,10,27.3,0,-2,,0,-0.1,113,380,3.4,10,H-1MaxwellAACamp,caleb-williams-3
256,Antwaine Littleton,Maryland,Big Ten,12,76,379,5.0,6,31.6,6,44,7.3,0,3.7,82,423,5.2,6,,antwaine-littleton-1
257,DJ Williams,Arizona,Pac-12,12,60,376,6.3,3,31.3,5,65,13.0,0,5.4,65,441,6.8,3,,dj-williams-9
258,Xavier Arline,Navy,American,9,96,376,3.9,3,41.8,0,0,,0,0.0,96,376,3.9,3,,xavier-arline-1
259,John Emery Jr.,LSU,SEC,11,76,375,4.9,6,34.1,13,129,9.9,2,11.7,89,504,5.7,8,,john-emery-jr-1
260,Robert Burns,Connecticut,Ind,13,74,374,5.1,2,28.8,5,28,5.6,0,2.2,79,402,5.1,2,,robert-burns-2
261,Samuel Brown V,Rutgers,Big Ten,7,86,374,4.3,3,53.4,4,17,4.3,0,2.4,90,391,4.3,3,,samuel-brown-v-1
262,Terrence Williams,Louisiana,Sun Belt,12,104,373,3.6,1,31.1,9,47,5.2,1,3.9,113,420,3.7,2,,terrence-williams-1
263,Jonah Coleman,Arizona,Pac-12,12,75,372,5.0,4,31.0,8,24,3.0,0,2.0,83,396,4.8,4,,jonah-coleman-1
264,Brennan Armstrong,Virginia,ACC,10,123,371,3.0,6,37.1,0,0,,0,0.0,123,371,3.0,6,,brennan-armstrong-1
265,Courtney Reese,Nevada-Las Vegas,MWC,12,51,370,7.3,0,30.8,14,75,5.4,0,6.3,65,445,6.8,0,,courtney-reese-1
266,Johnny Richardson,UCF,American,14,54,370,6.9,0,26.4,22,122,5.5,1,8.7,76,492,6.5,1,,johnny-richardson-4
267,Velton Gardner,SMU,American,8,70,368,5.3,1,46.0,8,22,2.8,0,2.8,78,390,5.0,1,,velton-gardner-1
268,Todd Centeio,James Madison,Sun Belt,10,95,366,3.9,7,36.6,0,0,,0,0.0,95,366,3.9,7,,todd-centeio-1
269,Perris Jones,Virginia,ACC,8,81,365,4.5,2,45.6,6,43,7.2,2,5.4,87,408,4.7,4,,perris-jones-1
270,Corey Kiner,Cincinnati,American,10,81,362,4.5,5,36.2,2,2,1.0,0,0.2,83,364,4.4,5,,corey-kiner-1
271,Jaylon Glover,Utah,Pac-12,9,78,360,4.6,4,40.0,1,6,6.0,0,0.7,79,366,4.6,4,,jaylon-glover-1
272,Ta'Zhawn Henry,Houston,American,9,88,359,4.1,3,39.9,21,246,11.7,1,27.3,109,605,5.6,4,,tazhawn-henry-1
273,Dawaiian McNeely,Wyoming,MWC,10,63,356,5.7,1,35.6,0,0,,0,0.0,63,356,5.7,1,,dawaiian-mcneely-1
274,Chandler Rogers,Louisiana-Monroe,Sun Belt,12,145,353,2.4,5,29.4,1,3,3.0,1,0.3,146,356,2.4,6,,chandler-rogers-3
275,Robert Briggs,Utah State,MWC,10,74,353,4.8,1,35.3,7,31,4.4,0,3.1,81,384,4.7,1,,robert-briggs-1
276,Steven Anderson,Tulsa,American,10,84,352,4.2,6,35.2,3,56,18.7,0,5.6,87,408,4.7,6,,steven-anderson-1
277,Dylan Downing,Purdue,Big Ten,12,93,351,3.8,4,29.3,12,100,8.3,0,8.3,105,451,4.3,4,,dylan-downing-2
278,Dre'lyn Washington,Louisiana,Sun Belt,10,64,350,5.5,2,35.0,4,23,5.8,0,2.3,68,373,5.5,2,,drelyn-washington-1
279,Jaren Hall,BYU,Ind,12,86,350,4.1,3,29.2,2,28,14.0,1,2.3,88,378,4.3,4,,jaren-hall-1
280,D.Q. James,Wyoming,MWC,9,40,346,8.7,0,38.4,5,44,8.8,0,4.9,45,390,8.7,0,,dq-james-1
281,Marlon Gunn Jr.,East Carolina,American,11,67,344,5.1,0,31.3,14,77,5.5,0,7.0,81,421,5.2,0,,marlon-gunn-jr-1
282,Andrew Peasley,Wyoming,MWC,12,81,339,4.2,2,28.3,0,0,,0,0.0,81,339,4.2,2,,andrew-peasley-1
283,Jakobi Buchanan,Army,Ind,11,82,337,4.1,6,30.6,0,0,,0,0.0,82,337,4.1,6,,jakobi-buchanan-1
284,Calvin Hill,Texas State,Sun Belt,7,76,333,4.4,1,47.6,8,46,5.8,0,6.6,84,379,4.5,1,,calvin-hill-4
285,Kaelon Black,James Madison,Sun Belt,9,69,333,4.8,3,37.0,17,177,10.4,2,19.7,86,510,5.9,5,,kaelon-black-1
286,Shaadie Clayton-Johnson,Tulane,American,12,57,333,5.8,2,27.8,7,29,4.1,0,2.4,64,362,5.7,2,,shaadie-clayton-1
287,Lopini Katoa,BYU,Ind,10,75,332,4.4,2,33.2,10,80,8.0,0,8.0,85,412,4.8,2,,lopini-katoa-1
288,Branson Robinson,Georgia,SEC,12,68,330,4.9,3,27.5,1,2,2.0,0,0.2,69,332,4.8,3,,branson-robinson-1
289,Braylon McReynolds,South Alabama,Sun Belt,11,59,326,5.5,0,29.6,21,226,10.8,1,20.5,80,552,6.9,1,,braylon-mcreynolds-1
290,Jemel Jones,Army,Ind,8,72,326,4.5,7,40.8,0,0,,0,0.0,72,326,4.5,7,,jemel-jones-1
291,TJ Harden,UCLA,Pac-12,6,44,325,7.4,2,54.2,4,13,3.3,0,2.2,48,338,7.0,2,,tj-harden-1
292,Andrew Henry,Louisiana-Monroe,Sun Belt,12,75,323,4.3,4,26.9,11,92,8.4,1,7.7,86,415,4.8,5,,andrew-henry-2
293,Marion Lukes,Central Michigan,MAC,8,51,323,6.3,3,40.4,5,81,16.2,1,10.1,56,404,7.2,4,,marion-lukes-1
294,Camar Wheaton,SMU,American,10,62,322,5.2,2,32.2,7,36,5.1,0,3.6,69,358,5.2,2,,camar-wheaton-1
295,Jalen Holston,Virginia Tech,ACC,11,90,321,3.6,5,29.2,10,66,6.6,0,6.0,100,387,3.9,5,,jalen-holston-1
296,Tyre Shelton,Miami (OH),MAC,11,85,321,3.8,3,29.2,8,39,4.9,0,3.5,93,360,3.9,3,,tyre-shelton-1
297,Tyrell Robinson,Army,Ind,5,38,321,8.4,1,64.2,7,135,19.3,1,27.0,45,456,10.1,2,,tyrell-robinson-2
298,Keegan Jones,UCLA,Pac-12,12,73,320,4.4,2,26.7,21,237,11.3,3,19.8,94,557,5.9,5,,keegan-jones-1
299,Elijah Collins,Michigan State,Big Ten,12,70,318,4.5,6,26.5,14,93,6.6,0,7.8,84,411,4.9,6,,elijah-collins-1
300,Reggie Love III,Illinois,Big Ten,13,70,316,4.5,2,24.3,4,16,4.0,0,1.2,74,332,4.5,2,,reggie-love-iii-1
301,Alex Fontenot,Colorado,Pac-12,6,65,315,4.8,2,52.5,6,56,9.3,0,9.3,71,371,5.2,2,,alex-fontenot-1
302,Dillon Gabriel,Oklahoma,Big 12,12,89,315,3.5,6,26.3,1,13,13.0,0,1.1,90,328,3.6,6,,dillon-gabriel-1
303,Demarcus Irons Jr.,Akron,MAC,10,133,314,2.4,4,31.4,0,0,,0,0.0,133,314,2.4,4,,demarcus-irons-jr-1
304,Maurice Turner,Louisville,ACC,8,65,314,4.8,0,39.3,12,72,6.0,0,9.0,77,386,5.0,0,,maurice-turner-2
305,Jaylon Armstead,San Diego State,MWC,10,52,313,6.0,2,31.3,0,0,,0,0.0,52,313,6.0,2,,jaylon-armstead-1
306,Cartevious Norton,Iowa State,Big 12,8,87,312,3.6,2,39.0,12,69,5.8,0,8.6,99,381,3.8,2,,cartevious-norton-1
307,Jase Bauer,Central Michigan,MAC,6,53,312,5.9,4,52.0,0,0,,0,0.0,53,312,5.9,4,,jase-bauer-1
308,Christian Washington,New Mexico,MWC,10,73,310,4.2,0,31.0,12,76,6.3,0,7.6,85,386,4.5,0,,christian-washington-1
309,Clyde Price,Akron,MAC,12,99,309,3.1,7,25.8,31,139,4.5,1,11.6,130,448,3.4,8,,clyde-price-1
310,Tai Lavatai,Navy,American,8,115,309,2.7,5,38.6,1,26,26.0,1,3.3,116,335,2.9,6,,tai-lavatai-1
311,Ollie Gordon,Oklahoma State,Big 12,13,62,308,5.0,2,23.7,12,76,6.3,2,5.8,74,384,5.2,4,,ollie-gordon-1
312,Iverson Celestine,Tulane,American,11,77,306,4.0,0,27.8,4,26,6.5,0,2.4,81,332,4.1,0,,iverson-celestine-1
313,J.J. McCarthy,Michigan,Big Ten,14,70,306,4.4,5,21.9,0,0,,0,0.0,70,306,4.4,5,,jj-mccarthy-1
314,Demie Sumo,North Carolina State,ACC,8,55,305,5.5,3,38.1,12,148,12.3,1,18.5,67,453,6.8,4,,demie-sumo-1
315,Cooper Legas,Utah State,MWC,10,108,303,2.8,2,30.3,0,0,,0,0.0,108,303,2.8,2,,cooper-legas-1
316,Bryan Bradford,Kent State,MAC,12,64,302,4.7,2,25.2,5,42,8.4,1,3.5,69,344,5.0,3,,bryan-bradford-1
317,Al-Jay Henderson,Buffalo,MAC,10,59,301,5.1,3,30.1,6,45,7.5,0,4.5,65,346,5.3,3,,al-jay-henderson-1
318,Brian Snead,Arkansas State,Sun Belt,8,81,299,3.7,6,37.4,9,46,5.1,0,5.8,90,345,3.8,6,,brian-snead-2
319,Jarek Broussard,Michigan State,Big Ten,12,63,298,4.7,3,24.8,4,48,12.0,0,4.0,67,346,5.2,3,,jarek-broussard-1
320,Kay'ron Adams,Massachusetts,Ind,11,84,297,3.5,1,27.0,2,7,3.5,0,0.6,86,304,3.5,1,,kayron-adams-1
321,Rashod Dubinion,Arkansas,SEC,13,71,293,4.1,5,22.5,12,108,9.0,1,8.3,83,401,4.8,6,,rashod-dubinion-1
322,L.T. Sanders,Western Kentucky,CUSA,9,44,292,6.6,1,32.4,1,2,2.0,0,0.2,45,294,6.5,1,,lt-sanders-1
323,Nolan McCormick,Ohio,MAC,13,83,289,3.5,1,22.2,20,164,8.2,1,12.6,103,453,4.4,2,,nolan-mccormick-1
324,Eric Wilson Jr.,Florida International,CUSA,12,79,288,3.6,2,24.0,19,75,3.9,0,6.3,98,363,3.7,2,,eric-wilson-jr-1
325,Jaiden Credle,Northern Illinois,MAC,7,72,288,4.0,1,41.1,0,0,,0,0.0,72,288,4.0,1,,jaiden-credle-1
326,Jeff Sims,Georgia Tech,ACC,7,87,288,3.3,1,41.1,1,1,1.0,0,0.1,88,289,3.3,1,,jeff-sims-1
327,Jordan Ford,Tulsa,American,8,56,288,5.1,0,36.0,5,24,4.8,2,3.0,61,312,5.1,2,,jordan-ford-2
328,Seth Henigan,Memphis,American,13,146,287,2.0,4,22.1,0,0,,0,0.0,146,287,2.0,4,,seth-henigan-1
329,Cam Porter,Northwestern,Big Ten,12,87,286,3.3,2,23.8,7,50,7.1,0,4.2,94,336,3.6,2,,cam-porter-1
330,Kaidon Salter,Liberty,Ind,8,69,285,4.1,2,35.6,0,0,,0,0.0,69,285,4.1,2,,kaidon-salter-1
331,Kevin Davis,Miami (OH),MAC,13,54,285,5.3,2,21.9,19,143,7.5,0,11.0,73,428,5.9,2,,kevin-davis-8
332,Justin Lynch,Northern Illinois,MAC,9,64,280,4.4,3,31.1,0,0,,0,0.0,64,280,4.4,3,,justin-lynch-1
333,Jutahn McClain,Kentucky,SEC,10,59,278,4.7,0,27.8,18,100,5.6,1,10.0,77,378,4.9,1,,jutahn-mcclain-1
334,Trevion Cooley,Louisville,ACC,7,59,278,4.7,2,39.7,9,66,7.3,1,9.4,68,344,5.1,3,,trevion-cooley-1
335,Kavosiey Smoke,Kentucky,SEC,12,59,277,4.7,1,23.1,3,30,10.0,0,2.5,62,307,5.0,1,,kavosiey-smoke-1
336,Garrett Greene,West Virginia,Big 12,9,45,276,6.1,5,30.7,4,32,8.0,0,3.6,49,308,6.3,5,,garrett-greene-1
337,Reynaldo Flores,UTEP,CUSA,12,38,276,7.3,5,23.0,49,536,10.9,1,44.7,87,812,9.3,6,,reynaldo-flores-1
338,Jaylen Anderson,West Virginia,Big 12,6,35,275,7.9,2,45.8,1,15,15.0,0,2.5,36,290,8.1,2,,jaylen-anderson-2
339,Anthony Hankerson,Colorado,Pac-12,8,68,274,4.0,3,34.3,5,24,4.8,0,3.0,73,298,4.1,3,,anthony-hankerson-1
340,LeQuint Allen,Syracuse,ACC,13,41,274,6.7,1,21.1,17,117,6.9,1,9.0,58,391,6.7,2,,lequint-allen-1
341,Vincent Davis,Pitt,ACC,13,52,274,5.3,1,21.1,12,106,8.8,0,8.2,64,380,5.9,1,,vincent-davis-3
342,C.J. Stokes,Michigan,Big Ten,12,55,273,5.0,1,22.8,1,15,15.0,0,1.3,56,288,5.1,1,,cj-stokes-1
343,Rasheen Ali,Marshall,Sun Belt,3,47,273,5.8,1,91.0,2,10,5.0,1,3.3,49,283,5.8,2,,rasheen-ali-1
344,Daniyel Ngata,Arizona State,Pac-12,11,54,272,5.0,1,24.7,9,53,5.9,0,4.8,63,325,5.2,1,,daniyel-ngata-1
345,Nate Cox,Nevada,MWC,12,72,272,3.8,3,22.7,0,0,,0,0.0,72,272,3.8,3,,nate-cox-1
346,Deon Silas,Iowa State,Big 12,11,60,271,4.5,3,24.6,9,38,4.2,0,3.5,69,309,4.5,3,,deon-silas-1
347,Jaylin Lucas,Indiana,Big Ten,11,49,271,5.5,2,24.6,16,82,5.1,0,7.5,65,353,5.4,2,,jaylin-lucas-1
348,Brandon Thomas,Memphis,American,9,76,270,3.6,9,30.0,3,19,6.3,0,2.1,79,289,3.7,9,,brandon-thomas-5
349,Ryan Montgomery,Cincinnati,American,9,63,270,4.3,5,30.0,4,65,16.3,0,7.2,67,335,5.0,5,,ryan-montgomery-1
350,Tyler Shough,Texas Tech,Big 12,7,72,269,3.7,4,38.4,0,0,,0,0.0,72,269,3.7,4,,tyler-shough-1
351,Michael Allen,North Carolina State,ACC,7,53,268,5.1,0,38.3,11,97,8.8,1,13.9,64,365,5.7,1,,michael-allen-3
352,Armoni Goodwin,LSU,SEC,7,45,267,5.9,5,38.1,4,19,4.8,0,2.7,49,286,5.8,5,,armoni-goodwin-1
353,Chevan Cordeiro,San Jose State,MWC,12,138,265,1.9,9,22.1,1,19,19.0,0,1.6,139,284,2.0,9,,chevan-cordeiro-1
354,Darius Bracy,Middle Tennessee State,CUSA,11,65,264,4.1,4,24.0,16,92,5.8,2,8.4,81,356,4.4,6,,darius-bracy-1
355,Jalen Milroe,Alabama,SEC,8,31,263,8.5,1,32.9,0,0,,0,0.0,31,263,8.5,1,,jalen-milroe-1
356,Daniel Hishaw Jr.,Kansas,Big 12,5,44,262,6.0,5,52.4,3,95,31.7,1,19.0,47,357,7.6,6,,daniel-hishaw-jr-1
357,Zion Turner,Connecticut,Ind,13,90,262,2.9,1,20.2,2,12,6.0,1,0.9,92,274,3.0,2,,zion-turner-1
358,Doug Brumfield,Nevada-Las Vegas,MWC,10,90,261,2.9,6,26.1,0,0,,0,0.0,90,261,2.9,6,,doug-brumfield-1
359,Jaheim Bell,South Carolina,SEC,12,73,261,3.6,3,21.8,25,231,9.2,2,19.3,98,492,5.0,5,,jaheim-bell-1
360,Kenan Christon,San Diego State,MWC,13,71,261,3.7,1,20.1,9,207,23.0,2,15.9,80,468,5.9,3,,kenan-christon-1
361,N'Kosi Perry,Florida Atlantic,CUSA,12,91,259,2.8,6,21.6,0,0,,0,0.0,91,259,2.8,6,,nkosi-perry-1
362,OJ Arnold,Georgia Southern,Sun Belt,13,45,257,5.7,1,19.8,10,58,5.8,1,4.5,55,315,5.7,2,,oj-arnold-1
363,Ay'Juan Marshall,Army,Ind,9,24,256,10.7,1,28.4,6,208,34.7,2,23.1,30,464,15.5,3,,ayjuan-marshall-1
364,Chavon McEachern,Charlotte,CUSA,7,56,256,4.6,1,36.6,6,40,6.7,0,5.7,62,296,4.8,1,,chavon-mceachern-1
365,Ethan Payne,Marshall,Sun Belt,12,48,256,5.3,2,21.3,10,82,8.2,0,6.8,58,338,5.8,2,,ethan-payne-1
366,Austin Smith,Eastern Michigan,MAC,9,61,255,4.2,2,28.3,0,0,,0,0.0,61,255,4.2,2,,austin-smith-5
367,Emmanuel Michel,Air Force,MWC,10,52,252,4.8,2,25.2,0,0,,0,0.0,52,252,4.8,2,,emmanuel-michel-1
368,Ari Broussard,Rice,CUSA,7,91,251,2.8,9,35.9,3,36,12.0,0,5.1,94,287,3.1,9,,ari-broussard-1
369,Caleb Hood,North Carolina,ACC,7,43,250,5.8,0,35.7,13,119,9.2,1,17.0,56,369,6.6,1,,caleb-hood-1
370,DeCarlos Brooks,California,Pac-12,12,59,250,4.2,1,20.8,8,18,2.3,0,1.5,67,268,4.0,1,,decarlos-brooks-1
371,Emani Bailey,TCU,Big 12,14,31,250,8.1,2,17.9,7,43,6.1,0,3.1,38,293,7.7,2,,emani-bailey-1
372,Jamal Johnson,Bowling Green,MAC,10,55,250,4.5,0,25.0,5,16,3.2,0,1.6,60,266,4.4,0,,jamal-johnson-2
373,Roydell Williams,Alabama,SEC,13,56,250,4.5,4,19.2,5,37,7.4,0,2.8,61,287,4.7,4,,roydell-williams-2
374,Bryce Williams,Minnesota,Big Ten,13,51,249,4.9,3,19.2,11,91,8.3,0,7.0,62,340,5.5,3,,bryce-williams-4
375,Ahmonte Watkins,New Mexico State,Ind,12,39,248,6.4,4,20.7,5,32,6.4,1,2.7,44,280,6.4,5,,ahmonte-watkins-1
376,Marco Lee,South Alabama,Sun Belt,13,67,247,3.7,4,19.0,0,0,,0,0.0,67,247,3.7,4,,marco-lee-1
377,Isaiah Johnson,North Texas,CUSA,10,54,246,4.6,3,24.6,8,44,5.5,2,4.4,62,290,4.7,5,,isaiah-johnson-10
378,Quinton Cooley,Wake Forest,ACC,12,51,246,4.8,3,20.5,3,25,8.3,0,2.1,54,271,5.0,3,,quinton-cooley-1
379,Kurtis Rourke,Ohio,MAC,11,74,245,3.3,4,22.3,1,17,17.0,0,1.5,75,262,3.5,4,,kurtis-rourke-1
380,Nasjzae Bryant,Hawaii,MWC,10,56,245,4.4,3,24.5,3,15,5.0,0,1.5,59,260,4.4,3,,nasjzae-bryant-1
381,Omni Wells,South Alabama,Sun Belt,13,57,242,4.2,0,18.6,14,73,5.2,0,5.6,71,315,4.4,0,,omni-wells-1
382,Rahjai Harris,East Carolina,American,5,67,238,3.6,5,47.6,9,71,7.9,1,14.2,76,309,4.1,6,,rahjai-harris-1
383,Vincent Terrell II,Navy,American,12,72,238,3.3,2,19.8,9,221,24.6,2,18.4,81,459,5.7,4,,vincent-terrell-ii-1
384,La'darius Jefferson,Western Michigan,MAC,7,56,235,4.2,5,33.6,5,55,11.0,0,7.9,61,290,4.8,5,,ladarius-jefferson-1
385,Devonte Lee,Nevada,MWC,8,67,233,3.5,5,29.1,13,101,7.8,0,12.6,80,334,4.2,5,,devonte-lee-1
