Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
491,Nyheim Hines*,North Carolina State,ACC,13,20,256,12.8,1,19.7,48,243,5.1,1,18.7,68,499,7.3,2,,nyheim-hines-1
492,Cameron Posey,Purdue,Big Ten,12,26,255,9.8,1,21.3,0,0,,0,0.0,26,255,9.8,1,,cameron-posey-1
493,Eric Carter*,Minnesota,Big Ten,10,23,255,11.1,1,25.5,0,0,,0,0.0,23,255,11.1,1,,eric-carter-1
494,John Thompson*,Washington State,Pac-12,12,24,255,10.6,1,21.3,0,0,,0,0.0,24,255,10.6,1,,john-thompson-8
495,Turner Smiley,North Texas,CUSA,11,25,255,10.2,1,23.2,1,10,10.0,0,0.9,26,265,10.2,1,,turner-smiley-1
496,Tyler Patrick,Kansas,Big 12,12,30,255,8.5,2,21.3,0,0,,0,0.0,30,255,8.5,2,,tyler-patrick-1
497,Xavier Castille,SMU,American,12,23,254,11.0,2,21.2,0,0,,0,0.0,23,254,11.0,2,,xavier-castille-1
498,Danny Woodson Jr.,South Alabama,Sun Belt,10,19,253,13.3,1,25.3,1,-7,-7.0,0,-0.7,20,246,12.3,1,,danny-woodson-jr-1
499,Jalen McCleskey*,Oklahoma State,Big 12,13,29,253,8.7,3,19.5,4,25,6.3,0,1.9,33,278,8.4,3,,jalen-mccleskey-1
500,Leonard Fournette*,LSU,SEC,12,19,253,13.3,1,21.1,300,1953,6.5,22,162.8,319,2206,6.9,23,H-6AA,leonard-fournette-1
501,Ray-Ray McCloud*,Clemson,ACC,12,29,251,8.7,1,20.9,7,48,6.9,0,4.0,36,299,8.3,1,,ray-ray-mccloud-1
502,Ryan Smith,Miami (OH),MAC,11,21,251,12.0,5,22.8,0,0,,0,0.0,21,251,12.0,5,,ryan-smith-9
503,Bryce Love*,Stanford,Pac-12,14,15,250,16.7,1,17.9,29,226,7.8,2,16.1,44,476,10.8,3,,bryce-love-1
504,Darrell Daniels*,Washington,Pac-12,13,19,250,13.2,1,19.2,0,0,,0,0.0,19,250,13.2,1,,darrell-daniels-1
505,Debrandon Sanders*,Navy,American,13,9,250,27.8,1,19.2,42,313,7.5,0,24.1,51,563,11.0,1,,debrandon-sanders-1
506,Tony Brown*,Texas Tech,Big 12,13,14,250,17.9,1,19.2,0,0,,0,0.0,14,250,17.9,1,,tony-brown-9
507,B.J. Johnson*,Georgia Southern,Sun Belt,9,15,249,16.6,0,27.7,1,-3,-3.0,0,-0.3,16,246,15.4,0,,bj-johnson-3
508,Chad Hansen*,California,Pac-12,10,19,249,13.1,1,24.9,0,0,,0,0.0,19,249,13.1,1,,chad-hansen-1
509,Jeremiah Gaines,SMU,American,12,16,249,15.6,4,20.8,0,0,,0,0.0,16,249,15.6,4,,jeremiah-gaines-1
510,Saeed Blacknall*,Penn State,Big Ten,13,8,248,31.0,1,19.1,0,0,,0,0.0,8,248,31.0,1,,saeed-blacknall-1
511,Sean Irwin,Colorado,Pac-12,13,15,248,16.5,0,19.1,0,0,,0,0.0,15,248,16.5,0,,sean-irwin-1
512,Jarred Gipson*,Nevada,MWC,13,19,247,13.0,5,19.0,0,1,,0,0.1,19,248,13.1,5,,jarred-gipson-1
513,Michael Henry*,Western Michigan,MAC,13,18,247,13.7,1,19.0,0,0,,0,0.0,18,247,13.7,1,,michael-henry-1
514,T.L. Ford,Charlotte,CUSA,12,26,247,9.5,0,20.6,0,3,,0,0.3,26,250,9.6,0,,tl-ford-1
515,Jordan Franks,UCF,American,10,20,246,12.3,2,24.6,0,0,,0,0.0,20,246,12.3,2,,jordan-franks-1
516,Kyrin Priester*,Washington State,Pac-12,13,34,246,7.2,1,18.9,0,0,,0,0.0,34,246,7.2,1,,kyrin-priester-1
517,Dalvin Cook*,Florida State,ACC,12,24,244,10.2,1,20.3,229,1691,7.4,19,140.9,253,1935,7.6,20,H-7,dalvin-cook-1
518,Darious Crawley,Kansas,Big 12,10,18,244,13.6,2,24.4,0,0,,0,0.0,18,244,13.6,2,,darious-crawley-1
519,Dondre Daley,Iowa State,Big 12,10,24,244,10.2,2,24.4,0,0,,0,0.0,24,244,10.2,2,,dondre-daley-1
520,Scott Orndoff*,Pitt,ACC,13,13,244,18.8,5,18.8,0,0,,0,0.0,13,244,18.8,5,,scott-orndoff-1
521,Holden Huff*,Boise State,MWC,13,18,243,13.5,3,18.7,0,0,,0,0.0,18,243,13.5,3,,holden-huff-1
522,Ryan Carden,Texas State,Sun Belt,10,25,243,9.7,0,24.3,0,0,,0,0.0,25,243,9.7,0,,ryan-carden-1
523,Paul Perkins*,UCLA,Pac-12,13,30,242,8.1,1,18.6,237,1343,5.7,14,103.3,267,1585,5.9,15,,paul-perkins-1
524,Darvin Kidsy,North Texas,CUSA,11,17,240,14.1,2,21.8,0,0,,0,0.0,17,240,14.1,2,,darvin-kidsy-1
525,Elijhaa Penny,Idaho,Sun Belt,12,27,239,8.9,2,19.9,247,1163,4.7,10,96.9,274,1402,5.1,12,,elijhaa-penny-1
526,Joshua Bowen,New Mexico State,Sun Belt,11,29,239,8.2,2,21.7,0,0,,0,0.0,29,239,8.2,2,,joshua-bowen-1
527,Markell Jones,Purdue,Big Ten,12,34,239,7.0,1,19.9,168,875,5.2,10,72.9,202,1114,5.5,11,,markell-jones-1
528,Akil Dan-Fodio,Florida International,CUSA,11,21,238,11.3,0,21.6,0,0,,0,0.0,21,238,11.3,0,,akil-dan-fodio-1
529,Zach Austin*,Texas Tech,Big 12,5,22,238,10.8,1,47.6,0,0,,0,0.0,22,238,10.8,1,,zach-austin-1
530,Christopher Herndon IV*,Miami (FL),ACC,13,18,237,13.2,1,18.2,0,0,,0,0.0,18,237,13.2,1,,christopher-herndon-iv-1
531,Diontae Johnson*,Toledo,MAC,11,14,237,16.9,3,21.5,0,0,,0,0.0,14,237,16.9,3,,diontae-johnson-1
532,Henry Bussey,Florida Atlantic,CUSA,12,29,236,8.1,0,19.7,14,65,4.6,0,5.4,43,301,7.0,0,,henry-bussey-1
533,Jared Mapps,Louisiana-Monroe,Sun Belt,13,26,236,9.1,1,18.2,0,0,,0,0.0,26,236,9.1,1,,jared-mapps-1
534,Demun Mercer,Texas State,Sun Belt,12,19,235,12.4,2,19.6,1,4,4.0,0,0.3,20,239,12.0,2,,demun-mercer-1
535,Steven Walker*,Colorado State,MWC,13,14,235,16.8,1,18.1,1,4,4.0,0,0.3,15,239,15.9,1,,steven-walker-1
536,Christian Jones*,Northwestern,Big Ten,13,23,234,10.2,2,18.0,0,0,,0,0.0,23,234,10.2,2,,christian-jones-2
537,Michael Roberts*,Toledo,MAC,12,21,234,11.1,4,19.5,0,0,,0,0.0,21,234,11.1,4,,michael-roberts-3
538,Travis Greene*,Bowling Green,MAC,14,27,234,8.7,2,16.7,223,1299,5.8,15,92.8,250,1533,6.1,17,,travis-greene-1
539,Carlos Wiggins*,New Mexico,MWC,13,12,233,19.4,1,17.9,4,47,11.8,0,3.6,16,280,17.5,1,,carlos-wiggins-1
540,Thaddius Smith,Boston College,ACC,12,17,233,13.7,2,19.4,9,56,6.2,0,4.7,26,289,11.1,2,,thaddius-smith-1
541,Tommy Myers*,Connecticut,American,11,16,232,14.5,2,21.1,0,0,,0,0.0,16,232,14.5,2,,tommy-myers-1
542,Wyatt Demps*,Nevada,MWC,13,27,232,8.6,0,17.8,0,0,,0,0.0,27,232,8.6,0,,wyatt-demps-1
543,Kenneth Walker III*,UCLA,Pac-12,13,9,231,25.7,1,17.8,1,6,6.0,0,0.5,10,237,23.7,1,,kenny-walker-2
544,Lajuan Hunt*,Utah State,MWC,13,27,231,8.6,1,17.8,106,338,3.2,5,26.0,133,569,4.3,6,,lajuan-hunt-1
545,Steven Scheu,Vanderbilt,SEC,11,26,231,8.9,1,21.0,0,0,,0,0.0,26,231,8.9,1,,steven-scheu-1
546,Xavier Williams*,Colorado State,MWC,9,19,231,12.2,2,25.7,2,7,3.5,0,0.8,21,238,11.3,2,,xavier-williams-1
547,Alan Cross*,Memphis,American,13,25,229,9.2,3,17.6,1,-2,-2.0,0,-0.2,26,227,8.7,3,,alan-cross-2
548,Chad Olsen,Fresno State,MWC,11,19,229,12.1,3,20.8,0,0,,0,0.0,19,229,12.1,3,,chad-olsen-1
549,Evan Baylis*,Oregon,Pac-12,13,16,229,14.3,1,17.6,0,0,,0,0.0,16,229,14.3,1,,evan-baylis-1
550,Jeremiah Booker,Kansas,Big 12,8,23,228,9.9,0,28.5,0,0,,0,0.0,23,228,9.9,0,,jeremiah-booker-1
551,Justin Holmes*,San Jose State,MWC,12,23,226,9.8,0,18.8,0,0,,0,0.0,23,226,9.8,0,,justin-holmes-2
552,Speedy Noil*,Texas A&M,SEC,9,21,226,10.8,2,25.1,0,0,,0,0.0,21,226,10.8,2,,speedy-noil-1
553,Anthony Wales*,Western Kentucky,CUSA,11,27,225,8.3,2,20.5,155,1091,7.0,9,99.2,182,1316,7.2,11,,anthony-wales-1
554,Austin Proehl*,North Carolina,ACC,12,12,225,18.8,1,18.8,1,4,4.0,0,0.3,13,229,17.6,1,,austin-proehl-1
555,Kris White,Kent State,MAC,10,21,225,10.7,0,22.5,0,0,,0,0.0,21,225,10.7,0,,kris-white-1
556,Ya'Keem Griner,Florida International,CUSA,7,21,225,10.7,2,32.1,0,0,,0,0.0,21,225,10.7,2,,yakeem-griner-1
557,Ernest Calhoun,Kent State,MAC,11,19,224,11.8,3,20.4,4,9,2.3,0,0.8,23,233,10.1,3,,ernest-calhoun-1
558,Kyle Sweet*,Washington State,Pac-12,10,21,222,10.6,0,22.2,0,0,,0,0.0,21,222,10.6,0,,kyle-sweet-1
559,Teo Redding*,Bowling Green,MAC,14,13,222,17.1,3,15.9,0,0,,0,0.0,13,222,17.1,3,,teo-redding-1
560,Desroy Maxwell*,Northern Illinois,MAC,14,20,221,11.1,3,15.8,2,8,4.0,0,0.6,22,229,10.4,3,,desroy-maxwell-1
561,Malcolm Culmer,Maryland,Big Ten,12,15,221,14.7,2,18.4,1,11,11.0,0,0.9,16,232,14.5,2,,malcolm-culmer-1
562,Marques Little,Old Dominion,CUSA,12,23,221,9.6,2,18.4,0,14,,0,1.2,23,235,10.2,2,,marques-little-1
563,Isaiah Bernard,Hawaii,MWC,12,21,219,10.4,1,18.3,0,0,,0,0.0,21,219,10.4,1,,isaiah-bernard-1
564,Jarvis Baxter*,Oklahoma,Big 12,13,20,218,10.9,1,16.8,0,0,,0,0.0,20,218,10.9,1,,jarvis-baxter-1
565,Christian Collis*,Middle Tennessee State,CUSA,8,16,217,13.6,2,27.1,0,0,,0,0.0,16,217,13.6,2,,christian-collis-1
566,Doroland Dorceus*,Memphis,American,13,11,217,19.7,3,16.7,155,661,4.3,8,50.8,166,878,5.3,11,,doroland-dorceus-1
567,Malik Dear*,Mississippi State,SEC,11,22,217,9.9,2,19.7,11,110,10.0,1,10.0,33,327,9.9,3,,malik-dear-1
568,Amba Etta-Tawo,Maryland,Big Ten,12,20,216,10.8,0,18.0,0,0,,0,0.0,20,216,10.8,0,,amba-etta-tawo-1
569,Dionte Taylor,Illinois,Big Ten,11,22,216,9.8,0,19.6,0,0,,0,0.0,22,216,9.8,0,,dionte-taylor-1
570,Jahad Thomas*,Temple,American,14,22,216,9.8,1,15.4,276,1262,4.6,17,90.1,298,1478,5.0,18,,jahad-thomas-1
571,Olamide Zaccheaus,Virginia,ACC,12,21,216,10.3,1,18.0,33,262,7.9,1,21.8,54,478,8.9,2,,olamide-zaccheaus-1
572,Emanuel Byrd*,Marshall,CUSA,10,19,214,11.3,1,21.4,0,0,,0,0.0,19,214,11.3,1,,emanuel-byrd-1
573,Xavier Jones,SMU,American,12,27,214,7.9,0,17.8,152,634,4.2,10,52.8,179,848,4.7,10,,xavier-jones-2
574,Emanuel Porter*,TCU,Big 12,8,14,213,15.2,3,26.6,0,0,,0,0.0,14,213,15.2,3,,emanuel-porter-1
575,Wayne Gallman*,Clemson,ACC,14,21,213,10.1,1,15.2,283,1527,5.4,13,109.1,304,1740,5.7,14,,wayne-gallman-1
576,Austin Wolf*,Akron,MAC,12,10,212,21.2,2,17.7,0,0,,0,0.0,10,212,21.2,2,,austin-wolf-1
577,Jacob Hillyer*,Iowa,Big Ten,14,16,212,13.3,0,15.1,0,0,,0,0.0,16,212,13.3,0,,jacob-hillyer-1
578,Shaquille Powell*,Duke,ACC,13,35,212,6.1,2,16.3,125,542,4.3,3,41.7,160,754,4.7,5,,shaquille-powell-1
579,Phillip Lindsay,Colorado,Pac-12,13,26,211,8.1,1,16.2,140,653,4.7,6,50.2,166,864,5.2,7,,phillip-lindsay-1
580,Austin Traylor*,Wisconsin,Big Ten,8,14,210,15.0,4,26.3,0,0,,0,0.0,14,210,15.0,4,,austin-traylor-1
581,Blake Bone,Kentucky,SEC,11,20,210,10.5,1,19.1,0,0,,0,0.0,20,210,10.5,1,,blake-bone-1
582,Colby Pearson*,BYU,Ind,13,22,210,9.5,1,16.2,0,0,,0,0.0,22,210,9.5,1,,colby-pearson-1
583,Maurice Trowell*,North Carolina State,ACC,13,12,210,17.5,2,16.2,0,0,,0,0.0,12,210,17.5,2,,maurice-trowell-1
584,Ryan Izzo*,Florida State,ACC,13,14,210,15.0,2,16.2,0,0,,0,0.0,14,210,15.0,2,,ryan-izzo-1
585,Connor Cella,Rice,CUSA,11,13,209,16.1,1,19.0,0,0,,0,0.0,13,209,16.1,1,,connor-cella-1
586,Mason Schreck,Buffalo,MAC,9,21,209,10.0,0,23.2,0,0,,0,0.0,21,209,10.0,0,,mason-schreck-1
587,Mason Schrek,Buffalo,MAC,10,21,209,10.0,0,20.9,0,0,,0,0.0,21,209,10.0,0,,mason-schrek-1
588,Ben Lewis,Syracuse,ACC,9,18,208,11.6,1,23.1,5,12,2.4,0,1.3,23,220,9.6,1,,ben-lewis-2
589,Elkanah Dillon*,South Florida,American,10,9,208,23.1,2,20.8,0,0,,0,0.0,9,208,23.1,2,,elkanah-dillon-1
590,Garrett Griffin*,Air Force,MWC,9,12,208,17.3,3,23.1,0,0,,0,0.0,12,208,17.3,3,,garrett-griffin-1
591,John Christopher*,Temple,American,14,20,208,10.4,0,14.9,0,0,,0,0.0,20,208,10.4,0,,john-christopher-1
592,Jordan Canzeri*,Iowa,Big Ten,12,20,208,10.4,1,17.3,183,984,5.4,12,82.0,203,1192,5.9,13,,jordan-canzeri-1
593,Josiah Blandin,Fresno State,MWC,10,21,208,9.9,5,20.8,0,0,,0,0.0,21,208,9.9,5,,josiah-blandin-1
594,Bryce Bobo,Colorado,Pac-12,13,24,207,8.6,0,15.9,0,0,,0,0.0,24,207,8.6,0,,bryce-bobo-1
595,Shaun Wilson*,Duke,ACC,11,19,207,10.9,1,18.8,84,424,5.0,3,38.5,103,631,6.1,4,,shaun-wilson-1
596,Ezekiel Elliott*,Ohio State,Big Ten,13,27,206,7.6,0,15.8,289,1821,6.3,23,140.1,316,2027,6.4,23,H-8,ezekiel-elliott-1
597,Marvin Hall*,Washington,Pac-12,12,9,206,22.9,1,17.2,2,10,5.0,0,0.8,11,216,19.6,1,,marvin-hall-1
598,Michael Cooper*,Indiana,Big Ten,13,17,205,12.1,2,15.8,0,0,,0,0.0,17,205,12.1,2,,michael-cooper-3
599,Trey Scott,Tulane,American,11,18,205,11.4,0,18.6,0,0,,0,0.0,18,205,11.4,0,,trey-scott-1
600,Shakur Nesmith,Massachusetts,MAC,9,15,204,13.6,3,22.7,0,0,,0,0.0,15,204,13.6,3,,shakur-nesmith-1
601,Brandon Fritts*,North Carolina,ACC,14,16,203,12.7,4,14.5,0,0,,0,0.0,16,203,12.7,4,,brandon-fritts-1
602,Jason Smith*,Auburn,SEC,15,13,203,15.6,2,13.5,6,37,6.2,1,2.5,19,240,12.6,3,,jason-smith-5
603,Tyler Hunt,Missouri,SEC,12,6,203,33.8,1,16.9,42,185,4.4,1,15.4,48,388,8.1,2,,tyler-hunt-2
604,Devin Scott,Louisiana,Sun Belt,12,12,202,16.8,0,16.8,0,0,,0,0.0,12,202,16.8,0,,devin-scott-3
605,Warren Redix,UTEP,CUSA,11,29,202,7.0,1,18.4,23,136,5.9,0,12.4,52,338,6.5,1,,warren-redix-1
606,Darius Jackson,Eastern Michigan,MAC,12,21,201,9.6,2,16.8,208,1078,5.2,14,89.8,229,1279,5.6,16,,darius-jackson-1
607,Austin Hays*,Oklahoma State,Big 12,12,22,200,9.1,1,16.7,0,0,,0,0.0,22,200,9.1,1,,austin-hays-1
608,Blake Jarwin*,Oklahoma State,Big 12,11,17,200,11.8,2,18.2,0,0,,0,0.0,17,200,11.8,2,,blake-jarwin-1
609,Chris Barr*,South Florida,American,13,23,200,8.7,1,15.4,1,-3,-3.0,0,-0.2,24,197,8.2,1,,chris-barr-1
610,Corey Robinson*,Notre Dame,Ind,12,16,200,12.5,1,16.7,0,0,,0,0.0,16,200,12.5,1,,corey-robinson-3
611,Damion Ratley*,Texas A&M,SEC,12,15,200,13.3,2,16.7,0,0,,0,0.0,15,200,13.3,2,,damion-ratley-1
612,Korey Robertson*,Southern Mississippi,CUSA,14,14,200,14.3,3,14.3,0,0,,0,0.0,14,200,14.3,3,,korey-robertson-1
613,Roc Thomas*,Auburn,SEC,12,11,200,18.2,1,16.7,43,261,6.1,1,21.8,54,461,8.5,2,,roc-thomas-1
614,Andre Booker*,Indiana,Big Ten,11,9,198,22.0,3,18.0,0,0,,0,0.0,9,198,22.0,3,,andre-booker-2
615,Keon Hatcher*,Arkansas,SEC,2,13,198,15.2,2,99.0,1,0,0.0,0,0.0,14,198,14.1,2,,keon-hatcher-1
616,Harley Scioneaux,Louisiana-Monroe,Sun Belt,13,15,197,13.1,3,15.2,0,0,,0,0.0,15,197,13.1,3,,harley-scioneaux-1
617,Geno Lewis*,Penn State,Big Ten,13,17,196,11.5,3,15.1,0,0,,0,0.0,17,196,11.5,3,,geno-lewis-1
618,Kevin Thomas,SMU,American,12,14,194,13.9,1,16.2,0,0,,0,0.0,14,194,13.9,1,,kevin-thomas-6
619,Marchie Murdock,Illinois,Big Ten,10,20,194,9.7,3,19.4,1,19,19.0,0,1.9,21,213,10.1,3,,marchie-murdock-1
620,Rashad Still*,Minnesota,Big Ten,12,18,194,10.8,3,16.2,0,0,,0,0.0,18,194,10.8,3,,rashad-still-1
621,Chad Beebe*,Northern Illinois,MAC,13,13,193,14.8,0,14.8,3,6,2.0,0,0.5,16,199,12.4,0,,chad-beebe-1
622,Chris Hairston,East Carolina,American,12,29,193,6.7,1,16.1,165,754,4.6,8,62.8,194,947,4.9,9,,chris-hairston-2
623,D.J. Vinson,South Alabama,Sun Belt,12,23,193,8.4,0,16.1,3,5,1.7,1,0.4,26,198,7.6,1,,dj-vinson-1
624,Sam Rogers*,Virginia Tech,ACC,13,16,193,12.1,2,14.8,61,260,4.3,2,20.0,77,453,5.9,4,,sam-rogers-1
625,Tyrone Smith*,Utah,Pac-12,13,18,193,10.7,0,14.8,0,0,,0,0.0,18,193,10.7,0,,tyrone-smith-4
626,Charlie Callinan,Boston College,ACC,12,14,192,13.7,2,16.0,0,0,,0,0.0,14,192,13.7,2,,charlie-callinan-1
627,Demetrius Frazier*,Middle Tennessee State,CUSA,13,28,191,6.8,1,14.7,2,12,6.0,0,0.9,30,203,6.8,1,,demetrius-frazier-1
628,Makoa Camanse-Stevens,Hawaii,MWC,13,13,191,14.7,2,14.7,0,0,,0,0.0,13,191,14.7,2,,makoa-camanse-stevens-1
629,Trever Ryen,Iowa State,Big 12,12,18,191,10.6,1,15.9,16,71,4.4,1,5.9,34,262,7.7,2,,trever-ryen-1
630,Alize Mack*,Notre Dame,Ind,13,13,190,14.6,0,14.6,0,0,,0,0.0,13,190,14.6,0,,alize-mack-1
631,Jalen Hurd*,Tennessee,SEC,13,22,190,8.6,2,14.6,277,1288,4.6,12,99.1,299,1478,4.9,14,,jalen-hurd-1
632,D.J. Knox,Purdue,Big Ten,10,26,189,7.3,0,18.9,108,409,3.8,2,40.9,134,598,4.5,2,,dj-knox-1
633,Justin Davis*,USC,Pac-12,13,18,189,10.5,0,14.5,169,902,5.3,7,69.4,187,1091,5.8,7,,justin-davis-2
634,Khalfani Muhammad*,California,Pac-12,12,17,189,11.1,2,15.8,87,586,6.7,1,48.8,104,775,7.5,3,,khalfani-muhammad-1
635,Ralph Webb,Vanderbilt,SEC,12,24,188,7.8,2,15.7,277,1152,4.2,5,96.0,301,1340,4.5,7,,ralph-webb-1
636,Chris Johnson,UCF,American,12,14,187,13.4,0,15.6,0,0,,0,0.0,14,187,13.4,0,,chris-johnson-20
637,Chris Murray*,Arkansas State,Sun Belt,13,11,187,17.0,3,14.4,0,0,,0,0.0,11,187,17.0,3,,chris-murray-2
638,Darion Griswold*,Arkansas State,Sun Belt,13,13,187,14.4,2,14.4,1,4,4.0,1,0.3,14,191,13.6,3,,darion-griswold-1
639,Reggie Davis*,Georgia,SEC,13,12,187,15.6,1,14.4,2,1,0.5,0,0.1,14,188,13.4,1,,reggie-davis-4
640,Chris Shillings,Ball State,MAC,11,26,186,7.2,1,16.9,0,0,,0,0.0,26,186,7.2,1,,chris-shillings-1
641,Nate Terry,Florida Atlantic,CUSA,12,16,185,11.6,4,15.4,0,0,,0,0.0,16,185,11.6,4,,nate-terry-2
642,Teriyon Gipson*,New Mexico,MWC,12,17,185,10.9,0,15.4,147,850,5.8,6,70.8,164,1035,6.3,6,,teriyon-gipson-1
643,Jarvion Franklin*,Western Michigan,MAC,13,17,184,10.8,0,14.2,153,735,4.8,5,56.5,170,919,5.4,5,,jarvion-franklin-1
644,Jordan Vaden*,Colorado State,MWC,11,11,184,16.7,0,16.7,1,16,16.0,0,1.5,12,200,16.7,0,,jordan-vaden-1
645,Braxton Deaver*,Duke,ACC,12,21,183,8.7,2,15.3,0,0,,0,0.0,21,183,8.7,2,,braxton-deaver-1
646,Kaylon Watson,Louisiana-Monroe,Sun Belt,13,20,183,9.2,3,14.1,94,336,3.6,0,25.8,114,519,4.6,3,,kaylon-watson-1
647,Kendrick Roberts*,Western Michigan,MAC,13,12,183,15.3,0,14.1,0,0,,0,0.0,12,183,15.3,0,,kendrick-roberts-1
648,Tra Carson*,Texas A&M,SEC,13,29,183,6.3,1,14.1,242,1165,4.8,7,89.6,271,1348,5.0,8,,tra-carson-1
649,Armanti Foreman,Texas,Big 12,10,11,182,16.5,2,18.2,2,2,1.0,0,0.2,13,184,14.2,2,,armanti-foreman-1
650,Evan Butts,Virginia,ACC,12,16,182,11.4,3,15.2,0,0,,0,0.0,16,182,11.4,3,,evan-butts-1
651,Jamal Wilson,Massachusetts,MAC,12,24,182,7.6,1,15.2,88,390,4.4,6,32.5,112,572,5.1,7,,jamal-wilson-3
652,Marcus Davis*,Auburn,SEC,13,30,181,6.0,1,13.9,1,-8,-8.0,0,-0.6,31,173,5.6,1,,marcus-davis-3
653,Kent Taylor,Kansas,Big 12,11,15,179,11.9,1,16.3,0,0,,0,0.0,15,179,11.9,1,,kent-taylor-1
654,Dalyn Dawkins*,Colorado State,MWC,12,24,178,7.4,1,14.8,170,867,5.1,2,72.3,194,1045,5.4,3,,dalyn-dawkins-1
655,Datrin Guyton,Oregon State,Pac-12,8,14,178,12.7,0,22.3,0,0,,0,0.0,14,178,12.7,0,,datrin-guyton-1
656,Isaiah Renfro*,Washington,Pac-12,13,13,178,13.7,0,13.7,0,0,,0,0.0,13,178,13.7,0,,isaiah-renfro-1
657,Micheal Summers,Georgia Tech,ACC,7,12,178,14.8,2,25.4,0,0,,0,0.0,12,178,14.8,2,,micheal-summers-1
658,Hunter Jarmon,Oregon State,Pac-12,11,16,177,11.1,1,16.1,0,0,,0,0.0,16,177,11.1,1,,hunter-jarmon-1
659,Tony Stevens*,Auburn,SEC,11,14,177,12.6,1,16.1,0,0,,0,0.0,14,177,12.6,1,,tony-stevens-1
660,Traveon Samuel*,Louisville,ACC,13,18,177,9.8,1,13.6,5,62,12.4,0,4.8,23,239,10.4,1,,traveon-samuel-1
661,Workpeh Kofa,Charlotte,CUSA,12,17,177,10.4,0,14.8,0,0,,0,0.0,17,177,10.4,0,,workpeh-kofa-1
662,John Trainor,Army,Ind,12,8,176,22.0,1,14.7,29,252,8.7,2,21.0,37,428,11.6,3,,john-trainor-1
663,Julian Williams,Florida International,CUSA,11,19,176,9.3,1,16.0,0,0,,0,0.0,19,176,9.3,1,,julian-williams-2
664,Francis Owusu*,Stanford,Pac-12,14,13,175,13.5,1,12.5,1,1,1.0,0,0.1,14,176,12.6,1,,francis-owusu-1
665,Gabe Myles*,Mississippi State,SEC,10,12,175,14.6,2,17.5,7,11,1.6,1,1.1,19,186,9.8,3,,gabe-myles-1
666,Daniel Hamm,Virginia,ACC,12,14,174,12.4,0,14.5,57,242,4.2,1,20.2,71,416,5.9,1,,daniel-hamm-1
667,Gary Haynes,Louisiana,Sun Belt,10,25,174,7.0,0,17.4,0,0,,0,0.0,25,174,7.0,0,,gary-haynes-1
668,Andrew Price,Nevada-Las Vegas,MWC,11,17,173,10.2,1,15.7,0,0,,0,0.0,17,173,10.2,1,,andrew-price-1
669,Brandon Swindall*,Utah State,MWC,11,14,173,12.4,3,15.7,0,0,,0,0.0,14,173,12.4,3,,brandon-swindall-1
670,Keeon Johnson,Virginia,ACC,12,13,173,13.3,1,14.4,0,0,,0,0.0,13,173,13.3,1,,keeon-johnson-2
671,Richard Murphy,Charlotte,CUSA,12,15,173,11.5,2,14.4,0,0,,0,0.0,15,173,11.5,2,,richard-murphy-2
672,Deondre Douglas,Troy,Sun Belt,12,21,172,8.2,0,14.3,0,0,,0,0.0,21,172,8.2,0,,deondre-douglas-1
673,Matt Dayes*,North Carolina State,ACC,8,24,172,7.2,0,21.5,134,865,6.5,12,108.1,158,1037,6.6,12,,matt-dayes-1
674,Elgin Long,Massachusetts,MAC,11,16,171,10.7,1,15.5,3,39,13.0,0,3.5,19,210,11.1,1,,elgin-long-1
675,Zach Challingsworth*,Pitt,ACC,10,12,171,14.3,1,17.1,0,0,,0,0.0,12,171,14.3,1,,zach-challingsworth-1
676,Chris Carson*,Oklahoma State,Big 12,12,17,170,10.0,0,14.2,131,517,3.9,4,43.1,148,687,4.6,4,,chris-carson-1
677,Johnny Woods,Kent State,MAC,11,22,170,7.7,1,15.5,0,0,,0,0.0,22,170,7.7,1,,johnny-woods-1
678,Metuisela 'Unga,Hawaii,MWC,12,11,170,15.5,0,14.2,0,0,,0,0.0,11,170,15.5,0,,metuisela-unga-1
679,Shelby Walker,SMU,American,12,11,170,15.5,0,14.2,0,0,,0,0.0,11,170,15.5,0,,shelby-walker-1
680,Kip Patton*,Temple,American,12,13,169,13.0,0,14.1,4,41,10.3,2,3.4,17,210,12.4,2,,kip-patton-1
681,Lawrence White,Texas State,Sun Belt,11,15,169,11.3,3,15.4,0,0,,0,0.0,15,169,11.3,3,,lawrence-white-2
682,Thomas Tucker*,San Jose State,MWC,6,11,168,15.3,0,28.0,40,159,4.0,2,26.5,51,327,6.4,2,,thomas-tucker-1
683,Caleb Bluiett,Texas,Big 12,12,8,167,20.9,2,13.9,0,0,,0,0.0,8,167,20.9,2,,caleb-bluiett-1
684,Dakota Gordon*,San Diego State,MWC,14,12,167,13.9,1,11.9,37,187,5.1,3,13.4,49,354,7.2,4,,dakota-gordon-1
685,Jae'Lon Oglesby*,Memphis,American,9,20,167,8.4,1,18.6,6,59,9.8,0,6.6,26,226,8.7,1,,jaelon-oglesby-1
686,Johnathan Alston*,North Carolina State,ACC,13,18,167,9.3,1,12.8,4,68,17.0,0,5.2,22,235,10.7,1,,johnathan-alston-1
