Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
153,Patrick Peterson,32,MIN,RCB,17,17,5,89,53,59.6,696,13.1,7.8,5,79.6,11.1,387,309,2,0,0,0,0.0,0,66,3,4.3,,PetePa00
154,Adrian Phillips,30,NWE,ROLB,17,8,0,36,24,66.7,280,11.7,7.8,2,108.6,7.5,195,85,9,0,1,0,0.0,1,66,3,4.3,,PhilAd00
155,Monty Rice,23,TEN,ROLB,13,6,0,29,23,79.3,198,8.6,6.8,1,106.6,4.6,87,111,9,0,2,0,0.0,2,66,4,5.7,,RiceMo00
156,Jonathan Allen,27,WAS,RDT,16,16,1,5,5,100.0,61,12.2,12.2,1,117.5,1.6,8,53,0,4,9,2,7.5,21,65,1,1.5,PB,AlleJo01
157,Carlton Davis,25,TAM,LCB,13,13,1,93,52,55.9,622,12.0,6.7,3,82.8,9.5,356,266,3,0,1,0,0.0,1,65,5,7.1,,DaviCa02
158,Danielle Hunter,28,MIN,LOLB,17,17,0,8,8,100.0,64,8.0,8.0,0,100.0,1.3,10,54,23,11,11,3,10.5,34,65,3,4.4,PBAP CPoY-12,HuntDa01
159,DeMarcus Lawrence,30,DAL,LDE,17,17,0,4,4,100.0,14,3.5,3.5,0,81.2,-2.3,-9,23,2,8,7,3,6.0,21,65,5,7.1,PB,LawrDe00
160,Damarri Mathis,23,DEN,RCB,16,11,0,81,56,69.1,513,9.2,6.3,1,90.2,8.2,335,178,3,0,0,0,0.0,0,65,15,18.8,,MathDa00
161,Kenny Moore,27,IND,LCB,12,12,0,48,34,70.8,412,12.1,8.6,3,117.7,8.5,225,187,11,0,0,0,1.0,1,65,5,7.1,,MoorKe03
162,Micah Parsons,23,DAL,LLB,17,17,0,11,9,81.8,82,9.1,7.5,1,128.0,0.5,-9,91,68,13,14,2,13.5,41,65,5,7.1,PBAP-1AP MVP-8AP DPoY-2,ParsMi00
163,Dylan Cole,28,TEN,RILB,15,8,0,32,29,90.6,257,8.9,8.0,2,121.0,3.8,107,150,11,2,0,0,1.0,3,64,8,11.1,,ColeDy00
164,Daron Payne,25,WAS,LDT,17,17,0,1,1,100.0,-3,-3.0,-3.0,0,79.2,-5.0,-5,2,1,5,8,4,11.5,25,64,5,7.2,PB,PaynDa00
165,Jack Sanborn,22,CHI,MLB,14,6,0,17,13,76.5,119,9.2,7.0,0,95.0,3.3,36,83,13,0,1,0,2.0,3,64,3,4.5,,SanbJa00
166,Brian Burns,24,CAR,LDE,16,16,0,12,6,50.0,46,7.7,3.8,0,59.7,2.1,8,38,29,8,9,3,12.5,30,63,4,6.0,PB,BurnBr00
167,Michael Carter II,23,NYJ,DB,17,6,2,77,50,64.9,473,9.5,6.1,1,75.3,4.8,152,321,16,3,0,0,0.0,3,63,1,1.6,,CartMi02
168,Martin Emerson,22,CLE,CB,17,6,0,91,46,50.5,490,10.7,5.4,3,77.6,10.4,380,110,3,0,0,0,1.0,1,63,6,8.7,,EmerMa00
169,Alex Highsmith,25,PIT,ROLB,17,17,0,8,5,62.5,17,3.4,2.1,0,66.7,-0.5,-7,24,65,6,6,0,14.5,28,63,3,4.5,,HighAl02
170,Keanu Neal,27,TAM,DB,17,8,1,28,21,75.0,245,11.7,8.8,3,121.9,9.6,114,131,14,1,4,0,0.5,6,63,7,10.0,,NealKe01
171,Jordan Poyer,31,BUF,SS,12,12,4,31,21,67.7,146,7.0,4.7,2,60.1,6.0,81,65,12,0,0,0,0.0,0,63,3,4.5,PB,PoyeJo00
172,E.J. Speed,27,IND,LB,17,5,0,11,9,81.8,89,9.9,8.1,1,130.7,5.1,45,44,13,1,0,2,1.0,2,63,3,4.5,,SpeeEJ00
173,Riq Woolen,23,SEA,CB,17,17,6,66,34,51.5,419,12.3,6.3,3,48.7,13.5,292,127,1,0,0,0,0.0,0,63,5,7.4,PBAP DRoY-3,WoolTa00
174,Andrew Adams,30,TEN,FS,13,11,1,57,43,75.4,464,10.8,8.1,2,103.3,7.6,174,290,6,1,1,0,0.0,2,62,9,12.7,,AdamAn00
175,Nasir Adderley,25,LAC,SS,16,15,2,38,23,60.5,403,17.5,10.6,1,83.6,15.2,270,133,1,0,0,0,0.0,0,62,6,8.8,,AddeNa00
176,Michael Davis,27,LAC,LCB,17,12,1,70,34,48.6,337,9.9,4.8,2,66.2,11.5,218,119,3,0,0,0,1.0,1,62,1,1.6,,DaviMi03
177,Davon Godchaux,28,NWE,NT,17,17,0,1,0,0.0,0,,0.0,0,39.6,1.0,0,0,0,2,1,0,1.5,5,62,2,3.1,,GodcDa00
178,Kyle Hamilton,21,BAL,S,16,4,0,49,36,73.5,279,7.8,5.7,1,93.8,3.3,147,132,24,1,3,0,2.0,6,62,5,7.5,,HamiKy00
179,Malik Hooker,26,DAL,SS,16,6,3,27,20,74.1,220,11.0,8.1,2,82.9,8.0,145,75,2,0,0,0,0.0,0,62,7,10.1,,HookMa00
180,Tashaun Gipson,32,SFO,FS,17,17,5,35,20,57.1,371,18.6,10.6,1,63.8,14.8,283,88,9,0,0,0,0.5,1,61,2,3.2,,GipsTa00
181,Grady Jarrett,29,ATL,RDT,17,17,0,4,3,75.0,22,7.3,5.5,0,87.5,-3.5,-6,28,0,4,11,1,6.0,22,61,1,1.6,,JarrGr00
182,Jaelan Phillips,23,MIA,LOLB,17,15,0,20,19,95.0,120,6.3,6.0,1,108.3,1.3,16,104,64,11,16,1,7.0,36,61,10,14.1,,PhilJa02
183,Joe Thomas,31,CHI,RLB,15,9,0,16,14,87.5,113,8.1,7.1,1,116.9,3.2,43,70,12,0,0,2,1.0,1,61,7,10.3,,ThomJo04
184,Marcus Williams,26,BAL,FS,10,10,4,30,23,76.7,322,14.0,10.7,0,71.1,9.9,190,132,5,0,0,0,0.0,0,61,4,6.2,,WillMa06
185,Paulson Adebo,23,NOR,LCB,13,12,0,76,50,65.8,664,13.3,8.7,6,119.6,10.8,418,246,1,0,0,0,0.0,0,60,9,13.0,,AdebPa00
186,Myles Garrett,27,CLE,LDE,16,15,0,1,0,0.0,0,,0.0,0,39.6,-2.0,0,0,2,11,9,4,16.0,38,60,1,1.6,PBAP-2AP DPoY-5,GarrMy00
187,Javon Hargrave,29,PHI,LDT,17,17,0,1,0,0.0,0,,0.0,0,39.6,4.0,0,0,1,2,5,2,11.0,18,60,1,1.6,,HargJa00
188,Mike Hilton,28,CIN,CB,14,4,1,69,43,62.3,430,10.0,6.2,1,78.8,6.7,235,195,30,0,4,1,0.0,4,60,6,9.1,,HiltMi01
189,Sam Hubbard,27,CIN,LDE,15,15,0,6,5,83.3,35,7.0,5.8,0,91.0,1.2,9,26,1,9,15,2,6.5,32,60,4,6.3,,HubbSa00
190,Matt Judon,30,NWE,LOLB,17,15,0,11,7,63.6,47,6.7,4.3,0,72.9,1.2,0,47,35,13,12,2,15.5,42,60,1,1.6,PBAP DPoY-9,JudoMa00
191,Marcus Maye,29,NOR,SS,10,10,0,18,12,66.7,98,8.2,5.4,0,80.3,6.3,45,53,1,0,0,0,0.0,0,60,1,1.6,,MayeMa00
192,Jabrill Peppers,27,NWE,DB,17,5,0,24,20,83.3,157,7.9,6.5,1,107.8,2.9,60,97,11,0,0,0,0.0,0,60,1,1.6,,PeppJa00
193,Chandon Sullivan,26,MIN,CB,17,10,0,72,51,70.8,638,12.5,8.9,1,102.7,7.7,323,315,15,1,1,2,0.0,2,60,3,4.8,,SullCh00
194,Patrick Surtain II,22,DEN,LCB,17,17,2,77,45,58.4,468,10.4,6.1,4,82.6,11.5,360,108,3,0,1,0,0.0,1,60,5,7.7,PBAP-1,SurtPa01
195,Trevon Diggs,24,DAL,RCB,17,17,3,85,55,64.7,673,12.2,7.9,3,86.1,9.8,369,304,1,0,0,0,0.0,0,59,1,1.7,PB,DiggTr00
196,Leonard Floyd,30,LAR,ROLB,17,17,0,13,10,76.9,132,13.2,10.2,0,108.5,2.8,19,113,51,11,11,0,9.0,31,59,4,6.3,,FloyLe00
197,Myles Hartsfield,25,CAR,SS,15,10,0,49,35,71.4,376,10.7,7.7,4,120.8,6.3,224,152,12,4,1,0,0.0,5,59,4,6.3,,HartMy00
198,Luke Masterson,24,LVR,RLB,17,7,0,15,14,93.3,125,8.9,8.3,2,141.0,3.8,47,78,3,0,1,0,0.0,1,59,2,3.3,,MastLu00
199,Arthur Maulet,29,PIT,CB,17,6,1,39,24,61.5,348,14.5,8.9,3,105.5,7.5,187,161,23,2,1,0,2.0,5,59,7,10.6,,MaulAr00
200,Micah McFadden,22,NYG,RILB,17,7,0,23,20,87.0,211,10.6,9.2,1,119.4,2.9,61,150,24,1,0,0,2.0,3,59,3,4.8,,McFaMi01
201,Harrison Phillips,26,MIN,NT,17,17,0,1,1,100.0,0,0.0,0.0,0,79.2,-3.0,-3,3,0,5,4,1,1.5,11,59,2,3.3,,PhilHa00
202,Preston Smith,30,GNB,LOLB,17,17,0,7,6,85.7,75,12.5,10.7,0,111.3,-2.1,-10,85,33,8,9,1,8.5,27,59,4,6.3,,SmitPr00
203,Deatrich Wise Jr.,28,NWE,RDE,17,16,0,1,1,100.0,8,8.0,8.0,0,100.0,2.0,2,6,2,16,4,3,7.5,28,59,2,3.3,,WiseDe00
204,Anthony Barr,30,DAL,RLB,14,10,0,24,20,83.3,200,10.0,8.3,0,101.4,4.3,74,126,23,3,3,0,1.0,7,58,3,4.9,,BarrAn00
205,Lorenzo Carter,27,ATL,RLB,17,17,1,19,14,73.7,87,6.2,4.6,1,78.2,-1.1,-9,96,11,3,7,1,4.0,15,58,1,1.7,,CartLo01
206,Alohi Gilman,25,LAC,S,17,5,1,22,15,68.2,320,21.3,14.5,0,92.0,13.5,226,94,0,0,0,0,0.0,0,58,3,4.9,,GilmAl00
207,C.J. Henderson,24,CAR,LCB,17,10,2,84,58,69.0,684,11.8,8.1,5,103.5,10.5,501,183,2,1,0,0,0.0,1,58,7,10.8,,HendCJ00
208,Darnell Savage Jr.,25,GNB,FS,16,13,1,44,30,68.2,444,14.8,10.1,3,114.2,10.1,304,140,8,0,0,0,0.0,0,58,6,9.4,,SavaDa00
209,Marco Wilson,23,ARI,RCB,14,13,3,87,50,57.5,546,10.9,6.3,4,77.1,8.9,344,202,8,1,1,0,0.0,2,58,9,13.4,,WilsMa04
210,Johnathan Abram,26,2TM,SS,13,8,0,54,34,63.0,375,11.0,6.9,0,83.5,6.0,150,225,25,3,2,0,0.0,5,58,3,4.9,,AbraJo01
210,Johnathan Abram,26,LVR,SS,8,6,0,37,27,73.0,260,9.6,7.0,0,92.2,6.1,111,149,22,2,2,0,0.0,4,48,2,4.0,,AbraJo01
210,Johnathan Abram,26,SEA,S,5,2,0,17,7,41.2,115,16.4,6.8,0,64.6,5.8,39,76,3,1,0,0,0.0,1,10,1,9.1,,AbraJo01
211,Jamel Dean,26,TAM,RCB,15,15,2,65,36,55.4,469,13.0,7.2,4,86.0,14.0,318,151,3,0,0,0,0.0,0,57,2,3.4,,DeanJa00
212,Will Harris,27,DET,RLB,15,10,1,61,43,70.5,522,12.1,8.6,3,106.0,9.2,347,175,20,4,0,0,0.0,4,57,2,3.4,,HarrWi02
213,Josh Hines-Allen,25,JAX,LOLB,17,17,0,17,9,52.9,130,14.4,7.6,2,117.3,3.8,51,79,30,15,18,1,7.0,40,57,2,3.4,,AlleJo03
214,Dane Jackson,26,BUF,RCB,15,14,2,78,46,59.0,538,11.7,6.9,3,82.1,10.1,412,126,4,0,0,0,0.0,0,57,7,10.9,,JackDa02
215,Lamarcus Joyner,32,NYJ,SS,14,14,3,31,21,67.7,418,19.9,13.5,4,110.6,18.5,316,102,6,1,2,0,0.0,3,57,3,5.0,,JoynLa00
216,Asante Samuel Jr.,23,LAC,RCB,17,15,2,87,48,55.2,626,13.0,7.2,7,95.3,11.0,427,199,0,0,0,0,0.0,0,57,3,5.0,,SamuAs00
217,Jaire Alexander,25,GNB,LCB,16,16,5,82,49,59.8,572,11.7,7.0,2,63.7,9.0,366,206,0,0,0,0,0.0,0,56,4,6.7,PBAP-2,AlexJa00
218,DaVon Hamilton,25,JAX,NT,17,14,0,2,1,50.0,14,14.0,7.0,0,72.9,4.5,2,12,1,2,3,0,2.5,8,56,5,8.2,,HamiDa02
219,Sebastian Joseph-Day,27,LAC,RDT,16,16,1,3,2,66.7,0,0.0,0.0,0,30.6,-3.0,-6,6,0,2,4,0,2.0,8,56,2,3.4,,JoseSe00
220,Eric Rowe,30,MIA,SS,14,6,0,48,37,77.1,440,11.9,9.2,0,104.5,7.1,260,180,13,1,0,0,2.0,3,56,2,3.4,,RoweEr00
221,Tre'von Moehrig,23,LVR,FS,15,13,0,46,32,69.6,449,14.0,9.8,4,129.7,9.5,250,199,7,1,0,0,0.0,1,55,5,8.3,,MoehTr00
222,Darius Slay,31,PHI,RCB,17,17,3,79,46,58.2,532,11.6,6.7,5,83.9,10.5,365,167,1,0,0,0,0.0,0,55,3,5.2,PB,SlayDa00
223,Cam Taylor-Britt,23,CIN,RCB,10,9,0,58,34,58.6,483,14.2,8.3,3,102.9,12.8,347,136,1,0,0,0,0.0,0,55,6,9.8,,TaylCa01
224,Quinnen Williams,25,NYJ,RDE,16,16,0,2,1,50.0,7,7.0,3.5,0,58.3,-3.5,-3,10,0,2,16,3,12.0,31,55,2,3.5,PBAP-1AP DPoY-7,WillQu00
225,DaRon Bland,23,DAL,DB,17,8,5,63,45,71.4,412,9.2,6.5,5,82.2,6.8,219,193,8,0,1,0,0.0,1,54,5,8.5,,BlanDa00
226,Yetur Gross-Matos,24,CAR,RDE,17,17,0,1,0,0.0,0,,0.0,0,39.6,-3.0,0,0,0,1,7,0,2.5,11,54,0,0.0,,GrosYe00
227,Jeffery Simmons,25,TEN,DT,15,15,0,4,3,75.0,2,0.7,0.5,0,77.1,-2.5,-7,9,1,8,5,6,7.5,21,54,5,8.5,PBAP-2,SimmJe01
228,Kenny Clark,27,GNB,NT,17,17,0,0,0,,0,,,0,,,0,0,2,7,6,0,4.0,17,53,3,5.4,,ClarKe01
229,Carl Granderson,26,NOR,DE,16,4,0,1,1,100.0,8,8.0,8.0,0,100.0,-4.0,-4,12,0,4,1,0,5.5,13,53,1,1.9,,GranCa01
230,Jaycee Horn,23,CAR,RCB,13,13,3,60,33,55.0,429,13.0,7.2,1,62.4,12.1,306,123,9,2,1,2,0.0,3,53,6,10.2,,HornJa00
231,Denzel Ward,25,CLE,LCB,14,14,3,69,42,60.9,530,12.6,7.7,2,76.4,10.3,369,161,2,0,1,0,0.0,1,53,4,7.0,,WardDe02
232,Darious Williams,29,JAX,LCB,17,12,0,91,46,50.5,455,9.9,5.0,1,68.7,8.9,187,268,2,1,0,0,0.0,1,53,7,11.7,,WillDa09
233,Kendall Fuller,27,WAS,LCB/DB,17,17,3,74,41,55.4,590,14.4,8.0,5,87.1,11.8,396,194,2,0,0,0,0.0,0,52,5,8.8,,FullKe00
234,Aidan Hutchinson,22,DET,LDE,17,17,3,5,4,80.0,30,7.5,6.0,0,52.1,3.6,8,22,9,14,5,0,9.5,30,52,3,5.5,AP DRoY-2,HutcAi00
235,Justin Jones,26,CHI,LDE,17,17,0,2,2,100.0,21,10.5,10.5,0,110.4,-3.5,-7,28,0,4,2,4,3.0,9,52,2,3.7,,JoneJu03
236,Steven Nelson,29,HOU,RCB,15,15,1,62,37,59.7,367,9.9,5.9,2,80.5,10.3,253,114,1,0,1,0,1.0,2,52,8,13.3,,NelsSt01
237,Jarran Reed,30,GNB,RDE,17,14,0,1,1,100.0,10,10.0,10.0,0,108.3,-5.0,-5,15,2,5,10,0,2.5,18,52,2,3.7,,ReedJa02
238,Rodney Thomas II,24,IND,FS,17,10,4,31,18,58.1,296,16.4,9.5,4,90.3,16.1,201,95,3,0,0,0,0.0,0,52,5,8.8,,ThomRo07
239,Nick Bosa,25,SFO,RDE,16,16,0,3,3,100.0,6,2.0,2.0,0,79.2,-1.3,-4,10,1,9,28,1,18.5,56,51,1,1.9,PBAP-1AP MVP-6AP DPoY-1,BosaNi00
240,Mike Hughes,25,DET,DB,16,6,0,56,41,73.2,528,12.9,9.4,4,126.2,10.1,331,197,14,2,2,0,0.0,4,51,4,7.3,,HughMi00
241,Adoree' Jackson,27,NYG,LCB,10,10,0,60,31,51.7,398,12.8,6.6,2,83.9,9.8,296,102,1,0,0,0,0.0,0,51,3,5.6,,JackAd00
242,Julian Blackmon,24,IND,FS,14,11,1,39,33,84.6,453,13.7,11.6,4,138.6,8.7,250,203,8,1,0,0,1.0,2,50,9,15.3,,BlacJu01
243,Cameron Dantzler,24,MIN,LCB,10,9,0,53,41,77.4,407,9.9,7.7,2,111.1,8.1,244,163,1,0,0,0,0.0,0,50,3,5.7,,DantCa00
244,Khalil Mack,31,LAC,RDE,17,17,0,5,4,80.0,9,2.3,1.8,0,79.2,0.0,3,6,46,6,4,1,8.0,18,50,4,7.4,PB,MackKh00
245,Jimmie Ward,31,SFO,DB,12,5,3,71,52,73.2,473,9.1,6.7,3,87.4,4.6,243,230,11,0,2,0,0.0,2,50,4,7.4,,WardJi01
246,Eli Apple,27,CIN,LCB,15,15,0,79,45,57.0,657,14.6,8.3,3,96.9,13.1,464,193,4,0,0,0,0.0,0,49,7,12.5,,ApplEl00
247,Aaron Donald,31,LAR,DT,11,11,0,2,1,50.0,5,5.0,2.5,0,56.2,-2.5,-2,7,0,5,6,2,5.0,16,49,2,3.9,PB,DonaAa00
248,William Gholston,31,TAM,LDE,17,9,0,2,1,50.0,2,2.0,1.0,1,95.8,-1.0,2,0,0,0,5,0,0.0,5,49,1,2.0,,GholWi00
249,Brandon Jones,24,MIA,SS,7,7,0,32,20,62.5,183,9.2,5.7,0,78.0,7.0,74,109,21,1,0,0,2.0,3,49,4,7.5,,JoneBr06
250,Haason Reddick,28,PHI,LLB,17,17,0,12,7,58.3,87,12.4,7.3,0,80.9,3.3,38,49,77,13,10,1,16.0,41,49,5,9.3,PBAP-2AP DPoY-4,ReddHa00
251,Kayvon Thibodeaux,22,NYG,ROLB,14,14,0,5,2,40.0,20,10.0,4.0,0,52.1,5.4,14,6,49,4,10,4,4.0,18,49,0,0.0,AP DRoY-4,ThibKa00
252,Shy Tuttle,27,NOR,LDT,17,14,0,1,1,100.0,7,7.0,7.0,0,95.8,-4.0,-4,11,0,0,0,5,2.0,3,49,1,2.0,,TuttSh00
253,Travon Walker,22,JAX,ROLB,15,14,1,10,5,50.0,58,11.6,5.8,0,28.3,2.6,18,40,20,10,7,0,3.5,21,49,5,9.3,,WalkTr03
254,Broderick Washington Jr.,26,BAL,NT,17,9,0,0,0,,0,,,0,,,0,0,0,1,3,6,1.0,5,49,2,3.9,,WashBr01
255,Jaylen Watson,24,KAN,DB,16,6,1,71,46,64.8,515,11.2,7.3,5,103.9,10.0,368,147,4,0,0,0,0.0,0,49,5,9.3,,WatsJa02
256,Jonathon Cooper,24,DEN,LOLB,14,9,0,11,9,81.8,57,6.3,5.2,0,88.3,0.4,-2,59,16,2,4,0,2.0,8,48,0,0.0,,CoopJo02
257,Tony Fields,23,CLE,RLB,17,6,1,12,9,75.0,52,5.8,4.3,0,47.9,3.5,9,43,7,1,0,0,0.0,1,48,4,7.7,,FielTo00
258,Kristian Fulton,24,TEN,RCB,11,11,1,63,33,52.4,421,12.8,6.7,3,82.8,11.1,265,156,1,0,0,0,0.0,0,48,6,11.1,,FultKr00
259,Markus Golden,31,ARI,ROLB,17,14,0,8,5,62.5,40,8.0,5.0,0,75.0,-1.6,-1,41,54,4,15,0,2.5,22,48,1,2.0,,GoldMa00
260,Larry Ogunjobi,28,PIT,LDE,16,16,0,0,0,,0,,,0,,,0,0,0,0,9,0,1.5,11,48,2,4.0,,OgunLa00
261,Khalen Saunders,26,KAN,DT,16,0,0,3,3,100.0,21,7.0,7.0,0,95.8,1.7,5,16,0,1,4,1,3.5,9,48,1,2.0,,SaunKh00
262,Josh Sweat,25,PHI,LDE/RDE,16,16,1,4,4,100.0,36,9.0,9.0,0,64.6,4.5,18,18,3,5,9,0,11.0,27,48,3,5.9,,SweaJo00
263,Levi Wallace,27,PIT,LCB,15,9,4,77,41,53.2,650,15.9,8.4,3,73.0,13.0,424,226,0,0,0,0,0.0,0,48,4,7.7,,WallLe00
264,Kamu Grugier-Hill,28,2TM,LB,15,6,0,35,24,68.6,250,10.4,7.1,1,98.5,4.9,94,156,10,1,1,0,0.0,2,48,3,5.9,,GrugKa00
264,Kamu Grugier-Hill,28,HOU,LLB,6,6,0,27,17,63.0,207,12.2,7.7,0,86.5,5.6,93,114,10,1,1,0,0.0,2,40,2,4.8,,GrugKa00
264,Kamu Grugier-Hill,28,ARI,LB,9,0,0,8,7,87.5,43,6.1,5.4,1,128.6,2.6,1,42,0,0,0,0,0.0,0,8,1,11.1,,GrugKa00
265,Zach Allen,25,ARI,DT,13,13,0,3,3,100.0,17,5.7,5.7,0,90.3,-1.3,-4,21,7,7,12,8,5.5,25,47,2,4.1,,AlleZa01
266,Derrick Barnes,23,DET,LB,15,4,0,12,9,75.0,72,8.0,6.0,0,89.6,2.2,19,53,16,1,0,0,1.0,2,47,2,4.1,,BarnDe02
267,Bryce Callahan,31,LAC,DB,15,11,3,54,35,64.8,370,10.6,6.9,3,80.0,7.6,193,177,16,4,2,1,0.0,6,47,7,13.0,,CallBr00
268,Damone Clark,22,DAL,LB,10,5,0,15,13,86.7,116,8.9,7.7,2,138.5,2.2,25,91,8,0,0,0,0.0,0,47,0,0.0,,ClarDa02
269,Dre'Mont Jones,25,DEN,LDE,13,13,0,0,0,,0,,,0,,,0,0,1,4,5,0,6.5,16,47,1,2.1,,JoneDr00
270,Jaylon Jones,25,CHI,DB,16,4,0,44,29,65.9,346,11.9,7.9,1,97.3,9.1,191,155,2,0,0,0,0.0,0,47,5,9.6,,JoneJa12
271,Cory Littleton,29,CAR,MLB,15,7,0,12,8,66.7,52,6.5,4.3,1,103.5,4.1,22,30,9,1,1,0,0.5,3,47,3,6.0,,LittCo01
272,Chad Muma,23,JAX,LB,16,2,0,19,13,68.4,172,13.2,9.1,1,114.4,7.9,94,78,4,1,1,0,1.5,4,47,2,4.1,,MumaCh00
273,Marcus Peters,29,BAL,LCB,13,13,1,84,54,64.3,711,13.2,8.5,7,113.7,9.4,475,236,3,1,0,0,1.0,2,47,6,11.3,,PeteMa00
274,AJ Terrell,24,ATL,LCB/RCB,14,14,0,75,42,56.0,478,11.4,6.4,6,102.0,11.3,355,123,1,0,0,0,0.0,0,47,7,13.0,,TerrAJ00
275,Andrew Van Ginkel,27,MIA,ROLB,17,5,1,16,14,87.5,75,5.4,4.7,0,60.2,-0.5,-11,86,25,4,3,1,0.5,8,47,3,6.0,,VanGAn00
276,Isaiah Buggs,26,DET,LDT,17,13,0,0,0,,0,,,0,,,0,0,0,2,8,2,1.0,11,46,2,4.2,,BuggIs00
277,Akeem Davis-Gaither,25,CIN,LB,16,1,0,19,16,84.2,171,10.7,9.0,0,104.2,3.1,36,135,10,0,0,0,0.0,0,46,3,6.1,,DaviAk01
278,Jonas Griffith,25,DEN,RILB,9,8,1,24,18,75.0,151,8.4,6.3,1,87.3,3.7,58,93,10,2,3,0,0.0,5,46,2,4.2,,GrifJo01
279,Lawrence Guy,32,NWE,LDE,14,14,0,1,1,100.0,7,7.0,7.0,0,95.8,2.0,2,5,0,2,2,0,2.0,7,46,2,4.2,,GuyxLa00
280,Amani Hooker,24,TEN,FS,9,9,1,40,28,70.0,335,12.0,8.4,2,101.6,6.6,201,134,21,4,0,0,0.0,4,46,2,4.2,,HookAm00
281,Anthony Nelson,25,TAM,LOLB,17,8,0,9,7,77.8,44,6.3,4.9,0,87.0,1.2,10,34,17,3,1,0,5.5,10,46,1,2.1,,NelsAn01
282,Jacob Phillips,23,CLE,LB,7,4,0,21,15,71.4,168,11.2,8.0,0,94.9,4.2,51,117,7,1,1,0,2.0,4,46,1,2.1,,PhilJa01
283,Montez Sweat,26,WAS,LDE,17,17,0,3,3,100.0,25,8.3,8.3,0,101.4,1.3,4,21,1,4,19,3,8.0,31,46,1,2.1,,SweaMo00
284,Alontae Taylor,24,NOR,RCB,13,9,0,66,32,48.5,318,9.9,4.8,0,62.6,13.0,215,103,0,0,0,0,0.0,0,46,8,14.8,,TaylAl01
285,Kyle Van Noy,31,LAC,LDE,17,13,0,15,10,66.7,88,8.8,5.9,1,104.3,1.5,-5,93,29,4,5,1,5.0,14,46,2,4.2,,VanNKy00
286,Jayon Brown,27,LVR,LB,8,6,0,34,29,85.3,311,10.7,9.1,0,104.8,4.5,117,194,9,0,1,1,0.0,1,45,2,4.3,,BrowJa06
287,Tae Crowder,25,NYG,RILB,13,8,0,21,13,61.9,162,12.5,7.7,1,101.7,3.6,56,106,30,2,1,0,1.0,4,45,9,16.7,,CrowTa00
288,Darren Hall,22,ATL,RCB,17,9,0,37,26,70.3,317,12.2,8.6,2,114.4,10.5,212,105,0,0,0,0,0.0,0,45,3,6.3,,HallDa03
289,DeAndre Houston-Carson,29,CHI,SS,17,6,1,17,9,52.9,120,13.3,7.1,0,51.1,9.6,51,69,8,0,0,0,0.0,0,45,3,6.3,,HousDe00
290,Xavien Howard,29,MIA,LCB,15,15,1,84,50,59.5,779,15.6,9.3,4,101.2,11.2,420,359,3,0,0,0,0.0,0,45,7,13.5,PB,HowaXa00
291,Xavier McKinney,24,NYG,FS,9,9,0,23,12,52.2,185,15.4,8.0,1,93.6,14.7,130,55,28,2,0,3,1.0,3,45,2,4.3,,McKiXa00
292,Kwity Paye,24,IND,RDE,12,12,0,4,3,75.0,8,2.7,2.0,0,77.1,-3.8,-10,18,0,9,4,0,6.0,19,45,1,2.2,,PayeKw00
293,Mike Purcell,31,DEN,NT,17,4,0,1,1,100.0,6,6.0,6.0,1,131.2,-4.0,-4,10,0,2,3,0,1.5,7,45,2,4.3,,PurcMi00
294,Duke Riley,28,MIA,LB,17,2,0,30,21,70.0,160,7.6,5.3,2,104.9,4.2,77,83,16,1,0,0,1.0,2,45,1,2.2,,RileDu00
295,Roy Robertson-Harris,29,JAX,LDE,17,17,0,0,0,,0,,,0,,,0,0,1,2,8,4,3.0,13,45,2,4.3,,RobeRo00
296,Leonard Williams,28,NYG,RDE,12,12,0,1,1,100.0,46,46.0,46.0,0,118.7,-3.0,-3,49,0,6,8,0,2.5,17,45,0,0.0,,WillLe02
297,Rock Ya-Sin,26,LVR,LCB,11,9,0,69,42,60.9,414,9.9,6.0,1,82.6,8.1,243,171,2,0,1,0,0.0,1,45,6,11.8,,Ya-SRo00
298,Azeez Al-Shaair,25,SFO,LLB,12,9,0,16,12,75.0,131,10.9,8.2,0,98.7,7.4,70,61,13,1,1,0,0.0,2,44,4,8.3,,AlShAz00
299,James Bradberry,29,PHI,LCB,17,17,3,86,39,45.3,382,9.8,4.4,2,51.6,10.4,239,143,1,0,0,0,0.0,0,44,7,13.7,AP-2,BradJa00
300,Rudy Ford,28,GNB,FS,17,6,3,20,13,65.0,242,18.6,12.1,3,106.7,12.9,177,65,0,0,0,0,0.0,0,44,4,8.3,,FordRu00
301,Antonio Hamilton,29,ARI,LCB,10,5,1,48,32,66.7,301,9.4,6.3,1,82.0,6.8,105,196,4,0,0,0,0.0,0,44,4,8.3,,HamiAn01
302,Shelby Harris,31,SEA,LDE,15,15,0,0,0,,0,,,0,,,0,0,0,2,4,2,2.0,8,44,4,8.3,,HarrSh00
303,Chris Jones,28,KAN,RDT,17,17,0,5,4,80.0,47,11.8,9.4,0,105.8,-4.2,-23,70,9,16,13,3,15.5,46,44,1,2.2,PBAP-1AP DPoY-3,JoneCh09
