Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
38,Ty Lee,Middle Tennessee State,CUSA,13,79,955,12.1,5,73.5,39,109,2.8,1,8.4,118,1064,9.0,6,,ty-lee-1
39,Teddy Veal,Louisiana Tech,CUSA,13,74,950,12.8,7,73.1,4,6,1.5,0,0.5,78,956,12.3,7,,teddy-veal-1
40,Tyre Brady,Marshall,CUSA,11,62,942,15.2,8,85.6,0,0,,0,0.0,62,942,15.2,8,,tyre-brady-1
41,Allen Lazard,Iowa State,Big 12,13,71,941,13.3,10,72.4,0,0,,0,0.0,71,941,13.3,10,,allen-lazard-1
42,James Gardner,Miami (OH),MAC,12,47,927,19.7,11,77.3,0,0,,0,0.0,47,927,19.7,11,,james-gardner-1
43,Christian Kirk,Texas A&M,SEC,13,71,919,12.9,10,70.7,4,31,7.8,0,2.4,75,950,12.7,10,,christian-kirk-1
44,Wyatt Demps,Nevada,MWC,12,67,908,13.6,11,75.7,0,0,,0,0.0,67,908,13.6,11,,wyatt-demps-1
45,Ervin Philips,Syracuse,ACC,12,89,904,10.2,4,75.3,11,76,6.9,1,6.3,100,980,9.8,5,,ervin-phillips-1
46,Olamide Zaccheaus,Virginia,ACC,13,85,895,10.5,5,68.8,27,182,6.7,1,14.0,112,1077,9.6,6,,olamide-zaccheaus-1
47,Linell Bonner,Houston,American,11,80,889,11.1,5,80.8,1,-2,-2.0,0,-0.2,81,887,11.0,5,,linell-bonner-1
48,Thomas Owens,Florida International,CUSA,9,59,887,15.0,6,98.6,1,-1,-1.0,0,-0.1,60,886,14.8,6,,thomas-owens-1
49,Davon Grayson,East Carolina,American,11,59,886,15.0,6,80.5,6,40,6.7,0,3.6,65,926,14.2,6,,davon-grayson-1
50,Marquez Valdes-Scantling,South Florida,American,12,53,879,16.6,6,73.3,8,108,13.5,1,9.0,61,987,16.2,7,,marquez-valdes-scantling-1
51,Sergio Bailey,Eastern Michigan,MAC,12,54,878,16.3,9,73.2,2,25,12.5,0,2.1,56,903,16.1,9,,sergio-bailey-1
52,Mark Chapman,Central Michigan,MAC,13,59,875,14.8,5,67.3,2,17,8.5,0,1.3,61,892,14.6,5,,mark-chapman-2
53,D.J. Chark,LSU,SEC,13,40,874,21.9,3,67.2,12,63,5.3,1,4.8,52,937,18.0,4,,dj-chark-1
54,Vic Wharton,California,Pac-12,12,67,871,13.0,5,72.6,1,-5,-5.0,0,-0.4,68,866,12.7,5,,vic-wharton-1
55,DaeSean Hamilton,Penn State,Big Ten,13,53,857,16.2,9,65.9,1,2,2.0,0,0.2,54,859,15.9,9,,daesean-hamilton-1
56,Alfonso Onunwor,Idaho,Sun Belt,11,64,856,13.4,8,77.8,0,0,,0,0.0,64,856,13.4,8,,alfonso-onunwor-1
57,Simmie Cobbs,Indiana,Big Ten,12,72,841,11.7,8,70.1,0,0,,1,0.0,72,841,11.7,9,,simmie-cobbs-1
58,Steven Sims Jr.,Kansas,Big 12,12,59,839,14.2,6,69.9,5,5,1.0,0,0.4,64,844,13.2,6,,steven-sims-jr-1
59,Tavares Martin Jr.,Washington State,Pac-12,11,70,831,11.9,9,75.5,0,0,,0,0.0,70,831,11.9,9,,tavares-martin-jr-1
60,JD Spielman,Nebraska,Big Ten,11,55,830,15.1,2,75.5,10,73,7.3,0,6.6,65,903,13.9,2,,jd-spielman-1
61,Justin Hobbs,Tulsa,American,12,55,830,15.1,3,69.2,0,0,,0,0.0,55,830,15.1,3,,justin-hobbs-1
62,Marcus Green,Louisiana-Monroe,Sun Belt,12,54,829,15.4,5,69.1,14,175,12.5,0,14.6,68,1004,14.8,5,,marcus-green-6
63,Michael Lawrence,North Texas,CUSA,14,62,819,13.2,4,58.5,0,0,,0,0.0,62,819,13.2,4,,michael-lawrence-1
64,Emanuel Hall,Missouri,SEC,12,33,817,24.8,8,68.1,0,0,,0,0.0,33,817,24.8,8,,emanuel-hall-1
65,Dylan Cantrell,Texas Tech,Big 12,13,71,816,11.5,7,62.8,1,3,3.0,1,0.2,72,819,11.4,8,,dylan-cantrell-1
66,James Proche,SMU,American,13,40,816,20.4,6,62.8,0,0,,0,0.0,40,816,20.4,6,,james-proche-1
67,Ryan Davis,Auburn,SEC,14,84,815,9.7,5,58.2,0,0,,0,0.0,84,815,9.7,5,,ryan-davis-5
68,Tyler Vaughns,USC,Pac-12,14,57,809,14.2,5,57.8,0,0,,0,0.0,57,809,14.2,5,,tyler-vaughns-1
69,CeeDee Lamb,Oklahoma,Big 12,14,46,807,17.5,7,57.6,0,0,,0,0.0,46,807,17.5,7,,ceedee-lamb-1
70,Justin Hall,Ball State,MAC,12,78,801,10.3,3,66.8,11,59,5.4,0,4.9,89,860,9.7,3,,justin-hall-3
71,Justin McInnis,Arkansas State,Sun Belt,12,49,800,16.3,4,66.7,1,3,3.0,0,0.3,50,803,16.1,4,,justin-mcinnis-1
72,T.J. Rahming,Duke,ACC,13,65,795,12.2,2,61.2,4,3,0.8,0,0.2,69,798,11.6,2,,tj-rahming-1
73,Bryan Edwards,South Carolina,SEC,13,64,793,12.4,5,61.0,4,19,4.8,0,1.5,68,812,11.9,5,,bryan-edwards-1
74,Malcolm Williams,Coastal Carolina,Sun Belt,12,43,793,18.4,7,66.1,14,73,5.2,0,6.1,57,866,15.2,7,,malcolm-williams-4
75,Kanawai Noa,California,Pac-12,11,56,788,14.1,4,71.6,0,0,,0,0.0,56,788,14.1,4,,kanawai-noa-1
76,JJ Arcega-Whiteside,Stanford,Pac-12,12,48,781,16.3,9,65.1,0,0,,0,0.0,48,781,16.3,9,,jj-arcega-whiteside-1
77,McLane Mannix,Nevada,MWC,12,57,778,13.6,6,64.8,2,3,1.5,0,0.3,59,781,13.2,6,,mclane-mannix-1
78,Felton Davis III,Michigan State,Big Ten,13,55,776,14.1,9,59.7,1,16,16.0,0,1.2,56,792,14.1,9,,felton-davis-iii-1
79,Jalen Guyton,North Texas,CUSA,13,49,775,15.8,9,59.6,3,12,4.0,0,0.9,52,787,15.1,9,,jalen-guyton-1
80,Darren Andrews,UCLA,Pac-12,9,60,774,12.9,10,86.0,4,49,12.3,0,5.4,64,823,12.9,10,,darren-andrews-1
81,Collin Johnson,Texas,Big 12,13,54,765,14.2,2,58.8,0,-7,,0,-0.5,54,758,14.0,2,,collin-johnson-2
82,Adam Breneman,Massachusetts,Ind,11,64,764,11.9,4,69.5,0,0,,0,0.0,64,764,11.9,4,,adam-breneman-1
83,Kyle Williams,Arizona State,Pac-12,13,66,763,11.6,7,58.7,10,86,8.6,0,6.6,76,849,11.2,7,,kyle-williams-8
84,Jamarius Way,South Alabama,Sun Belt,12,47,762,16.2,3,63.5,6,37,6.2,0,3.1,53,799,15.1,3,,jamarius-way-1
85,Dante Pettis,Washington,Pac-12,13,63,761,12.1,7,58.5,3,50,16.7,0,3.8,66,811,12.3,7,AA,dante-pettis-1
86,Elijah King,Texas State,Sun Belt,12,52,750,14.4,3,62.5,1,6,6.0,0,0.5,53,756,14.3,3,,elijah-king-1
87,Adonis Jennings,Temple,American,13,42,742,17.7,7,57.1,2,22,11.0,0,1.7,44,764,17.4,7,,adonis-jennings-1
88,Deon Cain,Clemson,ACC,14,58,734,12.7,6,52.4,0,0,,0,0.0,58,734,12.7,6,,deon-cain-1
89,Ike Lewis,Appalachian State,Sun Belt,13,51,733,14.4,8,56.4,3,31,10.3,0,2.4,54,764,14.1,8,,ike-lewis-2
90,Terren Encalade,Tulane,American,12,39,730,18.7,4,60.8,4,91,22.8,1,7.6,43,821,19.1,5,,terren-encalade-1
91,Trent Sherfield,Vanderbilt,SEC,12,50,729,14.6,5,60.8,8,92,11.5,1,7.7,58,821,14.2,6,,trent-sherfield-1
92,Jakobi Meyers,North Carolina State,ACC,12,63,727,11.5,5,60.6,5,-5,-1.0,0,-0.4,68,722,10.6,5,,jakobi-meyers-1
93,Kwadarrius Smith,Akron,MAC,14,34,726,21.4,7,51.9,0,0,,0,0.0,34,726,21.4,7,,kwadarrius-smith-1
94,Byron Pringle,Kansas State,Big 12,12,30,724,24.1,6,60.3,1,15,15.0,0,1.3,31,739,23.8,6,,byron-pringle-1
95,Johnathon Johnson,Missouri,SEC,13,41,724,17.7,6,55.7,1,0,0.0,0,0.0,42,724,17.2,6,,johnathon-johnson-2
96,Greg Dortch,Wake Forest,ACC,8,53,722,13.6,9,90.3,7,9,1.3,0,1.1,60,731,12.2,9,,greg-dortch-1
97,Scott Miller,Bowling Green,MAC,12,63,722,11.5,4,60.2,2,22,11.0,0,1.8,65,744,11.4,4,,scott-miller-3
98,Javon Wims,Georgia,SEC,15,45,720,16.0,7,48.0,0,0,,0,0.0,45,720,16.0,7,,javon-wims-1
99,Scotty Washington,Wake Forest,ACC,13,45,711,15.8,3,54.7,0,0,,0,0.0,45,711,15.8,3,,scotty-washington-1
100,Nacarius Fant,Western Kentucky,CUSA,13,74,704,9.5,4,54.2,1,-21,-21.0,0,-1.6,75,683,9.1,4,,nacarius-fant-1
101,RJ Turner,Louisiana-Monroe,Sun Belt,11,40,704,17.6,6,64.0,1,9,9.0,0,0.8,41,713,17.4,6,,rj-turner-1
102,Juwan Johnson,Penn State,Big Ten,13,54,701,13.0,1,53.9,0,0,,0,0.0,54,701,13.0,1,,juwan-johnson-1
103,Dez Fitzpatrick,Louisville,ACC,13,45,699,15.5,9,53.8,0,0,,0,0.0,45,699,15.5,9,,dez-fitzpatrick-1
104,DaMarkus Lodge,Ole Miss,SEC,12,41,698,17.0,7,58.2,0,0,,0,0.0,41,698,17.0,7,,damarkus-lodge-1
105,Jester Weah,Pitt,ACC,12,41,698,17.0,4,58.2,0,2,,0,0.2,41,700,17.1,4,,jester-weah-1
106,Chris Murray,Arkansas State,Sun Belt,12,50,697,13.9,9,58.1,3,3,1.0,0,0.3,53,700,13.2,9,,chris-murray-2
107,Hakeem Butler,Iowa State,Big 12,13,41,697,17.0,7,53.6,0,0,,0,0.0,41,697,17.0,7,,hakeem-butler-1
108,Dredrick Snelson,UCF,American,13,46,695,15.1,8,53.5,2,11,5.5,1,0.8,48,706,14.7,9,,dredrick-snelson-1
109,Damion Ratley,Texas A&M,SEC,13,30,694,23.1,6,53.4,0,0,,0,0.0,30,694,23.1,6,,damion-ratley-1
110,Bryce Bobo,Colorado,Pac-12,12,62,693,11.2,5,57.8,1,9,9.0,0,0.8,63,702,11.1,5,,bryce-bobo-1
111,Andre Levrone,Virginia,ACC,13,34,689,20.3,7,53.0,0,0,,0,0.0,34,689,20.3,7,,andre-levrone-1
112,Jon'Vea Johnson,Toledo,MAC,14,42,689,16.4,5,49.2,0,0,,0,0.0,42,689,16.4,5,,jonvea-johnson-1
113,Anthony Mahoungou,Purdue,Big Ten,13,40,688,17.2,8,52.9,0,0,,0,0.0,40,688,17.2,8,,anthony-mahoungou-1
114,Deon Yelder,Western Kentucky,CUSA,12,52,688,13.2,7,57.3,2,15,7.5,1,1.3,54,703,13.0,8,,deon-yelder-1
115,Tyree McCants,South Florida,American,12,36,686,19.1,7,57.2,1,30,30.0,0,2.5,37,716,19.4,7,,tyree-mccants-1
116,Tabari Hines,Wake Forest,ACC,13,53,683,12.9,7,52.5,2,-6,-3.0,0,-0.5,55,677,12.3,7,,tabari-hines-1
117,Braxton Berrios,Miami (FL),ACC,13,55,679,12.3,9,52.2,0,0,,0,0.0,55,679,12.3,9,,braxton-berrios-1
118,Andre Wilson,UAB,CUSA,13,54,677,12.5,6,52.1,3,27,9.0,0,2.1,57,704,12.4,6,,andre-wilson-1
119,Rico Bussey Jr.,North Texas,CUSA,13,47,677,14.4,7,52.1,0,0,,0,0.0,47,677,14.4,7,,rico-bussey-jr-1
120,Tyler Johnson,Minnesota,Big Ten,10,35,677,19.3,7,67.7,0,0,,0,0.0,35,677,19.3,7,,tyler-johnson-6
121,Kahlil Lewis,Cincinnati,American,12,61,676,11.1,7,56.3,2,33,16.5,0,2.8,63,709,11.3,7,,kahlil-lewis-1
122,Ryheem Malone,Louisiana,Sun Belt,11,44,676,15.4,4,61.5,4,57,14.3,0,5.2,48,733,15.3,4,,ryheem-malone-1
123,Keith Kirkwood,Temple,American,13,45,671,14.9,7,51.6,0,0,,0,0.0,45,671,14.9,7,,keith-kirkwood-1
124,Corey Willis,Central Michigan,MAC,10,45,669,14.9,9,66.9,0,0,,0,0.0,45,669,14.9,9,,corey-willis-1
125,Isaiah Wright,Temple,American,13,46,668,14.5,4,51.4,25,188,7.5,1,14.5,71,856,12.1,5,,isaiah-wright-1
126,John Ursua,Hawaii,MWC,6,47,667,14.2,5,111.2,0,0,,0,0.0,47,667,14.2,5,,john-ursua-1
127,Marcus Simms,West Virginia,Big 12,12,35,663,18.9,5,55.3,1,-1,-1.0,0,-0.1,36,662,18.4,5,,marcus-simms-1
128,Willie Wright,Florida Atlantic,CUSA,14,56,657,11.7,6,46.9,19,139,7.3,1,9.9,75,796,10.6,7,,willie-wright-4
129,Doni Dowling,Virginia,ACC,13,50,647,12.9,5,49.8,0,0,,0,0.0,50,647,12.9,5,,doni-dowling-1
130,D.K. Metcalf,Ole Miss,SEC,12,39,646,16.6,7,53.8,0,0,,0,0.0,39,646,16.6,7,,dk-metcalf-1
131,Jalen McCleskey,Oklahoma State,Big 12,13,50,645,12.9,5,49.6,0,0,,0,0.0,50,645,12.9,5,,jalen-mccleskey-1
132,Ben Skowronek,Northwestern,Big Ten,13,45,644,14.3,5,49.5,0,0,,0,0.0,45,644,14.3,5,,ben-skowronek-1
133,Steven Mitchell,USC,Pac-12,12,41,644,15.7,4,53.7,1,10,10.0,0,0.8,42,654,15.6,4,,steven-mitchell-1
134,Darius Slayton,Auburn,SEC,13,29,643,22.2,5,49.5,0,0,,0,0.0,29,643,22.2,5,,darius-slayton-1
135,Seth Dawkins,Louisville,ACC,12,42,642,15.3,4,53.5,0,0,,0,0.0,42,642,15.3,4,,seth-dawkins-1
136,Terry Godwin,Georgia,SEC,15,38,639,16.8,6,42.6,0,0,,0,0.0,38,639,16.8,6,,terry-godwin-1
137,Dylan Collie,Hawaii,MWC,11,56,636,11.4,4,57.8,1,23,23.0,0,2.1,57,659,11.6,4,,dylan-collie-1
138,Saquon Barkley,Penn State,Big Ten,13,54,632,11.7,3,48.6,217,1271,5.9,18,97.8,271,1903,7.0,21,H-4AA,saquon-barkley-1
139,Papi White,Ohio,MAC,9,36,631,17.5,3,70.1,4,46,11.5,0,5.1,40,677,16.9,3,,papi-white-1
140,Anthony Ratliff-Williams,North Carolina,ACC,12,35,630,18.0,6,52.5,1,1,1.0,0,0.1,36,631,17.5,6,,anthony-ratliff-williams-1
141,Deondre Douglas,Troy,Sun Belt,13,48,628,13.1,4,48.3,3,43,14.3,1,3.3,51,671,13.2,5,,deondre-douglas-1
142,Brian Williams,Louisiana-Monroe,Sun Belt,12,45,626,13.9,4,52.2,1,2,2.0,1,0.2,46,628,13.7,5,,brian-williams-14
143,Teo Redding,Bowling Green,MAC,11,45,624,13.9,8,56.7,0,0,,0,0.0,45,624,13.9,8,,teo-redding-1
144,Demornay Pierson-El,Nebraska,Big Ten,12,45,623,13.8,5,51.9,4,32,8.0,0,2.7,49,655,13.4,5,,demornay-pierson-el-1
145,Shay Fields,Colorado,Pac-12,12,46,623,13.5,4,51.9,0,0,,0,0.0,46,623,13.5,4,,shay-fields-1
146,Turner Smiley,North Texas,CUSA,14,35,623,17.8,5,44.5,0,0,,0,0.0,35,623,17.8,5,,turner-smiley-1
147,Aaron Cephus,Rice,CUSA,10,25,622,24.9,5,62.2,0,0,,0,0.0,25,622,24.9,5,,aaron-cephus-1
148,Damion Willis,Troy,Sun Belt,13,42,620,14.8,3,47.7,0,0,,0,0.0,42,620,14.8,3,,damion-willis-1
149,Kalib Woods,Florida Atlantic,CUSA,8,24,619,25.8,4,77.4,2,22,11.0,0,2.8,26,641,24.7,4,,kalib-woods-1
150,Blake Mack,Arkansas State,Sun Belt,12,48,618,12.9,7,51.5,0,0,,0,0.0,48,618,12.9,7,,blake-mack-1
151,Brendan O'Leary-Orange,Nevada,MWC,11,39,618,15.8,4,56.2,0,0,,0,0.0,39,618,15.8,4,,brendan-oleary-orange-1
152,Hergy Mayala,Connecticut,American,10,43,615,14.3,7,61.5,0,0,,0,0.0,43,615,14.3,7,,hergy-mayala-1
153,Devonte Boyd,Nevada-Las Vegas,MWC,12,34,612,18.0,3,51.0,0,0,,0,0.0,34,612,18.0,3,,devonte-boyd-1
154,Kalija Lipscomb,Vanderbilt,SEC,12,37,610,16.5,8,50.8,3,17,5.7,0,1.4,40,627,15.7,8,,kalija-lipscomb-1
155,Jacob Sannon,Idaho,Sun Belt,12,59,608,10.3,1,50.7,0,0,,0,0.0,59,608,10.3,1,,jacob-sannon-1
156,Nyqwan Murray,Florida State,ACC,12,40,604,15.1,4,50.3,3,15,5.0,1,1.3,43,619,14.4,5,,nyqwan-murray-1
157,Hunter Renfrow,Clemson,ACC,14,60,602,10.0,3,43.0,0,0,,0,0.0,60,602,10.0,3,,hunter-renfrow-1
158,Micah Holder,San Diego State,MWC,13,43,602,14.0,2,46.3,3,30,10.0,0,2.3,46,632,13.7,2,,micah-holder-1
159,Lucky Jackson,Western Kentucky,CUSA,12,39,600,15.4,3,50.0,1,6,6.0,0,0.5,40,606,15.2,3,,lucky-jackson-1
160,Darnell Mooney,Tulane,American,12,34,599,17.6,4,49.9,0,0,,0,0.0,34,599,17.6,4,,darnell-mooney-1
161,Tony Ellison,Arizona,Pac-12,13,37,598,16.2,5,46.0,3,36,12.0,1,2.8,40,634,15.9,6,,tony-ellison-1
162,Jaylen Samuels,North Carolina State,ACC,13,76,597,7.9,4,45.9,77,403,5.2,12,31.0,153,1000,6.5,16,,jaylen-samuels-1
163,Olabisi Johnson,Colorado State,MWC,12,41,595,14.5,2,49.6,0,0,,0,0.0,41,595,14.5,2,,olabisi-johnson-1
164,Theo Howard,UCLA,Pac-12,13,56,594,10.6,4,45.7,2,0,0.0,0,0.0,58,594,10.2,4,,theo-howard-1
165,Luke Timian,Indiana,Big Ten,12,68,589,8.7,2,49.1,1,7,7.0,0,0.6,69,596,8.6,2,,luke-timian-1
166,Datrin Guyton,Bowling Green,MAC,12,31,585,18.9,2,48.8,0,0,,0,0.0,31,585,18.9,2,,datrin-guyton-1
167,Thomas Hennigan,Appalachian State,Sun Belt,13,45,585,13.0,7,45.0,0,0,,0,0.0,45,585,13.0,7,,thomas-hennigan-1
168,Parris Campbell,Ohio State,Big Ten,13,40,584,14.6,3,44.9,10,132,13.2,1,10.2,50,716,14.3,4,,parris-campbell-1
169,Stephen Louis,North Carolina State,ACC,11,37,583,15.8,2,53.0,1,-6,-6.0,0,-0.5,38,577,15.2,2,,stephen-louis-1
170,Rhashid Bonnette,Louisiana Tech,CUSA,12,33,582,17.6,2,48.5,1,3,3.0,0,0.3,34,585,17.2,2,,rhashid-bonnette-1
171,Dillon Stoner,Oklahoma State,Big 12,12,44,576,13.1,6,48.0,0,0,,0,0.0,44,576,13.1,6,,dillon-stoner-1
172,Jalen Reagor,TCU,Big 12,14,33,576,17.5,8,41.1,8,65,8.1,0,4.6,41,641,15.6,8,,jalen-reagor-1
173,John Diarse,TCU,Big 12,14,35,575,16.4,3,41.1,0,0,,0,0.0,35,575,16.4,3,,john-diarse-1
174,Shun Brown,Arizona,Pac-12,13,43,573,13.3,6,44.1,5,51,10.2,0,3.9,48,624,13.0,6,,shun-brown-1
175,Jhamon Ausbon,Texas A&M,SEC,13,50,571,11.4,3,43.9,0,0,,0,0.0,50,571,11.4,3,,jhamon-ausbon-1
176,Sam Harris,South Alabama,Sun Belt,12,41,570,13.9,2,47.5,0,0,,0,0.0,41,570,13.9,2,,sam-harris-2
177,Ron'Quavion Tarver,Utah State,MWC,13,48,569,11.9,7,43.8,0,9,,0,0.7,48,578,12.0,7,,ronquavion-tarver-1
178,Da'Mari Scott,Fresno State,MWC,14,57,566,9.9,1,40.4,14,93,6.6,0,6.6,71,659,9.3,1,,damari-scott-1
179,Mike Gesicki,Penn State,Big Ten,13,57,563,9.9,9,43.3,0,0,,0,0.0,57,563,9.9,9,,mike-gesicki-1
180,Jamire Jordan,Fresno State,MWC,14,27,562,20.8,3,40.1,1,-7,-7.0,0,-0.5,28,555,19.8,3,,jamire-jordan-1
181,Hayden Hurst,South Carolina,SEC,13,44,559,12.7,2,43.0,9,30,3.3,1,2.3,53,589,11.1,3,,hayden-hurst-1
182,Jalen Harvey,Arizona State,Pac-12,13,33,558,16.9,1,42.9,1,2,2.0,0,0.2,34,560,16.5,1,,jalen-harvey-2
183,Cam Serigne,Wake Forest,ACC,13,44,556,12.6,9,42.8,0,0,,0,0.0,44,556,12.6,9,,cam-serigne-1
184,Isaiah Johnson-Mack,Washington State,Pac-12,12,60,555,9.3,5,46.3,0,0,,0,0.0,60,555,9.3,5,,isaiah-johnson-mack-1
185,Taivon Jacobs,Maryland,Big Ten,12,47,553,11.8,5,46.1,2,6,3.0,0,0.5,49,559,11.4,5,,taivon-jacobs-1
186,Brandon Presley,Nevada-Las Vegas,MWC,12,34,552,16.2,3,46.0,5,40,8.0,0,3.3,39,592,15.2,3,,brandon-presley-1
187,A.J. Coney,Akron,MAC,14,43,551,12.8,3,39.4,0,0,,0,0.0,43,551,12.8,3,,aj-coney-1
188,Austin Conway,Wyoming,MWC,13,61,549,9.0,3,42.2,15,70,4.7,1,5.4,76,619,8.1,4,,austin-conway-1
189,K.J. Hill,Ohio State,Big Ten,14,56,549,9.8,3,39.2,2,1,0.5,0,0.1,58,550,9.5,3,,kj-hill-1
190,Antoine Porter,Eastern Michigan,MAC,12,46,548,11.9,4,45.7,1,-16,-16.0,0,-1.3,47,532,11.3,4,,antoine-porter-1
191,Auden Tate,Florida State,ACC,12,40,548,13.7,10,45.7,0,0,,0,0.0,40,548,13.7,10,,auden-tate-1
192,Kamathi Holsey,Buffalo,MAC,12,32,548,17.1,1,45.7,0,0,,0,0.0,32,548,17.1,1,,kamathi-holsey-1
193,Troy Fumagalli,Wisconsin,Big Ten,13,46,547,11.9,4,42.1,0,0,,0,0.0,46,547,11.9,4,,troy-fumagalli-2
