Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
1655,Mark Birmingham,Duke,ACC,9,1,7,7.0,0,0.8,0,0,,0,0.0,1,7,7.0,0,,mark-birmingham-1
1656,Matt Lynch,Colorado,Pac-12,5,2,7,3.5,0,1.4,0,0,,0,0.0,2,7,3.5,0,,matt-lynch-1
1657,Max Borghi,Washington State,Pac-12,2,1,7,7.0,0,3.5,10,95,9.5,1,47.5,11,102,9.3,1,,max-borghi-1
1658,Osiris St. Brown,Stanford,Pac-12,1,1,7,7.0,0,7.0,0,0,,0,0.0,1,7,7.0,0,,osiris-st-brown-1
1659,Richard Newton,Washington,Pac-12,2,1,7,7.0,0,3.5,23,122,5.3,2,61.0,24,129,5.4,2,,richard-newton-1
1660,Todd Sibley Jr.,Pitt,ACC,6,1,7,7.0,0,1.2,13,54,4.2,1,9.0,14,61,4.4,1,,todd-sibley-jr-1
1661,Tyler Burns,Kansas State,Big 12,9,2,7,3.5,0,0.8,13,36,2.8,0,4.0,15,43,2.9,0,,tyler-burns-1
1662,Tyler Moore,Memphis,American,2,1,7,7.0,0,3.5,0,0,,0,0.0,1,7,7.0,0,,tyler-moore-3
1663,Tyler Nevens,San Jose State,MWC,8,4,7,1.8,0,0.9,66,515,7.8,5,64.4,70,522,7.5,5,,tyler-nevens-1
1664,Tyler Walton,Ohio,MAC,1,3,7,2.3,0,7.0,0,0,,0,0.0,3,7,2.3,0,,tyler-walton-1
1665,AJ Howard Jr.,Army,Ind,12,1,6,6.0,0,0.5,15,75,5.0,0,6.3,16,81,5.1,0,,aj-howard-jr-1
1666,Alex Adams,LSU,SEC,3,1,6,6.0,0,2.0,0,0,,0,0.0,1,6,6.0,0,,alex-adams-1
1667,Amir Richardson,Marshall,CUSA,9,2,6,3.0,1,0.7,0,0,,0,0.0,2,6,3.0,1,,amir-richardson-1
1668,Asher O'Hara,Middle Tennessee State,CUSA,9,1,6,6.0,0,0.7,175,601,3.4,7,66.8,176,607,3.4,7,,asher-ohara-1
1669,Bernard Porter,Buffalo,MAC,7,1,6,6.0,0,0.9,0,0,,0,0.0,1,6,6.0,0,,bernard-porter-1
1670,Brady Schipper,Wisconsin,Big Ten,3,1,6,6.0,0,2.0,4,5,1.3,0,1.7,5,11,2.2,0,,brady-schipper-1
1671,De'Montre Tuggle,Ohio,MAC,3,2,6,3.0,0,2.0,53,403,7.6,6,134.3,55,409,7.4,6,,demontre-tuggle-1
1672,Hassan Hall,Louisville,ACC,8,3,6,2.0,0,0.8,54,223,4.1,2,27.9,57,229,4.0,2,,hassan-hall-1
1673,Hayden Hagler,Marshall,CUSA,8,2,6,3.0,1,0.8,0,0,,0,0.0,2,6,3.0,1,,hayden-hagler-1
1674,Isaiah Johnson,North Texas,CUSA,6,1,6,6.0,0,1.0,17,68,4.0,1,11.3,18,74,4.1,1,,isaiah-johnson-10
1675,Jake Molinich,Buffalo,MAC,7,1,6,6.0,0,0.9,0,0,,0,0.0,1,6,6.0,0,,jake-molinich-1
1676,Konner Fox,Kansas State,Big 12,6,1,6,6.0,0,1.0,0,0,,0,0.0,1,6,6.0,0,,konner-fox-1
1677,Lucas Krull,Pitt,ACC,1,1,6,6.0,0,6.0,0,0,,0,0.0,1,6,6.0,0,,lucas-krull-1
1678,Mekhi Sargent,Iowa,Big Ten,8,1,6,6.0,0,0.8,76,432,5.7,7,54.0,77,438,5.7,7,,mekhi-sargent-1
1679,Steven Witchoskey,Western Kentucky,CUSA,12,1,6,6.0,0,0.5,0,0,,0,0.0,1,6,6.0,0,,steven-witchoskey-1
1680,Te'Vailance Hunt,TCU,Big 12,3,2,6,3.0,0,2.0,0,0,,0,0.0,2,6,3.0,0,,tevailance-hunt-2
1681,Thomas Reid III,Arizona,Pac-12,5,1,6,6.0,0,1.2,0,0,,0,0.0,1,6,6.0,0,,thomas-reid-iii-1
1682,Tommy McIntyre,SMU,American,10,1,6,6.0,0,0.6,0,0,,0,0.0,1,6,6.0,0,,tommy-mcintyre-1
1683,Treshaun Ward,Florida State,ACC,2,1,6,6.0,0,3.0,2,54,27.0,1,27.0,3,60,20.0,1,,treshaun-ward-1
1684,Willie Erdman,Temple,American,6,1,6,6.0,0,1.0,0,0,,0,0.0,1,6,6.0,0,,willie-erdman-2
1685,Alec Burton,Ohio,MAC,3,1,5,5.0,0,1.7,0,0,,0,0.0,1,5,5.0,0,,alec-burton-1
1686,Andrew Jayne,North Carolina State,ACC,6,1,5,5.0,0,0.8,0,0,,0,0.0,1,5,5.0,0,,andrew-jayne-1
1687,Anthony Williams Jr.,Michigan State,Big Ten,2,1,5,5.0,0,2.5,4,5,1.3,0,2.5,5,10,2.0,0,,anthony-williams-jr-1
1688,Charles McClelland,Cincinnati,American,4,1,5,5.0,0,1.3,22,115,5.2,0,28.8,23,120,5.2,0,,charles-mcclelland-1
1689,Chris Elmore,Syracuse,ACC,11,1,5,5.0,0,0.5,0,0,,0,0.0,1,5,5.0,0,,chris-elmore-1
1690,Corey Taylor II,Tulsa,American,8,1,5,5.0,0,0.6,105,516,4.9,4,64.5,106,521,4.9,4,,corey-taylor-ii-1
1691,Damani Burrell,Louisiana,Sun Belt,1,1,5,5.0,0,5.0,0,0,,0,0.0,1,5,5.0,0,,damani-burrell-1
1692,Daniel Carter,Pitt,ACC,9,1,5,5.0,0,0.6,14,57,4.1,1,6.3,15,62,4.1,1,,daniel-carter-1
1693,Deamonte Trayanum,Arizona State,Pac-12,4,1,5,5.0,0,1.3,49,290,5.9,4,72.5,50,295,5.9,4,,deamonte-trayanum-1
1694,Dee Baker,Southern Mississippi,CUSA,9,2,5,2.5,0,0.6,18,87,4.8,0,9.7,20,92,4.6,0,,dee-baker-1
1695,Donny Marcus,Ball State,MAC,4,1,5,5.0,0,1.3,15,82,5.5,0,20.5,16,87,5.4,0,,donny-marcus-1
1696,Ethan Hall,Tulsa,American,8,3,5,1.7,0,0.6,0,0,,0,0.0,3,5,1.7,0,,ethan-hall-1
1697,Ger-Cari Caldwell,South Carolina,SEC,6,1,5,5.0,0,0.8,0,0,,0,0.0,1,5,5.0,0,,ger-cari-caldwell-1
1698,Golden Eke III,Louisiana,Sun Belt,5,1,5,5.0,0,1.0,0,0,,0,0.0,1,5,5.0,0,,golden-eke-iii-1
1699,Ira Armstead,Virginia,ACC,4,1,5,5.0,0,1.3,10,68,6.8,1,17.0,11,73,6.6,1,,ira-armstead-1
1700,Jaelyn Lay,Clemson,ACC,11,1,5,5.0,0,0.5,0,0,,0,0.0,1,5,5.0,0,,jaelyn-lay-1
1701,James Tupou,UTEP,CUSA,8,2,5,2.5,0,0.6,0,0,,0,0.0,2,5,2.5,0,,james-tupou-1
1702,Jaquez Pennimon,Georgia State,Sun Belt,6,1,5,5.0,0,0.8,0,0,,0,0.0,1,5,5.0,0,,jaquez-pennimon-1
1703,Jay Maclin,Missouri,SEC,3,1,5,5.0,0,1.7,0,0,,0,0.0,1,5,5.0,0,,jay-maclin-1
1704,John Stephens Jr.,TCU,Big 12,5,1,5,5.0,0,1.0,0,0,,0,0.0,1,5,5.0,0,,john-stephens-jr-1
1705,John Vardzel,Pitt,ACC,11,1,5,5.0,0,0.5,0,0,,0,0.0,1,5,5.0,0,,john-vardzel-1
1706,Jordan Travis,Florida State,ACC,8,1,5,5.0,0,0.6,97,559,5.8,7,69.9,98,564,5.8,7,,jordan-travis-1
1707,Jude Wolfe,USC,Pac-12,4,2,5,2.5,0,1.3,0,0,,0,0.0,2,5,2.5,0,,jude-wolfe-1
1708,Kameron Jones,Mississippi State,SEC,6,1,5,5.0,0,0.8,0,0,,0,0.0,1,5,5.0,0,,kameron-jones-1
1709,Kelan Walker,Houston,American,7,1,5,5.0,0,0.7,21,105,5.0,0,15.0,22,110,5.0,0,,kelan-walker-1
1710,Kevin Bauman,Notre Dame,ACC,4,1,5,5.0,0,1.3,0,0,,0,0.0,1,5,5.0,0,,kevin-bauman-1
1711,Logan Loya,UCLA,Pac-12,6,1,5,5.0,0,0.8,0,0,,0,0.0,1,5,5.0,0,,logan-loya-1
1712,Luke McCaffrey,Nebraska,Big Ten,7,1,5,5.0,0,0.7,65,364,5.6,3,52.0,66,369,5.6,3,,luke-mccaffrey-1
1713,Marcus Williams Jr.,Appalachian State,Sun Belt,8,3,5,1.7,0,0.6,68,503,7.4,3,62.9,71,508,7.2,3,,marcus-williams-12
1714,Noah Whittington,Western Kentucky,CUSA,12,3,5,1.7,0,0.4,16,39,2.4,0,3.3,19,44,2.3,0,,noah-whittington-1
1715,Seth Collins,Texas Tech,Big 12,4,1,5,5.0,0,1.3,0,0,,0,0.0,1,5,5.0,0,,seth-collins-1
1716,TaMerik Williams,SMU,American,10,3,5,1.7,0,0.5,13,98,7.5,2,9.8,16,103,6.4,2,,tamerik-williams-1
1717,Zach Kahn,Miami (OH),MAC,3,2,5,2.5,0,1.7,18,92,5.1,2,30.7,20,97,4.9,2,,zach-kahn-1
1718,Brevyn Spann-Ford,Minnesota,Big Ten,6,1,4,4.0,1,0.7,0,0,,0,0.0,1,4,4.0,1,,brevyn-spann-ford-1
1719,Bryce Wolma,Arizona,Pac-12,5,4,4,1.0,0,0.8,0,0,,0,0.0,4,4,1.0,0,,bryce-wolma-1
1720,Charles Norman,Louisiana-Monroe,Sun Belt,10,1,4,4.0,1,0.4,1,0,0.0,0,0.0,2,4,2.0,1,,charles-norman-1
1721,Christoph Henle,Baylor,Big 12,9,1,4,4.0,0,0.4,0,0,,0,0.0,1,4,4.0,0,,christoph-henle-1
1722,Devon High,Navy,American,9,1,4,4.0,0,0.4,2,19,9.5,0,2.1,3,23,7.7,0,,devon-high-1
1723,Ellis Merriweather,Massachusetts,Ind,4,1,4,4.0,0,1.0,42,115,2.7,0,28.8,43,119,2.8,0,,ellis-merriweather-1
1724,Isaac Jernagin,Nevada,MWC,4,1,4,4.0,0,1.0,0,0,,0,0.0,1,4,4.0,0,,isaac-jernagin-1
1725,Isaac Jernagin,Nevada,MWC,9,1,4,4.0,0,0.4,0,0,,0,0.0,1,4,4.0,0,,isaac-jernagin-2
1726,Ja-Quavion Fraziars,Florida,SEC,7,1,4,4.0,0,0.6,0,0,,0,0.0,1,4,4.0,0,,ja-quavion-fraziars-1
1727,Joe Davis,Colorado,Pac-12,6,1,4,4.0,0,0.7,18,34,1.9,0,5.7,19,38,2.0,0,,joe-davis-7
1728,Jonah Laulu,Hawaii,MWC,9,2,4,2.0,1,0.4,0,0,,0,0.0,2,4,2.0,1,,jonah-laulu-1
1729,Jordan Brown,Kansas,Big 12,2,1,4,4.0,0,2.0,0,0,,0,0.0,1,4,4.0,0,,jordan-brown-7
1730,Kaymar Mimes,Pitt,ACC,9,1,4,4.0,0,0.4,0,0,,0,0.0,1,4,4.0,0,,kaymar-mimes-1
1731,Kris Abrams-Draine,Missouri,SEC,5,2,4,2.0,0,0.8,1,3,3.0,0,0.6,3,7,2.3,0,,kris-abrams-draine-1
1732,Luke Sanders,Western Michigan,MAC,6,1,4,4.0,0,0.7,0,0,,0,0.0,1,4,4.0,0,,luke-sanders-2
1733,Major Tennison,Alabama,SEC,11,1,4,4.0,0,0.4,0,0,,0,0.0,1,4,4.0,0,,major-tennison-1
1734,Marcus Crowley,Ohio State,Big Ten,4,1,4,4.0,0,1.0,6,14,2.3,0,3.5,7,18,2.6,0,,marcus-crowley-1
1735,Ronnie Stevenson,Temple,American,5,1,4,4.0,0,0.8,0,0,,0,0.0,1,4,4.0,0,,ronnie-stevenson-1
1736,Tanner Allton,Ohio,MAC,1,1,4,4.0,0,4.0,0,0,,0,0.0,1,4,4.0,0,,tanner-allton-1
1737,Taye McWilliams,Baylor,Big 12,5,1,4,4.0,0,0.8,13,68,5.2,0,13.6,14,72,5.1,0,,taye-mcwilliams-1
1738,Terry Lockett Jr.,Michigan State,Big Ten,6,1,4,4.0,0,0.7,0,0,,0,0.0,1,4,4.0,0,,terry-lockett-jr-1
1739,T.K. Wilkerson,Tulsa,American,7,2,4,2.0,0,0.6,80,317,4.0,4,45.3,82,321,3.9,4,,tk-wilkerson-1
1740,Victor Santiago,Massachusetts,Ind,4,2,4,2.0,0,1.0,0,0,,0,0.0,2,4,2.0,0,,victor-santiago-1
1741,August Pitre III,Rice,CUSA,1,1,3,3.0,1,3.0,0,0,,0,0.0,1,3,3.0,1,,august-pitre-iii-1
1742,Austyn Chestnut,North Carolina,ACC,2,1,3,3.0,0,1.5,0,0,,0,0.0,1,3,3.0,0,,austyn-chestnut-1
1743,Caleb Spurlin,Appalachian State,Sun Belt,12,2,3,1.5,2,0.3,0,0,,0,0.0,2,3,1.5,2,,caleb-spurlin-1
1744,Clevan Thomas,Kentucky,SEC,4,1,3,3.0,0,0.8,0,0,,0,0.0,1,3,3.0,0,,clevan-thomas-2
1745,Daijun Edwards,Georgia,SEC,9,1,3,3.0,0,0.3,37,218,5.9,1,24.2,38,221,5.8,1,,daijun-edwards-1
1746,Damien Alford,Syracuse,ACC,4,1,3,3.0,0,0.8,0,0,,0,0.0,1,3,3.0,0,,damien-alford-1
1747,Deion Hankins,UTEP,CUSA,7,1,3,3.0,0,0.4,121,592,4.9,9,84.6,122,595,4.9,9,,deion-hankins-1
1748,Dylan Autenrieth,North Carolina State,ACC,10,2,3,1.5,0,0.3,0,0,,0,0.0,2,3,1.5,0,,dylan-autenrieth-1
1749,Erin Collins,Northern Illinois,MAC,6,2,3,1.5,0,0.5,50,192,3.8,4,32.0,52,195,3.8,4,,erin-collins-2
1750,Jeremiah Byers,UTEP,CUSA,7,1,3,3.0,0,0.4,0,0,,0,0.0,1,3,3.0,0,,jeremiah-byers-1
1751,Jordan Chin,Washington,Pac-12,4,1,3,3.0,0,0.8,0,0,,0,0.0,1,3,3.0,0,,jordan-chin-1
1752,Justice Ellison,Wake Forest,ACC,8,1,3,3.0,0,0.4,30,113,3.8,1,14.1,31,116,3.7,1,,justice-ellison-1
1753,Kendall Karr,North Carolina,ACC,4,1,3,3.0,0,0.8,0,0,,0,0.0,1,3,3.0,0,,kendall-karr-1
1754,Kenny Tracy,Miami (OH),MAC,2,1,3,3.0,0,1.5,8,41,5.1,0,20.5,9,44,4.9,0,,kenny-tracy-1
1755,Kevin Marks,Buffalo,MAC,7,4,3,0.8,0,0.4,112,741,6.6,7,105.9,116,744,6.4,7,,kevin-marks-1
1756,Kris Leach,Kent State,MAC,4,1,3,3.0,1,0.8,0,0,,0,0.0,1,3,3.0,1,,kris-leach-1
1757,Matt Dorrity,SMU,American,1,1,3,3.0,0,3.0,0,0,,0,0.0,1,3,3.0,0,,matt-dorrity-1
1758,Matt Malewitz,UTEP,CUSA,2,1,3,3.0,0,1.5,0,0,,0,0.0,1,3,3.0,0,,matt-malewitz-1
1759,Perris Jones,Virginia,ACC,10,2,3,1.5,0,0.3,3,12,4.0,0,1.2,5,15,3.0,0,,perris-jones-1
1760,Rocko Griffin,Vanderbilt,SEC,8,1,3,3.0,0,0.4,37,92,2.5,0,11.5,38,95,2.5,0,,rocko-griffin-1
1761,Will Barnard,Nevada,MWC,2,1,3,3.0,0,1.5,0,0,,0,0.0,1,3,3.0,0,,will-barnard-1
1762,Bryce Mortenson,Utah State,MWC,6,2,2,1.0,0,0.3,0,0,,0,0.0,2,2,1.0,0,,bryce-mortenson-1
1763,Cannon Montgomery,Tulsa,American,9,1,2,2.0,0,0.2,0,0,,0,0.0,1,2,2.0,0,,cannon-montgomery-1
1764,Charles Finley,West Virginia,Big 12,2,1,2,2.0,0,1.0,0,0,,0,0.0,1,2,2.0,0,,charles-finley-1
1765,C.J. Brewer,Coastal Carolina,Sun Belt,12,1,2,2.0,1,0.2,0,0,,0,0.0,1,2,2.0,1,,cj-brewer-2
1766,D.J. Taylor,Arizona State,Pac-12,3,1,2,2.0,0,0.7,2,5,2.5,0,1.7,3,7,2.3,0,,dj-taylor-3
1767,Eli Wilson,Appalachian State,Sun Belt,4,1,2,2.0,0,0.5,0,0,,0,0.0,1,2,2.0,0,,eli-wilson-1
1768,Frank Peasant,Middle Tennessee State,CUSA,9,3,2,0.7,0,0.2,18,75,4.2,1,8.3,21,77,3.7,1,,frank-peasant-1
1769,Jacoby Clarke,Baylor,Big 12,7,2,2,1.0,0,0.3,0,0,,0,0.0,2,2,1.0,0,,jacoby-clarke-1
1770,Jay Symonds,Stanford,Pac-12,3,1,2,2.0,0,0.7,0,0,,0,0.0,1,2,2.0,0,,jay-symonds-1
1771,Jojo Dorceus,Memphis,American,11,1,2,2.0,1,0.2,1,25,25.0,0,2.3,2,27,13.5,1,,jojo-dorceus-1
1772,Joseph Dorceus,Memphis,American,9,1,2,2.0,1,0.2,1,25,25.0,0,2.8,2,27,13.5,1,,joseph-dorceus-1
1773,Maleek Williams,Florida International,CUSA,3,1,2,2.0,0,0.7,5,20,4.0,0,6.7,6,22,3.7,0,,maleek-williams-1
1774,Marcel Murray,Arkansas State,Sun Belt,5,1,2,2.0,0,0.4,47,158,3.4,1,31.6,48,160,3.3,1,,marcel-murray-1
1775,Markenzy Pierre,Syracuse,ACC,11,1,2,2.0,0,0.2,21,48,2.3,0,4.4,22,50,2.3,0,,markenzy-pierre-1
1776,Michael Orphey Jr.,Louisiana,Sun Belt,4,1,2,2.0,0,0.5,4,61,15.3,1,15.3,5,63,12.6,1,,michael-orphey-jr-1
1777,Quinton Hadnot,Utah State,MWC,2,1,2,2.0,0,1.0,0,0,,0,0.0,1,2,2.0,0,,quinton-hadnot-1
1778,Riley Wilson,Hawaii,MWC,1,1,2,2.0,0,2.0,0,0,,0,0.0,1,2,2.0,0,,riley-wilson-2
1779,Will Albright,Tennessee,SEC,1,1,2,2.0,0,2.0,0,0,,0,0.0,1,2,2.0,0,,will-albright-1
1780,Zech Byrd,East Carolina,American,7,1,2,2.0,0,0.3,0,0,,0,0.0,1,2,2.0,0,,zech-byrd-1
1781,A'Jon Vivens,Colorado State,MWC,4,1,1,1.0,0,0.3,49,210,4.3,1,52.5,50,211,4.2,1,,ajon-vivens-1
1782,Cameron Darling,Louisiana-Monroe,Sun Belt,9,1,1,1.0,1,0.1,0,0,,0,0.0,1,1,1.0,1,,cameron-darling-1
1783,Don Ragsdale,Southern Mississippi,CUSA,4,1,1,1.0,0,0.3,24,81,3.4,1,20.3,25,82,3.3,1,,don-ragsdale-1
1784,Jacob Mathis,South Florida,American,3,2,1,0.5,0,0.3,0,0,,0,0.0,2,1,0.5,0,,jacob-mathis-1
1785,Jalen Carter,Georgia,SEC,10,1,1,1.0,1,0.1,0,0,,0,0.0,1,1,1.0,1,,jalen-carter-1
1786,Jase McClellan,Alabama,SEC,11,1,1,1.0,0,0.1,23,245,10.7,2,22.3,24,246,10.3,2,,jase-mcclellan-1
1787,Kurt Rafdal,Nebraska,Big Ten,8,1,1,1.0,0,0.1,0,0,,0,0.0,1,1,1.0,0,,kurt-rafdal-1
1788,Marquis Whitmire,Akron,MAC,3,1,1,1.0,0,0.3,0,0,,0,0.0,1,1,1.0,0,,marquis-whitmire-1
1789,Max May,Clemson,ACC,8,1,1,1.0,0,0.1,0,0,,0,0.0,1,1,1.0,0,,max-may-1
1790,Michael Eletise,Hawaii,MWC,9,1,1,1.0,0,0.1,0,0,,0,0.0,1,1,1.0,0,,michael-eletise-1
1791,Sam Howell,North Carolina,ACC,12,1,1,1.0,1,0.1,92,146,1.6,5,12.2,93,147,1.6,6,,sam-howell-1
1792,Spencer Sanders,Oklahoma State,Big 12,9,1,1,1.0,0,0.1,101,269,2.7,2,29.9,102,270,2.6,2,,spencer-sanders-1
1793,Tre Siggers,North Texas,CUSA,8,1,1,1.0,0,0.1,85,458,5.4,1,57.3,86,459,5.3,1,,tre-siggers-1
1794,B.J. Daniels,UTSA,CUSA,12,1,0,0.0,0,0.0,23,129,5.6,2,10.8,24,129,5.4,2,,bj-daniels-2
1795,Chris Hickman,Nebraska,Big Ten,6,1,0,0.0,0,0.0,0,0,,0,0.0,1,0,0.0,0,,chris-hickman-1
1796,Darien Porter,Iowa State,Big 12,11,1,0,0.0,0,0.0,0,0,,0,0.0,1,0,0.0,0,,darien-porter-1
1797,Isaiah Azubuike,Arkansas State,Sun Belt,6,1,0,0.0,0,0.0,18,57,3.2,1,9.5,19,57,3.0,1,,isaiah-azubuike-1
1798,Kelvin Dean Jr.,Florida Atlantic,CUSA,9,1,0,0.0,0,0.0,19,44,2.3,0,4.9,20,44,2.2,0,,kelvin-dean-jr-1
1799,Kenan Christon,USC,Pac-12,5,2,0,0.0,0,0.0,10,70,7.0,0,14.0,12,70,5.8,0,,kenan-christon-1
1800,Lex Boucvalt,TCU,Big 12,2,1,0,0.0,0,0.0,0,0,,0,0.0,1,0,0.0,0,,lex-boucvalt-1
1801,Max Duggan,TCU,Big 12,10,1,0,0.0,0,0.0,116,526,4.5,10,52.6,117,526,4.5,10,,max-duggan-1
1802,Rondarius Gregory,Northern Illinois,MAC,2,1,0,0.0,0,0.0,10,47,4.7,0,23.5,11,47,4.3,0,,rondarius-gregory-1
1803,Shane Buechele,SMU,American,10,1,0,0.0,0,0.0,58,105,1.8,2,10.5,59,105,1.8,2,,shane-buechele-1
1804,Cooper Jewett,Nebraska,Big Ten,2,1,-1,-1.0,0,-0.5,1,2,2.0,0,1.0,2,1,0.5,0,,cooper-jewett-1
1805,Terrence Horne,South Florida,American,7,4,-1,-0.3,0,-0.1,0,0,,0,0.0,4,-1,-0.3,0,,terrence-horne-1
1806,Trebor Pena,Syracuse,ACC,8,1,-1,-1.0,0,-0.1,0,0,,0,0.0,1,-1,-1.0,0,,trebor-pena-1
1807,Willie Eldridge,UTEP,CUSA,3,1,-1,-1.0,0,-0.3,5,0,0.0,0,0.0,6,-1,-0.2,0,,willie-eldridge-1
1808,Josh Jackson,Clemson,ACC,4,1,-2,-2.0,0,-0.5,0,0,,0,0.0,1,-2,-2.0,0,,josh-jackson-4
1809,Larry Hodges,Miami (FL),ACC,6,1,-2,-2.0,0,-0.3,0,0,,0,0.0,1,-2,-2.0,0,,larry-hodges-2
1810,Larry Wooden,UAB,CUSA,6,1,-2,-2.0,0,-0.3,17,51,3.0,0,8.5,18,49,2.7,0,,larry-wooden-1
1811,Thaiu Jones-Bell,Alabama,SEC,3,1,-2,-2.0,0,-0.7,0,0,,0,0.0,1,-2,-2.0,0,,thaiu-jones-bell-1
1812,Trey Sanders,Alabama,SEC,4,1,-2,-2.0,0,-0.5,30,134,4.5,0,33.5,31,132,4.3,0,,trey-sanders-2
1813,Wyatt Davis,Ohio State,Big Ten,6,1,-2,-2.0,0,-0.3,0,0,,0,0.0,1,-2,-2.0,0,AA,wyatt-davis-1
1814,Austin Erickson,New Mexico,MWC,1,1,-3,-3.0,0,-3.0,0,0,,0,0.0,1,-3,-3.0,0,,austin-erickson-1
1815,Ja'Veon Marlow,Vanderbilt,SEC,4,4,-3,-0.8,0,-0.8,46,186,4.0,0,46.5,50,183,3.7,0,,javeon-marlow-1
1816,Justin Ball,Vanderbilt,SEC,9,1,-3,-3.0,0,-0.3,0,0,,0,0.0,1,-3,-3.0,0,,justin-ball-1
1817,Kwatrivous Johnson,Mississippi State,SEC,8,1,-3,-3.0,0,-0.4,0,0,,0,0.0,1,-3,-3.0,0,,kwatrivous-johnson-1
1818,Lindell Stone,Virginia,ACC,6,1,-3,-3.0,0,-0.5,8,25,3.1,0,4.2,9,22,2.4,0,,lindell-stone-1
1819,Ygenio Booker,Tulane,American,5,1,-3,-3.0,0,-0.6,9,41,4.6,0,8.2,10,38,3.8,0,,ygenio-booker-1
1820,John Gentry,Utah State,MWC,5,1,-4,-4.0,0,-0.8,7,33,4.7,0,6.6,8,29,3.6,0,,john-gentry-1
1821,Kendre Miller,TCU,Big 12,9,1,-4,-4.0,0,-0.4,54,388,7.2,2,43.1,55,384,7.0,2,,kendre-miller-1
1822,Sandon McCoy,Army,Ind,11,1,-4,-4.0,0,-0.4,86,268,3.1,10,24.4,87,264,3.0,10,,sandon-mccoy-1
1823,Zaquandre White,South Carolina,SEC,9,2,-4,-2.0,0,-0.4,16,59,3.7,0,6.6,18,55,3.1,0,,zaquandre-white-1
1824,Will Koch,Massachusetts,Ind,3,1,-5,-5.0,0,-1.7,21,62,3.0,0,20.7,22,57,2.6,0,,will-koch-1
1825,Casey Filkins,Stanford,Pac-12,5,1,-6,-6.0,0,-1.2,0,0,,0,0.0,1,-6,-6.0,0,,casey-filkins-1
1826,Jordan Waters,Duke,ACC,11,1,-7,-7.0,0,-0.6,16,100,6.3,2,9.1,17,93,5.5,2,,jordan-waters-1
1827,Grant Miller,Vanderbilt,SEC,9,1,-8,-8.0,0,-0.9,0,0,,0,0.0,1,-8,-8.0,0,,grant-miller-1
1828,Mac Jones,Alabama,SEC,13,1,-8,-8.0,0,-0.6,35,14,0.4,1,1.1,36,6,0.2,1,H-3AA,mac-jones-1
1829,Jarret Doege,West Virginia,Big 12,10,1,-9,-9.0,0,-0.9,40,-101,-2.5,2,-10.1,41,-110,-2.7,2,,jarret-doege-1
1830,Shawn Robinson,Missouri,SEC,5,1,-12,-12.0,0,-2.4,11,-39,-3.5,0,-7.8,12,-51,-4.3,0,,shawn-robinson-2
1831,Collin Hill,South Carolina,SEC,8,2,-14,-7.0,0,-1.8,43,-66,-1.5,4,-8.3,45,-80,-1.8,4,,collin-hill-1
1832,Tate Whatley,Southern Mississippi,CUSA,4,1,-19,-19.0,0,-4.8,19,36,1.9,4,9.0,20,17,0.9,4,,tate-whatley-1
