Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
200,Kyle Juszczyk,27,SFO,FB,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB,JuszKy00
201,Jarvis Landry,26,CLE,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB,LandJa00
202,Tyler Lockett,26,SEA,WR,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,LockTy00
203,Steve McLendon,32,NYJ,DT,16,14,0,0,0,0,1,0,0,0,0,0,0.0,34,21,13,4,1,0,,McLeSt00
204,Barkevious Mingo,28,SEA,LB,16,14,0,0,0,0,1,2,0,1,0,0,1.0,48,37,11,3,2,0,,MingBa00
205,Donte Moncrief,25,JAX,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,MoncDo00
206,Roquan Smith,21,CHI,LB,16,14,1,22,0,22,5,0,0,0,0,0,5.0,121,89,32,8,5,0,,SmitRo07
207,Allen Bailey,29,KAN,DE,16,13,0,0,0,0,0,2,0,4,2,1,6.0,38,27,11,5,10,0,,BailAl00
208,Nick Boyle,25,BAL,TE,16,13,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BoylNi00
209,De'Vondre Campbell,25,ATL,LB,16,13,0,0,0,0,0,0,0,0,0,0,1.5,94,63,31,4,3,0,,CampDe00
210,Chris Conley,26,KAN,WR,16,13,0,0,0,0,0,0,2,1,1,0,0.0,0,0,0,0,0,0,,ConlCh00
211,Adoree' Jackson,23,TEN,CB,16,13,2,7,0,7,10,0,3,2,0,0,0.0,73,67,6,2,0,0,,JackAd00
212,Darius Philon,24,LAC,DT,16,13,0,0,0,0,0,1,0,0,0,0,4.0,33,19,14,7,9,0,,PhilDa01
213,JuJu Smith-Schuster,22,PIT,WR,16,13,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,PB,SmitJu00
214,Solomon Thomas,23,SFO,DE,16,13,0,0,0,0,0,0,0,0,0,0,1.0,31,24,7,3,6,0,,ThomSo00
215,B.W. Webb,28,NYG,CB,16,13,1,0,0,0,6,1,0,0,0,0,1.0,59,52,7,2,2,0,,WebbBW00
216,Zach Brown,29,WAS,LB,16,12,0,0,0,0,1,2,0,0,0,0,1.0,96,69,27,10,2,0,,BrowZa00
217,Pierre Desir,28,IND,CB,16,12,1,1,0,1,8,2,0,1,0,0,0.0,79,60,19,2,0,0,,DesiPi00
218,Adam Gotsis,26,DEN,DE,16,12,0,0,0,0,6,2,0,1,0,0,3.0,38,25,13,4,7,0,,GotsAd00
219,Derrick Henry,24,TEN,RB,16,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,HenrDe00
220,Chris Herndon,22,NYJ,TE,16,12,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,HernCh00
221,B.J. Hill,23,NYG,DE,16,12,0,0,0,0,2,0,0,0,0,0,5.5,48,32,16,6,8,0,,HillB.00
222,Quinton Jefferson,25,SEA,DE,16,12,0,0,0,0,2,0,0,1,0,0,3.0,25,15,10,5,15,0,,JeffQu00
223,Jason McCourty,31,NWE,CB,16,12,1,0,0,0,10,1,0,0,0,0,0.0,70,54,16,1,0,0,,McCoJa99
224,Patrick Onwuasor,26,BAL,LB,16,12,1,33,0,33,3,2,0,0,0,0,5.5,59,37,22,8,12,0,,OnwuPa00
225,Haason Reddick,24,ARI,LB,16,12,0,0,0,0,5,1,0,0,0,0,4.0,80,53,27,8,6,0,,ReddHa00
226,Justin Reid,21,HOU,S,16,12,3,128,1,101,10,1,0,2,0,0,0.0,88,70,18,2,1,0,,ReidJu00
227,Jerome Baker,22,MIA,LB,16,11,1,25,1,25,3,0,1,0,0,0,3.0,79,57,22,4,4,0,,BakeJe00
228,Malcolm Butler,28,TEN,CB,16,11,3,90,1,56,12,1,0,0,0,0,1.0,69,60,9,4,1,0,,ButlMa01
229,Antonio Callaway,21,CLE,WR,16,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,CallAn00
230,Keelan Cole,25,JAX,WR,16,11,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,ColeKe00
231,Jack Crawford,30,ATL,DT,16,11,1,6,0,6,1,1,0,0,0,0,6.0,35,19,16,7,9,0,,CrawJa00
232,Darren Fells,32,CLE,TE,16,11,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,FellDa01
233,Minkah Fitzpatrick,22,MIA,S,16,11,2,64,1,50,9,0,0,0,0,0,0.0,80,51,29,2,0,0,,FitzMi00
234,Taylor Gabriel,27,CHI,WR,16,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,GabrTa00
235,Ricky Jean-Francois,32,DET,DT,16,11,0,0,0,0,0,0,0,0,0,0,2.0,30,19,11,3,2,0,,JeanRi99
236,Jordan Jenkins,24,NYJ,LB,16,11,0,0,0,0,0,2,0,2,0,0,7.0,35,24,11,6,15,0,,JenkJo01
237,Chris Jones,24,KAN,DE,16,11,1,20,1,20,5,2,0,0,0,0,15.5,40,35,5,19,29,0,AP-2,JoneCh09
238,Derrick Nnadi,22,KAN,DT,16,11,0,0,0,0,0,0,0,0,0,0,0.0,35,17,18,0,0,0,,NnadDe00
239,Elandon Roberts,24,NWE,LB,16,11,0,0,0,0,4,0,0,0,0,0,1.0,65,31,34,6,2,0,,RobeEl00
240,Damion Square,29,LAC,DE,16,11,0,0,0,0,3,0,0,0,0,0,3.0,31,16,15,3,7,0,,SquaDa00
241,Luke Stocker,30,TEN,TE,16,11,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,StocLu00
242,Leighton Vander Esch,21,DAL,LB,16,11,2,56,0,28,7,0,0,0,0,0,0.0,140,102,38,2,1,0,PBAP-2,VandLe00
243,Antony Auclair,25,TAM,TE,16,10,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,,AuclAn00
244,Michael Bennett,33,PHI,DE,16,10,0,0,0,0,1,2,0,0,0,0,9.0,34,25,9,15,30,0,,BennMi99
245,Brandon Copeland,27,NYJ,LB,16,10,0,0,0,0,2,0,0,0,0,0,5.0,35,24,11,8,14,0,,CopeBr00
246,James Daniels,21,CHI,LG,16,10,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,DaniJa01
247,Kamu Grugier-Hill,24,PHI,LB,16,10,1,24,0,24,2,1,0,0,0,0,1.0,45,33,12,5,1,0,,GrugKa00
248,Rodney Gunter,26,ARI,DT,16,10,0,0,0,0,1,2,0,0,0,0,4.5,44,32,12,11,9,0,,GuntRo00
249,Adam Humphries,25,TAM,WR,16,10,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,HumpAd00
250,Josh Jackson,22,GNB,CB,16,10,0,0,0,0,10,0,1,1,0,0,0.0,49,39,10,1,0,0,,JackJo01
251,Malik Jackson,28,JAX,DT,16,10,0,0,0,0,1,0,0,0,0,0,3.5,32,25,7,7,12,0,,JackMa02
252,Arden Key,22,LVR,DE,16,10,0,0,0,0,0,0,0,0,0,0,1.0,30,21,9,4,11,0,,KeyxAr00
253,Marquel Lee,23,LVR,LB,16,10,0,0,0,0,3,0,0,0,0,0,0.0,68,36,32,3,3,0,,LeexMa01
254,D.J. Moore,21,CAR,WR,16,10,0,0,0,0,0,0,4,1,0,0,0.0,1,1,0,0,0,0,,MoorD.00
255,Fabian Moreau,24,WAS,CB,16,10,1,16,0,16,5,3,0,0,0,0,0.0,58,37,21,0,0,0,,MoreFa00
256,Duke Riley,24,ATL,LB,16,10,0,0,0,0,2,0,0,0,0,0,0.0,60,37,23,2,1,0,,RileDu00
257,Darryl Roberts,28,NYJ,CB,16,10,1,3,0,3,7,0,0,0,0,0,0.0,48,41,7,3,0,0,,RobeDa00
258,Chester Rogers,24,IND,WR,16,10,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,RogeCh02
259,Marquez Valdes-Scantling,24,GNB,WR,16,10,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,ValdMa00
260,Tyrell Williams,26,LAC,WR,16,10,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,WillTy00
261,Vic Beasley,26,ATL,DE,16,9,0,0,0,0,3,0,0,1,74,1,5.0,20,16,4,7,8,0,,BeasVi00
262,Jayon Brown,23,TEN,LB,16,9,1,22,1,22,6,2,0,1,7,0,6.0,97,64,33,8,10,0,,BrowJa06
263,Nick Chubb,23,CLE,RB,16,9,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,ChubNi00
264,Ha Ha Clinton-Dix,26,2TM,S,16,16,3,25,0,24,6,2,0,2,0,0,1.0,93,80,13,1,2,0,,ClinHa00
264,Ha Ha Clinton-Dix,26,GNB,S,7,7,3,25,0,24,3,1,0,0,0,0,1.0,27,24,3,1,2,0,,ClinHa00
264,Ha Ha Clinton-Dix,26,WAS,S,9,9,0,0,0,0,3,1,0,2,0,0,0.0,66,56,10,0,0,0,,ClinHa00
265,Kurt Coleman,30,NOR,S,16,9,0,0,0,0,0,1,0,0,0,0,0.0,32,22,10,1,0,0,,ColeKu99
266,Michael Davis,23,LAC,CB,16,9,0,0,0,0,8,1,0,0,0,0,0.0,50,40,10,0,0,0,,DaviMi03
267,Josey Jewell,24,DEN,LB,16,9,0,0,0,0,3,0,0,0,0,0,0.0,58,38,20,4,0,0,,JeweJo00
268,Austin Johnson,24,TEN,DT,16,9,0,0,0,0,2,0,0,0,0,0,1.0,22,13,9,1,1,0,,JohnAu01
269,Doug Martin,29,LVR,RB,16,9,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,MartDo00
270,Whitney Mercilus,28,HOU,LB,16,9,0,0,0,0,0,2,0,0,0,0,4.0,39,22,17,5,14,0,,MercWh00
271,Brian Poole,26,ATL,LB,16,9,3,2,0,2,6,0,0,2,0,0,3.0,74,53,21,4,5,0,,PoolBr01
272,Jeremy Sprinkle,24,WAS,TE,16,9,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,SpriJe00
273,Courtland Sutton,23,DEN,WR,16,9,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,SuttCo00
274,Dede Westbrook,25,JAX,WR,16,9,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,WestDe00
275,Lorenzo Alexander,35,BUF,LB,16,8,2,9,0,8,9,2,0,1,0,0,6.5,74,55,19,11,10,0,,AlexLo99
276,Vonn Bell,24,NOR,S,16,8,0,0,0,0,3,1,0,1,0,0,1.0,89,63,26,4,3,0,,BellVo00
277,LeGarrette Blount,32,DET,RB,16,8,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,BlouLe00
278,Briean Boddy-Calhoun,25,CLE,CB,16,8,0,0,0,0,2,1,0,0,0,0,0.0,56,44,12,0,3,0,,BoddBr01
279,Kendrick Bourne,23,SFO,WR,16,8,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,BourKe00
280,T.J. Carrie,28,CLE,CB,16,8,1,0,0,0,8,2,0,1,0,0,1.0,74,58,16,3,1,0,,CarrTr00
281,James Develin,30,NWE,FB,16,8,0,0,0,0,0,1,0,0,0,0,0.0,4,2,2,0,0,0,,DeveJa00
282,Eric Ebron,25,IND,TE,16,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB,EbroEr00
283,Dallas Goedert,23,PHI,TE,16,8,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,,GoedDa00
284,Wes Horton,28,CAR,DE,16,8,0,0,0,0,1,0,0,0,0,0,1.5,24,15,9,2,2,0,,HortWe00
285,Matt Judon,26,BAL,LB,16,8,0,0,0,0,3,1,0,0,0,0,7.0,44,29,15,10,20,0,,JudoMa00
286,Desmond King,24,LAC,CB,16,8,3,75,1,42,10,1,1,2,0,0,0.0,62,47,15,4,2,0,AP-1,KingDe01
287,Dean Lowry,24,GNB,DE,16,8,0,0,0,0,3,1,0,1,0,0,3.0,44,31,13,5,5,0,,LowrDe00
288,Antonio Morrison,24,GNB,LB,16,8,0,0,0,0,0,0,0,0,0,0,1.0,48,27,21,5,2,0,,MorrAn01
289,Julius Peppers,38,CAR,DE,16,8,0,0,0,0,6,2,0,1,0,0,5.0,22,14,8,6,11,0,,PeppJu99
290,Brooks Reed,31,ATL,DE,16,8,0,0,0,0,0,1,0,0,0,0,1.0,24,16,8,0,4,0,,ReedBr00
291,Josh Reynolds,23,LAR,WR,16,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ReynJo00
292,Za'Darius Smith,26,BAL,LB,16,8,0,0,0,0,2,1,0,0,0,0,8.5,45,26,19,10,25,0,,SmitZa00
293,Alex Anzalone,24,NOR,LB,16,7,1,2,0,2,2,3,0,0,0,0,2.0,59,45,14,3,6,0,,AnzaAl00
294,Tarik Cohen,23,CHI,RB,16,7,0,0,0,0,0,0,7,3,-3,0,0.0,0,0,0,0,0,0,PBAP-1,CoheTa00
295,Rasul Douglas,23,PHI,CB,16,7,3,14,0,17,4,0,0,0,0,0,0.0,58,48,10,6,0,0,,DougRa00
296,Kenyan Drake,24,MIA,RB,16,7,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,DrakKe00
297,Kyle Emanuel,27,LAC,LB,16,7,0,0,0,0,0,0,0,1,18,1,1.0,30,21,9,4,2,0,,EmanKy00
298,Kyler Fackrell,27,GNB,LB,16,7,0,0,0,0,0,0,0,0,0,0,10.5,42,29,13,12,12,0,,FackKy00
299,Mike Gesicki,23,MIA,TE,16,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,GesiMi00
300,Troy Hill,27,LAR,CB,16,7,2,7,0,7,5,0,0,0,0,0,0.0,34,29,5,1,0,0,,HillTr01
301,Chris Hogan,31,NWE,WR,16,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,HogaCh00
302,Allen Hurns,27,DAL,WR,16,7,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,HurnAl01
303,Lamar Jackson,21,BAL,QB,16,7,0,0,0,0,0,1,12,5,-21,0,0.0,0,0,0,0,0,0,,JackLa00
304,Andy Janovich,25,DEN,FB,16,7,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,JanoAn00
305,Dion Lewis,28,TEN,RB,16,7,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,,LewiDi00
306,Kareem Martin,26,NYG,LB,16,7,0,0,0,0,2,0,0,0,0,0,1.5,48,22,26,5,10,0,,MartKa00
307,David Moore,23,SEA,WR,16,7,0,0,0,0,0,1,2,1,0,0,0.0,0,0,0,0,0,0,,MoorDa03
308,Hardy Nickerson,24,CIN,LB,16,7,0,0,0,0,1,1,0,0,0,0,0.0,57,38,19,1,0,0,,NickHa02
309,Foyesade Oluokun,23,ATL,LB,16,7,0,0,0,0,1,1,0,0,0,0,0.0,91,56,35,2,2,0,,OluoFo00
310,Mike Pennel,27,NYJ,DT,16,7,0,0,0,0,1,0,0,0,0,0,0.0,27,16,11,0,2,0,,PennMi00
311,Adrian Phillips,26,LAC,CB,16,7,1,0,0,0,9,1,0,0,0,0,0.0,94,65,29,4,1,0,PBAP-1,PhilAd00
312,Tyler Shatley,27,JAX,C,16,7,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,ShatTy00
313,Damien Wilson,25,DAL,LB,16,7,0,0,0,0,0,1,0,0,0,0,1.0,37,28,9,2,2,0,,WilsDa02
314,Artie Burns,23,PIT,CB,16,6,0,0,0,0,1,1,0,0,0,0,0.0,22,17,5,1,0,1,,BurnAr00
315,Alex Erickson,26,CIN,WR,16,6,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,,EricAl01
316,Duron Harmon,27,NWE,CB,16,6,4,0,0,0,4,0,0,1,4,0,0.0,38,32,6,0,1,0,,HarmDu00
317,Gerald Hodges,27,ARI,LB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,55,44,11,2,1,0,,HodgGe00
318,Bruce Irvin,31,2TM,DE,16,9,0,0,0,0,0,1,0,0,0,0,6.5,19,16,3,7,13,0,,IrviBr00
318,Bruce Irvin,31,LVR,DE,8,6,0,0,0,0,0,1,0,0,0,0,3.0,6,6,0,3,5,0,,IrviBr00
318,Bruce Irvin,31,ATL,DE,8,3,0,0,0,0,0,0,0,0,0,0,3.5,13,10,3,4,8,0,,IrviBr00
319,Zach Line,28,NOR,RB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,LineZa01
320,Wendell Smallwood,24,PHI,RB,16,6,0,0,0,0,0,0,2,1,0,0,0.0,2,1,1,0,0,0,,SmalWe00
321,Ryan Smith,25,TAM,CB,16,6,1,0,0,0,6,1,0,1,3,0,0.0,38,31,7,1,0,0,,SmitRy00
322,Ian Thomas,22,CAR,TE,16,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ThomIa00
323,Michael Thomas,28,NYG,S,16,6,2,26,0,26,6,1,0,0,0,0,1.0,59,41,18,2,1,0,PB,ThomMi02
324,Stephen Weatherly,24,MIN,DE,16,6,0,0,0,0,1,1,0,0,0,0,3.0,35,23,12,6,8,0,,WeatSt00
325,Chris Wormley,25,BAL,DT,16,6,0,0,0,0,5,0,0,0,0,0,1.0,16,13,3,2,2,0,,WormCh00
326,Jarius Wright,29,CAR,WR,16,6,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,,WrigJa02
327,Matthew Adams,23,IND,CB,16,5,0,0,0,0,0,0,0,1,0,0,0.0,33,23,10,5,2,0,,AdamMa00
328,Genard Avery,23,CLE,LB,16,5,0,0,0,0,4,1,0,1,5,0,4.5,40,30,10,5,14,0,,AverGe00
329,Austin Calitro,24,SEA,LB,16,5,0,0,0,0,1,0,0,0,0,0,0.5,45,32,13,3,1,0,,CaliAu00
330,Justin Coleman,25,SEA,CB,16,5,1,0,0,0,10,1,0,2,29,1,0.5,55,41,14,0,1,0,,ColeJu01
331,Patrick DiMarco,29,BUF,FB,16,5,0,0,0,0,0,2,0,0,0,0,0.0,5,5,0,0,0,0,,DiMaPa00
332,Chris Godwin,22,TAM,WR,16,5,0,0,0,0,0,0,4,1,0,0,0.0,1,1,0,0,0,0,,GodwCh00
333,Jonathan Jones,25,NWE,CB,16,5,3,34,0,28,7,1,0,0,0,0,1.5,56,44,12,1,3,0,,JoneJo03
334,Elijah Lee,22,SFO,LB,16,5,0,0,0,0,2,1,0,1,0,0,1.0,65,54,11,3,1,0,,LeexEl00
335,Nicholas Morrow,23,LVR,LB,16,5,0,0,0,0,3,1,0,0,0,0,1.0,43,30,13,5,3,0,,MorrNi00
336,Captain Munnerlyn,30,CAR,CB,16,5,1,2,0,2,9,0,0,1,0,0,2.0,47,38,9,3,2,0,,MunnCa99
337,Calvin Ridley,24,ATL,WR,16,5,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,RidlCa00
338,Demarcus Robinson,24,KAN,WR,16,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,RobiDe01
339,Nathan Shepherd,25,NYJ,DE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,15,5,10,1,5,0,,ShepNa00
340,Derek Watt,26,LAC,FB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,,WattDe00
341,Deatrich Wise Jr.,24,NWE,DE,16,5,0,0,0,0,0,0,0,0,0,0,4.5,30,15,15,4,16,0,,WiseDe00
342,Angelo Blackson,26,HOU,DT,16,4,0,0,0,0,3,0,0,1,0,0,1.0,24,18,6,1,2,0,,BlacAn00
343,Derrick Coleman,28,ARI,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,ColeDe00
344,Shaun Dion Hamilton,23,WAS,LB,16,4,0,0,0,0,0,1,0,0,0,0,1.5,27,19,8,0,0,0,,DionSh00
345,Erik Harris,28,LVR,CB,16,4,2,22,0,21,7,0,0,0,0,0,0.0,49,36,13,2,1,0,,HarrEr00
346,Neville Hewitt,25,NYJ,LB,16,4,0,0,0,0,0,0,0,0,0,0,1.5,39,26,13,1,4,0,,HewiNe00
347,Taysom Hill,28,NOR,QB,16,4,0,0,0,0,0,0,1,0,-2,0,0.0,6,4,2,0,0,0,,HillTa00
348,Nyheim Hines,22,IND,RB,16,4,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,HineNy00
349,Blake Jarwin,24,DAL,TE,16,4,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,JarwBl00
350,Jordan Lucas,25,KAN,CB,16,4,1,49,0,49,2,0,0,0,0,0,1.0,32,22,10,1,2,0,,LucaJo00
351,Jamize Olawale,29,DAL,FB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,12,8,4,0,0,0,,OlawJa00
352,David Onyemata,26,NOR,DT,16,4,0,0,0,0,1,1,0,0,0,0,4.5,35,23,12,4,6,0,,OnyeDa00
353,Zach Pascal,24,IND,WR,16,4,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,PascZa00
354,Tim Patrick,25,DEN,WR,16,4,0,0,0,0,0,0,2,0,0,0,0.0,7,5,2,0,0,0,,PatrTi00
355,Scott Simonson,26,NYG,TE,16,4,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,SimoSc00
356,Lee Smith,31,LVR,TE,16,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,SmitLe00
357,Breeland Speaks,23,KAN,DT,16,4,0,0,0,0,0,1,0,2,0,0,1.5,24,15,9,3,8,0,,SpeaBr00
358,Xavier Williams,26,KAN,DT,16,4,0,0,0,0,0,1,0,0,0,0,2.5,47,25,22,2,4,0,,WillXa00
359,Eric Wilson,24,MIN,LB,16,4,0,0,0,0,0,0,0,0,0,0,2.0,42,31,11,4,5,0,,WilsEr00
360,Ramik Wilson,26,LAR,LB,16,4,0,0,0,0,2,1,0,1,0,0,0.0,35,26,9,3,0,0,,WilsRa00
361,Henry Anderson,27,NYJ,DE,16,3,0,0,0,0,4,0,0,0,0,0,7.0,35,22,13,7,16,0,,AndeHe00
362,Deshazor Everett,26,WAS,CB,16,3,1,24,0,24,1,0,0,0,0,0,0.0,26,17,9,2,0,0,,EverDe01
363,Holton Hill,21,MIN,CB,16,3,1,2,0,2,7,0,0,0,0,0,0.0,36,30,6,1,0,0,,HillHo00
364,George Iloka,28,MIN,CB,16,3,0,0,0,0,0,1,0,0,0,0,0.0,16,14,2,0,0,0,,IlokGe00
365,Lance Kendricks,30,GNB,TE,16,3,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,KendLa00
366,Cassius Marsh,26,SFO,DE,16,3,0,0,0,0,0,0,0,1,0,0,5.5,38,27,11,7,14,0,,MarsCa00
367,David Mayo,25,CAR,LB,16,3,0,0,0,0,1,0,0,0,0,0,0.0,14,8,6,0,0,0,,MayoDa00
368,Uchenna Nwosu,22,LAC,LB,16,3,0,0,0,0,1,0,0,0,0,0,3.5,28,18,10,3,10,0,,NwosUc00
369,Mark Nzeocha,28,SFO,LB,16,3,0,0,0,0,1,1,0,0,0,0,1.0,23,18,5,1,1,0,,NzeoMa00
370,Will Parks,24,DEN,CB,16,3,1,11,0,11,4,1,0,0,0,0,0.0,41,25,16,0,2,0,,ParkWi01
371,Isaac Rochell,23,LAC,DT,16,3,1,4,0,4,1,0,0,0,0,0,5.0,29,18,11,6,7,0,,RochIs00
372,Keith Smith,26,LVR,CB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,0,0,0,,SmitKe03
373,Jordan Wilkins,24,IND,RB,16,3,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,WilkJo01
374,Damien Williams,26,KAN,RB,16,3,0,0,0,0,0,0,1,0,0,0,0.0,4,4,0,0,0,0,,WillDa05
375,Kenny Young,24,BAL,LB,16,3,0,0,0,0,1,1,0,1,0,0,2.5,51,40,11,4,7,0,,YounKe03
376,Alex Armah,24,CAR,FB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,ArmaAl00
377,Josh Bellamy,29,CHI,WR,16,2,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,BellJo02
378,Alfred Blue,27,HOU,RB,16,2,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,BlueAl00
379,Cameron Brate,27,TAM,TE,16,2,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,BratCa00
380,Jaron Brown,28,SEA,WR,16,2,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,BrowJa03
381,Derek Carrier,28,LVR,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0,0,0,,CarrDe00
382,Chuck Clark,23,BAL,CB,16,2,1,5,0,5,1,0,0,0,0,0,0.0,21,16,5,0,0,0,,ClarCh00
383,B.J. Finney,27,PIT,C,16,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,FinnB.01
384,Zaire Franklin,22,IND,LB,16,2,0,0,0,0,1,0,0,0,0,0,0.0,29,14,15,0,0,0,,FranZa00
385,Kavon Frazier,24,DAL,CB,16,2,0,0,0,0,1,0,0,0,0,0,1.0,23,15,8,2,1,0,,FrazKa00
386,William Gholston,27,TAM,DE,16,2,0,0,0,0,0,0,0,0,0,0,1.0,10,7,3,1,7,0,,GholWi00
387,Xavier Grimble,26,PIT,TE,16,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,GrimXa00
388,Duke Johnson,25,CLE,RB,16,2,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,JohnDu00
389,Derrick Kindred,25,CLE,CB,16,2,1,-2,0,-2,1,1,0,0,0,0,0.0,45,33,12,0,0,0,,KindDe00
390,Kyle Love,32,CAR,DT,16,2,0,0,0,0,1,3,0,2,0,0,1.5,19,12,7,0,4,0,,LoveKy00
391,Tarvarius Moore,22,SFO,CB,16,2,0,0,0,0,2,1,0,0,0,0,0.0,23,20,3,0,0,0,,MoorTa00
392,Parry Nickerson,24,NYJ,CB,16,2,0,0,0,0,1,0,0,0,0,0,0.0,21,18,3,1,0,0,,NickPa00
393,George Odum,25,IND,CB,16,2,1,14,0,14,2,0,0,0,0,0,0.0,37,22,15,1,0,0,,OdumGe00
394,Vincent Rey,31,CIN,LB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,19,11,8,1,0,0,,ReyxVi00
395,Sam Shields,31,LAR,CB,16,2,1,22,0,22,4,0,0,0,0,0,0.0,22,18,4,1,0,0,,ShieSa00
396,LeShaun Sims,25,TEN,CB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,22,15,7,1,1,0,,SimsLe00
397,Chris Smith,26,CLE,DE,16,2,0,0,0,0,2,1,0,0,0,0,1.0,21,14,7,4,2,0,,SmitCh03
398,Jarrod Wilson,24,JAX,CB,16,2,0,0,0,0,2,1,0,0,0,0,0.0,21,19,2,2,0,0,,WilsJa00
399,Montravius Adams,23,GNB,DT,16,1,0,0,0,0,0,1,0,0,0,0,1.5,20,11,9,1,2,0,,AdamMo00
400,Walt Aikens,27,MIA,CB,16,1,1,0,0,0,1,0,0,0,0,0,0.0,11,8,3,0,0,0,,AikeWa00
