Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
189,Erik Harris,29,LVR,S,16,14,3,145,2,59,8,0,0,0,0,0,0.0,74,64,10,1,0,0,,HarrEr00
190,Tre Herndon,23,JAX,CB,16,14,3,0,0,0,13,0,0,0,0,0,0.0,55,42,13,1,0,0,,HernTr00
191,Carlos Hyde,29,HOU,RB,16,14,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,,HydeCa00
192,Damontae Kazee,26,ATL,S,16,14,3,53,0,22,3,1,0,0,0,0,0.0,74,46,28,2,0,0,,KazeDa00
193,Cooper Kupp,26,LAR,WR,16,14,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,AP CPoY-5,KuppCo00
194,Sony Michel,24,NWE,RB,16,14,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,MichSo00
195,Max Scharping,23,HOU,LG,16,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,SchaMa01
196,Danny Shelton,26,NWE,DT,16,14,0,0,0,0,0,1,0,0,0,0,3.0,61,30,31,2,6,0,,ShelDa01
197,Durham Smythe,24,MIA,TE,16,14,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,SmytDu00
198,Courtland Sutton,24,DEN,WR,16,14,0,0,0,0,0,0,2,1,2,0,0.0,0,0,0,0,0,0,PB,SuttCo00
199,Christian Wilkins,24,MIA,DE,16,14,0,0,0,0,2,0,1,1,0,0,2.0,56,30,26,3,4,0,,WilkCh00
200,Mack Wilson,21,CLE,LB,16,14,1,21,0,21,7,1,0,0,0,0,1.0,82,57,25,4,2,0,,WilsMa03
201,Julian Edelman,33,NWE,WR,16,13,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,EdelJu00
202,Javon Hargrave,26,PIT,DT,16,13,0,0,0,0,0,1,0,0,0,0,4.0,60,35,25,7,6,0,,HargJa00
203,Sean Lee,33,DAL,LB,16,13,1,25,0,25,4,0,0,0,0,0,1.0,86,55,31,4,1,0,,LeexSe99
204,David Mayo,26,NYG,LB,16,13,0,0,0,0,2,0,0,1,0,0,2.0,82,52,30,5,2,0,,MayoDa00
205,Zach Pascal,25,IND,WR,16,13,0,0,0,0,0,0,0,1,0,0,0.0,5,5,0,1,0,1,,PascZa00
206,Jeremy Sprinkle,25,WAS,TE,16,13,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,SpriJe00
207,Grover Stewart,26,IND,DT,16,13,0,0,0,0,1,0,0,0,0,0,3.0,30,14,16,5,5,0,,StewGr00
208,Tavon Wilson,29,DET,S,16,13,0,0,0,0,5,0,0,2,14,0,1.0,98,69,29,3,2,0,,WilsTa00
209,Chuck Clark,24,BAL,S,16,12,1,12,0,12,9,2,0,0,0,0,1.0,73,45,28,2,3,0,,ClarCh00
210,Jamison Crowder,26,NYJ,WR,16,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,CrowJa00
211,Tyeler Davison,27,ATL,DT,16,12,0,0,0,0,0,0,0,1,0,0,1.0,55,26,29,4,2,0,,DaviTy01
212,Nathan Gerry,24,PHI,LB,16,12,2,51,1,51,5,0,0,1,0,0,2.5,78,52,26,4,5,0,,GerrNa00
213,P.J. Hall,24,LVR,DT,16,12,0,0,0,0,0,0,0,0,0,0,1.5,26,18,8,5,3,0,,HallP.00
214,Diontae Johnson,23,PIT,WR,16,12,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,AP-2,JohnDi01
215,John Simon,29,NWE,DE,16,12,1,6,0,6,4,1,0,0,0,0,4.0,44,28,16,3,7,0,,SimoJo01
216,Daryl Williams,27,CAR,LG/LT,16,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,WillDa06
217,A.J. Brown,22,TEN,WR,16,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,AP ORoY-3,BrowAJ00
218,Tarik Cohen,24,CHI,RB,16,11,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,CoheTa00
219,Justin Coleman,26,DET,CB,16,11,1,55,0,55,13,3,0,1,0,0,0.0,54,47,7,0,1,0,,ColeJu01
220,Noah Fant,22,DEN,TE,16,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,FantNo00
221,Dre Greenlaw,22,SFO,LB,16,11,1,47,0,47,2,0,0,0,0,0,1.0,92,64,28,3,2,0,,GreeDr00
222,Josh Hill,29,NOR,TE,16,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,HillJo02
223,Miles Sanders,22,PHI,RB,16,11,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,AP ORoY-4,SandMi01
224,Kendall Sheffield,23,ATL,CB,16,11,0,0,0,0,3,1,0,0,0,0,0.0,46,33,13,0,0,0,,ShefKe00
225,Joe Walker,27,ARI,LB,16,11,0,0,0,0,0,1,0,0,0,0,0.0,65,41,24,5,1,0,,WalkJo01
226,Maxx Crosby,22,LVR,DE,16,10,0,0,0,0,4,4,0,0,0,0,10.0,47,36,11,16,14,0,AP DRoY-2,CrosMa00
227,David Edwards,22,LAR,RG,16,10,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,,EdwaDa01
228,Jimmy Graham,33,GNB,TE,16,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,GrahJi00
229,Jonotthan Harrison,28,NYJ,C,16,10,0,0,0,0,0,0,1,0,-7,0,0.0,0,0,0,0,0,0,,HarrJo03
230,Tyler Lancaster,25,GNB,DE,16,10,0,0,0,0,0,1,0,1,0,0,1.5,30,17,13,2,2,0,,LancTy00
231,Trayvon Mullen,22,LVR,CB,16,10,1,0,0,0,10,0,0,0,0,0,0.0,50,42,8,0,0,0,,MullTr00
232,Sean Murphy-Bunting,22,TAM,CB,16,10,3,88,1,70,8,1,0,0,0,0,1.0,44,37,7,1,0,0,,BuntSe00
233,MyCole Pruitt,27,TEN,TE,16,10,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,PruiMy00
234,Maxx Williams,25,ARI,TE,16,10,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,WillMa04
235,Ronald Jones II,22,TAM,RB,16,9,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,JoneRo01
236,Emmanuel Moseley,23,SFO,CB,16,9,1,3,0,3,8,0,0,0,0,0,0.0,50,42,8,2,1,0,,MoseEm00
237,Marcus Peters,26,2TM,CB,16,15,5,210,3,89,14,0,0,1,0,0,0.0,53,40,13,1,0,0,PBAP-1,PeteMa00
237,Marcus Peters,26,LAR,CB,6,6,2,32,1,32,4,0,0,1,0,0,0.0,14,9,5,1,0,0,,PeteMa00
237,Marcus Peters,26,BAL,CB,10,9,3,178,2,89,10,0,0,0,0,0,0.0,39,31,8,0,0,0,,PeteMa00
238,Jordan Phillips,27,BUF,DT,16,9,0,0,0,0,0,1,0,0,0,0,9.5,31,25,6,13,16,0,,PhilJo01
239,Germaine Pratt,23,CIN,LB,16,9,0,0,0,0,0,0,0,0,0,0,0.0,76,50,26,4,0,0,,PratGe00
240,Trenton Scott,25,LAC,LT,16,9,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,ScotTr01
241,Taven Bryan,23,JAX,DT,16,8,0,0,0,0,1,1,0,0,0,0,2.0,33,18,15,5,9,0,,BryaTa00
242,Austin Ekeler,24,LAC,RB,16,8,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,EkelAu00
243,L.J. Fort,29,2TM,LB,16,8,0,0,0,0,1,0,0,0,0,0,2.0,37,22,15,4,2,0,,FortL.00
243,L.J. Fort,29,PHI,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,FortL.00
243,L.J. Fort,29,BAL,LB,12,8,0,0,0,0,1,0,0,0,0,0,2.0,35,21,14,4,2,0,,FortL.00
244,William Gholston,28,TAM,DE,16,8,0,0,0,0,2,0,0,0,0,0,1.0,38,26,12,5,7,0,,GholWi00
245,Rasheem Green,22,SEA,DE,16,8,0,0,0,0,2,3,0,1,36,0,4.0,27,15,12,3,5,0,,GreeRa01
246,Duron Harmon,28,NWE,CB,16,8,2,27,0,27,5,0,0,0,0,0,0.0,22,19,3,1,2,0,,HarmDu00
247,Kelvin Harmon,23,WAS,WR,16,8,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,,HarmKe00
248,Mike Hilton,25,PIT,CB,16,8,1,1,0,1,11,1,0,1,0,0,1.5,65,52,13,6,5,0,,HiltMi01
249,Tanoh Kpassagnon,25,KAN,DE,16,8,0,0,0,0,2,1,0,1,0,0,4.0,29,21,8,6,11,0,,KpasTa00
250,Nick Kwiatkoski,26,CHI,LB,16,8,1,4,0,4,4,1,0,0,0,0,3.0,76,56,20,8,3,1,,KwiaNi00
251,David Montgomery,22,CHI,RB,16,8,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,MontDa01
252,Nicholas Morrow,24,LVR,LB,16,8,1,11,0,11,4,0,0,0,0,0,0.0,73,53,20,2,4,0,,MorrNi00
253,Bobby Okereke,23,IND,LB,16,8,0,0,0,0,2,2,1,1,0,0,1.0,65,48,17,2,1,0,,OkerBo00
254,Troy Reeder,25,LAR,LB,16,8,0,0,0,0,0,2,0,0,0,0,0.0,58,36,22,0,0,0,,ReedTr01
255,Chad Thomas,24,CLE,DE,16,8,0,0,0,0,1,0,0,1,0,0,4.0,26,17,9,6,4,0,,ThomCh06
256,Isaac Yiadom,23,DEN,CB,16,8,0,0,0,0,4,0,0,0,0,0,0.0,43,32,11,1,0,0,,YiadIs00
257,Lorenzo Alexander,36,BUF,LB,16,7,0,0,0,0,9,1,0,0,0,0,2.0,55,35,20,4,9,0,,AlexLo99
258,Peyton Barber,25,TAM,RB,16,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,BarbPe01
259,C.J. Gardner-Johnson,22,NOR,CB,16,7,1,28,0,28,8,1,0,1,37,0,0.0,49,38,11,6,4,0,,GardCh00
260,C.J. Ham,26,MIN,FB,16,7,0,0,0,0,0,0,1,0,0,0,0.0,4,4,0,0,0,0,PB,HamxC.00
261,Blake Jarwin,25,DAL,TE,16,7,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,,JarwBl00
262,Anthony Miller,25,CHI,WR,16,7,0,0,0,0,0,0,1,1,0,0,0.0,2,2,0,0,0,0,,MillAn02
263,Ed Oliver,22,BUF,DT,16,7,0,0,0,0,2,1,0,0,0,0,5.0,43,24,19,5,8,0,,OlivEd00
264,Patrick Ricard,25,BAL,FB,16,7,0,0,0,0,1,1,0,0,0,0,1.0,9,8,1,1,2,0,PB,RicaPa00
265,Irv Smith Jr.,21,MIN,TE,16,7,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,,SmitIr01
266,Josh Tupou,25,CIN,DT,16,7,0,0,0,0,0,1,0,0,0,0,0.0,27,14,13,3,0,0,,TupoJo00
267,Kyzir White,23,LAC,LB,16,7,1,0,0,0,2,0,0,0,0,0,0.0,40,25,15,1,0,0,,WhitKy00
268,Tramon Williams,36,GNB,CB,16,7,2,-4,0,0,8,1,0,2,0,0,0.0,39,29,10,1,1,0,,WillTr99
269,Chris Wormley,26,BAL,DE,16,7,0,0,0,0,2,0,0,0,0,0,1.5,33,17,16,2,6,0,,WormCh00
270,Geronimo Allison,25,GNB,WR,16,6,0,0,0,0,0,0,2,1,0,0,0.0,1,0,1,0,0,0,,AlliGe01
271,Andrew Beck,23,DEN,TE,16,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BeckAn01
272,T.J. Carrie,29,CLE,CB,16,6,1,0,0,0,4,1,0,1,4,0,1.0,52,40,12,4,2,0,,CarrTr00
273,Christian Covington,26,DAL,DT,16,6,0,0,0,0,1,0,0,0,0,0,1.0,28,20,8,4,3,0,,CoviCh00
274,Rasul Douglas,24,PHI,CB,16,6,0,0,0,0,10,0,0,0,0,0,0.0,35,24,11,3,1,0,,DougRa00
275,Brandon Dunn,27,HOU,DE,16,6,0,0,0,0,0,0,0,0,0,0,1.0,25,11,14,1,4,0,,DunnBr00
276,Ross Dwelley,24,SFO,TE,16,6,0,0,0,0,0,1,0,0,0,0,0.0,2,1,1,0,0,0,,DwelRo00
277,Samuel Eguavoen,26,MIA,LB,16,6,0,0,0,0,1,0,0,1,0,0,3.5,42,22,20,7,9,0,,EguaSa00
278,Alex Erickson,27,CIN,WR,16,6,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,,EricAl01
279,Davontae Harris,24,DEN,CB,16,6,0,0,0,0,3,0,0,0,0,0,0.0,35,30,5,0,0,0,,HarrDa05
280,Will Harris,24,DET,S,16,6,0,0,0,0,3,0,0,0,0,0,1.0,43,30,13,1,1,0,,HarrWi02
281,J.C. Jackson,24,NWE,CB,16,6,5,39,0,19,10,0,0,0,0,0,0.0,36,29,7,0,1,0,,JackJ.00
282,Eric Wilson,25,MIN,LB,16,6,0,0,0,0,0,0,0,1,0,0,3.0,62,36,26,6,5,0,,WilsEr00
283,Tyson Alualu,32,PIT,DE,16,5,0,0,0,0,2,1,0,0,0,0,1.0,41,21,20,4,3,0,,AluaTy99
284,JJ Arcega-Whiteside,22,PHI,WR,16,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,ArceJJ00
285,Daniel Brown,27,NYJ,WR,16,5,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,,BrowDa04
286,Brian Burns,21,CAR,LB,16,5,0,0,0,0,0,1,0,1,56,1,7.5,25,19,6,5,16,0,,BurnBr00
287,Jermaine Carter Jr.,24,CAR,LB,16,5,0,0,0,0,0,0,0,0,0,0,0.5,31,22,9,2,2,0,,CartJe00
288,Kamalei Correa,25,TEN,LB,16,5,0,0,0,0,2,0,0,1,0,0,5.0,37,27,10,6,5,0,,CorrKa00
289,Samson Ebukam,24,LAR,LB,16,5,0,0,0,0,4,1,0,2,0,0,4.5,48,26,22,5,10,0,,EbukSa00
290,Mike Gesicki,24,MIA,TE,16,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,GesiMi00
291,Mecole Hardman,21,KAN,WR,16,5,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,PBAP-2,HardMe00
292,B.J. Hill,24,NYG,DE,16,5,0,0,0,0,0,0,0,0,0,0,1.0,36,15,21,2,2,0,,HillB.00
293,Taysom Hill,29,NOR,WR/QB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,HillTa00
294,Margus Hunt,32,IND,DT,16,5,0,0,0,0,0,0,0,0,0,0,0.0,17,14,3,0,0,0,,HuntMa00
295,John Jenkins,30,MIA,DE,16,5,0,0,0,0,1,0,0,0,0,0,1.0,34,20,14,2,1,0,,JenkJo00
296,Jourdan Lewis,24,DAL,CB,16,5,2,20,0,20,6,0,0,1,63,1,4.0,51,38,13,4,4,0,,LewiJo01
297,Jamize Olawale,30,DAL,FB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,OlawJa00
298,Haason Reddick,25,ARI,LB,16,5,0,0,0,0,6,0,0,1,3,0,1.0,76,43,33,6,4,0,,ReddHa00
299,Keith Smith,27,ATL,FB,16,5,0,0,0,0,0,2,0,0,0,0,0.0,8,5,3,0,0,0,,SmitKe03
300,Nick Williams,29,CHI,DE,16,5,0,0,0,0,2,0,0,2,4,0,6.0,42,24,18,5,9,0,,WillNi01
301,Matthew Adams,24,IND,LB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,1,0,0,,AdamMa00
302,Ryan Anderson,25,WAS,LB,16,4,0,0,0,0,1,5,0,2,0,0,4.0,44,30,14,4,9,0,,AndeRy00
303,Derek Carrier,29,LVR,TE,16,4,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,,CarrDe00
304,Jack Crawford,31,ATL,DE,16,4,0,0,0,0,3,0,0,0,0,0,0.5,24,6,18,1,5,0,,CrawJa00
305,T.J. Edwards,23,PHI,LB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,30,15,15,0,0,0,,EdwaTJ02
306,Brandon Facyson,25,LAC,CB,16,4,0,0,0,0,1,0,0,1,0,0,0.0,41,30,11,2,0,0,,FacyBr00
307,B.J. Finney,28,PIT,C,16,4,0,0,0,0,0,0,1,0,-8,0,0.0,0,0,0,0,0,0,,FinnB.01
308,Russell Gage,23,ATL,WR,16,4,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,,GageRu00
309,Josh Hines-Allen,22,JAX,LB,16,4,0,0,0,0,0,2,0,0,0,0,10.5,44,31,13,11,23,0,PBAP DRoY-4,AlleJo03
310,Maurice Hurst Jr.,24,LVR,DT,16,4,1,55,0,55,3,0,0,2,0,0,3.5,18,11,7,4,8,0,,HursMa00
311,Alec Ingold,23,LVR,FB,16,4,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0,0,0,,IngoAl01
312,Al-Quadin Muhammad,24,IND,DE,16,4,0,0,0,0,0,1,0,0,0,0,3.0,28,21,7,8,9,0,,MuhaAl00
313,Cordarrelle Patterson,28,CHI,WR,16,4,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,PBAP-1,PattCo00
314,Buster Skrine,30,CHI,CB,16,4,0,0,0,0,5,2,0,0,0,0,0.0,48,39,9,1,2,0,,SkriBu00
315,Damion Square,30,LAC,DE,16,4,0,0,0,0,2,0,0,0,0,0,0.0,27,15,12,1,1,0,,SquaDa00
316,Jahleel Addae,29,HOU,CB,16,3,2,5,0,4,3,0,0,0,0,0,0.0,45,35,10,0,0,0,,AddaJa00
317,DeAndre Carter,26,HOU,WR,16,3,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,CartDe02
318,Javien Elliott,26,CAR,CB,16,3,1,0,0,0,2,0,0,0,0,0,0.5,38,24,14,1,2,0,,ElliJa01
319,Morgan Fox,25,LAR,CB,16,3,0,0,0,0,0,0,0,0,0,0,2.0,18,12,6,3,3,0,,FoxxMo00
320,Mack Hollins,26,2TM,WR,16,3,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,HollMa00
320,Mack Hollins,26,PHI,WR,12,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,HollMa00
320,Mack Hollins,26,MIA,WR,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,HollMa00
321,Johnny Holton,29,PIT,WR,16,3,0,0,0,0,0,0,0,1,0,0,0.0,8,4,4,0,0,0,,HoltJo00
322,Jaleel Johnson,25,MIN,DT,16,3,0,0,0,0,0,0,0,0,0,0,3.5,29,15,14,5,5,0,,JohnJa09
323,Harvey Langi,27,NYJ,DE,16,3,0,0,0,0,1,0,0,0,0,0,0.0,16,10,6,1,0,0,,LangHa00
324,Allen Lazard,24,GNB,WR,16,3,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,,LazaAl00
325,Cassius Marsh,27,ARI,DE,16,3,0,0,0,0,0,0,0,0,0,0,2.5,36,25,11,7,5,0,,MarsCa00
326,Tarvarius Moore,23,SFO,CB,16,3,0,0,0,0,3,0,0,0,0,0,0.0,25,16,9,0,0,0,,MoorTa00
327,Uchenna Nwosu,23,LAC,LB,16,3,0,0,0,0,1,1,0,0,0,0,2.0,31,23,8,5,7,0,,NwosUc00
328,Foyesade Oluokun,24,ATL,LB,16,3,0,0,0,0,0,1,0,0,0,0,0.0,62,36,26,2,0,0,,OluoFo00
329,Jalen Reeves-Maybin,24,DET,LB,16,3,0,0,0,0,0,1,0,1,0,0,0.0,37,28,9,1,1,0,,ReevJa00
330,Curtis Riley,27,LVR,CB,16,3,0,0,0,0,1,1,0,0,0,0,0.0,34,27,7,2,0,0,,RileCu00
331,Elandon Roberts,25,NWE,LB,16,3,0,0,0,0,1,0,0,0,0,0,1.0,29,18,11,1,3,0,,RobeEl00
332,Nickell Robey-Coleman,27,LAR,CB,16,3,0,0,0,0,7,2,0,0,12,0,0.0,36,32,4,3,0,0,,RobeNi00
333,Daniel Sorensen,29,KAN,CB,16,3,2,6,0,6,4,0,0,0,0,0,0.0,57,44,13,1,2,0,,SoreDa01
334,Logan Thomas,28,DET,TE,16,3,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0,0,0,,ThomLo00
335,Solomon Thomas,24,SFO,DE,16,3,0,0,0,0,0,0,0,0,0,0,2.0,21,15,6,3,6,0,,ThomSo00
336,Halapoulivaati Vaitai,26,PHI,T,16,3,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,VaitHa00
337,DeAndre Washington,26,LVR,RB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,WashDe00
338,Cody Barton,23,SEA,LB,16,2,0,0,0,0,1,0,0,1,0,0,0.0,23,9,14,0,1,0,,BartCo00
339,Tarell Basham,25,NYJ,DE,16,2,1,1,0,1,6,0,0,1,2,0,2.0,33,18,15,3,4,0,,BashTa00
340,Ja'Whaun Bentley,23,NWE,LB,16,2,0,0,0,0,1,0,0,0,0,0,0.0,44,29,15,2,1,0,,BentJa00
341,Giovani Bernard,28,CIN,RB,16,2,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,BernGi00
342,Mike Boone,24,MIN,RB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,BoonMi00
343,Adam Butler,25,NWE,DT,16,2,0,0,0,0,5,0,0,0,0,0,6.0,26,17,9,8,9,0,,ButlAd00
344,Vinny Curry,31,PHI,DE,16,2,0,0,0,0,0,0,0,0,0,0,5.0,27,20,7,5,12,0,,CurrVi00
345,Sheldon Day,25,SFO,DT,16,2,0,0,0,0,0,0,0,0,0,0,1.0,15,10,5,3,2,0,,DayxSh00
346,Antonio Hamilton,26,NYG,CB,16,2,0,0,0,0,4,0,0,0,0,0,0.0,17,12,5,0,0,0,,HamiAn01
347,Nyheim Hines,23,IND,RB,16,2,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,,HineNy00
348,Duke Johnson,26,HOU,RB,16,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,JohnDu00
349,Darron Lee,25,KAN,LB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,31,22,9,0,0,0,,LeexDa00
350,Trey Marshall,23,DEN,CB,16,2,0,0,0,0,0,1,0,2,12,0,0.0,25,19,6,0,0,0,,MarsTr00
351,Tony McRae,26,CIN,CB,16,2,0,0,0,0,1,0,0,0,0,0,0.0,22,17,5,1,1,0,,McRaTo00
352,Kevin Minter,29,TAM,LB,16,2,0,0,0,0,2,0,0,1,0,0,0.0,34,21,13,2,1,0,,MintKe00
353,Ty Montgomery,26,NYJ,WR,16,2,0,0,0,0,0,1,0,0,0,0,0.0,2,2,0,0,0,0,,MontTy01
354,Steven Sims,22,WAS,WR,16,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,SimsSt00
355,Diontae Spencer,27,DEN,WR,16,2,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,SpenDi00
356,Michael Thomas,29,NYG,CB,16,2,0,0,0,0,3,0,0,0,0,0,0.0,47,33,14,3,0,0,,ThomMi02
357,Justin Watson,24,TAM,WR,16,2,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,WatsJu01
358,Derek Watt,27,LAC,FB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,16,13,3,0,0,0,,WattDe00
359,Andrew Wingard,23,JAX,CB,16,2,0,0,0,0,0,1,0,0,0,0,1.0,30,22,8,0,2,0,,WingAn01
360,Oshane Ximines,23,NYG,DE,16,2,0,0,0,0,1,0,0,0,0,0,4.5,25,11,14,5,9,0,,XimiOs00
361,Alex Armah,25,CAR,FB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ArmaAl00
362,Ryquell Armstead,23,JAX,RB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ArmsRy00
363,Marqui Christian,25,LAR,CB,16,1,0,0,0,0,2,0,0,0,0,0,0.0,36,27,9,1,0,0,,ChriMa00
364,Keelan Cole,26,JAX,WR,16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,ColeKe00
365,Gus Edwards,24,BAL,RB,16,1,0,0,0,0,0,0,2,1,0,0,0.0,2,2,0,0,0,0,,EdwaGu00
366,KhaDarel Hodge,24,CLE,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,13,10,3,0,0,0,,HodgKh00
367,Travis Homer,21,SEA,RB,16,1,0,0,0,0,0,0,0,2,0,0,0.0,3,3,0,0,0,0,,HomeTr00
368,Richie James,24,SFO,WR,16,1,0,0,0,0,0,0,1,0,-7,0,0.0,2,0,2,0,0,0,,JameRi00
369,Austin Johnson,25,TEN,DT,16,1,0,0,0,0,1,0,0,0,0,0,0.0,23,11,12,1,2,0,,JohnAu01
370,Kevin Johnson,27,BUF,CB,16,1,0,0,0,0,5,0,0,0,0,0,1.0,36,25,11,1,1,0,,JohnKe04
371,Ty Johnson,22,DET,RB,16,1,0,0,0,0,0,0,1,0,0,0,0.0,4,4,0,0,0,0,,JohnTy02
372,Dion Lewis,29,TEN,RB,16,1,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,LewiDi00
373,Barkevious Mingo,29,HOU,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,2,0,,MingBa00
374,Ben Niemann,24,KAN,LB,16,1,0,0,0,0,1,0,0,1,0,0,0.0,56,35,21,1,1,0,,NiemBe00
375,George Odum,26,IND,CB,16,1,0,0,0,0,0,2,0,1,0,0,0.0,37,30,7,0,1,0,,OdumGe00
376,Elijhaa Penny,26,NYG,RB,16,1,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0,0,0,,PennEl00
377,Trent Sherfield,23,ARI,WR,16,1,0,0,0,0,0,0,0,1,0,0,0.0,8,6,2,0,0,0,,SherTr00
378,Shy Tuttle,24,NOR,DT,16,1,1,19,0,19,4,0,0,0,0,0,2.0,18,8,10,3,3,0,,TuttSh00
379,Stephen Weatherly,25,MIN,LB,16,1,0,0,0,0,0,1,0,0,0,0,3.0,24,14,10,5,9,0,,WeatSt00
380,Trevon Wesco,24,NYJ,FB,16,1,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,,WescTr00
381,Ameer Abdullah,26,MIN,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,7,6,1,0,0,0,,AbduAm00
382,Olasunkanmi Adeniyi,22,PIT,LB,16,0,0,0,0,0,0,2,0,0,0,0,0.0,8,5,3,0,0,0,,AdenOl00
383,Ugo Amadi,22,SEA,CB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,17,13,4,0,0,0,,AmadUg00
384,Jake Bailey,22,NWE,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BailJa00
385,Ben Banogu,23,IND,LB,16,0,0,0,0,0,1,1,0,0,0,0,2.5,11,7,4,3,5,0,,BanoBe00
386,Braxton Berrios,24,NYJ,WR,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,BerrBr00
