Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
35,Minkah Fitzpatrick,28,PIT,S,17,17,1,25,0,25,4,1,0,0,0,0,0.0,96,62,34,1,0,0,PB,FitzMi00
36,Leonard Floyd,32,SFO,DE,17,17,0,0,0,0,1,1,0,0,0,0,8.5,42,25,17,8,16,0,,FloyLe00
37,Poona Ford,29,LAC,DT,17,17,1,3,0,3,5,0,0,0,0,0,3.0,39,24,15,8,9,0,,FordPo00
38,Zaire Franklin,28,IND,LB,17,17,2,4,0,4,6,5,0,0,0,0,3.5,173,93,80,11,4,0,PBAP-2,FranZa00
39,Hjalte Froholdt,28,ARI,OL,17,17,0,0,0,0,0,0,1,1,-5,0,0.0,0,0,0,0,0,0,,FrohHj00
40,Taliese Fuaga,22,NOR,OT,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,FuagTa00
41,Myles Garrett,29,CLE,DE,17,17,0,0,0,0,1,3,0,1,0,0,14.0,47,40,7,22,28,0,PBAP-1,GarrMy00
42,Rashan Gary,27,GNB,DE,17,17,0,0,0,0,1,1,0,1,0,0,7.5,47,26,21,9,15,0,PB,GaryRa00
43,Davon Godchaux,30,NWE,DT,17,17,0,0,0,0,1,0,0,0,0,0,0.0,67,24,43,1,1,0,,GodcDa00
44,Jared Goff,30,DET,QB,17,17,0,0,0,0,0,0,6,2,0,0,0.0,0,0,0,0,0,0,PB,GoffJa00
45,Carl Granderson,28,NOR,DE,17,17,0,0,0,0,4,1,0,0,0,0,5.5,61,36,25,9,13,0,,GranCa01
46,Jonathan Greenard,27,MIN,LB,17,17,0,0,0,0,3,4,0,0,0,0,12.0,59,41,18,18,22,0,PB,GreeJo04
47,Kyle Hamilton,23,BAL,S,17,17,1,0,0,0,9,2,0,1,8,0,2.0,107,77,30,4,6,0,PBAP-2,HamiKy00
48,Trey Hendrickson,30,CIN,DE,17,17,0,0,0,0,6,2,0,0,0,0,17.5,46,33,13,19,36,0,PBAP-1,HendTr00
49,Daiyan Henley,25,LAC,LB,17,17,1,4,0,4,8,0,0,0,0,0,1.0,147,84,63,7,3,0,,HenlDa00
50,Derrick Henry,30,BAL,RB,17,17,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,PBAP-2,HenrDe00
51,Justin Herbert,26,LAC,QB,17,17,0,0,0,0,0,0,6,4,-6,0,0.0,0,0,0,0,0,0,,HerbJu00
52,Cameron Heyward,35,PIT,DT,17,17,0,0,0,0,11,0,0,0,0,0,8.0,71,35,36,12,20,0,PBAP-1,HeywCa01
53,Malik Hooker,28,DAL,S,17,17,2,20,0,21,5,0,0,0,0,0,0.0,81,51,30,3,1,0,,HookMa00
54,Creed Humphrey,25,KAN,C,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PBAP-1,HumpCr00
55,Danielle Hunter,30,HOU,DE,17,17,0,0,0,0,3,1,0,0,0,0,12.0,46,31,15,17,23,0,PB,HuntDa01
56,Lamar Jackson,27,BAL,QB,17,17,0,0,0,0,0,0,10,5,-28,0,0.0,0,0,0,0,0,0,PBAP-1,JackLa00
57,Michael Jackson,27,CAR,CB,17,17,2,20,0,19,17,0,0,0,0,0,0.0,76,58,18,3,0,0,,JackMi01
58,Josh Jacobs,26,GNB,RB,17,17,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,PB,JacoJo01
59,Grady Jarrett,31,ATL,DE,17,17,0,0,0,0,0,0,0,0,0,0,2.5,53,30,23,9,12,0,,JarrGr00
60,Justin Jefferson,25,MIN,WR,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PBAP-1,JeffJu00
61,John Jenkins,35,LVR,DT,17,17,0,0,0,0,2,0,0,0,0,0,1.0,46,13,33,3,4,0,,JenkJo00
62,Jaylon Johnson,25,CHI,CB,17,17,2,11,0,9,8,1,0,0,0,0,0.0,53,42,11,7,0,0,PB,JohnJa13
63,Aaron Jones,30,MIN,RB,17,17,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,0,0,,JoneAa00
64,D.J. Jones,29,DEN,DT,17,17,0,0,0,0,3,0,0,1,0,0,1.0,42,21,21,1,3,0,,JoneD.01
65,Jaylon Jones,22,IND,CB,17,17,2,5,0,5,12,1,0,0,0,0,0.0,100,66,34,3,0,0,,JoneJa13
66,Robert Jones,25,MIA,OL,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,JoneRo02
67,Cameron Jordan,35,NOR,DE,17,17,1,0,0,0,4,0,0,0,0,0,4.0,34,18,16,7,8,0,,JordCa00
68,Kerby Joseph,24,DET,S,17,17,9,99,1,33,12,0,0,0,0,0,0.0,83,58,25,1,1,0,AP-1,JoseKe03
69,Javon Kinlaw,27,NYJ,DT,17,17,0,0,0,0,0,2,0,1,4,0,4.5,40,27,13,5,5,0,,KinlJa00
70,Tucker Kraft,24,GNB,TE,17,17,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,,KrafTu00
71,Harold Landry,28,TEN,LB,17,17,0,0,0,0,4,0,0,0,0,0,9.0,71,42,29,15,15,1,,LandHa00
72,JC Latham,21,TEN,OT,17,17,0,0,0,0,0,0,0,3,4,0,0.0,0,0,0,0,0,0,,LathJC00
73,Tyler Linderbaum,24,BAL,C,17,17,0,0,0,0,0,0,2,0,-13,0,0.0,0,0,0,0,0,0,PB,LindTy00
74,Drake London,23,ATL,WR,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,LondDr00
75,Julian Love,26,SEA,S,17,17,3,33,0,26,12,2,0,1,6,0,0.0,109,79,30,3,0,0,,LoveJu00
76,Frankie Luvu,28,WAS,LB,17,17,1,0,0,0,7,1,0,2,5,0,8.0,99,54,45,12,14,0,AP-2,LuvuFr00
77,Nnamdi Madubuike,27,BAL,DT,17,17,0,0,0,0,1,1,0,0,0,0,6.5,43,21,22,11,17,0,PB,MaduJu00
78,Tyrann Mathieu,32,NOR,S,17,17,3,29,0,23,7,2,0,1,0,0,0.0,62,47,15,1,0,0,,MathTy00
79,Jake Matthews,32,ATL,T,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,MattJa00
80,Baker Mayfield,29,TAM,QB,17,17,0,0,0,0,0,0,13,8,-18,0,0.0,0,0,0,0,0,0,PB,MayfBa00
81,Zyon McCollum,25,TAM,CB,17,17,2,4,0,4,17,0,0,1,0,0,0.0,82,55,27,1,0,0,,McCoZy02
82,Isaiah McDuffie,25,GNB,LB,17,17,0,0,0,0,3,1,0,0,0,0,0.5,97,46,51,3,3,0,,McDuIs00
83,Xavier McKinney,26,GNB,S,17,17,8,128,0,48,11,0,1,1,7,0,1.0,88,60,28,2,1,0,PBAP-1,McKiXa00
84,Terry McLaurin,29,WAS,WR,17,17,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,PBAP-2,McLaTe00
85,Patrick Mekari,27,BAL,OL,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,MekaPa00
86,Kolton Miller,29,LVR,T,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,MillKo00
87,Tre'von Moehrig,25,LVR,S,17,17,2,28,0,16,10,0,0,2,0,0,1.0,104,64,40,5,3,0,,MoehTr00
88,D.J. Moore,27,CHI,WR,17,17,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,MoorD.00
89,Mitch Morse,32,JAX,OL,17,17,0,0,0,0,0,0,2,1,-7,0,0.0,0,0,0,0,0,0,,MorsMi00
90,Byron Murphy,26,MIN,CB,17,17,6,2,0,2,14,1,0,0,0,0,0.0,81,62,19,6,0,0,PB,MurpBy00
91,Kyler Murray,27,ARI,QB,17,17,0,0,0,0,0,0,8,3,-4,0,0.0,0,0,0,0,0,0,,MurrKy00
92,Bo Nix,24,DEN,QB,17,17,0,0,0,0,0,0,3,2,-2,0,0.0,0,0,0,0,0,0,,NixxBo00
93,Brian O'Neill,29,MIN,T,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,PB,ONeiBr00
94,Osa Odighizuwa,26,DAL,DT,17,17,0,0,0,0,1,1,0,0,0,0,4.5,47,25,22,5,23,0,,OdigOs00
95,Otito Ogbonnia,23,LAC,DT,17,17,0,0,0,0,0,0,0,0,0,0,0.0,37,14,23,0,3,0,,OgboOt00
96,Michael Onwenu,27,NWE,OL,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,OnweMi00
97,Daron Payne,27,WAS,DT,17,17,0,0,0,0,2,0,0,0,0,0,4.0,42,22,20,5,7,0,,PaynDa00
98,Harrison Phillips,28,MIN,DE,17,17,0,0,0,0,4,1,0,1,0,0,2.0,56,16,40,2,5,0,,PhilHa00
99,Germaine Pratt,28,CIN,LB,17,17,2,26,0,24,6,2,0,2,9,0,0.0,143,80,63,5,4,0,,PratGe00
100,Patrick Queen,25,PIT,LB,17,17,0,0,0,0,7,2,0,1,0,0,1.0,129,65,64,6,5,0,PB,QueePa00
101,Jalen Ramsey,30,MIA,CB,17,17,2,7,0,7,11,0,0,0,0,0,1.0,60,39,21,6,4,0,,RamsJa00
102,Bijan Robinson,22,ATL,RB,17,17,0,0,0,0,0,0,1,4,-21,0,0.0,0,0,0,0,0,0,PB,RobiBi01
103,Aaron Rodgers,41,NYJ,QB,17,17,0,0,0,0,0,0,5,3,0,0,0.0,0,0,0,0,0,0,,RodgAa00
104,Coleman Shelton,29,CHI,OL,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,ShelCo00
105,John Simpson,27,NYJ,OL,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,SimpJo00
106,Tedarrell Slaton,27,GNB,DE,17,17,0,0,0,0,0,0,0,0,0,0,1.0,30,15,15,2,3,0,,SlatTe00
107,Geno Smith,34,SEA,QB,17,17,0,0,0,0,0,0,9,6,-47,0,0.0,0,0,0,0,0,0,,SmitGe00
108,Mazi Smith,23,DAL,DT,17,17,0,0,0,0,0,0,0,0,0,0,1.0,41,22,19,4,3,0,,SmitMa06
109,Robert Spillane,29,LVR,LB,17,17,2,0,0,0,7,0,0,0,0,0,2.0,158,91,67,10,3,0,,SpilRo00
110,Amon-Ra St. Brown,25,DET,WR,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PBAP-1,StxxAm00
111,Ronnie Stanley,30,BAL,T,17,17,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,PB,StanRo00
112,Brandon Stephens,27,BAL,CB,17,17,0,0,0,0,10,0,0,0,0,0,1.5,70,59,11,3,2,0,,StepBr01
113,Grover Stewart,31,IND,DT,17,17,0,0,0,0,3,1,0,1,0,0,3.5,74,29,45,10,6,0,,StewGr00
114,Derek Stingley Jr.,23,HOU,CB,17,17,5,48,0,31,18,0,0,0,0,0,0.0,54,37,17,4,0,0,PBAP-1,StinDe00
115,Geno Stone,25,CIN,S,17,17,4,88,1,49,6,0,0,1,6,0,0.0,81,47,34,0,4,0,,StonGe00
116,C.J. Stroud,23,HOU,QB,17,17,0,0,0,0,0,0,6,1,-4,0,0.0,0,0,0,0,0,0,,StroCJ00
117,D'Andre Swift,25,CHI,RB,17,17,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,SwifDA00
118,Cam Taylor-Britt,25,CIN,CB,17,17,3,79,1,51,16,0,0,0,0,0,0.5,77,58,19,1,1,0,,TaylCa01
119,AJ Terrell,26,ATL,CB,17,17,2,1,0,1,6,0,0,0,0,0,0.0,66,50,16,2,0,0,,TerrAJ00
120,Joe Tippmann,23,NYJ,C,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,TippJo00
121,Laken Tomlinson,32,SEA,G,17,17,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,,TomlLa01
122,Andrew Van Ginkel,29,MIN,LB,17,17,2,73,2,63,6,1,0,0,0,0,11.5,79,50,29,18,19,0,PBAP-2,VanGAn00
123,Greg Van Roten,34,NYG,OG,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,VanRGr00
124,Bobby Wagner,34,WAS,LB,17,17,0,0,0,0,4,1,0,2,0,0,2.0,132,75,57,10,8,0,PBAP-2,WagnBo00
125,DeMarcus Walker,30,CHI,DE,17,17,0,0,0,0,0,0,0,0,0,0,3.5,47,25,22,7,16,0,,WalkDe03
126,Travon Walker,24,JAX,DE,17,17,0,0,0,0,1,2,0,1,35,1,10.5,61,31,30,13,15,0,,WalkTr03
127,Fred Warner,28,SFO,LB,17,17,2,70,1,45,7,4,0,0,0,0,1.0,131,76,55,5,2,0,PBAP-1,WarnFr00
128,T.J. Watt,30,PIT,LB,17,17,0,0,0,0,4,6,0,2,0,0,11.5,61,40,21,19,27,0,PBAP-2,WattT.00
129,Kyzir White,28,ARI,LB,17,17,1,0,0,0,3,0,0,1,0,0,2.5,137,60,77,9,8,0,,WhitKy00
130,Caleb Williams,23,CHI,QB,17,17,0,0,0,0,0,0,10,4,-7,0,0.0,0,0,0,0,0,0,,WillCa03
131,Quincy Williams,28,NYJ,LB,17,17,0,0,0,0,4,4,0,3,19,0,2.0,116,74,42,14,2,0,,WillQu01
132,Donovan Wilson,29,DAL,S,17,17,1,0,0,0,5,2,0,1,0,0,4.5,82,44,38,6,4,0,,WilsDo01
133,Garrett Wilson,24,NYJ,WR,17,17,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,WilsGa00
134,Devon Witherspoon,24,SEA,CB,17,17,0,0,0,0,9,1,0,0,0,0,1.0,98,66,32,6,1,0,PB,WithDe00
135,Xavier Woods,29,CAR,S,17,17,3,70,0,33,6,0,0,0,0,0,0.0,119,72,47,2,0,0,,WoodXa00
136,De'Von Achane,23,MIA,RB,17,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,AchaDe00
137,Bobby Brown,24,LAR,DT,17,16,0,0,0,0,1,0,0,0,0,0,0.0,44,16,28,4,1,0,,BrowBo04
138,Adam Butler,30,LVR,DT,17,16,0,0,0,0,2,1,0,0,0,0,5.0,65,36,29,8,10,0,,ButlAd00
139,John Franklin-Myers,28,DEN,DE,17,16,0,0,0,0,0,0,0,0,0,0,7.0,40,18,22,8,18,0,,FranJo02
140,Marvin Harrison Jr.,22,ARI,WR,17,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,HarrMa09
141,Jack Jones,27,LVR,CB,17,16,3,53,1,29,16,0,0,0,0,0,0.0,69,52,17,3,0,0,,JoneJa10
142,Quentin Lake,25,LAR,CB,17,16,0,0,0,0,5,0,0,0,0,0,2.0,111,73,38,1,2,0,,LakeQu00
143,David Onyemata,32,ATL,DE,17,16,0,0,0,0,1,0,0,0,0,0,3.0,45,23,22,8,5,0,,OnyeDa00
144,Mike Sainristil,24,WAS,CB,17,16,2,38,0,38,14,1,0,1,0,0,0.0,93,62,31,1,0,0,,SainMi00
145,Jamien Sherwood,24,NYJ,LB,17,16,0,0,0,0,3,0,0,0,0,0,2.0,158,98,60,10,2,0,,SherJa00
146,Jaxon Smith-Njigba,22,SEA,WR,17,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,PB,SmitJa06
147,T'Vondre Sweat,23,TEN,DT,17,16,0,0,0,0,1,1,0,1,30,0,1.0,51,22,29,4,3,0,,SweaTV01
148,Jahlani Tavai,28,NWE,LB,17,16,1,0,0,0,5,0,0,0,0,0,1.0,115,58,57,7,2,0,,TavaJa00
149,O'Cyrus Torrence,24,BUF,G,17,16,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,,TorrOC00
150,Kobie Turner,25,LAR,DE,17,16,0,0,0,0,4,1,0,1,0,0,8.0,62,35,27,10,13,0,,TurnKo00
151,Jared Verse,24,LAR,LB,17,16,0,0,0,0,2,2,0,2,0,0,4.5,66,36,30,11,18,0,PB,VersJa00
152,Byron Young,26,LAR,LB,17,16,0,0,0,0,1,1,0,0,0,0,7.5,62,34,28,12,13,1,,YounBy01
153,Nik Bonitto,25,DEN,LB,17,15,1,71,1,71,4,2,0,1,50,1,13.5,48,33,15,16,24,0,PBAP-2,BoniNi00
154,L.J. Collier,29,ARI,DE,17,15,0,0,0,0,2,0,0,1,0,0,3.5,29,13,16,4,6,0,,CollLJ00
155,Martin Emerson,24,CLE,CB,17,15,0,0,0,0,5,1,0,1,2,0,0.0,80,62,18,3,0,0,,EmerMa00
156,Benito Jones,27,MIA,DT,17,15,0,0,0,0,0,0,0,0,0,0,0.0,24,9,15,4,3,0,,JoneBe03
157,Travis Jones,25,BAL,DT,17,15,0,0,0,0,0,0,0,0,0,0,1.0,42,22,20,4,4,0,,JoneTr00
158,Matt Judon,32,ATL,LB,17,15,1,27,1,27,5,0,0,0,0,0,5.5,41,25,16,7,9,0,,JudoMa00
159,Kyle Juszczyk,33,SFO,FB,17,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PBAP-2,JuszKy00
160,Will McDonald,25,NYJ,DE,17,15,0,0,0,0,3,2,0,1,0,0,10.5,28,18,10,11,24,0,,McDoWi00
161,Keisean Nixon,27,GNB,CB,17,15,1,16,0,16,7,3,0,0,0,0,3.0,88,61,27,8,6,0,,NixoKe00
162,Matt Pryor,30,CHI,OL,17,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,PryoMa00
163,Drew Sample,28,CIN,TE,17,15,0,0,0,0,0,1,1,0,0,0,0.0,1,0,1,0,0,0,,SampDr00
164,Alontae Taylor,26,NOR,CB,17,15,0,0,0,0,16,2,0,0,0,0,4.0,89,61,28,7,6,0,,TaylAl01
165,Starling Thomas,24,ARI,CB,17,15,0,0,0,0,6,1,0,0,0,0,0.0,47,31,16,1,0,0,,ThomSt01
166,Jalen Tolbert,25,DAL,WR,17,15,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,,TolbJa00
167,Cody Barton,28,DEN,LB,17,14,2,71,0,56,5,1,0,1,52,1,1.5,106,53,53,2,2,0,,BartCo00
168,Keeanu Benton,23,PIT,DE,17,14,1,11,0,11,6,0,0,1,0,0,1.0,36,16,20,2,8,0,,BentKe00
169,Jarvis Brownlee,23,TEN,CB,17,14,1,2,0,2,9,0,0,1,0,0,0.0,75,46,29,7,0,0,,BrowJa09
170,Leo Chenal,24,KAN,LB,17,14,0,0,0,0,3,3,0,0,0,0,1.0,60,40,20,4,1,0,,ChenLe00
171,Derick Hall,23,SEA,LB,17,14,0,0,0,0,0,2,0,1,36,1,8.0,37,20,17,6,20,0,,HallDe04
172,DaVon Hamilton,27,JAX,DT,17,14,0,0,0,0,0,0,0,0,0,0,0.0,62,34,28,5,2,0,,HamiDa02
173,Jonathan Jones,31,NWE,CB,17,14,0,0,0,0,6,2,0,0,0,0,0.0,58,41,17,0,0,0,,JoneJo03
174,Eric Murray,30,HOU,S,17,14,1,0,0,0,10,0,0,0,0,0,1.0,75,50,25,2,2,0,,MurrEr00
175,Dayo Odeyingbo,25,IND,DE,17,14,0,0,0,0,0,2,0,1,0,0,3.0,31,13,18,7,17,0,,OdeyDa00
176,Isaiah Pola-Mao,25,LVR,S,17,14,0,0,0,0,5,2,0,0,0,0,1.0,89,57,32,2,1,0,,PolaIs00
177,Calvin Ridley,30,TEN,WR,17,14,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,RidlCa00
178,Elandon Roberts,30,PIT,LB,17,14,0,0,0,0,0,1,0,0,0,0,1.0,46,24,22,5,4,0,,RobeEl00
179,Benjamin St-Juste,27,WAS,CB,17,14,0,0,0,0,7,1,0,1,0,0,0.0,71,56,15,0,0,0,,StJuBe00
180,Adam Trautman,27,DEN,TE,17,14,0,0,0,0,0,0,0,1,2,0,0.0,0,0,0,0,0,0,,TrauAd00
181,Ji'Ayir Brown,24,SFO,S,17,13,1,0,0,0,6,0,0,0,0,0,0.0,77,48,29,3,0,0,,BrowJi01
182,Calen Bullock,21,HOU,S,17,13,5,96,0,68,11,0,0,1,0,0,0.0,54,37,17,0,0,0,,BullCa00
183,Grant Calcaterra,26,PHI,TE,17,13,0,0,0,0,0,0,0,1,2,0,0.0,2,0,2,0,0,0,,CalcGr00
184,A.J. Epenesa,26,BUF,DE,17,13,0,0,0,0,2,2,0,0,0,0,6.0,39,23,16,8,11,1,,EpenAJ00
185,Chauncey Golston,26,DAL,DE,17,13,1,18,0,18,5,0,0,1,0,0,5.5,56,30,26,5,8,0,,GolsCh00
186,Mack Hollins,31,BUF,WR,17,13,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0,,HollMa00
187,Ray-Ray McCloud,28,ATL,WR,17,13,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,,McClRa00
188,Trenton Simpson,23,BAL,LB,17,13,0,0,0,0,4,0,0,1,0,0,1.5,73,40,33,5,6,0,,SimpTr00
189,Courtland Sutton,29,DEN,WR,17,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,SuttCo00
190,Keion White,25,NWE,DE,17,13,0,0,0,0,5,2,0,0,0,0,5.0,56,31,25,7,16,0,,WhitKe03
191,Xavier Worthy,21,KAN,WR,17,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,WortXa00
192,Sebastian Joseph-Day,29,TEN,DE,17,12,0,0,0,0,1,0,0,0,0,0,2.5,44,18,26,3,6,0,,JoseSe00
193,Rome Odunze,22,CHI,WR,17,12,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,OdunRo00
194,Tyrone Tracy Jr.,25,NYG,RB,17,12,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,,TracTy00
195,Eric Wilson,30,GNB,LB,17,12,1,0,0,0,2,1,0,0,0,0,2.0,72,38,34,7,4,0,,WilsEr00
196,Vonn Bell,30,CIN,S,17,11,1,32,0,32,2,1,0,1,0,0,0.0,55,24,31,1,1,0,,BellVo00
197,Bryan Bresee,23,NOR,DT,17,11,0,0,0,0,3,1,0,0,0,0,7.5,25,17,8,7,14,0,,BresBr00
198,Coby Bryant,25,SEA,CB,17,11,3,87,1,69,6,1,0,0,0,0,0.0,73,48,25,1,2,0,,BryaCo01
199,Pat Freiermuth,26,PIT,TE,17,11,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,FreiPa00
200,Chris Manhertz,32,NYG,TE,17,11,0,0,0,0,0,0,0,1,-1,0,0.0,1,1,0,0,0,0,,ManhCh00
201,Scott Matlock,24,LAC,DE,17,11,0,0,0,0,1,0,0,0,0,0,1.0,7,2,5,1,1,0,,MatlSc00
