Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
197,Robert Woods,30,TEN,WR,17,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,WoodRo02
198,Devin Bush Jr.,24,PIT,LILB,17,14,0,0,0,0,2,0,0,0,0,0,0.0,81,44,37,2,2,0,,BushDe01
199,Evan Engram,28,JAX,TE,17,14,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,EngrEv00
200,Markus Golden,31,ARI,ROLB,17,14,0,0,0,0,0,0,0,0,0,0,2.5,48,22,26,7,20,0,,GoldMa00
201,DaVon Hamilton,25,JAX,NT,17,14,0,0,0,0,1,1,0,1,0,0,2.5,56,27,29,5,6,0,,HamiDa02
202,Hunter Henry,28,NWE,TE,17,14,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,HenrHu00
203,Alec Ingold,26,MIA,FB,17,14,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,IngoAl01
204,Kerby Joseph,22,DET,SS,17,14,4,70,0,38,8,2,0,1,6,0,0.0,82,55,27,0,1,0,,JoseKe03
205,Roy Lopez,25,HOU,LDT,17,14,0,0,0,0,1,0,0,0,0,0,1.0,36,20,16,6,3,1,,LopeRo00
206,Donovan Peoples-Jones,23,CLE,WR,17,14,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,,PeopDo00
207,Jarran Reed,30,GNB,RDE,17,14,0,0,0,0,0,1,0,2,0,0,2.5,52,29,23,5,14,0,,ReedJa02
208,Jamaree Salyer,22,LAC,LT,17,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,SalyJa00
209,Shy Tuttle,27,NOR,LDT,17,14,0,0,0,0,5,0,0,0,0,0,2.0,49,26,23,1,3,0,,TuttSh00
210,Isaiah Buggs,26,DET,LDT,17,13,0,0,0,0,2,1,0,0,0,0,1.0,46,21,25,0,10,0,,BuggIs00
211,Desmond King,28,HOU,DB/LCB,17,13,2,30,0,29,8,0,1,2,20,0,0.0,89,59,30,10,2,0,,KingDe01
212,Deommodore Lenoir,23,SFO,LCB,17,13,1,8,0,8,5,0,0,0,0,0,1.0,79,54,25,6,2,0,,LenoDe00
213,Isaiah Simmons,24,ARI,LILB,17,13,2,61,1,56,7,2,0,1,0,0,4.0,99,68,31,5,4,0,,SimmIs00
214,Kyle Van Noy,31,LAC,LDE,17,13,0,0,0,0,3,1,0,2,0,0,5.0,46,30,16,8,9,0,,VanNKy00
215,Nick Westbrook-Ikhine,25,TEN,WR,17,13,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,WestNi00
216,Olamide Zaccheaus,25,ATL,WR,17,13,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,ZaccOl01
217,Kwon Alexander,28,NYJ,ROLB,17,12,0,0,0,0,1,1,0,0,0,0,0.5,69,42,27,6,2,0,,AlexKw00
218,Michael Davis,27,LAC,LCB,17,12,1,30,0,30,15,0,0,0,0,0,1.0,62,48,14,2,1,0,,DaviMi03
219,Rasul Douglas,27,GNB,DB,17,12,4,26,0,22,13,1,1,0,0,0,1.0,85,69,16,4,1,0,,DougRa00
220,Travis Etienne,23,JAX,RB,17,12,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,0,0,,EtieTr00
221,Morgan Fox,28,LAC,LDT,17,12,0,0,0,0,0,0,0,0,0,0,6.5,38,24,14,8,11,0,,FoxxMo00
222,Ko Kieft,24,TAM,TE,17,12,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0,0,0,,KiefKo00
223,George Pickens,21,PIT,WR,17,12,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,PickGe00
224,Curtis Samuel,26,WAS,WR,17,12,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,,SamuCu00
225,Tyler Shatley,31,JAX,LG,17,12,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,ShatTy00
226,Alex Singleton,29,DEN,RILB,17,12,0,0,0,0,3,1,0,0,0,0,0.0,163,101,62,6,3,0,,SingAl00
227,Jahlani Tavai,26,NWE,RILB,17,12,0,0,0,0,2,0,0,0,0,0,1.5,69,37,32,2,4,0,,TavaJa00
228,Armon Watts,26,CHI,RDT,17,12,0,0,0,0,0,0,0,0,0,0,1.0,35,18,17,4,2,0,,WattAr01
229,Darious Williams,29,JAX,LCB,17,12,0,0,0,0,16,0,0,0,0,0,0.0,53,35,18,2,0,0,,WillDa09
230,Garrett Wilson,22,NYJ,WR,17,12,0,0,0,0,0,0,2,2,0,0,0.0,1,1,0,0,0,0,AP ORoY-1,WilsGa00
231,Mo Alie-Cox,29,IND,TE,17,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,AlieMo00
232,Cody Barton,26,SEA,RILB,17,11,2,11,0,10,6,0,0,0,0,0,2.0,136,84,52,4,2,0,,BartCo00
233,Kaden Elliss,27,NOR,RLB,17,11,0,0,0,0,2,2,0,0,0,0,7.0,78,43,35,7,10,0,,ElliKa00
234,Darrick Forrest,23,WAS,DB,17,11,4,1,0,1,9,2,0,1,12,0,0.0,88,56,32,1,0,0,,ForrDa00
235,Ernest Jones,23,LAR,LILB,17,11,1,0,0,0,2,1,0,0,0,0,0.0,114,66,48,4,1,0,,JoneEr01
236,Isiah Pacheco,23,KAN,RB,17,11,0,0,0,0,0,0,4,2,2,0,0.0,3,2,1,0,0,0,AP ORoY-10,PachIs00
237,Jack Stoll,24,PHI,TE,17,11,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,StolJa00
238,Marquez Valdes-Scantling,28,KAN,WR,17,11,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,ValdMa00
239,Jihad Ward,28,NYG,LDE,17,11,0,0,0,0,4,2,0,0,0,0,3.0,43,28,15,7,13,0,,WardJi02
240,Trevis Gipson,25,CHI,LDE,17,10,0,0,0,0,3,0,0,0,0,0,3.0,31,17,14,4,11,0,,GipsTr00
241,C.J. Henderson,24,CAR,LCB,17,10,2,74,0,54,6,1,0,1,0,0,0.0,58,50,8,2,0,0,,HendCJ00
242,Christian McCaffrey,26,2TM,RB,17,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,PBAP OPoY-7AP CPoY-2,McCaCh01
242,Christian McCaffrey,26,CAR,RB,6,6,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,McCaCh01
242,Christian McCaffrey,26,SFO,RB,11,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,McCaCh01
243,Rakeem Nunez-Roches,29,TAM,RDE,17,10,0,0,0,0,0,0,0,0,0,0,2.0,33,19,14,5,3,0,,NuneRa00
244,Chandon Sullivan,26,MIN,CB,17,10,0,0,0,0,7,0,0,1,0,0,0.0,60,45,15,2,1,0,,SullCh00
245,Rodney Thomas II,24,IND,FS,17,10,4,51,0,35,6,0,0,0,0,0,0.0,52,34,18,0,0,0,,ThomRo07
246,Brock Wright,24,DET,TE,17,10,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,WrigBr01
247,Montravius Adams,27,PIT,NT,17,9,0,0,0,0,1,0,0,0,0,0,0.0,26,12,14,1,0,0,,AdamMo00
248,D'Onta Foreman,26,CAR,RB,17,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,ForeDO00
249,Leki Fotu,24,ARI,NT,17,9,0,0,0,0,0,0,0,1,0,0,0.0,31,13,18,1,2,0,,FotuLe00
250,William Gholston,31,TAM,LDE,17,9,0,0,0,0,0,0,0,1,0,0,0.0,49,24,25,4,5,0,,GholWi00
251,Darren Hall,22,ATL,RCB,17,9,0,0,0,0,3,1,0,1,3,0,0.0,45,29,16,1,0,0,,HallDa03
252,Jakob Johnson,28,LVR,FB,17,9,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,JohnJa12
253,Ben Niemann,27,ARI,LB,17,9,0,0,0,0,1,0,0,1,0,0,0.0,70,38,32,2,1,0,,NiemBe00
254,Josh Oliver,25,BAL,TE,17,9,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,OlivJo00
255,K.J. Osborn,25,MIN,WR,17,9,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,OsboKJ00
256,Roquan Smith,25,2TM,MLB,17,17,3,41,0,19,6,0,0,0,0,0,4.5,169,103,66,11,4,0,PBAP-1,SmitRo07
256,Roquan Smith,25,CHI,MLB,8,8,2,22,0,18,3,0,0,0,0,0,2.5,83,52,31,4,3,0,,SmitRo07
256,Roquan Smith,25,BAL,MLB,9,9,1,19,0,19,3,0,0,0,0,0,2.0,86,51,35,7,1,0,,SmitRo07
257,Broderick Washington Jr.,26,BAL,NT,17,9,0,0,0,0,6,0,0,0,0,0,1.0,49,25,24,2,4,0,,WashBr01
258,Jamaal Williams,27,DET,RB,17,9,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,WillJa06
259,DaRon Bland,23,DAL,DB,17,8,5,19,0,15,7,0,0,0,0,0,0.0,54,38,16,1,2,0,,BlanDa00
260,Leo Chenal,22,KAN,RLB,17,8,0,0,0,0,0,0,0,0,0,0,1.0,35,19,16,3,3,0,,ChenLe00
261,Noah Gray,23,KAN,TE,17,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,GrayNo00
262,Malik Harrison,24,BAL,ROLB,17,8,0,0,0,0,0,0,0,0,0,0,0.0,31,20,11,1,0,0,,HarrMa06
263,Tre' McKitty,23,LAC,TE,17,8,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,,McKiTr00
264,Keanu Neal,27,TAM,DB,17,8,1,0,0,0,4,0,0,0,0,0,0.5,63,41,22,2,5,0,,NealKe01
265,Anthony Nelson,25,TAM,LOLB,17,8,0,0,0,0,0,3,0,1,0,0,5.5,46,26,20,4,6,0,,NelsAn01
266,Chigoziem Okonkwo,23,TEN,TE,17,8,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,OkonCh00
267,Ogbonnia Okoronkwo,27,HOU,LDE,17,8,0,0,0,0,2,1,0,0,0,0,5.0,44,32,12,9,11,0,,OkorOg00
268,Adrian Phillips,30,NWE,ROLB,17,8,0,0,0,0,3,0,0,0,0,0,0.0,66,37,29,3,1,0,,PhilAd00
269,Quez Watkins,24,PHI,WR,17,8,0,0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0,,WatkQu00
270,Kyzir White,26,PHI,DB,17,8,0,0,0,0,7,0,0,0,0,0,1.5,110,66,44,3,3,0,,WhitKy00
271,Rachaad White,23,TAM,RB,17,8,0,0,0,0,0,0,3,0,0,0,0.0,6,4,2,0,0,0,,WhitRa01
272,DeAndre Carter,29,LAC,WR,17,7,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,CartDe02
273,Kingsley Enagbare,22,GNB,ROLB,17,7,0,0,0,0,3,0,0,0,0,0,3.0,31,18,13,5,8,0,,EnagKi00
274,Parker Hesse,27,ATL,TE,17,7,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,HessPa00
275,Greg Little,25,MIA,RT,17,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,LittGr01
276,Luke Masterson,24,LVR,RLB,17,7,0,0,0,0,0,0,0,0,0,0,0.0,59,30,29,4,1,0,,MastLu00
277,Micah McFadden,22,NYG,RILB,17,7,0,0,0,0,0,1,0,0,0,0,2.0,59,36,23,6,2,0,,McFaMi01
278,Dante Pettis,27,CHI,WR,17,7,0,0,0,0,0,0,1,1,0,0,0.0,2,2,0,0,0,0,,PettDa00
279,Kalif Raymond,28,DET,WR,17,7,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,AP-2,RaymKa00
280,Amik Robertson,24,LVR,DB,17,7,2,7,0,7,9,1,0,1,68,1,1.0,38,29,9,2,0,0,,RobeAm00
281,Dominique Robinson,24,CHI,RDE,17,7,0,0,0,0,2,0,0,0,0,0,1.5,30,19,11,2,2,0,,RobiDo00
282,Rhamondre Stevenson,24,NWE,RB,17,7,0,0,0,0,0,0,4,2,0,0,0.0,3,3,0,0,0,0,,StevRh00
283,Geno Stone,23,BAL,FS,17,7,0,0,0,0,1,1,0,1,0,0,0.0,38,34,4,0,0,0,,StonGe00
284,Coby Bryant,23,SEA,DB,17,6,0,0,0,0,4,4,0,0,0,0,2.0,70,52,18,4,4,0,,BryaCo01
285,Myles Bryant,24,NWE,CB,17,6,1,11,0,11,6,0,1,1,0,0,0.0,70,45,25,0,0,0,,BryaMy01
286,Michael Carter II,23,NYJ,DB,17,6,2,0,0,0,9,0,0,0,0,0,0.0,63,50,13,3,0,0,,CartMi02
287,Martin Emerson,22,CLE,CB,17,6,0,0,0,0,15,0,0,0,0,0,1.0,63,51,12,1,1,0,,EmerMa00
288,Tony Fields,23,CLE,RLB,17,6,1,16,1,16,1,1,0,1,1,0,0.0,48,29,19,1,0,0,,FielTo00
289,Rudy Ford,28,GNB,FS,17,6,3,87,0,34,3,1,0,1,1,0,0.0,44,31,13,0,0,0,,FordRu00
290,Michael Hoecht,25,LAR,DT/LB,17,6,0,0,0,0,0,1,0,0,0,0,4.5,36,23,13,4,9,0,,HoecMi00
291,DeAndre Houston-Carson,29,CHI,SS,17,6,1,18,0,18,1,1,0,0,0,0,0.0,45,26,19,2,1,0,,HousDe00
292,Arthur Maulet,29,PIT,CB,17,6,1,12,0,12,3,1,0,0,0,0,2.0,59,38,21,2,2,0,,MaulAr00
293,Royce Newman,25,GNB,RG/LG,17,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,NewmRo00
294,Odafe Oweh,24,BAL,LOLB,17,6,0,0,0,0,0,1,0,1,0,0,3.0,43,30,13,7,11,0,,OwehJa00
295,Brandon Powell,27,LAR,WR,17,6,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,,PoweBr00
296,Eric Saubert,28,DEN,TE,17,6,0,0,0,0,0,0,0,1,0,0,0.0,7,5,2,0,0,0,,SaubEr00
297,Keith Smith,30,ATL,WR,17,6,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,SmitKe03
298,Shi Smith,24,CAR,WR,17,6,0,0,0,0,0,0,4,1,0,0,0.0,3,3,0,0,0,0,,SmitSh03
299,DeMarcus Walker,28,TEN,DE,17,6,0,0,0,0,0,0,0,0,0,0,7.0,32,23,9,10,16,0,,WalkDe03
300,Troy Andersen,23,ATL,MLB,17,5,0,0,0,0,1,1,0,0,0,0,0.0,69,40,29,3,3,0,,AndeTr00
301,Dorance Armstrong Jr.,25,DAL,RDE,17,5,0,0,0,0,0,1,1,2,1,0,8.5,33,17,16,10,16,0,,ArmsDo00
302,Alohi Gilman,25,LAC,S,17,5,1,18,0,18,3,1,0,2,4,0,0.0,58,35,23,0,0,0,,GilmAl00
303,Timmy Horne,25,ATL,DE,17,5,0,0,0,0,1,0,0,0,0,0,0.0,27,13,14,0,1,0,,HornTi00
304,Jabrill Peppers,27,NWE,DB,17,5,0,0,0,0,0,0,0,1,12,0,0.0,60,35,25,2,0,0,,PeppJa00
305,Demarcus Robinson,28,BAL,WR,17,5,0,0,0,0,0,0,2,0,0,0,0.0,5,5,0,0,0,0,,RobiDe01
306,E.J. Speed,27,IND,LB,17,5,0,0,0,0,2,2,0,0,0,0,1.0,63,37,26,7,1,0,,SpeeEJ00
307,Tanner Vallejo,28,ARI,LB,17,5,0,0,0,0,1,1,0,0,0,0,0.0,37,20,17,2,2,0,,VallTa00
308,Andrew Van Ginkel,27,MIA,ROLB,17,5,1,23,0,23,2,0,0,0,0,0,0.5,47,24,23,3,4,0,,VanGAn00
309,Justin Watson,27,KAN,WR,17,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,WatsJu01
310,Damien Wilson,29,CAR,MLB,17,5,0,0,0,0,0,1,0,0,0,0,2.0,38,23,15,4,2,0,,WilsDa02
311,Alex Wright,22,CLE,DE,17,5,0,0,0,0,5,0,0,1,0,0,0.0,28,13,15,2,0,0,,WrigAl01
312,Justin Ellis,32,NYG,DT,17,4,0,0,0,0,0,0,0,0,0,0,1.0,22,5,17,2,1,0,,ElliJu01
313,C.J. Ham,29,MIN,FB,17,4,0,0,0,0,0,0,0,0,0,0,0.0,8,8,0,0,0,0,,HamxC.00
314,Darius Harris,26,KAN,LB,17,4,0,0,0,0,1,0,0,1,2,0,1.5,43,23,20,3,2,0,,HarrDa07
315,Richie James,27,NYG,WR,17,4,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0,0,0,,JameRi00
316,Keisean Nixon,25,GNB,CB,17,4,1,1,0,1,2,1,0,0,0,0,0.0,23,18,5,1,0,0,AP-1,NixoKe00
317,Dayo Odeyingbo,23,IND,DE,17,4,0,0,0,0,0,0,0,0,0,0,5.0,31,18,13,5,11,0,,OdeyDa00
318,Dare Ogunbowale,28,HOU,RB,17,4,0,0,0,0,0,0,0,1,0,0,0.0,11,9,2,0,0,0,,OgunDa00
319,Mike Purcell,31,DEN,NT,17,4,0,0,0,0,0,0,0,1,0,0,1.5,45,21,24,1,4,1,,PurcMi00
320,Trent Sherfield,26,MIA,WR,17,4,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,SherTr00
321,Tommy Tremble,22,CAR,TE,17,4,0,0,0,0,0,0,1,0,0,0,0.0,4,3,1,0,0,0,,TremTo00
322,Joshua Williams,23,KAN,DB,17,4,1,7,0,7,7,0,0,0,0,0,0.0,40,29,11,1,0,0,,WillJo03
323,Oren Burks,27,SFO,LB,17,3,0,0,0,0,1,0,0,0,0,0,0.5,38,15,23,1,1,0,,BurkOr00
324,Josiah Deguara,25,GNB,TE,17,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,1,,DeguJo00
325,AJ Dillon,24,GNB,RB,17,3,0,0,0,0,0,0,1,2,0,0,0.0,1,1,0,0,0,0,,DillAJ00
326,Sean Harlow,27,ARI,G,17,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,HarlSe00
327,Melvin Ingram,33,MIA,LB,17,3,0,0,0,0,1,1,0,2,3,1,6.0,22,15,7,7,10,0,,IngrMe00
328,Quinton Jefferson,29,SEA,DT,17,3,0,0,0,0,2,0,0,0,0,0,5.5,29,17,12,6,13,0,,JeffQu00
329,Arden Key,26,JAX,DE,17,3,0,0,0,0,2,0,0,1,0,0,4.5,27,16,11,5,15,0,,KeyxAr00
330,Corey Levin,28,TEN,C,17,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,LeviCo00
331,Boye Mafe,24,SEA,LB,17,3,0,0,0,0,0,0,0,0,0,0,3.0,41,28,13,3,4,0,,MafeBo00
332,Josh Metellus,24,MIN,S,17,3,1,0,0,0,5,0,0,0,0,0,0.0,42,32,10,1,0,0,,MeteJo00
333,Charles Omenihu,25,SFO,DE,17,3,0,0,0,0,1,1,0,0,0,0,4.5,20,7,13,3,16,0,,OmenCh00
334,Danny Pinter,26,IND,G,17,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,PintDa00
335,Jeremy Reaves,26,WAS,S,17,3,0,0,0,0,1,0,0,0,0,0,0.0,33,20,13,0,0,0,PBAP-1,ReavJe00
336,Nathan Shepherd,29,NYJ,DT,17,3,0,0,0,0,0,0,0,0,0,0,1.5,33,16,17,4,6,0,,ShepNa00
337,Cam Sims,26,WAS,WR,17,3,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,SimsCa00
338,Ja'Sir Taylor,23,LAC,DB,17,3,0,0,0,0,1,0,0,0,0,0,0.0,22,13,9,0,0,0,,TaylJa04
339,Roderic Teamer,25,LVR,S,17,3,0,0,0,0,0,0,0,0,0,0,0.0,40,25,15,2,0,0,,TeamRo00
340,Robert Tonyan,28,GNB,TE,17,3,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,TonyRo00
341,Derek Watt,30,PIT,FB,17,3,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,WattDe00
342,Sam Webb,24,LVR,CB,17,3,0,0,0,0,3,1,0,0,0,0,0.0,36,26,10,0,0,0,,WebbSa00
343,Avery Williams,24,ATL,RB,17,3,0,0,0,0,0,0,1,0,0,0,0.0,3,0,3,0,0,0,,WillAv02
344,Mack Wilson,24,NWE,LB,17,3,0,0,0,0,1,1,0,0,0,0,1.5,36,15,21,2,2,0,,WilsMa03
345,Andrew Wingard,26,JAX,S,17,3,1,13,0,13,1,1,0,0,0,0,0.0,37,27,10,2,1,0,,WingAn01
346,Tyson Alualu,35,PIT,NT,17,2,0,0,0,0,1,0,0,0,0,0,0.5,13,5,8,0,2,0,,AluaTy99
347,Braxton Berrios,27,NYJ,WR,17,2,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,,BerrBr00
348,Carlos Dunlap,33,KAN,DE,17,2,0,0,0,0,8,1,0,0,0,0,4.0,39,25,14,6,12,0,,DunlCa99
349,Mike Ford,27,ATL,CB,17,2,0,0,0,0,0,0,0,0,0,0,0.0,15,7,8,1,1,0,,FordMi01
350,Peyton Hendershot,23,DAL,TE,17,2,0,0,0,0,0,0,1,0,0,0,0.0,7,6,1,0,0,0,,HendPe01
351,Christian Holmes,25,WAS,CB,17,2,0,0,0,0,0,0,0,2,0,0,0.0,12,8,4,0,0,0,,HolmCh00
352,Austin Hooper,28,TEN,TE,17,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,HoopAu00
353,Ray-Ray McCloud,26,SFO,WR,17,2,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,McClRa00
354,Zach Pascal,28,PHI,WR,17,2,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,PascZa00
355,Mike Pennel,31,CHI,DT,17,2,0,0,0,0,2,1,0,1,0,0,0.0,26,16,10,2,2,0,,PennMi00
356,James Pierre,26,PIT,CB,17,2,1,0,0,0,4,0,1,1,0,0,0.0,29,21,8,0,0,0,,PierJa01
357,Duke Riley,28,MIA,LB,17,2,0,0,0,0,2,0,0,0,0,0,1.0,45,25,20,3,0,0,,RileDu00
358,Tedarrell Slaton,25,GNB,DT,17,2,0,0,0,0,2,0,0,0,0,0,0.0,31,15,16,2,0,0,,SlatTe00
359,Tremon Smith,26,HOU,DB,17,2,2,33,0,26,4,3,0,0,0,0,0.0,22,16,6,1,0,0,,SmitTr04
360,Daniel Sorensen,32,NOR,S,17,2,2,50,0,36,3,0,0,0,0,0,0.0,25,15,10,0,0,0,,SoreDa01
361,Keith Taylor,24,CAR,CB,17,2,0,0,0,0,3,0,1,2,0,0,0.0,29,24,5,0,0,0,,TaylKe03
362,Charlie Woerner,25,SFO,TE,17,2,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,,WoerCh00
363,Chris Board,27,DET,LB,17,1,0,0,0,0,1,1,0,0,0,0,0.0,21,17,4,0,1,0,,BoarCh00
364,Matt Breida,27,NYG,RB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,BreiMa00
365,Tyler Davis,25,GNB,TE,17,1,0,0,0,0,0,0,0,0,0,0,0.0,10,6,4,0,0,0,,DaviTy02
366,Dee Delaney,27,TAM,DB,17,1,0,0,0,0,0,0,1,0,0,0,0.0,29,25,4,2,0,0,,DelaDe00
367,Sam Franklin,26,CAR,S,17,1,0,0,0,0,0,1,0,0,0,0,0.0,20,15,5,1,0,0,,FranSa00
368,Brandon Graham,34,PHI,DE,17,1,0,0,0,0,1,2,0,0,0,0,11.0,35,19,16,11,16,0,AP CPoY-4,GrahBr99
369,A.J. Green,24,CLE,CB,17,1,1,0,0,0,1,0,0,0,0,0,0.0,18,14,4,0,1,0,,GreeAJ00
370,Marquis Haynes,29,CAR,LB,17,1,0,0,0,0,4,0,0,1,44,1,5.0,29,20,9,7,13,0,,HaynMa01
371,KhaDarel Hodge,27,ATL,WR,17,1,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0,0,0,,HodgKh00
372,Ty Johnson,25,NYJ,RB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,JohnTy02
373,Tim Jones,24,JAX,WR,17,1,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,JoneTi00
374,Isaiah McDuffie,23,GNB,LB,17,1,0,0,0,0,0,0,0,1,0,0,0.0,43,27,16,0,0,0,,McDuIs00
375,Tanner Muse,26,SEA,LB,17,1,0,0,0,0,1,0,0,0,0,0,0.0,16,11,5,0,0,0,,MuseTa00
376,Efe Obada,30,WAS,DE,17,1,0,0,0,0,2,0,0,0,0,0,4.0,24,14,10,4,8,0,,ObadEf00
377,Anthony Pittman,26,DET,LB,17,1,0,0,0,0,0,1,0,0,0,0,0.0,5,3,2,0,1,0,,PittAn01
378,K'Von Wallace,25,PHI,S,17,1,0,0,0,0,2,0,0,0,0,0,0.0,28,21,7,1,0,0,,WallKV00
379,Ameer Abdullah,29,LVR,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,,AbduAm00
380,Bryan Anger,34,DAL,P,17,0,0,0,0,0,0,0,1,1,-14,0,0.0,0,0,0,0,0,0,,AngeBr00
381,Justin Bethel,32,MIA,DB,17,0,1,11,0,11,4,0,0,0,0,0,0.0,26,17,9,0,0,0,,BethJu00
382,Kris Boyd,26,MIN,DB,17,0,0,0,0,0,0,1,0,1,0,0,0.0,13,8,5,0,0,0,,BoydKr00
383,Gary Brightwell,23,NYG,RB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,4,0,4,0,0,0,,BrigGa00
384,Cam Brown,24,NYG,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,,BrowCa01
385,Michael Burton,30,KAN,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,,BurtMi00
386,Jake Camarda,23,TAM,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,CamaJa00
387,Sean Chandler,26,CAR,S,17,0,0,0,0,0,0,0,0,0,0,0,0.0,19,11,8,0,0,0,,ChanSe00
388,Camaron Cheeseman,24,WAS,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,CheeCa00
389,Chris Claybrooks,25,JAX,CB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,13,10,3,0,0,0,,ClayCh02
390,Jack Coco,24,GNB,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,CocoJa00
391,Carter Coughlin,25,NYG,LB,17,0,0,0,0,0,0,1,0,1,0,0,0.0,9,7,2,0,0,0,,CougCa00
392,Britain Covey,25,PHI,WR,17,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,CoveBr00
393,Byron Cowart,26,IND,DT,17,0,0,0,0,0,0,0,0,0,0,0,0.0,12,4,8,2,0,0,,CowaBy00
394,Morgan Cox,36,TEN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB,CoxxMo00
395,Scott Daly,28,DET,LS,17,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,DalySc01
396,Nakobe Dean,22,PHI,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,1,0,0,,DeanNa00
