Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Micah Vanterpool,Patriots,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Chuck Filiaga,NO/GB,2023,3,,"$2,699,500 ","$899,833 ","$4,500 ",,0.40%,,"$3,272,303 ","$1,090,767 ","$5,455 "
Kendall Randolph,Seahawks,2023,3,,"$2,700,000 ","$900,000 ","$5,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$6,061 "
Emil Ekiyor,Colts,2023,3,,"$2,700,000 ","$900,000 ","$5,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$6,061 "
D.J. Scaife Jr.,MIA/GB,2023,3,,"$2,703,000 ","$901,000 ","$8,000 ",,0.40%,,"$3,276,546 ","$1,092,182 ","$9,698 "
Lorenz Metz,Bears,2023,3,,"$2,705,000 ","$901,667 ","$10,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$12,122 "
T.J. Bass,Cowboys,2023,3,,"$2,705,000 ","$901,667 ","$150,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$181,828 "
Tyler Beach,Texans,2023,3,,"$2,705,000 ","$901,667 ","$85,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$103,036 "
Henry Byrd,Broncos,2023,3,,"$2,710,000 ","$903,333 ","$115,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$139,402 "
Tashawn Manning,Ravens,2023,3,,"$2,715,000 ","$905,000 ","$40,000 ",,0.40%,,"$3,291,092 ","$1,097,031 ","$48,488 "
Nash Jensen,Panthers,2023,3,,"$2,720,000 ","$906,667 ","$175,000 ",,0.40%,,"$3,297,153 ","$1,099,051 ","$212,133 "
Jaxson Kirkland,Bengals,2023,3,,"$2,725,000 ","$908,333 ","$30,000 ",,0.40%,,"$3,303,214 ","$1,101,071 ","$36,366 "
Mason Brooks,Commanders,2023,3,,"$2,730,000 ","$910,000 ","$185,000 ",,0.40%,,"$3,309,275 ","$1,103,092 ","$224,255 "
Silas Dzansi,Buccaneers,2023,3,,"$2,730,000 ","$910,000 ","$135,000 ",,0.40%,,"$3,309,275 ","$1,103,092 ","$163,645 "
Brock Hoffman,Cowboys,2023,2,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Xavier Newman-Johnson,Jets,2023,2,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Blake Brandel,Vikings,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Calvin Throckmorton,Titans,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Keaton Sutherland,Texans,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Quinn Bailey,Broncos,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Jack Anderson,Colts,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Keaton Sutherland,Commanders,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Jack Anderson,Giants,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Keaton Sutherland,Texans,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Calvin Throckmorton,CAR/NO,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Kyle Hinton,Falcons,2023,2,,"$1,955,000 ","$977,500 ","$100,000 ",,0.40%,,"$2,369,829 ","$1,184,914 ","$121,219 "
Spencer Anderson,Steelers,2023,4,,"$3,917,784 ","$979,446 ","$77,784 ",,0.40%,,"$4,749,093 ","$1,187,273 ","$94,289 "
Lachavious Simmons,Cardinals,2023,2,,"$1,995,000 ","$997,500 ",$0 ,,0.40%,,"$2,418,316 ","$1,209,158 ",$0 
Luke Wypler,Browns,2023,4,,"$4,019,972 ","$1,004,993 ","$179,972 ",,0.40%,,"$4,872,964 ","$1,218,241 ","$218,160 "
Colby Sorsdal,Lions,2023,4,,"$4,160,084 ","$1,040,021 ","$320,084 ",,0.50%,,"$5,042,806 ","$1,260,702 ","$388,002 "
Fred Johnson,Eagles,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Colby Gossett,Browns,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Hroniss Grasu,Raiders,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Sean Harlow,Giants,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Bobby Evans,MIN/JAX,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Ike Boettger,Colts,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Conor McDermott,Patriots,2023,2,,"$2,290,000 ","$1,145,000 ",$0 ,,0.50%,,"$2,775,912 ","$1,387,956 ",$0 
Sidy Sow,Patriots,2023,4,,"$4,604,116 ","$1,151,029 ","$764,116 ",,0.50%,,"$5,581,057 ","$1,395,264 ","$926,253 "
Chandler Zavala,Panthers,2023,4,,"$4,611,736 ","$1,152,934 ","$771,736 ",,0.50%,,"$5,590,294 ","$1,397,573 ","$935,490 "
Anthony Bradford,Seahawks,2023,4,,"$4,643,988 ","$1,160,997 ","$803,988 ",,0.50%,,"$5,629,389 ","$1,407,347 ","$974,585 "
James Ferentz,Patriots,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Gabe Jackson,Panthers,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Fred Johnson,Eagles,2023,2,,"$2,405,000 ","$1,202,500 ","$200,000 ",,0.50%,,"$2,915,314 ","$1,457,657 ","$242,438 "
Ike Boettger,Bills,2023,1,,"$1,232,500 ","$1,232,500 ","$50,000 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$60,609 "
Netane Muti,Raiders,2023,1,,"$1,250,000 ","$1,250,000 ","$62,500 ",,0.60%,,"$1,515,236 ","$1,515,236 ","$75,762 "
Max Scharping,Bengals,2023,1,,"$1,280,000 ","$1,280,000 ","$175,000 ",,0.60%,,"$1,551,601 ","$1,551,601 ","$212,133 "
Trai Turner,Saints,2023,1,,"$1,317,500 ","$1,317,500 ","$152,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$184,859 "
O'Cyrus Torrence,Bills,2023,4,,"$6,220,980 ","$1,555,245 ","$3,307,120 ",,0.70%,,"$7,541,001 ","$1,885,250 ","$4,008,853 "
David Quessenberry,Bills,2023,1,,"$1,600,000 ","$1,600,000 ","$900,000 ",,0.70%,,"$1,939,502 ","$1,939,502 ","$1,090,970 "
Greg Van Roten,Raiders,2023,1,,"$1,600,000 ","$1,600,000 ","$907,500 ",,0.70%,,"$1,939,502 ","$1,939,502 ","$1,100,061 "
Conor McDermott,Patriots,2023,2,,"$3,600,000 ","$1,800,000 ","$700,000 ",,0.80%,,"$4,363,879 ","$2,181,940 ","$848,532 "
Kevin Dotson,Rams,2023,1,,"$2,250,000 ","$2,250,000 ","$2,250,000 ",,1.00%,,"$2,727,424 ","$2,727,424 ","$2,727,424 "
Graham Glasgow,Lions,2023,1,,"$2,750,000 ","$2,750,000 ","$2,500,000 ",,1.20%,,"$3,333,519 ","$3,333,519 ","$3,030,472 "
Daniel Brunskill,Titans,2023,2,,"$5,500,000 ","$2,750,000 ","$1,500,000 ",,1.20%,,"$6,667,037 ","$3,333,519 ","$1,818,283 "
Halapoulivaati Vaitai,Lions,2023,1,,"$3,500,000 ","$3,500,000 ","$3,000,000 ",,1.60%,,"$4,242,660 ","$4,242,660 ","$3,636,566 "
Nate Herbig,Steelers,2023,2,,"$8,000,000 ","$4,000,000 ","$2,920,000 ",,1.80%,,"$9,697,509 ","$4,848,754 ","$3,539,591 "
Will Hernandez,Cardinals,2023,2,,"$9,000,000 ","$4,500,000 ","$4,500,000 ",,2.00%,,"$10,909,698 ","$5,454,849 ","$5,454,849 "
Nate Davis,Bears,2023,4,,"$30,000,000 ","$10,000,000 ","$19,250,000 ",,4.40%,,"$36,365,658 ","$12,121,886 ","$23,334,631 "
Cesar Ruiz,Saints,2023,4,,"$44,000,000 ","$11,000,000 ","$30,000,000 ",,4.90%,,"$53,336,299 ","$13,334,075 ","$36,365,658 "
Shaquille Mason,Texans,2023,3,,"$35,000,000 ","$11,666,667 ","$22,000,000 ",,5.20%,,"$42,426,601 ","$14,142,201 ","$26,668,149 "
Zack Martin,Cowboys,2023,2,,"$36,850,000 ","$18,425,000 ","$36,850,000 ",,8.20%,,"$44,669,150 ","$22,334,575 ","$44,669,150 "
Chris Lindstrom,Falcons,2023,5,,"$102,500,000 ","$20,500,000 ","$62,702,000 ",,9.10%,,"$124,249,333 ","$24,849,867 ","$76,006,650 "
Keaton Sutherland,Commanders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Lachavious Simmons,Bears,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Hayden Howerton,Patriots,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Lachavious Simmons,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Netane Muti,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jordan Steckler,Texans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jeremiah Kolone,Rams,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nathan Gilliam,Bengals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chris Glaser,Jets,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
John Molchon,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chris Glaser,Jets,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nick Ford,Jaguars,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
David Moore,Browns,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jordan Roos,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Koda Martin,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
George Moore,Cowboys,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Keaton Sutherland,49ers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Koda Martin,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jeremiah Kolone,Rams,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Koda Martin,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kyle Hinton,Vikings,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Dakoda Shepley,Cowboys,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Willie Wright,Raiders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Vitaliy Gurman,Raiders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kahlil McKenzie,Ravens,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chris Glaser,Jets,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Zachary Thomas,Bears,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
George Moore,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
William Dunkle,Steelers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Tre'Vour Wallace-Simms,Texans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jordan Roos,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Aaron Monteiro,Commanders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
John Molchon,Buccaneers,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
Kyle Hinton,Vikings,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
Dakoda Shepley,Cowboys,2022,1,,"$241,333 ","$241,333 ",$0 ,,0.10%,,"$315,866 ","$315,866 ",$0 
Netane Muti,Broncos,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Jordan Roos,Titans,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Kyle Hinton,Vikings,2022,1,,"$262,334 ","$262,334 ",$0 ,,0.10%,,"$343,353 ","$343,353 ",$0 
Dakoda Shepley,Cowboys,2022,1,,"$275,666 ","$275,666 ",$0 ,,0.10%,,"$360,802 ","$360,802 ",$0 
Bobby Evans,Vikings,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Cole Toner,Rams,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Fred Johnson,Eagles,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Danny Isidora,Titans,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Netane Muti,Broncos,2022,1,,"$283,444 ","$283,444 ",$0 ,,0.10%,,"$370,982 ","$370,982 ",$0 
Kyle Hinton,Vikings,2022,1,,"$290,001 ","$290,001 ",$0 ,,0.10%,,"$379,564 ","$379,564 ",$0 
Dakoda Shepley,Cowboys,2022,1,,"$309,999 ","$309,999 ",$0 ,,0.10%,,"$405,738 ","$405,738 ",$0 
Netane Muti,Broncos,2022,1,,"$321,666 ","$321,666 ",$0 ,,0.20%,,"$421,009 ","$421,009 ",$0 
Mike Remmers,Jets,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Conor McDermott,Jets,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Laurent Duvernay-Tardif,Jets,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Conor McDermott,Jets,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Mike Remmers,Jets,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Conor McDermott,Jets,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Eric Wilson,Seahawks,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Koda Martin,Cardinals,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Willie Wright,Bears,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Aaron Monteiro,Commanders,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Pier-Olivier Lestage,Seahawks,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Kamaal Seymour,Giants,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Jeremiah Kolone,Rams,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Kyle Hinton,Vikings,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Chris Owens,Giants,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Josh Rivas,Giants,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Nathan Gilliam,Steelers,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Aaron Monteiro,Panthers,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
David Moore,Browns,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
William Dunkle,Steelers,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Nathan Gilliam,Bengals,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Cole Banwart,Dolphins,2022,2,,"$1,575,000 ","$787,500 ",$0 ,,0.40%,,"$2,061,419 ","$1,030,710 ",$0 
John Molchon,Buccaneers,2022,2,,"$1,575,000 ","$787,500 ",$0 ,,0.40%,,"$2,061,419 ","$1,030,710 ",$0 
Jacob Capra,Bills,2022,2,,"$1,575,000 ","$787,500 ",$0 ,,0.40%,,"$2,061,419 ","$1,030,710 ",$0 
John Molchon,Buccaneers,2022,2,,"$1,575,000 ","$787,500 ",$0 ,,0.40%,,"$2,061,419 ","$1,030,710 ",$0 
Willie Wright,Titans,2022,2,,"$1,575,000 ","$787,500 ",$0 ,,0.40%,,"$2,061,419 ","$1,030,710 ",$0 
Chris Glaser,Jets,2022,2,,"$1,575,000 ","$787,500 ",$0 ,,0.40%,,"$2,061,419 ","$1,030,710 ",$0 
Jeremiah Kolone,Rams,2022,2,,"$1,575,000 ","$787,500 ",$0 ,,0.40%,,"$2,061,419 ","$1,030,710 ",$0 
Zachary Thomas,Rams,2022,2,,"$1,575,000 ","$787,500 ",$0 ,,0.40%,,"$2,061,419 ","$1,030,710 ",$0 
Ryan Hunter,Chargers,2022,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,079,791 ","$1,079,791 ",$0 
Dakoda Shepley,Seahawks,2022,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,079,791 ","$1,079,791 ",$0 
Tre'Vour Wallace-Simms,Texans,2022,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,079,791 ","$1,079,791 ",$0 
Cameron Hunt,Chargers,2022,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,079,791 ","$1,079,791 ",$0 
Mike Horton,Panthers,2022,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,079,791 ","$1,079,791 ",$0 
Blake Hance,49ers,2022,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,079,791 ","$1,079,791 ",$0 
Malcolm Pridgeon,Steelers,2022,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,079,791 ","$1,079,791 ",$0 
Jordan Steckler,Texans,2022,1,,"$835,000 ","$835,000 ","$5,000 ",,0.40%,,"$1,092,879 ","$1,092,879 ","$6,544 "
Vitaliy Gurman,Chiefs,2022,3,,"$2,560,000 ","$853,333 ",$0 ,,0.40%,,"$3,350,624 ","$1,116,874 ",$0 
Chris Glaser,Chiefs,2022,3,,"$2,560,000 ","$853,333 ",$0 ,,0.40%,,"$3,350,624 ","$1,116,874 ",$0 
Haggai Chisom Ndubuisi,Cardinals,2022,3,,"$2,560,000 ","$853,333 ","$207,000 ",,0.40%,,"$3,350,624 ","$1,116,874 ","$270,929 "
Keenan Forbes,Seahawks,2022,3,,"$2,560,000 ","$853,333 ",$0 ,,0.40%,,"$3,350,624 ","$1,116,874 ",$0 
Sam Cooper,Texans,2022,3,,"$2,560,000 ","$853,333 ",$0 ,,0.40%,,"$3,350,624 ","$1,116,874 ",$0 
Eric Wilson,Saints,2022,3,,"$2,580,000 ","$854,000 ","$2,000 ",,0.40%,,"$3,376,801 ","$1,117,747 ","$2,618 "
Josh Rivas,Giants,2022,3,,"$2,562,500 ","$854,167 ","$2,500 ",,0.40%,,"$3,353,896 ","$1,117,966 ","$3,272 "
Matthew Gotel,Seahawks,2022,3,,"$2,565,000 ","$855,000 ","$5,000 ",,0.40%,,"$3,357,169 ","$1,119,056 ","$6,544 "
Denzel Okafor,Jaguars,2022,3,,"$2,565,000 ","$855,000 ","$20,000 ",,0.40%,,"$3,357,169 ","$1,119,056 ","$26,177 "
Chris Owens,Steelers,2022,3,,"$2,565,000 ","$855,000 ","$5,000 ",,0.40%,,"$3,357,169 ","$1,119,056 ","$6,544 "
Blaise Andries,Dolphins,2022,3,,"$2,567,000 ","$855,667 ","$57,000 ",,0.40%,,"$3,359,786 ","$1,119,929 ","$74,604 "
George Moore,Packers,2022,3,,"$2,568,000 ","$856,000 ","$8,000 ",,0.40%,,"$3,361,095 ","$1,120,365 ","$10,471 "
Nick Ford,Jaguars,2022,3,,"$2,568,000 ","$856,000 ","$148,000 ",,0.40%,,"$3,361,095 ","$1,120,365 ","$193,708 "
William Dunkle,Eagles,2022,3,,"$2,570,000 ","$856,667 ","$110,000 ",,0.40%,,"$3,363,713 ","$1,121,238 ","$143,972 "
Kevin Jarvis,Lions,2022,3,,"$2,575,000 ","$858,333 ","$155,000 ",,0.40%,,"$3,370,257 ","$1,123,419 ","$202,870 "
Josh Seltzner,Colts,2022,3,,"$2,575,000 ","$858,333 ","$30,000 ",,0.40%,,"$3,370,257 ","$1,123,419 ","$39,265 "
Hayden Howerton,Titans,2022,3,,"$2,575,000 ","$858,333 ","$80,000 ",,0.40%,,"$3,370,257 ","$1,123,419 ","$104,707 "
Derwin Gray,Titans,2022,2,,"$1,765,000 ","$882,500 ",$0 ,,0.40%,,"$2,310,098 ","$1,155,049 ",$0 
Deion Calhoun,Commanders,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Keaton Sutherland,49ers,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Dru Samia,Jets,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Isaiah Williams,Jets,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Lachavious Simmons,Bears,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Hjalte Froholdt,Browns,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Netane Muti,Raiders,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Dakoda Shepley,IND/DAL,2022,3,,"$2,820,000 ","$940,000 ",$0 ,,0.50%,,"$3,690,922 ","$1,230,307 ",$0 
Lecitus Smith,Cardinals,2022,4,,"$3,792,012 ","$948,003 ","$132,012 ",,0.50%,,"$4,963,128 ","$1,240,782 ","$172,782 "
Chasen Hines,Patriots,2022,4,,"$3,808,040 ","$952,010 ","$148,040 ",,0.50%,,"$4,984,106 ","$1,246,027 ","$193,760 "
Isaiah Williams,Jets,2022,2,,"$1,905,000 ","$952,500 ",$0 ,,0.50%,,"$2,493,336 ","$1,246,668 ",$0 
Jordan Roos,Titans,2022,2,,"$1,905,000 ","$952,500 ",$0 ,,0.50%,,"$2,493,336 ","$1,246,668 ",$0 
Jamaree Salyer,Chargers,2022,4,,"$3,835,932 ","$958,983 ","$175,932 ",,0.50%,,"$5,020,612 ","$1,255,153 ","$230,266 "
Zachary Thomas,Bears,2022,4,,"$3,851,652 ","$962,913 ","$191,652 ",,0.50%,,"$5,041,187 ","$1,260,297 ","$250,841 "
Colby Gossett,Falcons,2022,1,,"$965,000 ","$965,000 ",$0 ,,0.50%,,"$1,263,028 ","$1,263,028 ",$0 
Kahlil McKenzie,Ravens,2022,1,,"$965,000 ","$965,000 ",$0 ,,0.50%,,"$1,263,028 ","$1,263,028 ",$0 
Marcus McKethan,Giants,2022,4,,"$3,936,508 ","$984,127 ","$276,508 ",,0.50%,,"$5,152,250 ","$1,288,062 ","$361,904 "
Conor McDermott,Patriots,2022,1,,"$1,035,000 ","$1,035,000 ",$0 ,,0.50%,,"$1,354,647 ","$1,354,647 ",$0 
Caleb Benenoch,Jets,2022,1,,"$1,035,000 ","$1,035,000 ",$0 ,,0.50%,,"$1,354,647 ","$1,354,647 ",$0 
Spencer Burford,49ers,2022,4,,"$4,332,056 ","$1,083,014 ","$672,056 ",,0.50%,,"$5,669,958 ","$1,417,490 ","$879,612 "
John Miller,Jaguars,2022,1,,"$1,120,000 ","$1,120,000 ",$0 ,,0.50%,,"$1,465,898 ","$1,465,898 ",$0 
Michael Schofield,Bears,2022,1,,"$1,120,000 ","$1,120,000 ",$0 ,,0.50%,,"$1,465,898 ","$1,465,898 ",$0 
Laurent Duvernay-Tardif,Jets,2022,1,,"$1,120,000 ","$1,120,000 ",$0 ,,0.50%,,"$1,465,898 ","$1,465,898 ",$0 
Michael Schofield,Bears,2022,1,,"$1,120,000 ","$1,120,000 ",$0 ,,0.50%,,"$1,465,898 ","$1,465,898 ",$0 
Jamil Douglas,Giants,2022,1,,"$1,187,500 ","$1,187,500 ","$352,500 ",,0.60%,,"$1,554,245 ","$1,554,245 ","$461,365 "
Will Hernandez,Cardinals,2022,1,,"$1,187,500 ","$1,187,500 ","$1,047,500 ",,0.60%,,"$1,554,245 ","$1,554,245 ","$1,371,007 "
Ike Boettger,Bills,2022,1,,"$1,187,500 ","$1,187,500 ","$1,047,500 ",,0.60%,,"$1,554,245 ","$1,554,245 ","$1,371,007 "
Greg Van Roten,Bills,2022,1,,"$1,272,500 ","$1,272,500 ","$152,500 ",,0.60%,,"$1,665,496 ","$1,665,496 ","$199,598 "
Conor McDermott,Jets,2022,1,,"$1,300,000 ","$1,300,000 ","$300,000 ",,0.60%,,"$1,701,489 ","$1,701,489 ","$392,651 "
Nate Herbig,Jets,2022,1,,"$1,335,000 ","$1,335,000 ","$200,000 ",,0.60%,,"$1,747,298 ","$1,747,298 ","$261,768 "
