Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Kedon Slovis,Texans,2025,1,,"$840,000 ","$840,000 ",$0 ,,0.30%,,"$840,000 ","$840,000 ",$0 
Jason Bean,Colts,2025,1,,"$840,000 ","$840,000 ",$0 ,,0.30%,,"$840,000 ","$840,000 ",$0 
Devin Leary,Ravens,2025,1,,"$840,000 ","$840,000 ",$0 ,,0.30%,,"$840,000 ","$840,000 ",$0 
Austin Reed,Bears,2025,1,,"$840,000 ","$840,000 ",$0 ,,0.30%,,"$840,000 ","$840,000 ",$0 
Emory Jones,Falcons,2025,1,,"$840,000 ","$840,000 ",$0 ,,0.30%,,"$840,000 ","$840,000 ",$0 
Tanner Mordecai,49ers,2025,1,,"$840,000 ","$840,000 ",$0 ,,0.30%,,"$840,000 ","$840,000 ",$0 
Adrian Martinez,Jets,2025,2,,"$1,845,000 ","$922,500 ",$0 ,,0.30%,,"$1,845,000 ","$922,500 ",$0 
Sam Hartman,Commanders,2025,1,,"$960,000 ","$960,000 ",$0 ,,0.40%,,"$960,000 ","$960,000 ",$0 
Malik Cunningham,Ravens,2025,1,,"$960,000 ","$960,000 ",$0 ,,0.40%,,"$960,000 ","$960,000 ",$0 
Ben DiNucci,Saints,2025,1,,"$1,030,000 ","$1,030,000 ",$0 ,,0.40%,,"$1,030,000 ","$1,030,000 ",$0 
Jake Fromm,Lions,2025,1,,"$1,030,000 ","$1,030,000 ",$0 ,,0.40%,,"$1,030,000 ","$1,030,000 ",$0 
Shane Buechele,Bills,2025,1,,"$1,030,000 ","$1,030,000 ",$0 ,,0.40%,,"$1,030,000 ","$1,030,000 ",$0 
Skylar Thompson,Steelers,2025,1,,"$1,100,000 ","$1,100,000 ",$0 ,,0.40%,,"$1,100,000 ","$1,100,000 ",$0 
Michael Pratt,Buccaneers,2025,2,,"$2,285,000 ","$1,142,500 ","$250,000 ",,0.40%,,"$2,285,000 ","$1,142,500 ","$250,000 "
Will Grier,Cowboys,2025,1,,"$1,170,000 ","$1,170,000 ",$0 ,,0.40%,,"$1,170,000 ","$1,170,000 ",$0 
Brett Rypien,Vikings,2025,1,,"$1,195,000 ","$1,195,000 ",$0 ,,0.40%,,"$1,195,000 ","$1,195,000 ",$0 
Sam Hartman,Commanders,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Austin Reed,Bears,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Jack Plummer,Panthers,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Skylar Thompson,Dolphins,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Devin Leary,Ravens,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Bailey Zappe,Chiefs,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Ian Book,Eagles,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Malik Cunningham,Ravens,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Michael Pratt,Buccaneers,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Desmond Ridder,Cardinals,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Skylar Thompson,Dolphins,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Ben DiNucci,Saints,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Jake Luton,Raiders,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Carter Bradley,Raiders,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Jaren Hall,Seahawks,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Anthony Brown,Bills,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Tanner Mordecai,49ers,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
EJ Perry,Jaguars,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
John Rhys Plumlee,Jaguars,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Emory Jones,Falcons,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Adrian Martinez,Jets,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Chris Oladokun,Chiefs,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Jason Bean,Colts,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Jake Fromm,Lions,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Kedon Slovis,Texans,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Sam Hartman,Commanders,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Sean Clifford,Packers,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
John Rhys Plumlee,Seahawks,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Ian Book,Eagles,2024,1,,"$225,000 ","$225,000 ",$0 ,,0.10%,,"$240,065 ","$240,065 ",$0 
Michael Pratt,Buccaneers,2024,1,,"$256,667 ","$256,667 ",$0 ,,0.10%,,"$273,852 ","$273,852 ",$0 
Adrian Martinez,Jets,2024,1,,"$256,667 ","$256,667 ",$0 ,,0.10%,,"$273,852 ","$273,852 ",$0 
Carter Bradley,Raiders,2024,1,,"$256,667 ","$256,667 ",$0 ,,0.10%,,"$273,852 ","$273,852 ",$0 
Jack Plummer,Panthers,2024,1,,"$256,667 ","$256,667 ",$0 ,,0.10%,,"$273,852 ","$273,852 ",$0 
Sean Clifford,Packers,2024,1,,"$263,333 ","$263,333 ",$0 ,,0.10%,,"$280,964 ","$280,964 ",$0 
Jaren Hall,Seahawks,2024,1,,"$263,333 ","$263,333 ",$0 ,,0.10%,,"$280,964 ","$280,964 ",$0 
Michael Pratt,Buccaneers,2024,1,,"$288,334 ","$288,334 ",$0 ,,0.10%,,"$307,639 ","$307,639 ",$0 
Sean Clifford,Packers,2024,1,,"$301,666 ","$301,666 ",$0 ,,0.10%,,"$321,864 ","$321,864 ",$0 
Jaren Hall,Seahawks,2024,1,,"$301,666 ","$301,666 ",$0 ,,0.10%,,"$321,864 ","$321,864 ",$0 
Nathan Peterman,Falcons,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Will Grier,Eagles,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Tim Boyle,Giants,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Trevor Siemian,Titans,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Logan Woodside,Bengals,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Trevor Siemian,Titans,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Tim Boyle,Giants,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Trevor Siemian,Titans,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Brett Rypien,Vikings,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Trevor Siemian,Titans,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
John Wolford,Jaguars,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
C.J. Beathard,Dolphins,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Logan Woodside,Bengals,2024,1,,"$302,400 ","$302,400 ",$0 ,,0.10%,,"$322,647 ","$322,647 ",$0 
Tim Boyle,Dolphins,2024,1,,"$383,400 ","$383,400 ",$0 ,,0.20%,,"$409,070 ","$409,070 ",$0 
Tyler Huntley,Ravens,2024,1,,"$383,400 ","$383,400 ",$0 ,,0.20%,,"$409,070 ","$409,070 ",$0 
Mike White,Bills,2024,1,,"$383,400 ","$383,400 ",$0 ,,0.20%,,"$409,070 ","$409,070 ",$0 
Will Grier,Cowboys,2024,1,,"$383,400 ","$383,400 ",$0 ,,0.20%,,"$409,070 ","$409,070 ",$0 
Daniel Jones,Vikings,2024,1,,"$383,400 ","$383,400 ",$0 ,,0.20%,,"$409,070 ","$409,070 ",$0 
Feleipe Franks,Panthers,2024,1,,"$383,400 ","$383,400 ",$0 ,,0.20%,,"$409,070 ","$409,070 ",$0 
Tim Boyle,Dolphins,2024,1,,"$383,400 ","$383,400 ",$0 ,,0.20%,,"$409,070 ","$409,070 ",$0 
Feleipe Franks,Panthers,2024,1,,"$383,400 ","$383,400 ",$0 ,,0.20%,,"$409,070 ","$409,070 ",$0 
Tim Boyle,Dolphins,2024,1,,"$383,400 ","$383,400 ",$0 ,,0.20%,,"$409,070 ","$409,070 ",$0 
Feleipe Franks,Panthers,2024,1,,"$395,522 ","$395,522 ",$0 ,,0.20%,,"$422,004 ","$422,004 ",$0 
Mike White,Bills,2024,1,,"$424,600 ","$424,600 ",$0 ,,0.20%,,"$453,029 ","$453,029 ",$0 
Mike White,Bills,2024,1,,"$465,800 ","$465,800 ",$0 ,,0.20%,,"$496,987 ","$496,987 ",$0 
Matt Corral,Vikings,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Sam Hartman,Commanders,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
EJ Perry,Jaguars,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Luis Perez,Chargers,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Max Duggan,Chargers,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
John Paddock,Falcons,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Chris Oladokun,Chiefs,2024,1,,"$805,000 ","$805,000 ","$135,000 ",,0.30%,,"$858,898 ","$858,898 ","$144,039 "
John Rhys Plumlee,Seahawks,2024,2,,"$1,635,000 ","$817,500 ",$0 ,,0.30%,,"$1,744,469 ","$872,235 ",$0 
Dresser Winn,Rams,2024,2,,"$1,755,000 ","$877,500 ",$0 ,,0.30%,,"$1,872,504 ","$936,252 ",$0 
Jack Plummer,Panthers,2024,2,,"$1,755,000 ","$877,500 ",$0 ,,0.30%,,"$1,872,504 ","$936,252 ",$0 
Carter Bradley,Raiders,2024,2,,"$1,755,000 ","$877,500 ",$0 ,,0.30%,,"$1,872,504 ","$936,252 ",$0 
Adrian Martinez,Jets,2024,2,,"$1,755,000 ","$877,500 ",$0 ,,0.30%,,"$1,872,504 ","$936,252 ",$0 
Nathan Rourke,Patriots,2024,1,,"$915,000 ","$915,000 ",$0 ,,0.40%,,"$976,263 ","$976,263 ",$0 
Alex McGough,Packers,2024,1,,"$915,000 ","$915,000 ",$0 ,,0.40%,,"$976,263 ","$976,263 ",$0 
Nathan Rourke,Falcons,2024,1,,"$915,000 ","$915,000 ",$0 ,,0.40%,,"$976,263 ","$976,263 ",$0 
Anthony Brown,LV/BUF,2024,1,,"$915,000 ","$915,000 ",$0 ,,0.40%,,"$976,263 ","$976,263 ",$0 
Nathan Rourke,Giants,2024,1,,"$915,000 ","$915,000 ",$0 ,,0.40%,,"$976,263 ","$976,263 ",$0 
Sean Clifford,Packers,2024,2,,"$1,875,000 ","$937,500 ",$0 ,,0.40%,,"$2,000,538 ","$1,000,269 ",$0 
Andrew Peasley,Jets,2024,3,,"$2,830,000 ","$943,333 ",$0 ,,0.40%,,"$3,019,479 ","$1,006,493 ",$0 
Emory Jones,Ravens,2024,3,,"$2,830,000 ","$943,333 ",$0 ,,0.40%,,"$3,019,479 ","$1,006,493 ",$0 
Ben Bryant,Jets,2024,3,,"$2,830,000 ","$943,333 ",$0 ,,0.40%,,"$3,019,479 ","$1,006,493 ",$0 
Jacob Sirmon,Browns,2024,3,,"$2,830,000 ","$943,333 ",$0 ,,0.40%,,"$3,019,479 ","$1,006,493 ",$0 
Colby Suits,Jets,2024,3,,"$2,830,000 ","$943,333 ",$0 ,,0.40%,,"$3,019,479 ","$1,006,493 ",$0 
Zack Annexstad,Buccaneers,2024,3,,"$2,833,000 ","$944,333 ","$3,000 ",,0.40%,,"$3,022,680 ","$1,007,560 ","$3,201 "
Peewee Jarrett,Jets,2024,3,,"$2,833,000 ","$944,333 ","$15,000 ",,0.40%,,"$3,022,680 ","$1,007,560 ","$16,004 "
John Paddock,Falcons,2024,3,,"$2,835,000 ","$945,000 ","$5,000 ",,0.40%,,"$3,024,814 ","$1,008,271 ","$5,335 "
Gavin Hardison,Dolphins,2024,3,,"$2,835,000 ","$945,000 ","$5,000 ",,0.40%,,"$3,024,814 ","$1,008,271 ","$5,335 "
Austin Reed,Bears,2024,3,,"$2,835,000 ","$945,000 ","$5,000 ",,0.40%,,"$3,024,814 ","$1,008,271 ","$5,335 "
Chevan Cordeiro,Seahawks,2024,3,,"$2,837,500 ","$945,833 ","$17,500 ",,0.40%,,"$3,027,481 ","$1,009,160 ","$18,672 "
Jack Plummer,Panthers,2024,3,,"$2,840,000 ","$946,667 ","$10,000 ",,0.40%,,"$3,030,149 ","$1,010,050 ","$10,670 "
Casey Bauman,Chargers,2024,3,,"$2,840,000 ","$946,667 ","$10,000 ",,0.40%,,"$3,030,149 ","$1,010,050 ","$10,670 "
Rocky Lombardi,Bengals,2024,3,,"$2,840,000 ","$946,667 ","$10,000 ",,0.40%,,"$3,030,149 ","$1,010,050 ","$10,670 "
Jason Bean,Colts,2024,3,,"$2,850,000 ","$950,000 ","$20,000 ",,0.40%,,"$3,040,818 ","$1,013,606 ","$21,339 "
Sam Hartman,Commanders,2024,3,,"$2,850,000 ","$950,000 ","$245,000 ",,0.40%,,"$3,040,818 ","$1,013,606 ","$261,404 "
Carter Bradley,Raiders,2024,3,,"$2,855,000 ","$951,667 ","$125,000 ",,0.40%,,"$3,046,153 ","$1,015,385 ","$133,369 "
Tanner Mordecai,49ers,2024,3,,"$2,855,000 ","$951,667 ","$125,000 ",,0.40%,,"$3,046,153 ","$1,015,385 ","$133,369 "
Kedon Slovis,Colts,2024,3,,"$2,860,000 ","$953,333 ","$30,000 ",,0.40%,,"$3,051,488 ","$1,017,162 ","$32,009 "
John Rhys Plumlee,Steelers,2024,3,,"$2,865,000 ","$955,000 ","$35,000 ",,0.40%,,"$3,056,823 ","$1,018,941 ","$37,343 "
Jaren Hall,Seahawks,2024,2,,"$1,945,000 ","$972,500 ",$0 ,,0.40%,,"$2,075,225 ","$1,037,613 ",$0 
Jake Browning,Bengals,2024,2,,"$1,945,000 ","$972,500 ",$0 ,,0.40%,,"$2,075,225 ","$1,037,613 ",$0 
Ian Book,Chiefs,2024,1,,"$985,000 ","$985,000 ",$0 ,,0.40%,,"$1,050,949 ","$1,050,949 ",$0 
Ben DiNucci,Bills,2024,1,,"$985,000 ","$985,000 ",$0 ,,0.40%,,"$1,050,949 ","$1,050,949 ",$0 
Feleipe Franks,Panthers,2024,1,,"$985,000 ","$985,000 ",$0 ,,0.40%,,"$1,050,949 ","$1,050,949 ",$0 
Jacob Eason,Packers,2024,1,,"$985,000 ","$985,000 ",$0 ,,0.40%,,"$1,050,949 ","$1,050,949 ",$0 
Desmond Ridder,Raiders,2024,1,,"$985,000 ","$985,000 ",$0 ,,0.40%,,"$1,050,949 ","$1,050,949 ",$0 
Kellen Mond,Saints,2024,1,,"$985,000 ","$985,000 ",$0 ,,0.40%,,"$1,050,949 ","$1,050,949 ",$0 
Jake Fromm,Lions,2024,1,,"$985,000 ","$985,000 ",$0 ,,0.40%,,"$1,050,949 ","$1,050,949 ",$0 
Ben DiNucci,Broncos,2024,1,,"$985,000 ","$985,000 ",$0 ,,0.40%,,"$1,050,949 ","$1,050,949 ",$0 
Feleipe Franks,Panthers,2024,1,,"$985,000 ","$985,000 ",$0 ,,0.40%,,"$1,050,949 ","$1,050,949 ",$0 
Bailey Zappe,Browns,2024,1,,"$985,000 ","$985,000 ",$0 ,,0.40%,,"$1,050,949 ","$1,050,949 ",$0 
Ian Book,Eagles,2024,2,,"$2,015,000 ","$1,007,500 ",$0 ,,0.40%,,"$2,149,912 ","$1,074,956 ",$0 
Shane Buechele,Bills,2024,1,,"$1,025,000 ","$1,025,000 ","$40,000 ",,0.40%,,"$1,093,628 ","$1,093,628 ","$42,678 "
Michael Pratt,Packers,2024,4,,"$4,106,940 ","$1,026,735 ","$86,940 ",,0.40%,,"$4,381,915 ","$1,095,479 ","$92,761 "
Devin Leary,Ravens,2024,4,,"$4,158,388 ","$1,039,597 ","$138,388 ",,0.40%,,"$4,436,808 ","$1,109,202 ","$147,654 "
Joe Milton III,Patriots,2024,4,,"$4,203,316 ","$1,050,829 ","$183,316 ",,0.40%,,"$4,484,744 ","$1,121,186 ","$195,590 "
Jordan Travis,Jets,2024,4,,"$4,274,276 ","$1,068,569 ","$254,276 ",,0.40%,,"$4,560,455 ","$1,140,114 ","$271,301 "
Spencer Rattler,Saints,2024,4,,"$4,356,480 ","$1,089,120 ","$336,480 ",,0.40%,,"$4,648,163 ","$1,162,041 ","$359,009 "
Tim Boyle,Dolphins,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Brett Rypien,Vikings,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Nathan Peterman,Raiders,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Tyler Huntley,Dolphins,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Daniel Jones,Vikings,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Will Grier,Eagles,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Logan Woodside,Bengals,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Trace McSorley,Commanders,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Tim Boyle,Dolphins,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Will Grier,Cowboys,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Jake Luton,Panthers,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Tim Boyle,Giants,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Brett Rypien,Bears,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Logan Woodside,Bengals,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Tim Boyle,Giants,2024,1,,"$1,125,000 ","$1,125,000 ",$0 ,,0.40%,,"$1,200,323 ","$1,200,323 ",$0 
Phillip Walker,Seahawks,2024,1,,"$1,145,000 ","$1,145,000 ",$0 ,,0.40%,,"$1,221,662 ","$1,221,662 ",$0 
Jeff Driskel,Commanders,2024,1,,"$1,150,000 ","$1,150,000 ","$150,000 ",,0.50%,,"$1,226,997 ","$1,226,997 ","$160,043 "
Tim Boyle,Texans,2024,1,,"$1,150,000 ","$1,150,000 ",$0 ,,0.50%,,"$1,226,997 ","$1,226,997 ",$0 
Mike White,Bills,2024,2,,"$2,320,000 ","$1,160,000 ",$0 ,,0.50%,,"$2,475,333 ","$1,237,666 ",$0 
Teddy Bridgewater,Lions,2024,1,,"$1,210,000 ","$1,210,000 ",$0 ,,0.50%,,"$1,291,014 ","$1,291,014 ",$0 
Russell Wilson,Steelers,2024,1,,"$1,210,000 ","$1,210,000 ","$1,210,000 ",,0.50%,,"$1,291,014 ","$1,291,014 ","$1,291,014 "
Nate Sudfeld,Lions,2024,1,,"$1,210,000 ","$1,210,000 ","$300,000 ",,0.50%,,"$1,291,014 ","$1,291,014 ","$320,086 "
John Wolford,Buccaneers,2024,1,,"$1,292,500 ","$1,292,500 ","$567,500 ",,0.50%,,"$1,379,038 ","$1,379,038 ","$605,496 "
Nathan Peterman,Saints,2024,1,,"$1,292,500 ","$1,292,500 ","$80,000 ",,0.50%,,"$1,379,038 ","$1,379,038 ","$85,356 "
Kyle Allen,Steelers,2024,1,,"$1,292,500 ","$1,292,500 ","$167,500 ",,0.50%,,"$1,379,038 ","$1,379,038 ","$178,715 "
Tyler Huntley,Browns,2024,1,,"$1,292,500 ","$1,292,500 ","$469,900 ",,0.50%,,"$1,379,038 ","$1,379,038 ","$501,362 "
C.J. Beathard,Jaguars,2024,1,,"$1,310,000 ","$1,310,000 ","$100,000 ",,0.50%,,"$1,397,709 ","$1,397,709 ","$106,695 "
Josh Johnson,Ravens,2024,1,,"$1,377,500 ","$1,377,500 ","$1,152,500 ",,0.50%,,"$1,469,729 ","$1,469,729 ","$1,229,664 "
Nick Mullens,Vikings,2024,1,,"$1,900,000 ","$1,900,000 ",$0 ,,0.70%,,"$2,027,212 ","$2,027,212 ",$0 
Brandon Allen,49ers,2024,1,,"$2,020,000 ","$2,020,000 ","$700,000 ",,0.80%,,"$2,155,247 ","$2,155,247 ","$746,868 "
Joshua Dobbs,49ers,2024,1,,"$2,250,000 ","$2,250,000 ","$2,250,000 ",,0.90%,,"$2,400,646 ","$2,400,646 ","$2,400,646 "
Carson Wentz,Chiefs,2024,1,,"$2,500,000 ","$2,500,000 ","$2,200,000 ",,1.00%,,"$2,667,384 ","$2,667,384 ","$2,347,298 "
Taylor Heinicke,LAC/ATL,2024,1,,"$2,530,000 ","$2,530,000 ","$1,320,000 ",,1.00%,,"$2,699,393 ","$2,699,393 ","$1,408,379 "
Mitchell Trubisky,Bills,2024,2,,"$5,250,000 ","$2,625,000 ","$3,710,000 ",,1.00%,,"$5,601,507 ","$2,800,754 ","$3,958,399 "
Easton Stick,Chargers,2024,1,,"$2,667,500 ","$2,667,500 ","$1,417,500 ",,1.00%,,"$2,846,099 ","$2,846,099 ","$1,512,407 "
Mason Rudolph,Titans,2024,1,,"$2,870,000 ","$2,870,000 ","$2,700,000 ",,1.10%,,"$3,062,157 ","$3,062,157 ","$2,880,775 "
Jimmy Garoppolo,Rams,2024,1,,"$3,178,750 ","$3,178,750 ","$3,178,750 ",,1.20%,,"$3,391,579 ","$3,391,579 ","$3,391,579 "
Jameis Winston,Browns,2024,1,,"$4,000,000 ","$4,000,000 ","$4,000,000 ",,1.60%,,"$4,267,815 ","$4,267,815 ","$4,267,815 "
Davis Mills,Texans,2024,2,,"$8,116,000 ","$4,058,000 ","$6,316,000 ",,1.60%,,"$8,659,397 ","$4,329,699 ","$6,738,880 "
Joe Flacco,Colts,2024,1,,"$4,500,000 ","$4,500,000 ","$4,500,000 ",,1.80%,,"$4,801,292 ","$4,801,292 ","$4,801,292 "
Bo Nix,Broncos,2024,4,,"$18,613,166 ","$4,653,292 ","$18,613,166 ",,1.80%,,"$19,859,388 ","$4,964,848 ","$19,859,388 "
Drew Lock,Giants,2024,1,,"$5,000,000 ","$5,000,000 ","$4,950,000 ",,2.00%,,"$5,334,769 ","$5,334,769 ","$5,281,421 "
J.J. McCarthy,Vikings,2024,4,,"$21,854,796 ","$5,463,699 ","$21,854,796 ",,2.10%,,"$23,318,058 ","$5,829,514 ","$23,318,058 "
Michael Penix Jr.,Falcons,2024,4,,"$22,882,636 ","$5,720,659 ","$22,882,636 ",,2.20%,,"$24,414,715 ","$6,103,679 ","$24,414,715 "
Tyrod Taylor,Jets,2024,2,,"$12,000,000 ","$6,000,000 ","$8,500,000 ",,2.30%,,"$12,803,446 ","$6,401,723 ","$9,069,107 "
Marcus Mariota,Commanders,2024,1,,"$6,000,000 ","$6,000,000 ","$5,390,000 ",,2.30%,,"$6,401,723 ","$6,401,723 ","$5,750,881 "
Jacoby Brissett,Patriots,2024,1,,"$8,000,000 ","$8,000,000 ","$6,500,000 ",,3.10%,,"$8,535,630 ","$8,535,630 ","$6,935,200 "
Drake Maye,Patriots,2024,4,,"$36,639,764 ","$9,159,941 ","$36,639,764 ",,3.60%,,"$39,092,935 ","$9,773,234 ","$39,092,935 "
Jayden Daniels,Commanders,2024,4,,"$37,746,650 ","$9,436,663 ","$37,746,650 ",,3.70%,,"$40,273,932 ","$10,068,483 ","$40,273,932 "
Caleb Williams,Bears,2024,4,,"$39,486,058 ","$9,871,515 ","$39,486,058 ",,3.90%,,"$42,129,800 ","$10,532,450 ","$42,129,800 "
Sam Darnold,Vikings,2024,1,,"$10,000,000 ","$10,000,000 ","$8,750,000 ",,3.90%,,"$10,669,538 ","$10,669,538 ","$9,335,846 "
Gardner Minshew,Raiders,2024,2,,"$25,000,000 ","$12,500,000 ","$15,000,000 ",,4.90%,,"$26,673,845 ","$13,336,922 ","$16,004,307 "
Baker Mayfield,Buccaneers,2024,3,,"$100,000,000 ","$33,333,333 ","$50,000,000 ",,13.10%,,"$106,695,380 ","$35,565,126 ","$53,347,690 "
Kirk Cousins,Falcons,2024,4,,"$180,000,000 ","$45,000,000 ","$100,000,000 ",,17.60%,,"$192,051,684 ","$48,012,921 ","$106,695,380 "
Jared Goff,Lions,2024,4,,"$212,000,000 ","$53,000,000 ","$170,611,832 ",,20.80%,,"$226,194,205 ","$56,548,551 ","$182,034,942 "
Tua Tagovailoa,Dolphins,2024,4,,"$212,400,000 ","$53,100,000 ","$167,171,000 ",,20.80%,,"$226,620,987 ","$56,655,247 ","$178,363,733 "
Trevor Lawrence,Jaguars,2024,5,,"$275,000,000 ","$55,000,000 ","$200,000,000 ",,21.50%,,"$293,412,294 ","$58,682,459 ","$213,390,760 "
Jordan Love,Packers,2024,4,,"$220,000,000 ","$55,000,000 ","$160,300,000 ",,21.50%,,"$234,729,836 ","$58,682,459 ","$171,032,694 "
Dak Prescott,Cowboys,2024,4,,"$240,000,000 ","$60,000,000 ","$231,000,000 ",,23.50%,,"$256,068,912 ","$64,017,228 ","$246,466,327 "
