Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Derek Rivers,Texans,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Khalid Kareem,Bears,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Emeke Egbule,Steelers,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Derek Rivers,Texans,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Kyle Phillips,Saints,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Khalid Kareem,Colts,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Robert Beal Jr.,49ers,2023,4,,"$4,084,980 ","$1,021,245 ","$244,980 ",,0.50%,,"$4,951,766 ","$1,237,942 ","$296,962 "
B.J. Thompson,Chiefs,2023,4,,"$4,111,648 ","$1,027,912 ","$271,648 ",,0.50%,,"$4,984,093 ","$1,246,023 ","$329,289 "
Nick Hampton,Rams,2023,4,,"$4,139,108 ","$1,034,777 ","$299,108 ",,0.50%,,"$5,017,380 ","$1,254,345 ","$362,575 "
Mike Morris,Seahawks,2023,4,,"$4,162,076 ","$1,040,519 ","$322,076 ",,0.50%,,"$5,045,221 ","$1,261,305 ","$390,417 "
K.J. Henry,WAS/CIN,2023,4,,"$4,199,260 ","$1,049,815 ","$359,260 ",,0.50%,,"$5,090,295 ","$1,272,574 ","$435,491 "
Derek Rivers,Texans,2023,1,,"$1,060,000 ","$1,060,000 ","$40,000 ",,0.50%,,"$1,284,920 ","$1,284,920 ","$48,488 "
Malik Reed,Raiders,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Darryl Johnson Jr.,49ers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Ifeadi Odenigbo,Jets,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Da'Shawn Hand,Dolphins,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Pat O'Connor,Buccaneers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Kerry Hyder,Texans,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Da'Shawn Hand,Dolphins,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Kerry Hyder,49ers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Justin Hollins,Chargers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Shane Ray,Bills,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Pat O'Connor,Buccaneers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Tashawn Bower,Giants,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Justin Hollins,Packers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Taco Charlton,49ers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Kerry Hyder,49ers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Tarell Basham,Bengals,2023,1,,"$1,131,000 ","$1,131,000 ",$0 ,,0.50%,,"$1,370,985 ","$1,370,985 ",$0 
Viliami Fehoko,Cowboys,2023,4,,"$4,530,756 ","$1,132,689 ","$690,756 ",,0.50%,,"$5,492,131 ","$1,373,033 ","$837,327 "
Isaiah McGuire,Browns,2023,4,,"$4,551,928 ","$1,137,982 ","$711,928 ",,0.50%,,"$5,517,795 ","$1,379,449 ","$862,991 "
Tavius Robinson,Ravens,2023,4,,"$4,560,564 ","$1,140,141 ","$720,564 ",,0.50%,,"$5,528,264 ","$1,382,066 ","$873,459 "
Adetomiwa Adebawore,Colts,2023,4,,"$4,636,912 ","$1,159,228 ","$796,912 ",,0.50%,,"$5,620,812 ","$1,405,203 ","$966,008 "
Dylan Horton,Texans,2023,4,,"$4,641,044 ","$1,160,261 ","$801,044 ",,0.50%,,"$5,625,821 ","$1,406,455 ","$971,016 "
Bruce Irvin,Dolphins,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Justin Houston,Dolphins,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Melvin Ingram,Dolphins,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Jason Pierre-Paul,Dolphins,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Frank Clark,Seahawks,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Oshane Ximines,Giants,2023,1,,"$1,180,000 ","$1,180,000 ","$200,000 ",,0.50%,,"$1,430,383 ","$1,430,383 ","$242,438 "
Malik Reed,Dolphins,2023,1,,"$1,232,500 ","$1,232,500 ","$750,000 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$909,141 "
Al-Quadin Muhammad,Colts,2023,1,,"$1,232,500 ","$1,232,500 ","$652,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$790,953 "
Jordan Willis,Raiders,2023,1,,"$1,232,500 ","$1,232,500 ","$76,250 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$92,429 "
Takkarist McKinley,Cowboys,2023,1,,"$1,232,500 ","$1,232,500 ","$152,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$184,859 "
Jacob Martin,Colts,2023,1,,"$1,233,000 ","$1,233,000 ",$0 ,,0.50%,,"$1,494,629 ","$1,494,629 ",$0 
Trevis Gipson,Titans,2023,1,,"$1,250,000 ","$1,250,000 ","$250,000 ",,0.60%,,"$1,515,236 ","$1,515,236 ","$303,047 "
Kentavius Street,ATL/PHI,2023,1,,"$1,280,000 ","$1,280,000 ","$500,000 ",,0.60%,,"$1,551,601 ","$1,551,601 ","$606,094 "
Markus Golden,Steelers,2023,1,,"$1,317,500 ","$1,317,500 ","$152,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$184,859 "
Shaq Lawson,Bills,2023,1,,"$1,317,500 ","$1,317,500 ","$452,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$548,515 "
YaYa Diaby,Buccaneers,2023,4,,"$5,465,412 ","$1,366,353 ","$974,844 ",,0.60%,,"$6,625,110 ","$1,656,278 ","$1,181,695 "
D.J. Johnson,Panthers,2023,4,,"$5,502,988 ","$1,375,747 ","$1,002,172 ",,0.60%,,"$6,670,659 ","$1,667,665 ","$1,214,821 "
Byron Young,Rams,2023,4,,"$5,555,238 ","$1,388,810 ","$1,040,172 ",,0.60%,,"$6,733,996 ","$1,683,500 ","$1,260,885 "
Zach Harrison,Falcons,2023,4,,"$5,568,446 ","$1,392,112 ","$1,049,780 ",,0.60%,,"$6,750,007 ","$1,687,502 ","$1,272,531 "
Jihad Ward,Giants,2023,1,,"$1,500,000 ","$1,500,000 ","$500,000 ",,0.70%,,"$1,818,283 ","$1,818,283 ","$606,094 "
Kyle Van Noy,Ravens,2023,1,,"$1,600,000 ","$1,600,000 ","$1,400,000 ",,0.70%,,"$1,939,502 ","$1,939,502 ","$1,697,064 "
Tuli Tuipulotu,Chargers,2023,4,,"$6,571,382 ","$1,642,846 ","$3,577,887 ",,0.70%,,"$7,965,754 ","$1,991,439 ","$4,337,074 "
Trey Flowers,Patriots,2023,1,,"$1,675,000 ","$1,675,000 ","$50,000 ",,0.70%,,"$2,030,416 ","$2,030,416 ","$60,609 "
Keion White,Patriots,2023,4,,"$7,790,170 ","$1,947,543 ","$5,321,683 ",,0.90%,,"$9,443,155 ","$2,360,789 ","$6,450,884 "
Efe Obada,Commanders,2023,1,,"$2,000,000 ","$2,000,000 ","$1,000,000 ",,0.90%,,"$2,424,377 ","$2,424,377 ","$1,212,189 "
Chase Winovich,Texans,2023,1,,"$2,000,000 ","$2,000,000 ","$1,750,000 ",,0.90%,,"$2,424,377 ","$2,424,377 ","$2,121,330 "
Tyquan Lewis,Colts,2023,1,,"$2,100,000 ","$2,100,000 ","$500,000 ",,0.90%,,"$2,545,596 ","$2,545,596 ","$606,094 "
B.J. Ojulari,Cardinals,2023,4,,"$8,597,614 ","$2,149,404 ","$6,532,849 ",,1.00%,,"$10,421,930 ","$2,605,483 ","$7,919,045 "
Isaiah Foskey,Saints,2023,4,,"$8,734,722 ","$2,183,681 ","$6,731,557 ",,1.00%,,"$10,588,131 ","$2,647,033 ","$8,159,917 "
Derick Hall,Seahawks,2023,4,,"$9,115,604 ","$2,278,901 ","$7,222,566 ",,1.00%,,"$11,049,831 ","$2,762,458 ","$8,755,112 "
Solomon Thomas,Jets,2023,1,,"$2,350,000 ","$2,350,000 ","$2,010,000 ",,1.00%,,"$2,848,643 ","$2,848,643 ","$2,436,499 "
Clelin Ferrell,49ers,2023,1,,"$2,500,000 ","$2,500,000 ","$1,240,000 ",,1.10%,,"$3,030,472 ","$3,030,472 ","$1,503,114 "
Tanoh Kpassagnon,Saints,2023,2,,"$5,000,000 ","$2,500,000 ","$2,500,000 ",,1.10%,,"$6,060,943 ","$3,030,472 ","$3,030,472 "
Rasheem Green,Bears,2023,1,,"$2,500,000 ","$2,500,000 ","$850,000 ",,1.10%,,"$3,030,472 ","$3,030,472 ","$1,030,360 "
Jacob Martin,Texans,2023,1,,"$2,500,000 ","$2,500,000 ","$1,000,000 ",,1.10%,,"$3,030,472 ","$3,030,472 ","$1,212,189 "
Romeo Okwara,Lions,2023,1,,"$2,500,000 ","$2,500,000 ","$2,000,000 ",,1.10%,,"$3,030,472 ","$3,030,472 ","$2,424,377 "
Jadeveon Clowney,Ravens,2023,1,,"$2,505,000 ","$2,505,000 ","$2,165,000 ",,1.10%,,"$3,036,532 ","$3,036,532 ","$2,624,388 "
Andrew Van Ginkel,Dolphins,2023,1,,"$2,650,000 ","$2,650,000 ","$2,260,000 ",,1.20%,,"$3,212,300 ","$3,212,300 ","$2,739,546 "
Felix Anudike-Uzomah,Chiefs,2023,4,,"$11,817,820 ","$2,954,455 ","$11,817,820 ",,1.30%,,"$14,325,427 ","$3,581,357 ","$14,325,427 "
Nolan Smith,Eagles,2023,4,,"$11,992,416 ","$2,998,104 ","$11,992,416 ",,1.30%,,"$14,537,070 ","$3,634,268 ","$14,537,070 "
Dante Fowler Jr.,Cowboys,2023,1,,"$3,000,000 ","$3,000,000 ","$1,000,000 ",,1.30%,,"$3,636,566 ","$3,636,566 ","$1,212,189 "
Bud Dupree,Falcons,2023,1,,"$3,000,000 ","$3,000,000 ","$2,490,000 ",,1.30%,,"$3,636,566 ","$3,636,566 ","$3,018,350 "
Myles Murphy,Bengals,2023,4,,"$12,587,256 ","$3,146,814 ","$12,587,256 ",,1.40%,,"$15,258,128 ","$3,814,532 ","$15,258,128 "
Dawuane Smoot,Jaguars,2023,1,,"$3,500,000 ","$3,500,000 ","$2,250,000 ",,1.60%,,"$4,242,660 ","$4,242,660 ","$2,727,424 "
Charles Harris,Lions,2023,1,,"$3,500,000 ","$3,500,000 ","$3,000,000 ",,1.60%,,"$4,242,660 ","$4,242,660 ","$3,636,566 "
Derek Barnett,PHI/HOU,2023,1,,"$3,750,000 ","$3,750,000 ","$3,500,000 ",,1.70%,,"$4,545,707 ","$4,545,707 ","$4,242,660 "
Will McDonald IV,Jets,2023,4,,"$16,321,664 ","$4,080,416 ","$16,321,664 ",,1.80%,,"$19,784,935 ","$4,946,234 ","$19,784,935 "
Bryce Huff,Jets,2023,1,,"$4,304,000 ","$4,304,000 ",$0 ,,1.90%,,"$5,217,260 ","$5,217,260 ",$0 
Lukas Van Ness,Packers,2023,4,,"$17,388,096 ","$4,347,024 ","$17,388,096 ",,1.90%,,"$21,077,652 ","$5,269,413 ","$21,077,652 "
Lorenzo Carter,Falcons,2023,2,,"$9,000,000 ","$4,500,000 ","$5,250,000 ",,2.00%,,"$10,909,698 ","$5,454,849 ","$6,363,990 "
Brandon Graham,Eagles,2023,1,,"$5,000,000 ","$5,000,000 ","$5,000,000 ",,2.20%,,"$6,060,943 ","$6,060,943 ","$6,060,943 "
Anthony Nelson,Buccaneers,2023,2,,"$10,000,000 ","$5,000,000 ","$5,500,000 ",,2.20%,,"$12,121,886 ","$6,060,943 ","$6,667,037 "
Frank Clark,Broncos,2023,1,,"$5,510,000 ","$5,510,000 ","$5,000,000 ",,2.50%,,"$6,679,159 ","$6,679,159 ","$6,060,943 "
Justin Houston,Panthers,2023,1,,"$6,000,000 ","$6,000,000 ","$6,000,000 ",,2.70%,,"$7,273,132 ","$7,273,132 ","$7,273,132 "
Tyree Wilson,Raiders,2023,4,,"$25,005,500 ","$6,251,375 ","$25,005,500 ",,2.80%,,"$30,311,382 ","$7,577,846 ","$30,311,382 "
Ogbonnia Okoronkwo,Browns,2023,3,,"$19,000,000 ","$6,333,333 ","$12,490,000 ",,2.80%,,"$23,031,584 ","$7,677,194 ","$15,140,236 "
Arden Key,Titans,2023,3,,"$21,000,000 ","$7,000,000 ","$13,000,000 ",,3.10%,,"$25,455,961 ","$8,485,320 ","$15,758,452 "
Leonard Floyd,Bills,2023,1,,"$7,000,000 ","$7,000,000 ",$0 ,,3.10%,,"$8,485,320 ","$8,485,320 ",$0 
Samson Ebukam,Colts,2023,3,,"$24,000,000 ","$8,000,000 ","$10,755,000 ",,3.60%,,"$29,092,527 ","$9,697,509 ","$13,037,089 "
Charles Omenihu,Chiefs,2023,2,,"$16,000,000 ","$8,000,000 ","$8,600,000 ",,3.60%,,"$19,395,018 ","$9,697,509 ","$10,424,822 "
Will Anderson Jr.,Texans,2023,4,,"$35,212,818 ","$8,803,205 ","$35,212,818 ",,3.90%,,"$42,684,577 ","$10,671,145 ","$42,684,577 "
Carl Lawson,Jets,2023,1,,"$9,000,000 ","$9,000,000 ","$8,000,000 ",,4.00%,,"$10,909,698 ","$10,909,698 ","$9,697,509 "
Yannick Ngakoue,Bears,2023,1,,"$10,500,000 ","$10,500,000 ","$9,990,000 ",,4.70%,,"$12,727,980 ","$12,727,980 ","$12,109,764 "
Matt Judon,ATL/NE,2023,2,,"$22,500,000 ","$11,250,000 ","$14,000,000 ",,5.00%,,"$27,274,244 ","$13,637,122 ","$16,970,641 "
Za'Darius Smith,Browns,2023,1,,"$11,677,000 ","$11,677,000 ","$11,677,000 ",,5.20%,,"$14,154,726 ","$14,154,726 ","$14,154,726 "
Carl Granderson,Saints,2023,4,,"$52,000,000 ","$13,000,000 ","$35,300,000 ",,5.80%,,"$63,033,808 ","$15,758,452 ","$42,790,258 "
Marcus Davenport,Vikings,2023,1,,"$13,000,000 ","$13,000,000 ","$10,000,000 ",,5.80%,,"$15,758,452 ","$15,758,452 ","$12,121,886 "
Cameron Jordan,Saints,2023,2,,"$26,500,000 ","$13,250,000 ","$15,982,647 ",,5.90%,,"$32,122,998 ","$16,061,499 ","$19,373,983 "
Uchenna Nwosu,Seahawks,2023,3,,"$45,000,000 ","$15,000,000 ","$32,000,000 ",,6.70%,,"$54,548,488 ","$18,182,829 ","$38,790,036 "
Alex Highsmith,Steelers,2023,4,,"$68,000,000 ","$17,000,000 ","$27,743,000 ",,7.60%,,"$82,428,826 ","$20,607,206 ","$33,629,749 "
Danielle Hunter,Vikings,2023,1,,"$17,000,000 ","$17,000,000 ","$17,000,000 ",,7.60%,,"$20,607,206 ","$20,607,206 ","$20,607,206 "
Trey Hendrickson,Bengals,2023,1,,"$21,000,000 ","$21,000,000 ","$8,000,000 ",,9.30%,,"$25,455,961 ","$25,455,961 ","$9,697,509 "
Rashan Gary,Packers,2023,4,,"$96,000,000 ","$24,000,000 ","$34,636,928 ",,10.70%,,"$116,370,107 ","$29,092,527 ","$41,986,490 "
Montez Sweat,Bears,2023,4,,"$98,000,000 ","$24,500,000 ","$72,865,000 ",,10.90%,,"$118,794,484 ","$29,698,621 ","$88,326,123 "
Nick Bosa,49ers,2023,5,,"$170,000,000 ","$34,000,000 ","$122,500,000 ",,15.10%,,"$206,072,064 ","$41,214,413 ","$148,493,105 "
Bradlee Anae,Jets,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Alex Barrett,49ers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Ryder Anderson,Giants,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Mike Love,Bills,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Drew Jordan,Panthers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jesse Luketa,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chris Garrett,Vikings,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Quinton Bell,Falcons,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jonathan Kongbo,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Charles Wiley,Giants,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jordan Brailford,Falcons,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Wyatt Ray,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Tarron Jackson,Eagles,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Janarius Robinson,Vikings,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Demetrius Taylor,Lions,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Benton Whitley,Chiefs,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Hamilcar Rashed,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Big Kat Bryant,Dolphins,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jonathan Kongbo,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Quincy Roche,Giants,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jaylen Twyman,Vikings,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Khalid Kareem,Bengals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Zach VanValkenburg,Rams,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Tim Ward,Packers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Quincy Roche,Giants,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jeremiah Moon,Ravens,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Niko Lalos,Saints,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Josh Onujiogu,Seahawks,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Wyatt Ray,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
William Bradley-King,Commanders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Mika Tafua,PIT/DAL,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Matt Leo,Eagles,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Sam Okuayinonu,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Derick Roberson,Texans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kingsley Jonathan,Bills,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Terrell Lewis,Bears,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jabari Zuniga,Saints,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Joe Ozougwu,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jabari Zuniga,Seahawks,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Ron'Dell Carter,Patriots,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Wyatt Ray,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Curtis Weaver,Browns,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Cameron Goode,Dolphins,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kobe Jones,GB/CAR,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Emeke Egbule,Steelers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Wyatt Ray,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
James Houston,Lions,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Adedayo Odeleye,Texans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Benton Whitley,Vikings,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Demone Harris,Texans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Quinton Bell,Falcons,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Gerri Green,Bears,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Mika Tafua,Cowboys,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Keir Thomas,Rams,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Austin Larkin,Panthers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chris Garrett,Seahawks,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Zach McCloud,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Hamilcar Rashed,Steelers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Big Kat Bryant,Dolphins,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Arron Mosby,Panthers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Zach McCloud,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kingsley Jonathan,Bills,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Sam Okuayinonu,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Brayden Thomas,Rams,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Benton Whitley,Rams,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Curtis Weaver,Browns,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Gerri Green,CHI/TEN,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Earnest Brown IV,Rams,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Arron Mosby,Panthers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Owen Carney Jr.,Bengals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Sam Okuayinonu,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Carlo Kemp,Chargers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jaylen Twyman,Dolphins,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Andre Anthony,Bears,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Zach VanValkenburg,Raiders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Myron Tagovailoa-Amosa,Raiders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Gerri Green,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kobe Jones,Panthers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Charles Snowden,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
James Houston,Lions,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
Arron Mosby,Panthers,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
