Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Melvin Gordon,Ravens,2023,1,,"$414,922 ","$414,922 ",$0 ,,0.20%,,"$502,964 ","$502,964 ",$0 
Corey Clement,Cardinals,2023,1,,"$421,500 ","$421,500 ",$0 ,,0.20%,,"$510,938 ","$510,938 ",$0 
Royce Freeman,Rams,2023,1,,"$421,500 ","$421,500 ",$0 ,,0.20%,,"$510,938 ","$510,938 ",$0 
Dwayne Washington,Broncos,2023,1,,"$435,666 ","$435,666 ",$0 ,,0.20%,,"$528,109 ","$528,109 ",$0 
Melvin Gordon,Ravens,2023,1,,"$459,044 ","$459,044 ",$0 ,,0.20%,,"$556,448 ","$556,448 ",$0 
Melvin Gordon,Ravens,2023,1,,"$503,166 ","$503,166 ",$0 ,,0.20%,,"$609,932 ","$609,932 ",$0 
Master Teague,Steelers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Aaron Shampklin,Colts,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Stevie Scott III,Cardinals,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
CJ Marable,Patriots,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Tyler Goodson,Packers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Darius Hagans,Steelers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Emanuel Wilson,Packers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
John Lovett,Steelers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Greg Bell,Steelers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Abram Smith,Vikings,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Tyreik McAllister,Broncos,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Aaron Shampklin,Chargers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Xazavian Valladay,Steelers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
BJ Baylor,Falcons,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Bryant Koback,Seahawks,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Kennedy Brooks,Eagles,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Wayne Taulapapa,Seahawks,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Jerrion Ealy,Chiefs,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Spencer Brown,Panthers,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Jashaun Corbin,Giants,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Stevie Scott III,Cardinals,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
SaRodorick Thompson,Seahawks,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Jordan Mims,Saints,2023,1,,"$750,000 ","$750,000 ",$0 ,,0.30%,,"$909,141 ","$909,141 ",$0 
Tyler Goodson,Colts,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Jashaun Corbin,Giants,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Gerrid Doaks,Texans,2023,2,,"$1,665,000 ","$832,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,009,147 ",$0 
Xazavian Valladay,Jets,2023,3,,"$2,505,000 ","$835,000 ",$0 ,,0.40%,,"$3,036,532 ","$1,012,177 ",$0 
Jacques Patrick,Broncos,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Derrick Gore,Commanders,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Jason Huntley,Steelers,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Nate McCrary,CLE/GB,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Lynn Bowden,Patriots,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Jason Huntley,Colts,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Damarea Crockett,Jets,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Jermar Jefferson,Lions,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Derrick Gore,Saints,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Mekhi Sargent,Jaguars,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Zonovan Knight,Lions,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Derrick Gore,Commanders,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Clinton Toriano,Colts,2023,1,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Alfonzo Graham,Steelers,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Ellis Merriweather,Saints,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Wayne Taulapapa,Seahawks,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Clint Ratkovich,Falcons,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Aaron Dykes,Vikings,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Ronnie Brown,Buccaneers,2023,3,,"$2,696,000 ","$898,667 ","$1,000 ",,0.40%,,"$3,268,060 ","$1,089,354 ","$1,212 "
Christopher Brooks,Dolphins,2023,3,,"$2,697,000 ","$899,000 ","$20,000 ",,0.40%,,"$3,269,273 ","$1,089,758 ","$24,244 "
Owen Wright,Ravens,2023,3,,"$2,697,000 ","$899,000 ","$2,000 ",,0.40%,,"$3,269,273 ","$1,089,758 ","$2,424 "
Ronald Awatt,49ers,2023,3,,"$2,697,000 ","$899,000 ","$7,000 ",,0.40%,,"$3,269,273 ","$1,089,758 ","$8,485 "
Isaiah Bowser,Bills,2023,3,,"$2,697,500 ","$899,167 ","$2,500 ",,0.40%,,"$3,269,879 ","$1,089,960 ","$3,030 "
Tyler Hoosman,Chargers,2023,3,,"$2,698,000 ","$899,333 ","$3,000 ",,0.40%,,"$3,270,485 ","$1,090,161 ","$3,637 "
Titus Swen,Colts,2023,3,,"$2,698,000 ","$899,333 ","$3,000 ",,0.40%,,"$3,270,485 ","$1,090,161 ","$3,637 "
Calvin Tyler,Bengals,2023,3,,"$2,700,000 ","$900,000 ","$5,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$6,061 "
Charles McClelland,Titans,2023,3,,"$2,700,000 ","$900,000 ","$10,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$12,122 "
Mohamed Ibrahim,Lions,2023,3,,"$2,700,000 ","$900,000 ","$100,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$121,219 "
Sean Tucker,Buccaneers,2023,3,,"$2,700,000 ","$900,000 ","$155,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$187,889 "
Carlos Washington Jr.,Falcons,2023,3,,"$2,700,000 ","$900,000 ","$5,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$6,061 "
Chris Smith,Seahawks,2023,3,,"$2,701,500 ","$900,500 ","$6,500 ",,0.40%,,"$3,274,728 ","$1,091,576 ","$7,879 "
Elijah Dotson,Chargers,2023,3,,"$2,702,000 ","$900,667 ","$7,000 ",,0.40%,,"$3,275,334 ","$1,091,778 ","$8,485 "
Travis Dye,Jets,2023,3,,"$2,702,500 ","$900,833 ","$62,500 ",,0.40%,,"$3,275,940 ","$1,091,980 ","$75,762 "
SaRodorick Thompson,Saints,2023,3,,"$2,705,000 ","$901,667 ","$35,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$42,427 "
Jacob Salyors,Bengals,2023,3,,"$2,705,000 ","$901,667 ","$10,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$12,122 "
Tiyon Evans,Panthers,2023,3,,"$2,705,000 ","$901,667 ","$10,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$12,122 "
Khalan Laborn,49ers,2023,3,,"$2,705,000 ","$901,667 ","$40,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$48,488 "
Tiyon Evans,Rams,2023,3,,"$2,705,000 ","$901,667 ","$10,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$12,122 "
Jordan Mims,Bills,2023,3,,"$2,707,000 ","$902,333 ","$12,000 ",,0.40%,,"$3,281,395 ","$1,093,798 ","$14,546 "
Camerun Peoples,Panthers,2023,3,,"$2,710,000 ","$903,333 ","$45,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$54,548 "
Jaleel McLaughlin,Broncos,2023,3,,"$2,710,000 ","$903,333 ","$55,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$66,670 "
Emari Demercado,Cardinals,2023,3,,"$2,710,000 ","$903,333 ","$70,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$84,853 "
Emanuel Wilson,Broncos,2023,3,,"$2,710,000 ","$903,333 ","$45,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$54,548 "
Hassan Hall,Browns,2023,3,,"$2,710,000 ","$903,333 ","$125,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$151,524 "
Keaton Mitchell,Ravens,2023,3,,"$2,713,000 ","$904,333 ","$73,000 ",,0.40%,,"$3,288,668 ","$1,096,222 ","$88,490 "
Hunter Luepke,Cowboys,2023,3,,"$2,715,000 ","$905,000 ","$200,000 ",,0.40%,,"$3,291,092 ","$1,097,031 ","$242,438 "
Deneric Prince,Chiefs,2023,3,,"$2,715,000 ","$905,000 ","$236,000 ",,0.40%,,"$3,291,092 ","$1,097,031 ","$286,077 "
Darius Hagans,Colts,2023,3,,"$2,715,000 ","$905,000 ","$20,000 ",,0.40%,,"$3,291,092 ","$1,097,031 ","$24,244 "
Xazavian Valladay,Texans,2023,3,,"$2,725,000 ","$908,333 ","$175,000 ",,0.40%,,"$3,303,214 ","$1,101,071 ","$212,133 "
Kevin Harris,Patriots,2023,2,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Jacques Patrick,Titans,2023,1,,"$1,855,000 ","$927,500 ",$0 ,,0.40%,,"$2,248,610 ","$1,124,305 ",$0 
Darrynton Evans,Bears,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Tony Jones,Cardinals,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Darrynton Evans,Bills,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Darwin Thompson,Seahawks,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Deon Jackson,Giants,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Tony Jones,Saints,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
J.J. Taylor,Patriots,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Deon Jackson,IND/CLE,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Larry Rountree III,Texans,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Darrynton Evans,Colts,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
La'Mical Perine,Chiefs,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Larry Rountree III,Chargers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Darwin Thompson,Raiders,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Trey Sermon,Colts,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Austin Walter,Raiders,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Tony Jones,Cardinals,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Jake Funk,Colts,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Patrick Taylor,Packers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
"Anthony McFarland, Jr.",Steelers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Patrick Taylor,Packers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Tony Jones,Broncos,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Kenny McIntosh,Seahawks,2023,4,,"$3,930,852 ","$982,646 ","$90,852 ",,0.40%,,"$4,764,934 ","$1,191,152 ","$110,130 "
Lew Nichols III,Packers,2023,4,,"$3,936,336 ","$984,084 ","$96,336 ",,0.40%,,"$4,771,582 ","$1,192,895 ","$116,777 "
DeWayne McBride,Vikings,2023,4,,"$3,950,404 ","$987,601 ","$110,404 ",,0.40%,,"$4,788,635 ","$1,197,159 ","$133,830 "
Deuce Vaughn,Cowboys,2023,4,,"$3,973,332 ","$993,333 ","$133,332 ",,0.40%,,"$4,816,428 ","$1,204,107 ","$161,624 "
Zach Evans,Rams,2023,4,,"$3,973,332 ","$993,333 ","$133,332 ",,0.40%,,"$4,816,428 ","$1,204,107 ","$161,624 "
La'Mical Perine,Chiefs,2023,2,,"$1,995,000 ","$997,500 ",$0 ,,0.40%,,"$2,418,316 ","$1,209,158 ",$0 
Chris Rodriguez Jr.,Commanders,2023,4,,"$4,017,692 ","$1,004,423 ","$177,692 ",,0.40%,,"$4,870,200 ","$1,217,550 ","$215,396 "
James Robinson,Giants,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Jonathan Ward,Titans,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
James Robinson,Packers,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
John Kelly,Browns,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Jonathan Ward,Titans,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Patrick Laird,Buccaneers,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Evan Hull,Colts,2023,4,,"$4,084,980 ","$1,021,245 ","$244,980 ",,0.50%,,"$4,951,766 ","$1,237,942 ","$296,962 "
Eric Gray,Giants,2023,4,,"$4,084,980 ","$1,021,245 ","$244,980 ",,0.50%,,"$4,951,766 ","$1,237,942 ","$296,962 "
Chase Brown,Bengals,2023,4,,"$4,126,156 ","$1,031,539 ","$286,156 ",,0.50%,,"$5,001,679 ","$1,250,420 ","$346,875 "
Rico Dowdle,Cowboys,2023,1,,"$1,040,000 ","$1,040,000 ","$100,000 ",,0.50%,,"$1,260,676 ","$1,260,676 ","$121,219 "
Israel Abanikanda,NYJ/SF,2023,4,,"$4,176,380 ","$1,044,095 ","$336,380 ",,0.50%,,"$5,062,560 ","$1,265,640 ","$407,756 "
Qadree Ollison,Jaguars,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Myles Gaskin,Vikings,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Royce Freeman,Rams,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Justin Jackson,Lions,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Craig Reynolds,Lions,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Darrell Henderson,Rams,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Myles Gaskin,Vikings,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Jordan Wilkins,Browns,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Myles Gaskin,Rams,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Craig Reynolds,Lions,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Devine Ozigbo,Lions,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Darrel Williams,Saints,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Ty Johnson,Bills,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Jeremy McNichols,49ers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Marlon Mack,Cardinals,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Corey Clement,Cardinals,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Royce Freeman,Rams,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Brian Hill,49ers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Ty Johnson,Bills,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Benjamin Snell Jr.,Lions,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Jeremy McNichols,49ers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Sony Michel,Rams,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Dalvin Cook,Ravens,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Devine Ozigbo,Lions,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Roschon Johnson,Bears,2023,4,,"$4,608,688 ","$1,152,172 ","$768,688 ",,0.50%,,"$5,586,599 ","$1,396,650 ","$931,795 "
Damien Williams,Raiders,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Dwayne Washington,Broncos,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Melvin Gordon,Ravens,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Dwayne Washington,Broncos,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Melvin Gordon,Ravens,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Ronald Jones II,Cowboys,2023,1,,"$1,232,500 ","$1,232,500 ","$302,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$366,687 "
Myles Gaskin,Dolphins,2023,1,,"$1,232,500 ","$1,232,500 ",$0 ,,0.50%,,"$1,494,022 ","$1,494,022 ",$0 
Trayveon Williams,Bengals,2023,1,,"$1,232,500 ","$1,232,500 ","$52,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$63,640 "
Chase Edmonds,Buccaneers,2023,1,,"$1,232,500 ","$1,232,500 ",$0 ,,0.50%,,"$1,494,022 ","$1,494,022 ",$0 
Ty Johnson,Jets,2023,1,,"$1,232,500 ","$1,232,500 ","$250,000 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$303,047 "
D'Ernest Johnson,Jaguars,2023,1,,"$1,232,500 ","$1,232,500 ","$250,000 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$303,047 "
Latavius Murray,Bills,2023,1,,"$1,317,500 ","$1,317,500 ","$802,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$972,781 "
Kenyan Drake,Colts,2023,1,,"$1,317,500 ","$1,317,500 ","$152,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$184,859 "
Jonathan Williams,Commanders,2023,1,,"$1,317,500 ","$1,317,500 ","$152,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$184,859 "
Jerick McKinnon,Chiefs,2023,1,,"$1,317,500 ","$1,317,500 ","$1,092,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$1,324,316 "
Tank Bigsby,Jaguars,2023,4,,"$5,392,918 ","$1,348,230 ","$922,120 ",,0.60%,,"$6,537,234 ","$1,634,309 ","$1,117,783 "
Kareem Hunt,Browns,2023,1,,"$1,350,000 ","$1,350,000 ","$500,000 ",,0.60%,,"$1,636,455 ","$1,636,455 ","$606,094 "
Rashaad Penny,Eagles,2023,1,,"$1,350,000 ","$1,350,000 ","$600,000 ",,0.60%,,"$1,636,455 ","$1,636,455 ","$727,313 "
Devon Achane,Dolphins,2023,4,,"$5,437,450 ","$1,359,363 ","$954,508 ",,0.60%,,"$6,591,215 ","$1,647,804 ","$1,157,044 "
Tyjae Spears,Titans,2023,4,,"$5,490,602 ","$1,372,651 ","$993,164 ",,0.60%,,"$6,655,645 ","$1,663,912 ","$1,203,902 "
Matt Breida,Giants,2023,1,,"$1,400,000 ","$1,400,000 ","$500,000 ",,0.60%,,"$1,697,064 ","$1,697,064 ","$606,094 "
Mike Boone,Texans,2023,2,,"$2,800,000 ","$1,400,000 ",$0 ,,0.60%,,"$3,394,128 ","$1,697,064 ",$0 
Kendre Miller,Saints,2023,4,,"$5,654,312 ","$1,413,578 ","$1,112,228 ",,0.60%,,"$6,854,093 ","$1,713,523 ","$1,348,230 "
JaMycal Hasty,NE/JAX,2023,2,,"$2,900,000 ","$1,450,000 ","$300,000 ",,0.60%,,"$3,515,347 ","$1,757,673 ","$363,657 "
Salvon Ahmed,Dolphins,2023,1,,"$1,450,000 ","$1,450,000 ","$300,000 ",,0.60%,,"$1,757,673 ","$1,757,673 ","$363,657 "
Mike Boone,Texans,2023,2,,"$3,100,000 ","$1,550,000 ","$300,000 ",,0.70%,,"$3,757,785 ","$1,878,892 ","$363,657 "
Ty Montgomery,Patriots,2023,1,,"$1,700,000 ","$1,700,000 ",$0 ,,0.80%,,"$2,060,721 ","$2,060,721 ",$0 
Zach Charbonnet,Seahawks,2023,4,,"$6,876,078 ","$1,719,020 ","$3,813,333 ",,0.80%,,"$8,335,103 ","$2,083,776 ","$4,622,479 "
Ameer Abdullah,Raiders,2023,1,,"$1,750,000 ","$1,750,000 ","$500,000 ",,0.80%,,"$2,121,330 ","$2,121,330 ","$606,094 "
Damien Harris,Bills,2023,1,,"$1,770,000 ","$1,770,000 ","$1,000,000 ",,0.80%,,"$2,145,574 ","$2,145,574 ","$1,212,189 "
Boston Scott,Eagles,2023,1,,"$2,000,000 ","$2,000,000 ","$1,080,000 ",,0.90%,,"$2,424,377 ","$2,424,377 ","$1,309,164 "
James Robinson,Patriots,2023,2,,"$4,000,000 ","$2,000,000 ","$150,000 ",,0.90%,,"$4,848,754 ","$2,424,377 ","$181,828 "
Travis Homer,Bears,2023,2,,"$4,000,000 ","$2,000,000 ","$1,750,000 ",,0.90%,,"$4,848,754 ","$2,424,377 ","$2,121,330 "
D'Onta Foreman,Bears,2023,1,,"$2,000,000 ","$2,000,000 ","$1,000,000 ",,0.90%,,"$2,424,377 ","$2,424,377 ","$1,212,189 "
Justice Hill,Ravens,2023,2,,"$4,510,000 ","$2,255,000 ","$1,250,000 ",,1.00%,,"$5,466,971 ","$2,733,485 ","$1,515,236 "
Devin Singletary,Texans,2023,1,,"$2,750,000 ","$2,750,000 ","$2,500,000 ",,1.20%,,"$3,333,519 ","$3,333,519 ","$3,030,472 "
Raheem Mostert,Dolphins,2023,2,,"$5,600,000 ","$2,800,000 ","$2,200,000 ",,1.20%,,"$6,788,256 ","$3,394,128 ","$2,666,815 "
Ezekiel Elliott,Patriots,2023,1,,"$3,000,000 ","$3,000,000 ","$1,100,000 ",,1.30%,,"$3,636,566 ","$3,636,566 ","$1,333,407 "
Jeff Wilson,Dolphins,2023,2,,"$6,000,000 ","$3,000,000 ","$2,645,000 ",,1.30%,,"$7,273,132 ","$3,636,566 ","$3,206,239 "
Gus Edwards,Ravens,2023,1,,"$3,384,000 ","$3,384,000 ","$2,300,000 ",,1.50%,,"$4,102,046 ","$4,102,046 ","$2,788,034 "
Alexander Mattison,Vikings,2023,2,,"$7,000,000 ","$3,500,000 ","$6,350,000 ",,1.60%,,"$8,485,320 ","$4,242,660 ","$7,697,398 "
