Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
189,Austin Jones*,USC,Pac-12,13,85,477,5.6,7,36.7,13,103,7.9,1,7.9,98,580,5.9,8,,austin-jones-6
190,Eli Sanders*,Iowa State,Big 12,9,102,477,4.7,4,53.0,5,43,8.6,1,4.8,107,520,4.9,5,,eli-sanders-2
191,Heinrich Haarberg,Nebraska,Big Ten,10,120,477,4.0,5,47.7,2,12,6.0,0,1.2,122,489,4.0,5,,heinrich-haarberg-1
192,Jalon Jones,Charlotte,American,10,110,476,4.3,4,47.6,0,0,,0,0.0,110,476,4.3,4,,jalon-jones-2
193,Myles Bailey,Central Michigan,MAC,10,101,476,4.7,3,47.6,14,112,8.0,0,11.2,115,588,5.1,3,,myles-bailey-1
194,Jabari Small*,Tennessee,SEC,11,95,475,5.0,2,43.2,7,40,5.7,0,3.6,102,515,5.0,2,,jabari-small-1
195,Elijah Young*,Western Kentucky,CUSA,13,104,474,4.6,3,36.5,20,247,12.4,3,19.0,124,721,5.8,6,,elijah-young-1
196,Zahir Abdus-Salaam,Western Michigan,MAC,12,123,470,3.8,5,39.2,14,57,4.1,0,4.8,137,527,3.8,5,,zahir-abdus-salaam-1
197,Garrett Shrader*,Syracuse,ACC,11,113,469,4.2,8,42.6,4,1,0.3,0,0.1,117,470,4.0,8,,garrett-shrader-1
198,Ron Wiggins*,Jacksonville State,CUSA,8,92,468,5.1,6,58.5,9,77,8.6,0,9.6,101,545,5.4,6,,ron-wiggins-1
199,Parker Jenkins,Houston,Big 12,12,99,464,4.7,3,38.7,15,81,5.4,0,6.8,114,545,4.8,3,,parker-jenkins-1
200,Kaleb Johnson*,Iowa,Big Ten,10,117,463,4.0,3,46.3,3,25,8.3,0,2.5,120,488,4.1,3,,kaleb-johnson-2
201,Lawrance Toafili*,Florida State,ACC,13,69,463,6.7,4,35.6,21,186,8.9,1,14.3,90,649,7.2,5,,lawrance-toafili-1
202,Jaylen Thomas,Kent State,MAC,11,133,460,3.5,2,41.8,3,16,5.3,0,1.5,136,476,3.5,2,,jaylen-thomas-1
203,Donerio Davenport*,Texas State,Sun Belt,13,90,458,5.1,2,35.2,11,102,9.3,2,7.8,101,560,5.5,4,,donerio-davenport-1
204,Donavyn Lester*,Nevada-Las Vegas,MWC,13,95,455,4.8,9,35.0,5,18,3.6,0,1.4,100,473,4.7,9,,donavyn-lester-1
205,Kejon Owens,Florida International,CUSA,10,80,453,5.7,5,45.3,9,40,4.4,0,4.0,89,493,5.5,5,,kejon-owens-1
206,Anwar Lewis*,Jacksonville State,CUSA,9,93,452,4.9,3,50.2,11,96,8.7,0,10.7,104,548,5.3,3,,anwar-lewis-1
207,O'Shaan Allison*,Ohio,MAC,12,139,452,3.3,3,37.7,9,24,2.7,0,2.0,148,476,3.2,3,,oshaan-allison-1
208,Drake Maye*,North Carolina,ACC,12,112,449,4.0,9,37.4,0,0,,0,0.0,112,449,4.0,9,,drake-maye-1
209,Jaylon Armstead,San Diego State,MWC,12,103,448,4.3,8,37.3,3,16,5.3,0,1.3,106,464,4.4,8,,jaylon-armstead-1
210,Kentrel Bullock*,South Alabama,Sun Belt,11,83,448,5.4,4,40.7,15,106,7.1,1,9.6,98,554,5.7,5,,kentrel-bullock-2
211,Isaiah Woullard,Louisiana-Monroe,Sun Belt,12,98,447,4.6,1,37.3,9,26,2.9,1,2.2,107,473,4.4,2,,isaiah-woullard-1
212,K.J. Jefferson,Arkansas,SEC,12,161,447,2.8,2,37.3,0,0,,0,0.0,161,447,2.8,2,,kj-jefferson-1
213,Owen Burk*,Air Force,MWC,12,81,439,5.4,3,36.6,0,0,,0,0.0,81,439,5.4,3,,owen-burk-1
214,Kaden Feagin,Illinois,Big Ten,9,95,438,4.6,2,48.7,9,116,12.9,1,12.9,104,554,5.3,3,,kaden-feagin-1
215,Taylen Green*,Boise State,MWC,13,78,436,5.6,9,33.5,0,0,,0,0.0,78,436,5.6,9,,taylen-green-1
216,Rodrigues Clark,Southern Mississippi,Sun Belt,10,76,429,5.6,2,42.9,3,11,3.7,0,1.1,79,440,5.6,2,,rodrigues-clark-1
217,Donovan Smith,Houston,Big 12,12,138,428,3.1,6,35.7,1,28,28.0,1,2.3,139,456,3.3,7,,donovan-smith-2
218,Myles Montgomery,Cincinnati,Big 12,12,66,428,6.5,3,35.7,5,5,1.0,0,0.4,71,433,6.1,3,,myles-montgomery-1
219,Jaiden Credle,Middle Tennessee State,CUSA,12,90,427,4.7,2,35.6,24,144,6.0,1,12.0,114,571,5.0,3,,jaiden-credle-1
220,Collin Schlee*,UCLA,Pac-12,7,42,425,10.1,3,60.7,0,0,,0,0.0,42,425,10.1,3,,collin-schlee-1
221,Robert Briggs*,Utah State,MWC,11,80,420,5.3,2,38.2,6,11,1.8,0,1.0,86,431,5.0,2,,robert-briggs-1
222,Andrew Peasley*,Wyoming,MWC,12,110,419,3.8,7,34.9,0,0,,0,0.0,110,419,3.8,7,,andrew-peasley-1
223,Bill Jackson,Tulsa,American,12,91,414,4.5,1,34.5,8,50,6.3,0,4.2,99,464,4.7,1,,bill-jackson-4
224,Anthony Grant,Nebraska,Big Ten,11,104,413,4.0,3,37.5,4,13,3.3,0,1.2,108,426,3.9,3,,anthony-grant-1
225,Darvon Hubbard,Temple,American,12,83,412,5.0,3,34.3,27,249,9.2,0,20.8,110,661,6.0,3,,darvon-hubbard-1
226,Kobe Lewis,Florida Atlantic,American,11,85,412,4.8,3,37.5,18,100,5.6,0,9.1,103,512,5.0,3,,kobe-lewis-1
227,Emmett Johnson,Nebraska,Big Ten,12,90,411,4.6,2,34.3,7,46,6.6,0,3.8,97,457,4.7,2,,emmett-johnson-2
228,OJ Arnold*,Georgia Southern,Sun Belt,10,75,411,5.5,4,41.1,11,124,11.3,0,12.4,86,535,6.2,4,,oj-arnold-1
229,Camar Wheaton*,SMU,American,10,83,410,4.9,5,41.0,3,44,14.7,0,4.4,86,454,5.3,5,,camar-wheaton-1
230,Braydon Bennett*,Coastal Carolina,Sun Belt,12,91,407,4.5,5,33.9,23,200,8.7,0,16.7,114,607,5.3,5,,braydon-bennett-1
231,Jaydon Blue*,Texas,Big 12,14,65,398,6.1,3,28.4,14,135,9.6,1,9.6,79,533,6.7,4,,jaydon-blue-1
232,Elijah Gilliam*,Fresno State,MWC,13,95,397,4.2,5,30.5,11,120,10.9,1,9.2,106,517,4.9,6,,elijah-gilliam-1
233,Nicholas Vattiato,Middle Tennessee State,CUSA,12,139,397,2.9,2,33.1,0,0,,1,0.0,139,397,2.9,3,,nicholas-vattiato-1
234,Perris Jones,Virginia,ACC,10,76,393,5.2,2,39.3,6,107,17.8,0,10.7,82,500,6.1,2,,perris-jones-1
235,John Gentry,Sam Houston,CUSA,10,119,392,3.3,3,39.2,35,261,7.5,2,26.1,154,653,4.2,5,,john-gentry-1
236,Taron Keith*,Bowling Green,MAC,12,66,390,5.9,4,32.5,44,457,10.4,3,38.1,110,847,7.7,7,,taron-keith-1
237,Jaxson Dart*,Ole Miss,SEC,13,119,389,3.3,8,29.9,1,15,15.0,0,1.2,120,404,3.4,8,,jaxson-dart-1
238,Vann Schield,Colorado State,MWC,9,90,389,4.3,3,43.2,11,79,7.2,0,8.8,101,468,4.6,3,,vann-schield-1
239,British Brooks*,North Carolina,ACC,12,75,387,5.2,2,32.3,14,73,5.2,0,6.1,89,460,5.2,2,,british-brooks-1
240,Jeremiyah Love*,Notre Dame,Ind,13,71,385,5.4,1,29.6,8,77,9.6,1,5.9,79,462,5.8,2,,jeremiyah-love-1
241,Rueben Owens*,Texas A&M,SEC,13,101,385,3.8,3,29.6,12,109,9.1,0,8.4,113,494,4.4,3,,rueben-owens-1
242,Kobe Pace,Virginia,ACC,12,125,382,3.1,1,31.8,19,176,9.3,3,14.7,144,558,3.9,4,,kobe-pace-1
243,Malachi Thomas*,Virginia Tech,ACC,13,83,381,4.6,2,29.3,9,49,5.4,0,3.8,92,430,4.7,2,,malachi-thomas-1
244,Kenan Christon,San Diego State,MWC,12,96,378,3.9,0,31.5,29,201,6.9,1,16.8,125,579,4.6,1,,kenan-christon-1
245,Deamonte Trayanum*,Ohio State,Big Ten,12,85,373,4.4,3,31.1,9,53,5.9,0,4.4,94,426,4.5,3,,deamonte-trayanum-1
246,Dillon Gabriel*,Oklahoma,Big 12,12,93,373,4.0,12,31.1,0,0,,0,0.0,93,373,4.0,12,,dillon-gabriel-1
247,Jaylen Raynor*,Arkansas State,Sun Belt,11,123,373,3.0,5,33.9,0,0,,0,0.0,123,373,3.0,5,,jaylen--raynor-1
248,DJ Williams*,Arizona,Pac-12,12,85,372,4.4,5,31.0,1,2,2.0,0,0.2,86,374,4.3,5,,dj-williams-9
249,Sedrick Alexander,Vanderbilt,SEC,12,96,371,3.9,4,30.9,18,133,7.4,0,11.1,114,504,4.4,4,,sedrick-alexander-1
250,Ethan Vasko*,Coastal Carolina,Sun Belt,8,63,368,5.8,2,46.0,1,-7,-7.0,0,-0.9,64,361,5.6,2,,ethan-vasko-1
251,C'Bo Flemister,Pitt,ACC,12,98,367,3.7,2,30.6,8,106,13.3,1,8.8,106,473,4.5,3,,cbo-flemister-1
252,Isaiah Ifanse*,California,Pac-12,8,70,365,5.2,7,45.6,8,50,6.3,1,6.3,78,415,5.3,8,,isaiah-ifanse-1
253,Jase Bauer,Central Michigan,MAC,12,121,365,3.0,10,30.4,0,0,,0,0.0,121,365,3.0,10,,jase-bauer-1
254,Mike Washington,Buffalo,MAC,11,90,362,4.0,2,32.9,13,35,2.7,0,3.2,103,397,3.9,2,,mike-washington-5
255,Ajay Allen*,Miami (FL),ACC,9,70,361,5.2,5,40.1,4,9,2.3,0,1.0,74,370,5.0,5,,ajay-allen-1
256,Lee Beebe,UAB,American,11,52,360,6.9,4,32.7,14,98,7.0,0,8.9,66,458,6.9,4,,lee-beebe-1
257,Seth Davis,Mississippi State,SEC,12,59,356,6.0,1,29.7,6,19,3.2,0,1.6,65,375,5.8,1,,seth-davis-1
258,Trent Howland,Indiana,Big Ten,11,75,354,4.7,2,32.2,3,22,7.3,0,2.0,78,376,4.8,2,,trent-howland-1
259,Riley Leonard*,Duke,ACC,7,58,352,6.1,4,50.3,0,0,,0,0.0,58,352,6.1,4,,riley-leonard-1
260,Will Howard*,Kansas State,Big 12,12,81,351,4.3,9,29.3,1,8,8.0,1,0.7,82,359,4.4,10,,will-howard-2
261,Andrew Henry,New Mexico,MWC,9,52,350,6.7,3,38.9,5,40,8.0,0,4.4,57,390,6.8,3,,andrew-henry-2
262,Michel Dukes*,South Florida,American,9,63,350,5.6,2,38.9,8,77,9.6,0,8.6,71,427,6.0,2,,michel-dukes-1
263,Damien Taylor*,Troy,Sun Belt,13,67,346,5.2,1,26.6,4,9,2.3,1,0.7,71,355,5.0,2,,damien-taylor-2
264,Cartevious Norton*,Iowa State,Big 12,11,87,343,3.9,3,31.2,3,20,6.7,0,1.8,90,363,4.0,3,,cartevious-norton-1
265,Jamoni Jones*,New Mexico State,CUSA,15,87,343,3.9,3,22.9,7,59,8.4,0,3.9,94,402,4.3,3,,jamoni-jones-1
266,Dawson Pendergrass,Baylor,Big 12,11,79,338,4.3,5,30.7,26,199,7.7,2,18.1,105,537,5.1,7,,dawson-pendergrass-1
267,Josh Henderson,Indiana,Big Ten,8,81,337,4.2,2,42.1,10,125,12.5,1,15.6,91,462,5.1,3,,josh-henderson-2
268,Ethan Payne*,Marshall,Sun Belt,13,83,335,4.0,1,25.8,16,117,7.3,0,9.0,99,452,4.6,1,,ethan-payne-1
269,Jambres Dubar*,Boise State,MWC,12,62,335,5.4,2,27.9,6,11,1.8,0,0.9,68,346,5.1,2,,jambres-dubar-1
270,Justin Lamson,Stanford,Pac-12,12,120,334,2.8,5,27.8,0,0,,0,0.0,120,334,2.8,5,,justin-lamson-1
271,Beau Pribula*,Penn State,Big Ten,11,56,329,5.9,6,29.9,0,0,,0,0.0,56,329,5.9,6,,beau-pribula-1
272,Ryan Montgomery,Cincinnati,Big 12,8,54,329,6.1,1,41.1,11,91,8.3,2,11.4,65,420,6.5,3,,ryan-montgomery-1
273,Devon Dampier,New Mexico,MWC,9,59,328,5.6,4,36.4,1,1,1.0,0,0.1,60,329,5.5,4,,devon-dampier-1
274,Terron Kellman,Charlotte,American,8,82,328,4.0,1,41.0,2,23,11.5,0,2.9,84,351,4.2,1,,terron-kellman-1
275,Patrick Smith,Vanderbilt,SEC,11,79,327,4.1,2,29.7,4,15,3.8,0,1.4,83,342,4.1,2,,patrick-smith-3
276,Dan Villari*,Syracuse,ACC,13,55,326,5.9,2,25.1,20,180,9.0,3,13.8,75,506,6.7,5,,dan-villari-1
277,Juma Otoviano*,Rice,American,12,92,326,3.5,4,27.2,12,100,8.3,0,8.3,104,426,4.1,4,,juma-otoviano-1
278,Joquez Smith,Temple,American,10,71,325,4.6,1,32.5,10,51,5.1,1,5.1,81,376,4.6,2,,joquez-smith-1
279,Mike Wright,Mississippi State,SEC,12,71,324,4.6,3,27.0,0,0,,0,0.0,71,324,4.6,3,,mike-wright-8
280,Frank Harris*,UTSA,American,10,86,323,3.8,4,32.3,0,0,,0,0.0,86,323,3.8,4,,frank-harris-3
281,Hashaun Wilson,Charlotte,American,10,54,322,6.0,3,32.2,2,2,1.0,0,0.2,56,324,5.8,3,,hashaun-wilson-1
282,Jackson Acker*,Wisconsin,Big Ten,12,72,322,4.5,2,26.8,19,108,5.7,1,9.0,91,430,4.7,3,,jackson-acker-1
283,Logan Smothers*,Jacksonville State,CUSA,12,85,322,3.8,7,26.8,0,0,,0,0.0,85,322,3.8,7,,logan-smothers-1
284,Dylan Edwards,Colorado,Pac-12,12,76,321,4.2,1,26.8,36,299,8.3,4,24.9,112,620,5.5,5,,dylan-edwards-1
285,Nakia Watson,Washington State,Pac-12,12,89,321,3.6,4,26.8,24,230,9.6,3,19.2,113,551,4.9,7,,nakia-watson-1
286,Damari Alston*,Auburn,SEC,10,64,320,5.0,2,32.0,8,48,6.0,0,4.8,72,368,5.1,2,,damari-alston-1
287,Kevin Concepcion*,North Carolina State,ACC,13,41,320,7.8,0,24.6,71,839,11.8,10,64.5,112,1159,10.3,10,,kevin-concepcion-2
288,Anthony Hankerson,Colorado,Pac-12,12,78,319,4.1,1,26.6,16,71,4.4,1,5.9,94,390,4.1,2,,anthony-hankerson-1
289,Brady Cook*,Missouri,SEC,13,113,319,2.8,8,24.5,0,0,,0,0.0,113,319,2.8,8,,brady-cook-1
290,Maquel Haywood*,Appalachian State,Sun Belt,13,60,318,5.3,2,24.5,0,0,,0,0.0,60,318,5.3,2,,maquel-haywood-1
291,Nathaniel Peat*,Missouri,SEC,12,76,317,4.2,3,26.4,6,81,13.5,1,6.8,82,398,4.9,4,,nathaniel-peat-1
292,Sione Vaki*,Utah,Pac-12,12,42,317,7.5,2,26.4,11,203,18.5,3,16.9,53,520,9.8,5,,sione-vaki-1
293,AJ Green,Arkansas,SEC,12,67,312,4.7,2,26.0,6,25,4.2,1,2.1,73,337,4.6,3,,aj-green-6
294,Justin Marshall,Colorado State,MWC,3,57,311,5.5,2,103.7,2,23,11.5,0,7.7,59,334,5.7,2,,justin-marshall-2
295,Michael Wiley*,Arizona,Pac-12,10,70,311,4.4,3,31.1,28,306,10.9,5,30.6,98,617,6.3,8,,michael-wiley-3
296,Markese Stepp*,Western Kentucky,CUSA,11,69,310,4.5,3,28.2,7,73,10.4,0,6.6,76,383,5.0,3,,markese-stepp-1
297,Kendrick Raphael*,North Carolina State,ACC,11,67,309,4.6,1,28.1,10,96,9.6,0,8.7,77,405,5.3,1,,kendrick-raphael-1
298,Marcus Major*,Oklahoma,Big 12,7,78,308,3.9,1,44.0,12,75,6.3,1,10.7,90,383,4.3,2,,marcus-major-1
299,Freddie Brock*,Georgia State,Sun Belt,4,30,307,10.2,1,76.8,2,15,7.5,0,3.8,32,322,10.1,1,,freddie-brock-1
300,Chez Mellusi*,Wisconsin,Big Ten,4,51,306,6.0,4,76.5,3,12,4.0,0,3.0,54,318,5.9,4,,chez-mellusi-1
301,Colby McDonald*,Maryland,Big Ten,12,53,306,5.8,2,25.5,5,16,3.2,0,1.3,58,322,5.6,2,,colby-mcdonald-1
302,Frank Peasant,Middle Tennessee State,CUSA,9,81,306,3.8,4,34.0,16,126,7.9,0,14.0,97,432,4.5,4,,frank-peasant-1
303,Richard Reese,Baylor,Big 12,12,66,306,4.6,2,25.5,7,24,3.4,0,2.0,73,330,4.5,2,,richard-reese-1
304,Sutton Smith*,Memphis,American,13,63,305,4.8,2,23.5,18,152,8.4,2,11.7,81,457,5.6,4,,sutton-smith-2
305,Tanner Mordecai*,Wisconsin,Big Ten,10,90,302,3.4,4,30.2,2,14,7.0,0,1.4,92,316,3.4,4,,tanner-mordecai-1
306,Gregory Desrosiers,Massachusetts,Ind,11,37,301,8.1,4,27.4,15,185,12.3,2,16.8,52,486,9.3,6,,gregory-desrosiers-1
307,Joe Milton*,Tennessee,SEC,12,78,299,3.8,7,24.9,1,6,6.0,0,0.5,79,305,3.9,7,,joe-milton-2
308,Avery Johnson*,Kansas State,Big 12,8,52,296,5.7,7,37.0,0,0,,0,0.0,52,296,5.7,7,,avery-johnson-2
309,Jordan Ford,Tulsa,American,12,78,294,3.8,1,24.5,9,24,2.7,0,2.0,87,318,3.7,1,,jordan-ford-2
310,Ashton Daniels,Stanford,Pac-12,12,109,292,2.7,3,24.3,0,0,,0,0.0,109,292,2.7,3,,ashton-daniels-1
311,Grant Wilson*,Old Dominion,Sun Belt,12,130,289,2.2,4,24.1,1,26,26.0,1,2.2,131,315,2.4,5,,grant-wilson-1
312,Alex Broome*,Boston College,ACC,11,60,288,4.8,1,26.2,8,52,6.5,1,4.7,68,340,5.0,2,,alex-broome-1
313,Keith Willis Jr.,Louisiana Tech,CUSA,7,51,288,5.6,7,41.1,3,6,2.0,0,0.9,54,294,5.4,7,,keith-willis-jr-1
314,Bennett Galloway,Louisiana-Monroe,Sun Belt,10,44,287,6.5,0,28.7,2,22,11.0,0,2.2,46,309,6.7,0,,bennett-galloway-1
315,Cam'Ron Valdez*,Texas Tech,Big 12,10,52,286,5.5,1,28.6,3,27,9.0,0,2.7,55,313,5.7,1,,camron-valdez-1
316,Michael Pratt*,Tulane,American,11,98,286,2.9,5,26.0,0,0,,0,0.0,98,286,2.9,5,,michael-pratt-1
317,Josh Williams*,LSU,SEC,13,55,284,5.2,5,21.8,14,194,13.9,1,14.9,69,478,6.9,6,,josh-williams-10
318,Maurice Turner*,Louisville,ACC,14,62,284,4.6,1,20.3,11,87,7.9,0,6.2,73,371,5.1,1,,maurice-turner-2
319,Anderson Castle*,Appalachian State,Sun Belt,6,53,283,5.3,2,47.2,5,35,7.0,0,5.8,58,318,5.5,2,,anderson-castle-1
320,Daba Fofana,Navy,American,12,72,283,3.9,3,23.6,5,46,9.2,0,3.8,77,329,4.3,3,,daba-fofana-1
321,Delbert Mimms*,North Carolina State,ACC,13,96,282,2.9,8,21.7,3,23,7.7,0,1.8,99,305,3.1,8,,delbert-mimms-1
322,Luke Altmyer,Illinois,Big Ten,9,94,282,3.0,3,31.3,0,0,,0,0.0,94,282,3.0,3,,luke-altmyer-1
323,Stacy Sneed,Houston,Big 12,12,48,282,5.9,1,23.5,13,95,7.3,1,7.9,61,377,6.2,2,,stacy-sneed-1
324,Aveon Smith*,Miami (OH),MAC,10,75,280,3.7,1,28.0,0,0,,0,0.0,75,280,3.7,1,,aveon-smith-1
325,Jason Bean*,Kansas,Big 12,12,47,280,6.0,3,23.3,0,0,,0,0.0,47,280,6.0,3,,jason-bean-1
326,Jayden Maiava*,Nevada-Las Vegas,MWC,14,73,277,3.8,3,19.8,0,0,,0,0.0,73,277,3.8,3,,jayden-maiava-1
327,Brendan Sorsby,Indiana,Big Ten,10,113,276,2.4,4,27.6,0,0,,0,0.0,113,276,2.4,4,,brendan-sorsby-1
328,Jordan McCloud*,James Madison,Sun Belt,13,96,276,2.9,8,21.2,0,0,,0,0.0,96,276,2.9,8,,jordan-mccloud-1
329,Jaylin Lucas,Indiana,Big Ten,12,67,275,4.1,2,22.9,34,247,7.3,2,20.6,101,522,5.2,4,,jaylin-lucas-1
330,Mike Hollins,Virginia,ACC,11,80,274,3.4,7,24.9,10,34,3.4,1,3.1,90,308,3.4,8,,mike-hollins-1
331,Seth Henigan*,Memphis,American,13,94,274,2.9,5,21.1,0,0,,0,0.0,94,274,2.9,5,,seth-henigan-1
332,Trevion Cooley*,Georgia Tech,ACC,12,64,274,4.3,3,22.8,11,112,10.2,1,9.3,75,386,5.1,4,,trevion-cooley-1
333,Cam Fancher*,Marshall,Sun Belt,10,120,273,2.3,4,27.3,0,0,,0,0.0,120,273,2.3,4,,cam-fancher-1
334,Chevan Cordeiro*,San Jose State,MWC,13,81,272,3.4,3,20.9,0,0,,0,0.0,81,272,3.4,3,,chevan-cordeiro-1
335,Jadarian Price*,Notre Dame,Ind,13,47,272,5.8,3,20.9,5,65,13.0,1,5.0,52,337,6.5,4,,jadarian-price-1
336,Charvis Thornton,Louisiana Tech,CUSA,10,55,270,4.9,1,27.0,7,28,4.0,1,2.8,62,298,4.8,2,,charvis-thornton-1
337,Patrick Garwo*,Boston College,ACC,5,52,270,5.2,1,54.0,4,19,4.8,0,3.8,56,289,5.2,1,,patrick-garwo-1
338,Jeffery Pittman,Mississippi State,SEC,11,54,268,5.0,1,24.4,13,91,7.0,2,8.3,67,359,5.4,3,,jeffery-pittman-1
339,Bryson Barnes*,Utah,Pac-12,11,90,265,2.9,3,24.1,0,0,,0,0.0,90,265,2.9,3,,bryson-barnes-1
340,Jiya Wright,Louisiana-Monroe,Sun Belt,12,99,264,2.7,2,22.0,0,0,,0,0.0,99,264,2.7,2,,jiya-wright-1
341,Avery Morrow,Colorado State,MWC,9,81,262,3.2,2,29.1,3,8,2.7,0,0.9,84,270,3.2,2,,avery-morrow-1
342,CJ Beasley*,Coastal Carolina,Sun Belt,11,68,262,3.9,2,23.8,15,151,10.1,0,13.7,83,413,5.0,2,,cj-beasley-1
343,Rashod Dubinion,Arkansas,SEC,10,82,260,3.2,1,26.0,14,85,6.1,1,8.5,96,345,3.6,2,,rashod-dubinion-1
344,DeCarlos Brooks,Arizona State,Pac-12,5,48,259,5.4,3,51.8,7,47,6.7,0,9.4,55,306,5.6,3,,decarlos-brooks-1
345,Xavier Arline,Navy,American,9,77,257,3.3,2,28.6,2,7,3.5,0,0.8,79,264,3.3,2,,xavier-arline-1
346,Antwaine Littleton*,Maryland,Big Ten,12,69,255,3.7,2,21.3,4,21,5.3,0,1.8,73,276,3.8,2,,antwaine-littleton-1
347,Landon Sims,Hawaii,MWC,11,63,255,4.0,1,23.2,14,106,7.6,0,9.6,77,361,4.7,1,,landon-sims-1
348,Keegan Shoemaker,Sam Houston,CUSA,11,93,254,2.7,1,23.1,1,1,1.0,0,0.1,94,255,2.7,1,,keegan-shoemaker-1
349,Dylan McDuffie*,Kansas,Big 12,13,45,253,5.6,4,19.5,0,0,,0,0.0,45,253,5.6,4,,dylan-mcduffie-1
350,Jared Brown*,Coastal Carolina,Sun Belt,12,15,252,16.8,1,21.0,58,740,12.8,4,61.7,73,992,13.6,5,,jared-brown-2
351,Reese White*,Coastal Carolina,Sun Belt,11,77,252,3.3,2,22.9,9,43,4.8,0,3.9,86,295,3.4,2,,reese-white-1
352,James Jointer*,Liberty,CUSA,9,43,251,5.8,2,27.9,1,7,7.0,0,0.8,44,258,5.9,2,,james-jointer-1
353,Michael Allen*,North Carolina State,ACC,10,52,251,4.8,1,25.1,11,66,6.0,0,6.6,63,317,5.0,1,,michael-allen-3
354,Kenny Tracy*,Miami (OH),MAC,11,46,250,5.4,2,22.7,10,126,12.6,1,11.5,56,376,6.7,3,,kenny-tracy-1
355,Chandler Morris,TCU,Big 12,7,45,249,5.5,3,35.6,0,0,,0,0.0,45,249,5.5,3,,chandler-morris-1
356,Isaiah Jacobs,UAB,American,5,55,249,4.5,3,49.8,17,63,3.7,0,12.6,72,312,4.3,3,,isaiah-jacobs-1
357,Jacqez Barksdale,Buffalo,MAC,11,52,248,4.8,2,22.5,6,8,1.3,0,0.7,58,256,4.4,2,,jacqez-barksdale-1
358,Obie Sanni*,Old Dominion,Sun Belt,8,57,248,4.4,1,31.0,6,56,9.3,0,7.0,63,304,4.8,1,,obie-sanni-1
359,Joey Aguilar*,Appalachian State,Sun Belt,14,81,245,3.0,3,17.5,0,0,,0,0.0,81,245,3.0,3,,joey-aguilar-1
360,Tai Lavatai,Navy,American,8,75,245,3.3,2,30.6,0,0,,0,0.0,75,245,3.3,2,,tai-lavatai-1
361,Tate Carney,Wake Forest,ACC,12,49,244,5.0,4,20.3,3,35,11.7,0,2.9,52,279,5.4,4,,tate-carney-1
362,Sean Tyler*,Minnesota,Big Ten,11,61,242,4.0,0,22.0,4,5,1.3,0,0.5,65,247,3.8,0,,sean-tyler-1
363,Davion Ervin-Poindexter*,Western Kentucky,CUSA,13,63,241,3.8,1,18.5,21,148,7.0,1,11.4,84,389,4.6,2,,davion-ervin-poindexter-1
364,Anthony Tyus III*,Northwestern,Big Ten,12,50,238,4.8,1,19.8,2,16,8.0,0,1.3,52,254,4.9,1,,anthony-tyus-iii-1
365,Sam Scott*,Wyoming,MWC,13,49,237,4.8,2,18.2,11,77,7.0,0,5.9,60,314,5.2,2,,sam-scott-1
366,Nate Johnson*,Utah,Pac-12,8,59,235,4.0,4,29.4,0,0,,0,0.0,59,235,4.0,4,,nate-johnson-3
367,Bo Nix*,Oregon,Pac-12,14,54,234,4.3,6,16.7,0,0,,0,0.0,54,234,4.3,6,H-3,bo-nix-1
368,Courtney Reese*,Nevada-Las Vegas,MWC,13,59,233,3.9,4,17.9,4,11,2.8,0,0.8,63,244,3.9,4,,courtney-reese-1
369,Jensen Jones*,Air Force,MWC,10,47,233,5.0,4,23.3,1,4,4.0,0,0.4,48,237,4.9,4,,jensen-jones-1
370,Braylon McReynolds*,South Alabama,Sun Belt,5,46,232,5.0,0,46.4,18,141,7.8,0,28.2,64,373,5.8,0,,braylon-mcreynolds-1
371,Javious Bond,East Carolina,American,9,40,231,5.8,1,25.7,10,52,5.2,0,5.8,50,283,5.7,1,,javious-bond-1
372,Edward Saydee,Temple,American,12,68,230,3.4,0,19.2,18,164,9.1,2,13.7,86,394,4.6,2,,edward-saydee-1
373,Zach Evans*,Minnesota,Big Ten,6,52,230,4.4,1,38.3,2,15,7.5,0,2.5,54,245,4.5,1,,zach-evans-2
374,Isaiah Johnson,North Texas,American,7,37,229,6.2,3,32.7,9,36,4.0,0,5.1,46,265,5.8,3,,isaiah-johnson-10
375,Malik Hornsby*,Texas State,Sun Belt,7,35,229,6.5,6,32.7,1,2,2.0,0,0.3,36,231,6.4,6,,malik-hornsby-1
376,Brian Battie*,Auburn,SEC,13,51,227,4.5,1,17.5,7,52,7.4,0,4.0,58,279,4.8,1,,brian-battie-1
377,Christian Turner,Indiana,Big Ten,12,52,227,4.4,2,18.9,4,0,0.0,0,0.0,56,227,4.1,2,,christian-turner-1
378,Mason Garcia,East Carolina,American,8,50,227,4.5,2,28.4,0,0,,0,0.0,50,227,4.5,2,,mason-garcia-1
379,Anthony Colandrea,Virginia,ACC,8,73,225,3.1,0,28.1,0,0,,0,0.0,73,225,3.1,0,,anthony-colandrea-1
380,Cam Davis,San Diego State,MWC,12,52,225,4.3,0,18.8,16,53,3.3,0,4.4,68,278,4.1,0,,cam-davis-1
381,Kalel Mullings*,Michigan,Big Ten,13,36,222,6.2,1,17.1,2,32,16.0,0,2.5,38,254,6.7,1,,kalel-mullings-1
