Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
484,Warren Wand*,Arkansas State,Sun Belt,13,24,279,11.6,3,21.5,200,879,4.4,7,67.6,224,1158,5.2,10,,warren-wand-1
485,Darryl Bonner*,Navy,American,12,10,278,27.8,3,23.2,29,227,7.8,2,18.9,39,505,12.9,5,,darryl-bonner-1
486,Mitchell Wilcox*,South Florida,American,13,12,278,23.2,2,21.4,0,0,,0,0.0,12,278,23.2,2,,mitchell-wilcox-1
487,Luke Timian*,Indiana,Big Ten,13,19,277,14.6,1,21.3,0,0,,0,0.0,19,277,14.6,1,,luke-timian-1
488,Malcolm Robinson,Buffalo,MAC,12,22,277,12.6,1,23.1,1,0,0.0,0,0.0,23,277,12.0,1,,malcolm-robinson-1
489,Moroni Laulu-Pututau*,BYU,Ind,13,27,277,10.3,2,21.3,0,0,,0,0.0,27,277,10.3,2,,moroni-laulu-pututau-1
490,Desmon White*,TCU,Big 12,13,30,276,9.2,1,21.2,0,0,,0,0.0,30,276,9.2,1,,desmon-white-1
491,Jared Pinkney*,Vanderbilt,SEC,13,22,274,12.5,2,21.1,0,0,,0,0.0,22,274,12.5,2,,jared-pinkney-1
492,Arkeel Newsome,Connecticut,American,12,25,273,10.9,2,22.8,147,715,4.9,5,59.6,172,988,5.7,7,,arkeel-newsome-1
493,Daniel Hurd*,Memphis,American,13,20,271,13.6,2,20.8,0,0,,0,0.0,20,271,13.6,2,,daniel-hurd-1
494,Jerico Richardson,Nevada,MWC,12,26,271,10.4,1,22.6,0,0,,0,0.0,26,271,10.4,1,,jerico-richardson-1
495,Marquez McNair*,UTSA,CUSA,13,24,271,11.3,3,20.8,1,-2,-2.0,0,-0.2,25,269,10.8,3,,marquez-mcnair-1
496,Erich Schneider,Duke,ACC,12,30,269,9.0,3,22.4,0,0,,0,0.0,30,269,9.0,3,,erich-schneider-1
497,Henry Bussey,Florida Atlantic,CUSA,12,24,269,11.2,2,22.4,3,17,5.7,0,1.4,27,286,10.6,2,,henry-bussey-1
498,Kyle Belack*,Ohio,MAC,13,19,269,14.2,2,20.7,1,4,4.0,0,0.3,20,273,13.7,2,,kyle-belack-1
499,Marcus Baugh*,Ohio State,Big Ten,13,24,269,11.2,2,20.7,0,0,,0,0.0,24,269,11.2,2,,marcus-baugh-1
500,Darnell Mooney,Tulane,American,12,24,267,11.1,2,22.3,4,22,5.5,0,1.8,28,289,10.3,2,,darnell-mooney-1
501,Matt Dayes*,North Carolina State,ACC,13,32,267,8.3,0,20.5,249,1166,4.7,10,89.7,281,1433,5.1,10,,matt-dayes-1
502,Jerrod Heard,Texas,Big 12,11,24,266,11.1,3,24.2,1,-12,-12.0,0,-1.1,25,254,10.2,3,,jerrod-heard-1
503,Ryan Timmons*,Kentucky,SEC,13,23,266,11.6,0,20.5,1,11,11.0,0,0.8,24,277,11.5,0,,ryan-timmons-1
504,Nick Basquine*,Oklahoma,Big 12,13,20,265,13.3,2,20.4,0,0,,0,0.0,20,265,13.3,2,,nick-basquine-1
505,Zach Grant,Illinois,Big Ten,12,26,265,10.2,1,22.1,0,0,,0,0.0,26,265,10.2,1,,zach-grant-1
506,Malik Dear*,Mississippi State,SEC,12,23,264,11.5,2,22.0,17,124,7.3,1,10.3,40,388,9.7,3,,malik-dear-1
507,C.J. Conrad*,Kentucky,SEC,13,19,262,13.8,4,20.2,0,0,,0,0.0,19,262,13.8,4,,cj-conrad-1
508,K.J. Hill*,Ohio State,Big Ten,11,18,262,14.6,1,23.8,0,0,,0,0.0,18,262,14.6,1,,kj-hill-1
509,Austin Roberts,UCLA,Pac-12,11,15,261,17.4,1,23.7,0,0,,0,0.0,15,261,17.4,1,,austin-roberts-2
510,Masseiah Francis*,South Alabama,Sun Belt,13,18,261,14.5,2,20.1,0,0,,0,0.0,18,261,14.5,2,,masseiah-francis-1
511,C.J. Carroll*,Virginia Tech,ACC,13,18,258,14.3,0,19.8,9,46,5.1,0,3.5,27,304,11.3,0,,cj-carroll-1
512,Chris Black,Missouri,SEC,12,17,257,15.1,1,21.4,0,0,,0,0.0,17,257,15.1,1,,chris-black-2
513,Brady Jones*,UTSA,CUSA,13,20,255,12.8,2,19.6,1,-1,-1.0,0,-0.1,21,254,12.1,2,,brady-jones-2
514,Dominique Reed*,Arkansas,SEC,13,16,255,15.9,2,19.6,5,26,5.2,0,2.0,21,281,13.4,2,,dominique-reed-1
515,Dameon Gamblin*,New Mexico,MWC,12,23,254,11.0,3,21.2,6,20,3.3,0,1.7,29,274,9.4,3,,dameon-gamblin-1
516,Demornay Pierson-El*,Nebraska,Big Ten,13,20,254,12.7,1,19.5,14,34,2.4,0,2.6,34,288,8.5,1,,demornay-pierson-el-1
517,Shane Wimann,Northern Illinois,MAC,12,24,254,10.6,6,21.2,0,0,,0,0.0,24,254,10.6,6,,shane-wimann-1
518,Jordan Villamin,Oregon State,Pac-12,12,21,253,12.0,1,21.1,0,0,,0,0.0,21,253,12.0,1,,jordan-villamin-1
519,Tyler Cameron,Florida Atlantic,CUSA,12,20,252,12.6,1,21.0,0,0,,0,0.0,20,252,12.6,1,,tyler-cameron-1
520,Daniel Imatorbhebhe*,USC,Pac-12,13,17,250,14.7,4,19.2,0,0,,0,0.0,17,250,14.7,4,,daniel-imatorbhebhe-1
521,Mike Boone,Cincinnati,American,9,20,249,12.5,0,27.7,105,388,3.7,2,43.1,125,637,5.1,2,,mike-boone-2
522,Alex Bachman*,Wake Forest,ACC,13,23,248,10.8,1,19.1,0,0,,0,0.0,23,248,10.8,1,,alex-bachman-1
523,Kyle Davis*,Auburn,SEC,13,12,248,20.7,2,19.1,0,0,,0,0.0,12,248,20.7,2,,kyle-davis-3
524,Jeffery Wilson*,North Texas,CUSA,11,29,247,8.5,1,22.5,169,936,5.5,14,85.1,198,1183,6.0,15,,jeffery-wilson-2
525,Reginald Davis,Texas Tech,Big 12,12,15,247,16.5,2,20.6,0,0,,0,0.0,15,247,16.5,2,,reginald-davis-1
526,Samajie Grant,Arizona,Pac-12,12,22,247,11.2,3,20.6,74,461,6.2,6,38.4,96,708,7.4,9,,samajie-grant-1
527,Isaiah Johnson-Mack*,Washington State,Pac-12,13,35,246,7.0,1,18.9,0,0,,0,0.0,35,246,7.0,1,,isaiah-johnson-mack-1
528,Chuck Wade*,Wake Forest,ACC,13,24,245,10.2,1,18.8,5,6,1.2,0,0.5,29,251,8.7,1,,chuck-wade-1
529,Emanuel Porter*,TCU,Big 12,10,15,245,16.3,0,24.5,0,0,,0,0.0,15,245,16.3,0,,emanuel-porter-1
530,T.J. Logan*,North Carolina,ACC,13,29,244,8.4,3,18.8,120,650,5.4,7,50.0,149,894,6.0,10,,tj-logan-1
531,Ian Eriksen*,Eastern Michigan,MAC,11,21,243,11.6,0,22.1,184,771,4.2,9,70.1,205,1014,4.9,9,,ian-eriksen-1
532,Cam Denson,Arizona,Pac-12,12,15,242,16.1,2,20.2,0,0,,0,0.0,15,242,16.1,2,,cam-denson-1
533,Emanuel Byrd,Marshall,CUSA,11,26,242,9.3,3,22.0,1,-3,-3.0,0,-0.3,27,239,8.9,3,,emanuel-byrd-1
534,Jason Croom*,Tennessee,SEC,12,21,242,11.5,0,20.2,0,0,,0,0.0,21,242,11.5,0,,jason-croom-1
535,Kalif Phillips,Charlotte,CUSA,11,20,242,12.1,1,22.0,189,907,4.8,4,82.5,209,1149,5.5,5,,kalif-phillips-1
536,Nate Terry,Florida Atlantic,CUSA,11,17,242,14.2,2,22.0,0,0,,0,0.0,17,242,14.2,2,,nate-terry-2
537,Romond Deloatch*,Temple,American,14,18,242,13.4,1,17.3,0,0,,0,0.0,18,242,13.4,1,,romond-deloatch-1
538,Timmy Hernandez,Oregon State,Pac-12,12,19,241,12.7,1,20.1,1,8,8.0,0,0.7,20,249,12.5,1,,timmy-hernandez-1
539,Tre Watson,California,Pac-12,12,21,241,11.5,4,20.1,143,709,5.0,4,59.1,164,950,5.8,8,,tre-watson-2
540,Mark Walton*,Miami (FL),ACC,13,27,240,8.9,1,18.5,209,1117,5.3,14,85.9,236,1357,5.8,15,,mark-walton-1
541,Ethan Wolf*,Tennessee,SEC,13,21,239,11.4,2,18.4,0,0,,0,0.0,21,239,11.4,2,,ethan-wolf-1
542,Elijah McGuire*,Louisiana,Sun Belt,13,29,238,8.2,2,18.3,232,1127,4.9,7,86.7,261,1365,5.2,9,,elijah-mcguire-1
543,Riley Ridley*,Georgia,SEC,11,12,238,19.8,2,21.6,3,41,13.7,0,3.7,15,279,18.6,2,,riley-ridley-1
544,Darrell Henderson*,Memphis,American,13,20,237,11.9,3,18.2,87,482,5.5,5,37.1,107,719,6.7,8,,darrell-henderson-1
545,Patrick Reed*,New Mexico,MWC,13,14,237,16.9,1,18.2,0,0,,0,0.0,14,237,16.9,1,,patrick-reed-1
546,Ike Lewis*,Appalachian State,Sun Belt,9,18,236,13.1,1,26.2,4,-9,-2.3,0,-1.0,22,227,10.3,1,,ike-lewis-2
547,Isaiah Lewis*,Appalachian State,Sun Belt,8,18,236,13.1,1,29.5,0,0,,0,0.0,18,236,13.1,1,,isaiah-lewis-2
548,Daniel Helm,Duke,ACC,12,21,235,11.2,2,19.6,0,0,,0,0.0,21,235,11.2,2,,daniel-helm-1
549,Aaron Jones,UTEP,CUSA,12,28,233,8.3,3,19.4,229,1773,7.7,17,147.8,257,2006,7.8,20,,aaron-jones-6
550,Melvin Vaughn*,Old Dominion,CUSA,11,22,233,10.6,1,21.2,0,0,,0,0.0,22,233,10.6,1,,melvin-vaughn-1
551,Tyler McCloskey*,Houston,American,13,23,233,10.1,4,17.9,0,0,,0,0.0,23,233,10.1,4,,tyler-mccloskey-1
552,Alfred Smith*,Louisiana Tech,CUSA,14,16,232,14.5,1,16.6,0,0,,0,0.0,16,232,14.5,1,,alfred-smith-1
553,James Mayden,Rice,CUSA,9,16,232,14.5,0,25.8,0,0,,0,0.0,16,232,14.5,0,,james-mayden-1
554,Andrew Price,Nevada-Las Vegas,MWC,11,16,231,14.4,3,21.0,0,0,,0,0.0,16,231,14.4,3,,andrew-price-1
555,Donnel Pumphrey*,San Diego State,MWC,14,27,231,8.6,0,16.5,349,2133,6.1,17,152.4,376,2364,6.3,17,H-10,donnel-pumphrey-1
556,Traveon Samuel*,Louisville,ACC,13,18,230,12.8,1,17.7,8,54,6.8,1,4.2,26,284,10.9,2,,traveon-samuel-1
557,Jeremy Tabuyo*,Texas A&M,SEC,13,14,229,16.4,0,17.6,0,0,,0,0.0,14,229,16.4,0,,jeremy-tabuyo-1
558,D'Eriq King*,Houston,American,10,29,228,7.9,1,22.8,15,56,3.7,0,5.6,44,284,6.5,1,,deriq-king-1
559,Jordan Chunn*,Troy,Sun Belt,13,30,228,7.6,0,17.5,279,1288,4.6,16,99.1,309,1516,4.9,16,,jordan-chunn-1
560,Keith Mixon*,Mississippi State,SEC,13,19,228,12.0,2,17.5,25,106,4.2,0,8.2,44,334,7.6,2,,keith-mixon-1
561,Barrett Burns*,Appalachian State,Sun Belt,12,19,227,11.9,3,18.9,0,0,,0,0.0,19,227,11.9,3,,barrett-burns-1
562,Jeremy Smith*,Louisville,ACC,13,18,227,12.6,1,17.5,57,382,6.7,8,29.4,75,609,8.1,9,,jeremy-smith-4
563,Marlon Mack*,South Florida,American,12,28,227,8.1,0,18.9,174,1187,6.8,15,98.9,202,1414,7.0,15,,marlon-mack-1
564,Ryan Izzo*,Florida State,ACC,13,19,227,11.9,1,17.5,0,0,,0,0.0,19,227,11.9,1,,ryan-izzo-1
565,Pooh Stricklin*,Baylor,Big 12,8,13,226,17.4,2,28.3,0,0,,0,0.0,13,226,17.4,2,,pooh-stricklin-1
566,Steven Mitchell*,USC,Pac-12,7,24,226,9.4,1,32.3,2,-3,-1.5,0,-0.4,26,223,8.6,1,,steven-mitchell-1
567,Dejuawn Oliver*,Louisiana Tech,CUSA,13,11,225,20.5,2,17.3,0,0,,0,0.0,11,225,20.5,2,,dejuawn-oliver-1
568,Raekwon James,Kent State,MAC,12,25,225,9.0,0,18.8,8,59,7.4,0,4.9,33,284,8.6,0,,raekwon-james-1
569,Eli Stove*,Auburn,SEC,12,23,224,9.7,0,18.7,11,131,11.9,1,10.9,34,355,10.4,1,,eli-stove-1
570,Rashaad Penny*,San Diego State,MWC,14,15,224,14.9,3,16.0,136,1018,7.5,11,72.7,151,1242,8.2,14,,rashaad-penny-1
571,Dalton Schultz*,Stanford,Pac-12,13,23,222,9.7,1,17.1,0,0,,0,0.0,23,222,9.7,1,,dalton-schultz-1
572,Willie Robinson*,North Texas,CUSA,10,18,222,12.3,0,22.2,0,0,,0,0.0,18,222,12.3,0,,willie-robinson-2
573,Jarveon Williams*,UTSA,CUSA,13,19,221,11.6,0,17.0,207,900,4.3,8,69.2,226,1121,5.0,8,,jarveon-williams-1
574,Makoa Camanse-Stevens*,Hawaii,MWC,12,17,221,13.0,0,18.4,0,0,,0,0.0,17,221,13.0,0,,makoa-camanse-stevens-1
575,Caleb Wilson,UCLA,Pac-12,12,16,220,13.8,0,18.3,0,0,,0,0.0,16,220,13.8,0,,caleb-wilson-2
576,Justin Stockton,Texas Tech,Big 12,11,21,220,10.5,2,20.0,53,154,2.9,1,14.0,74,374,5.1,3,,justin-stockton-1
577,Rawleigh Williams III*,Arkansas,SEC,13,15,220,14.7,1,16.9,245,1360,5.6,12,104.6,260,1580,6.1,13,,rawleigh-williams-iii-1
578,Justin Jackson*,Northwestern,Big Ten,13,35,219,6.3,0,16.8,298,1524,5.1,15,117.2,333,1743,5.2,15,,justin-jackson-5
579,Kevin Crosby*,South Carolina,SEC,13,23,217,9.4,4,16.7,0,0,,0,0.0,23,217,9.4,4,,kevin-crosby-1
580,Royce Caldwell,New Mexico State,Sun Belt,7,11,217,19.7,1,31.0,7,35,5.0,0,5.0,18,252,14.0,1,,royce-caldwell-1
581,Markell Jones,Purdue,Big Ten,11,32,215,6.7,0,19.5,153,616,4.0,4,56.0,185,831,4.5,4,,markell-jones-1
582,Gehrig Dieter*,Alabama,SEC,15,15,214,14.3,4,14.3,0,0,,0,0.0,15,214,14.3,4,,gehrig-dieter-1
583,Jesse Kroll*,Central Michigan,MAC,4,13,214,16.5,1,53.5,0,0,,0,0.0,13,214,16.5,1,,jesse-kroll-1
584,Ryan Nall,Oregon State,Pac-12,10,22,214,9.7,2,21.4,147,951,6.5,13,95.1,169,1165,6.9,15,,ryan-nail-1
585,Carson Epps,Iowa State,Big 12,12,17,213,12.5,1,17.8,0,0,,0,0.0,17,213,12.5,1,,carson-epps-1
586,Billy Freeman,San Jose State,MWC,12,18,212,11.8,1,17.7,0,0,,0,0.0,18,212,11.8,1,,billy-freeman-2
587,Elijah Ball*,Ohio,MAC,14,16,212,13.3,2,15.1,0,0,,0,0.0,16,212,13.3,2,,elijah-ball-1
588,Ammon Barker*,Hawaii,MWC,14,15,211,14.1,1,15.1,0,0,,0,0.0,15,211,14.1,1,,ammon-barker-1
589,Malcolm Lewis*,Miami (FL),ACC,13,17,211,12.4,1,16.2,0,0,,0,0.0,17,211,12.4,1,,malcolm-lewis-2
590,Donavan Hale*,Indiana,Big Ten,12,13,210,16.2,1,17.5,0,0,,0,0.0,13,210,16.2,1,,donavan-hale-1
591,Janarion Grant,Rutgers,Big Ten,4,20,210,10.5,0,52.5,16,138,8.6,3,34.5,36,348,9.7,3,,janarion-grant-1
592,Tyler Byrd*,Tennessee,SEC,13,15,209,13.9,0,16.1,8,63,7.9,0,4.8,23,272,11.8,0,,tyler-byrd-1
593,Dare Ogunbowale*,Wisconsin,Big Ten,14,24,208,8.7,1,14.9,91,506,5.6,5,36.1,115,714,6.2,6,,dare-ogunbowale-1
594,Dorian Baker*,Kentucky,SEC,10,14,208,14.9,2,20.8,1,3,3.0,0,0.3,15,211,14.1,2,,dorian-baker-1
595,Dan Jonah,Massachusetts,Ind,11,10,207,20.7,2,18.8,0,0,,0,0.0,10,207,20.7,2,,dan-jonah-1
596,Jabryce Taylor*,UTSA,CUSA,13,21,207,9.9,2,15.9,0,0,,0,0.0,21,207,9.9,2,,jabryce-taylor-1
597,Michael Jacquet*,Louisiana,Sun Belt,11,15,206,13.7,1,18.7,0,0,,0,0.0,15,206,13.7,1,,michael-jacquet-1
598,Ty Johnson*,Maryland,Big Ten,13,16,206,12.9,1,15.8,110,1004,9.1,6,77.2,126,1210,9.6,7,,ty-johnson-1
599,Devon Spalding*,Central Michigan,MAC,11,31,204,6.6,1,18.5,138,758,5.5,6,68.9,169,962,5.7,7,,devon-spalding-1
600,Justin Goodwin,Rutgers,Big Ten,12,22,204,9.3,1,17.0,118,517,4.4,1,43.1,140,721,5.2,2,,justin-goodwin-1
601,DaMarkus Lodge,Ole Miss,SEC,11,15,203,13.5,2,18.5,1,-5,-5.0,0,-0.5,16,198,12.4,2,,damarkus-lodge-1
602,Rahshead Johnson,San Jose State,MWC,10,16,202,12.6,2,20.2,8,53,6.6,0,5.3,24,255,10.6,2,,rahshead-johnson-1
603,John Burt,Texas,Big 12,9,18,201,11.2,1,22.3,0,0,,0,0.0,18,201,11.2,1,,john-burt-1
604,Kenny Young*,Miami (OH),MAC,13,17,201,11.8,2,15.5,88,557,6.3,2,42.8,105,758,7.2,4,,kenny-young-2
605,Dimitri Flowers*,Oklahoma,Big 12,13,11,200,18.2,4,15.4,22,115,5.2,0,8.8,33,315,9.5,4,,dimitri-flowers-1
606,Adrian Killins*,UCF,American,13,18,198,11.0,2,15.2,50,325,6.5,4,25.0,68,523,7.7,6,,adrian-killins-1
607,Mason Hays,Texas State,Sun Belt,11,17,198,11.6,1,18.0,0,0,,0,0.0,17,198,11.6,1,,mason-hays-1
608,Calvin Cass Jr.*,Navy,American,13,10,197,19.7,0,15.2,31,169,5.5,2,13.0,41,366,8.9,2,,calvin-cass-jr-1
609,Keelan Ewaliko*,Hawaii,MWC,12,15,197,13.1,1,16.4,0,0,,0,0.0,15,197,13.1,1,,keelan-ewaliko-1
610,Soso Jamabo,UCLA,Pac-12,11,16,197,12.3,0,17.9,82,321,3.9,3,29.2,98,518,5.3,3,,soso-jamabo-1
611,John Thompson*,Washington State,Pac-12,12,23,195,8.5,1,16.3,0,0,,0,0.0,23,195,8.5,1,,john-thompson-8
612,Christian Booker*,Arkansas State,Sun Belt,9,19,194,10.2,0,21.6,1,-3,-3.0,0,-0.3,20,191,9.6,0,,christian-booker-1
613,Ryan Davis*,Auburn,SEC,13,25,194,7.8,1,14.9,3,5,1.7,0,0.4,28,199,7.1,1,,ryan-davis-5
614,Josh Adams,Notre Dame,Ind,12,21,193,9.2,1,16.1,158,933,5.9,5,77.8,179,1126,6.3,6,,josh-adams-2
615,Timothy McVey*,Air Force,MWC,13,8,193,24.1,2,14.8,83,708,8.5,10,54.5,91,901,9.9,12,,timothy-mcvey-1
616,Cameron Smith,Arizona State,Pac-12,9,12,192,16.0,0,21.3,0,0,,0,0.0,12,192,16.0,0,,cameron-smith-2
617,Isaiah Zuber*,Kansas State,Big 12,13,24,192,8.0,2,14.8,0,0,,0,0.0,24,192,8.0,2,,isaiah-zuber-1
618,Alex Gardner,Florida International,CUSA,12,30,191,6.4,0,15.9,181,930,5.1,6,77.5,211,1121,5.3,6,,alex-gardner-2
619,Seth Dawkins*,Louisville,ACC,12,11,191,17.4,1,15.9,1,4,4.0,0,0.3,12,195,16.3,1,,seth-dawkins-1
620,Cethan Carter*,Nebraska,Big Ten,10,19,190,10.0,1,19.0,3,34,11.3,0,3.4,22,224,10.2,1,,cethan-carter-1
621,Javon Wims*,Georgia,SEC,12,17,190,11.2,1,15.8,0,0,,0,0.0,17,190,11.2,1,,javon-wims-1
622,Darren Woods Jr.,Nevada-Las Vegas,MWC,6,13,189,14.5,1,31.5,3,48,16.0,0,8.0,16,237,14.8,1,,darren-woods-jr-1
623,Kamathi Holsey,Buffalo,MAC,12,19,189,9.9,1,15.8,0,0,,0,0.0,19,189,9.9,1,,kamathi-holsey-1
624,Metuisela 'Unga*,Hawaii,MWC,10,12,189,15.8,5,18.9,0,0,,0,0.0,12,189,15.8,5,,metuisela-unga-1
625,Tre' Perrier,Louisiana-Monroe,Sun Belt,12,15,189,12.6,0,15.8,0,0,,0,0.0,15,189,12.6,0,,tre-perrier-1
626,Rodney Smith*,Minnesota,Big Ten,13,23,188,8.2,0,14.5,240,1158,4.8,16,89.1,263,1346,5.1,16,,rodney-smith-5
627,Ryeshene Bronson*,South Florida,American,11,10,188,18.8,1,17.1,0,0,,0,0.0,10,188,18.8,1,,ryeshene-bronson-1
628,Quay Chambers,Duke,ACC,11,15,187,12.5,2,17.0,0,0,,0,0.0,15,187,12.5,2,,quay-chambers-1
629,Thomas Jackson*,North Carolina,ACC,13,17,186,10.9,4,14.3,0,0,,0,0.0,17,186,10.9,4,,thomas-jackson-4
630,Austin Maloney,Florida International,CUSA,11,20,185,9.3,2,16.8,1,-6,-6.0,0,-0.5,21,179,8.5,2,,austin-maloney-1
631,Aaron Fuller*,Washington,Pac-12,14,16,184,11.5,2,13.1,2,4,2.0,0,0.3,18,188,10.4,2,,aaron-fuller-1
632,C'yontai Lewis*,Florida,SEC,12,18,184,10.2,2,15.3,0,0,,0,0.0,18,184,10.2,2,,cyontai-lewis-1
633,Desean Smith*,LSU,SEC,12,10,184,18.4,1,15.3,0,0,,0,0.0,10,184,18.4,1,,desean-smith-1
634,Gerard Wicks*,Washington State,Pac-12,13,29,184,6.3,1,14.2,88,475,5.4,11,36.5,117,659,5.6,12,,gerard-wicks-1
635,Marquis Zimmerman,Bowling Green,MAC,10,22,184,8.4,1,18.4,1,8,8.0,0,0.8,23,192,8.3,1,,marquis-zimmerman-1
636,Brycen Hopkins,Purdue,Big Ten,11,10,183,18.3,4,16.6,0,0,,0,0.0,10,183,18.3,4,,brycen-hopkins-1
637,Grant Perry*,Michigan,Big Ten,10,13,183,14.1,1,18.3,0,0,,0,0.0,13,183,14.1,1,,grant-perry-1
638,Qua Searcy*,Georgia Tech,ACC,13,10,183,18.3,0,14.1,46,273,5.9,2,21.0,56,456,8.1,2,,qua-searcy-1
639,Rhashid Bonnette*,Louisiana Tech,CUSA,14,19,183,9.6,0,13.1,4,27,6.8,0,1.9,23,210,9.1,0,,rhashid-bonnette-1
640,Siaosi Mariner*,Utah,Pac-12,13,15,183,12.2,2,14.1,0,0,,0,0.0,15,183,12.2,2,,siaosi-mariner-1
641,Siaosi Wilson*,Utah,Pac-12,9,15,183,12.2,2,20.3,0,0,,0,0.0,15,183,12.2,2,,siaosi-wilson-1
642,Eric Judge*,San Diego State,MWC,13,16,182,11.4,0,14.0,0,0,,0,0.0,16,182,11.4,0,,eric-judge-1
643,Marquise Ricard*,Southern Mississippi,CUSA,8,12,182,15.2,2,22.8,0,0,,0,0.0,12,182,15.2,2,,marquise-ricard-1
644,Mavin Saunders*,Florida State,ACC,12,10,182,18.2,0,15.2,0,0,,0,0.0,10,182,18.2,0,,mavin-saunders-1
645,Larry Rose III,New Mexico State,Sun Belt,9,25,180,7.2,0,20.0,159,865,5.4,4,96.1,184,1045,5.7,4,,larry-rose-iii-1
646,Matt Quarells*,New Mexico,MWC,13,11,180,16.4,1,13.8,0,0,,0,0.0,11,180,16.4,1,,matt-quarells-1
647,Jawan Nobles,Georgia State,Sun Belt,9,9,179,19.9,2,19.9,0,0,,0,0.0,9,179,19.9,2,,jawan-nobles-1
648,Ke'aun Kinner,Kansas,Big 12,12,19,179,9.4,0,14.9,140,738,5.3,3,61.5,159,917,5.8,3,,keaun-kinner-1
649,Braxton Berrios*,Miami (FL),ACC,13,12,178,14.8,2,13.7,0,0,,0,0.0,12,178,14.8,2,,braxton-berrios-1
650,Ishmael Adams,UCLA,Pac-12,11,20,178,8.9,0,16.2,7,30,4.3,0,2.7,27,208,7.7,0,,ishmael-adams-1
651,Brice Fackler,Kent State,MAC,12,12,177,14.8,3,14.8,0,0,,0,0.0,12,177,14.8,3,,brice-fackler-1
652,David Eldridge,Virginia,ACC,11,8,177,22.1,2,16.1,0,0,,0,0.0,8,177,22.1,2,,david-eldridge-2
653,Elkanah Dillon*,South Florida,American,11,8,177,22.1,2,16.1,0,0,,0,0.0,8,177,22.1,2,,elkanah-dillon-1
654,Josh Hammond*,Florida,SEC,13,14,177,12.6,0,13.6,1,1,1.0,0,0.1,15,178,11.9,0,,josh-hammond-1
655,Wesley Fields,Georgia Southern,Sun Belt,10,11,177,16.1,3,17.7,94,492,5.2,3,49.2,105,669,6.4,6,,wesley-fields-1
656,Jaren Colston-Green,Utah State,MWC,10,6,176,29.3,1,17.6,0,0,,0,0.0,6,176,29.3,1,,jaren-colston-green-1
657,Braelon Roberts,Utah State,MWC,12,15,175,11.7,1,14.6,0,0,,0,0.0,15,175,11.7,1,,braelon-roberts-1
658,Dwayne Stanford,Oregon,Pac-12,5,13,175,13.5,1,35.0,0,14,,0,2.8,13,189,14.5,1,,dwayne-stanford-1
659,Jamarl Eiland,Buffalo,MAC,12,18,175,9.7,1,14.6,1,4,4.0,0,0.3,19,179,9.4,1,,jamarl-eiland-1
660,Eric Luna,Texas State,Sun Belt,7,20,174,8.7,3,24.9,0,0,,0,0.0,20,174,8.7,3,,eric-luna-1
661,Isaiah Harper*,Old Dominion,CUSA,13,14,174,12.4,1,13.4,2,2,1.0,0,0.2,16,176,11.0,1,,isaiah-harper-1
662,Kabion Ento*,Colorado,Pac-12,14,8,174,21.8,2,12.4,0,0,,0,0.0,8,174,21.8,2,,kabion-ento-1
663,A.J. Coney,Akron,MAC,12,15,173,11.5,1,14.4,0,0,,0,0.0,15,173,11.5,1,,aj-coney-1
664,Ryan Reffitt*,Air Force,MWC,13,8,173,21.6,2,13.3,0,0,,0,0.0,8,173,21.6,2,,ryan-reffitt-1
665,Willy Ivery*,North Texas,CUSA,11,25,173,6.9,2,15.7,90,489,5.4,6,44.5,115,662,5.8,8,,willy-ivery-1
666,Cam Stewart*,UCF,American,13,18,172,9.6,0,13.2,0,0,,0,0.0,18,172,9.6,0,,cam-stewart-1
667,Gregory Phillips,Purdue,Big Ten,12,17,172,10.1,0,14.3,0,0,,0,0.0,17,172,10.1,0,,gregory-phillips-1
668,Mekhi Stevenson,Nevada-Las Vegas,MWC,12,14,171,12.2,2,14.3,1,12,12.0,0,1.0,15,183,12.2,2,,mekhi-stevenson-1
669,Deric Phouthavong,Bowling Green,MAC,12,15,170,11.3,1,14.2,1,6,6.0,0,0.5,16,176,11.0,1,,deric-phouthavong-1
670,Jordan Hogue,Ball State,MAC,11,20,170,8.5,1,15.5,0,0,,0,0.0,20,170,8.5,1,,jordan-hogue-1
671,Conner Smith*,Louisiana Tech,CUSA,14,15,169,11.3,0,12.1,0,0,,0,0.0,15,169,11.3,0,,conner-smith-2
672,George Aston*,Pitt,ACC,12,22,169,7.7,5,14.1,22,75,3.4,5,6.3,44,244,5.5,10,,george-aston-1
673,Larry Dace,Tulane,American,11,15,169,11.3,0,15.4,0,0,,0,0.0,15,169,11.3,0,,larry-dace-1
674,Cywettnie Brown,Ball State,MAC,8,5,168,33.6,1,21.0,0,0,,0,0.0,5,168,33.6,1,,cywettnie-brown-1
675,Harrison Handley*,Utah,Pac-12,10,12,168,14.0,0,16.8,0,0,,0,0.0,12,168,14.0,0,,harrison-handley-1
676,Sidney Davis*,Troy,Sun Belt,13,12,168,14.0,1,12.9,6,57,9.5,1,4.4,18,225,12.5,2,,sidney-davis-1
677,Tion Green,Cincinnati,American,12,29,167,5.8,0,13.9,159,743,4.7,2,61.9,188,910,4.8,2,,tion-green-1
678,Daniel Buschman*,Eastern Michigan,MAC,13,10,166,16.6,2,12.8,0,0,,0,0.0,10,166,16.6,2,,daniel-buschman-1
