Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
488,Zach Horton*,James Madison,Sun Belt,13,27,275,10.2,6,21.2,0,0,,0,0.0,27,275,10.2,6,,zach-horton-1
489,Prince Strachan*,Boise State,MWC,14,12,274,22.8,2,19.6,0,0,,0,0.0,12,274,22.8,2,,prince-strachan-1
490,Larry Stephens*,Toledo,MAC,14,22,272,12.4,2,19.4,0,0,,0,0.0,22,272,12.4,2,,larry-stephens-5
491,Jordan Dingle*,Kentucky,SEC,11,12,270,22.5,0,24.5,0,0,,0,0.0,12,270,22.5,0,,jordan-dingle-1
492,Julian Fleming*,Ohio State,Big Ten,12,26,270,10.4,0,22.5,0,0,,0,0.0,26,270,10.4,0,,julian-fleming-1
493,Austin Hence,Western Michigan,MAC,12,25,269,10.8,3,22.4,0,0,,0,0.0,25,269,10.8,3,,austin-hence-1
494,Charles Montgomery*,Marshall,Sun Belt,13,20,269,13.5,3,20.7,0,0,,0,0.0,20,269,13.5,3,,charles-montgomery-1
495,Munir McClain*,Utah,Pac-12,11,15,269,17.9,2,24.5,0,0,,0,0.0,15,269,17.9,2,,munir-mcclain-1
496,Quali Conley*,San Jose State,MWC,13,27,269,10.0,0,20.7,131,842,6.4,9,64.8,158,1111,7.0,9,,quali-conley-1
497,John Jackson III,Nevada,MWC,12,35,267,7.6,0,22.3,0,0,,0,0.0,35,267,7.6,0,,john-jackson-iii-1
498,Omar Cooper Jr.,Indiana,Big Ten,9,18,267,14.8,2,29.7,0,0,,0,0.0,18,267,14.8,2,,omar-cooper-jr-1
499,Cadarrius Thompson*,Georgia State,Sun Belt,13,25,266,10.6,3,20.5,0,0,,0,0.0,25,266,10.6,3,,cadarrius-thompson-1
500,Fred Farrier II,UAB,American,12,18,266,14.8,1,22.2,0,0,,0,0.0,18,266,14.8,1,,fred-farrier-ii-1
501,Isaiah Alston,Army,Ind,4,9,266,29.6,2,66.5,0,0,,0,0.0,9,266,29.6,2,,isaiah-alston-1
502,Ahmarean Brown,South Carolina,SEC,9,26,265,10.2,1,29.4,2,0,0.0,0,0.0,28,265,9.5,1,,ahmarean-brown-1
503,Jaden Greathouse*,Notre Dame,Ind,12,18,265,14.7,5,22.1,1,3,3.0,0,0.3,19,268,14.1,5,,jaden-greathouse-1
504,Carnell Tate*,Ohio State,Big Ten,13,18,264,14.7,1,20.3,0,0,,0,0.0,18,264,14.7,1,,carnell-tate-1
505,Andrew Erickson,New Mexico,MWC,11,20,263,13.2,1,23.9,0,0,,0,0.0,20,263,13.2,1,,andrew-erickson-1
506,Brashard Smith*,Miami (FL),ACC,12,22,263,12.0,2,21.9,9,132,14.7,1,11.0,31,395,12.7,3,,brashard-smith-1
507,Dalton Carnes,Houston,Big 12,12,20,263,13.2,1,21.9,0,0,,0,0.0,20,263,13.2,1,,dalton-carnes-1
508,Jamaal Bell,Nevada,MWC,12,32,262,8.2,1,21.8,32,114,3.6,1,9.5,64,376,5.9,2,,jamaal-bell-1
509,Lake McRee*,USC,Pac-12,12,26,262,10.1,1,21.8,0,0,,0,0.0,26,262,10.1,1,,lake-mcree-1
510,Baylin Brooks,San Diego State,MWC,12,15,261,17.4,1,21.8,0,0,,0,0.0,15,261,17.4,1,,baylin-brooks-1
511,Jaron Glover,Michigan State,Big Ten,8,14,261,18.6,0,32.6,0,0,,0,0.0,14,261,18.6,0,,jaron-glover-1
512,John Gentry,Sam Houston,CUSA,10,35,261,7.5,2,26.1,119,392,3.3,3,39.2,154,653,4.2,5,,john-gentry-1
513,Mikey Matthews*,Utah,Pac-12,12,29,261,9.0,0,21.8,1,4,4.0,0,0.3,30,265,8.8,0,,mikey-matthews-1
514,Anthony Landphere*,Memphis,American,13,29,260,9.0,3,20.0,0,0,,0,0.0,29,260,9.0,3,,anthony-landphere-2
515,Chritauskie Dove*,Memphis,American,13,17,260,15.3,1,20.0,0,0,,0,0.0,17,260,15.3,1,,chritauskie-dove-1
516,Daniel Jackson*,Iowa State,Big 12,13,16,260,16.3,2,20.0,0,0,,0,0.0,16,260,16.3,2,,daniel-jackson-4
517,Malik Sherrod*,Fresno State,MWC,12,44,260,5.9,1,21.7,172,966,5.6,9,80.5,216,1226,5.7,10,,malik-sherrod-1
518,Shamir Hagans*,Duke,ACC,13,30,260,8.7,0,20.0,0,0,,0,0.0,30,260,8.7,0,,shamir-hagans-1
519,Thomas Fidone III,Nebraska,Big Ten,12,25,260,10.4,4,21.7,0,0,,0,0.0,25,260,10.4,4,,thomas-fidone-iii-1
520,Kody Epps,BYU,Big 12,8,21,259,12.3,0,32.4,3,6,2.0,0,0.8,24,265,11.0,0,,kody-epps-1
521,Carlos Hernandez,Washington State,Pac-12,12,24,258,10.8,0,21.5,0,0,,0,0.0,24,258,10.8,0,,carlos-hernandez-1
522,Chamon Metayer,Cincinnati,Big 12,11,23,258,11.2,5,23.5,1,27,27.0,0,2.5,24,285,11.9,5,,chamon-metayer-1
523,Justin Robinson,Mississippi State,SEC,10,21,257,12.2,0,25.7,0,0,,0,0.0,21,257,12.2,0,,justin-robinson-2
524,Jordan Brown*,Texas Tech,Big 12,10,22,256,11.6,1,25.6,0,0,,0,0.0,22,256,11.6,1,,jordan-brown-7
525,Joshua Simon,South Carolina,SEC,12,28,256,9.1,2,21.3,0,0,,0,0.0,28,256,9.1,2,,joshua-simon-1
526,Drae McCray*,Texas Tech,Big 12,13,29,255,8.8,2,19.6,1,4,4.0,0,0.3,30,259,8.6,2,,drae-mccray-1
527,Kyle Morlock*,Florida State,ACC,14,19,255,13.4,0,18.2,0,0,,0,0.0,19,255,13.4,0,,kyle-morlock-1
528,Nico Ragaini*,Iowa,Big Ten,14,31,255,8.2,0,18.2,3,-4,-1.3,0,-0.3,34,251,7.4,0,,nico-ragaini-1
529,Ryan Davis,New Mexico,MWC,11,21,255,12.1,1,23.2,0,0,,0,0.0,21,255,12.1,1,,ryan-davis-6
530,Terrance Carter*,Louisiana,Sun Belt,12,28,255,9.1,3,21.3,0,0,,0,0.0,28,255,9.1,3,,terrance-carter-2
531,Brandon Chatman,Navy,American,11,19,254,13.4,0,23.1,42,165,3.9,0,15.0,61,419,6.9,0,,brandon-chatman-1
532,Kaelon Black*,James Madison,Sun Belt,13,27,254,9.4,4,19.5,142,637,4.5,1,49.0,169,891,5.3,5,,kaelon-black-1
533,Luke Hasz,Arkansas,SEC,5,16,253,15.8,3,50.6,0,0,,0,0.0,16,253,15.8,3,,luke-hasz-1
534,Christian Fitzpatrick,Michigan State,Big Ten,12,18,252,14.0,1,21.0,0,0,,0,0.0,18,252,14.0,1,,christian-fitzpatrick-1
535,Jadon Jackson*,Kansas State,Big 12,13,19,252,13.3,2,19.4,4,36,9.0,0,2.8,23,288,12.5,2,,jadon-jackson-1
536,Nicholas Cenacle,Hawaii,MWC,13,23,252,11.0,1,19.4,0,0,,0,0.0,23,252,11.0,1,,nicholas-cenacle-1
537,Noah Short,Army,Ind,12,18,252,14.0,2,21.0,3,8,2.7,0,0.7,21,260,12.4,2,,noah-short-1
538,Cooper Mathers,Washington State,Pac-12,10,21,251,12.0,1,25.1,0,0,,0,0.0,21,251,12.0,1,,cooper-mathers-1
539,Kahleil Jackson,Florida,SEC,11,21,251,12.0,1,22.8,0,0,,0,0.0,21,251,12.0,1,,kahleil-jackson-1
540,Adam Randall*,Clemson,ACC,13,22,250,11.4,0,19.2,0,0,,0,0.0,22,250,11.4,0,,adam-randall-1
541,O'Mega Blake,South Carolina,SEC,12,19,250,13.2,2,20.8,0,0,,0,0.0,19,250,13.2,2,,omega-blake-1
542,AJ Barner*,Michigan,Big Ten,15,22,249,11.3,1,16.6,0,0,,0,0.0,22,249,11.3,1,,aj-barner-1
543,Darryle Simmons*,Marshall,Sun Belt,13,24,249,10.4,0,19.2,0,0,,0,0.0,24,249,10.4,0,,darryle-simmons-2
544,Darvon Hubbard,Temple,American,12,27,249,9.2,0,20.8,83,412,5.0,3,34.3,110,661,6.0,3,,darvon-hubbard-1
545,Donovan Edwards*,Michigan,Big Ten,15,30,249,8.3,0,16.6,119,497,4.2,5,33.1,149,746,5.0,5,,donovan-edwards-1
546,Josiah Freeman*,Fresno State,MWC,13,19,249,13.1,1,19.2,0,0,,0,0.0,19,249,13.1,1,,josiah-freeman-1
547,Colby Bowman*,Utah State,MWC,13,11,247,22.5,2,19.0,0,0,,0,0.0,11,247,22.5,2,,colby-bowman-1
548,Elijah Young*,Western Kentucky,CUSA,13,20,247,12.4,3,19.0,104,474,4.6,3,36.5,124,721,5.8,6,,elijah-young-1
549,Jaylin Lucas,Indiana,Big Ten,12,34,247,7.3,2,20.6,67,275,4.1,2,22.9,101,522,5.2,4,,jaylin-lucas-1
550,Keyon Lesane*,North Carolina State,ACC,13,28,247,8.8,0,19.0,4,31,7.8,0,2.4,32,278,8.7,0,,keyon-lesane-1
551,Max Wright*,Texas A&M,SEC,13,19,247,13.0,1,19.0,0,0,,0,0.0,19,247,13.0,1,,max-wright-1
552,Dante Cephas*,Penn State,Big Ten,12,22,246,11.2,2,20.5,0,0,,0,0.0,22,246,11.2,2,,dante-cephas-1
553,Dee Wiggins,Cincinnati,Big 12,12,20,246,12.3,2,20.5,1,13,13.0,0,1.1,21,259,12.3,2,,dee-wiggins-2
554,Jawhar Jordan*,Louisville,ACC,13,21,246,11.7,1,18.9,181,1128,6.2,13,86.8,202,1374,6.8,14,,jawhar-jordan-1
555,Warren Thompson,TCU,Big 12,8,19,246,12.9,2,30.8,0,0,,0,0.0,19,246,12.9,2,,warren-thompson-2
556,Alec Holler*,UCF,Big 12,13,24,244,10.2,2,18.8,0,0,,0,0.0,24,244,10.2,2,,alec-holler-1
557,Duane Thomas Jr.,Charlotte,American,12,24,244,10.2,0,20.3,5,11,2.2,0,0.9,29,255,8.8,0,,duane-thomas-jr-1
558,Will Shipley*,Clemson,ACC,12,31,244,7.9,2,20.3,167,827,5.0,5,68.9,198,1071,5.4,7,,will-shipley-1
559,Garrett Miller,Purdue,Big Ten,11,30,243,8.1,2,22.1,0,0,,0,0.0,30,243,8.1,2,,garrett-miller-2
560,Ja'khi Douglas*,Florida State,ACC,10,14,243,17.4,0,24.3,8,46,5.8,0,4.6,22,289,13.1,0,,jakhi-douglas-1
561,Will Kacmarek*,Ohio,MAC,13,22,243,11.0,2,18.7,1,5,5.0,0,0.4,23,248,10.8,2,,will-kacmarek-1
562,Bryce Damous,UAB,American,12,24,242,10.1,3,20.2,0,0,,0,0.0,24,242,10.1,3,,bryce-damous-1
563,E.J. Smith,Stanford,Pac-12,12,33,242,7.3,0,20.2,53,218,4.1,1,18.2,86,460,5.3,1,,ej-smith-2
564,Jimmy Calloway*,Louisville,ACC,14,20,242,12.1,0,17.3,3,20,6.7,0,1.4,23,262,11.4,0,,jimmy-calloway-1
565,Kyre Duplessis*,Coastal Carolina,Sun Belt,13,16,242,15.1,1,18.6,1,-1,-1.0,0,-0.1,17,241,14.2,1,,kyre-duplessis-1
566,Brenen Thompson*,Oklahoma,Big 12,7,7,241,34.4,2,34.4,0,0,,0,0.0,7,241,34.4,2,,brenen-thompson-1
567,Stefan Cobbs*,Boise State,MWC,9,23,241,10.5,1,26.8,2,-10,-5.0,0,-1.1,25,231,9.2,1,,stefan-cobbs-1
568,Benjamin Yurosek,Stanford,Pac-12,6,16,239,14.9,1,39.8,11,53,4.8,0,8.8,27,292,10.8,1,,benjamin-yurosek-1
569,Bhayshul Tuten*,Virginia Tech,ACC,13,27,239,8.9,2,18.4,173,863,5.0,10,66.4,200,1102,5.5,12,,bhayshul-tuten-1
570,Brevyn Spann-Ford*,Minnesota,Big Ten,12,25,239,9.6,2,19.9,0,0,,0,0.0,25,239,9.6,2,,brevyn-spann-ford-1
571,Jojo Earle,TCU,Big 12,12,16,239,14.9,2,19.9,3,12,4.0,0,1.0,19,251,13.2,2,,jojo-earle-1
572,Kendall Karr*,Coastal Carolina,Sun Belt,13,23,239,10.4,5,18.4,0,0,,0,0.0,23,239,10.4,5,,kendall-karr-1
573,R.J. Harvey*,UCF,Big 12,13,19,238,12.5,1,18.3,226,1416,6.3,16,108.9,245,1654,6.8,17,,rj-harvey-1
574,Casey Reynolds,Army,Ind,12,16,237,14.8,0,19.8,0,0,,0,0.0,16,237,14.8,0,,casey-reynolds-1
575,Jaylen Lloyd,Nebraska,Big Ten,10,6,237,39.5,3,23.7,4,11,2.8,0,1.1,10,248,24.8,3,,jaylen-lloyd-1
576,Kyle Ford*,UCLA,Pac-12,12,22,236,10.7,1,19.7,0,0,,0,0.0,22,236,10.7,1,,kyle-ford-1
577,Montrell Johnson,Florida,SEC,12,30,236,7.9,1,19.7,152,817,5.4,5,68.1,182,1053,5.8,6,,montrell-johnson-1
578,Damarcus Thomas*,South Alabama,Sun Belt,13,27,235,8.7,5,18.1,0,0,,0,0.0,27,235,8.7,5,,damarcus-thomas-2
579,Jake Johnson*,Texas A&M,SEC,12,24,235,9.8,4,19.6,0,0,,0,0.0,24,235,9.8,4,,jake-johnson-5
580,Jordin Parker*,New Mexico State,CUSA,10,6,235,39.2,3,23.5,0,0,,0,0.0,6,235,39.2,3,,jordin-parker-1
581,Ryan O'Keefe*,Boston College,ACC,5,23,235,10.2,1,47.0,5,40,8.0,1,8.0,28,275,9.8,2,,ryan-okeefe-1
582,Isaac Guerendo*,Louisville,ACC,14,22,234,10.6,0,16.7,132,810,6.1,11,57.9,154,1044,6.8,11,,isaac-guerendo-1
583,Javon Ivory*,South Alabama,Sun Belt,12,20,234,11.7,1,19.5,0,0,,0,0.0,20,234,11.7,1,,javon-ivory-1
584,Jaylon Jackson*,Eastern Michigan,MAC,13,24,234,9.8,2,18.0,136,576,4.2,2,44.3,160,810,5.1,4,,jaylon-jackson-2
585,Marcus Carroll*,Georgia State,Sun Belt,12,23,234,10.2,0,19.5,274,1350,4.9,13,112.5,297,1584,5.3,13,,marcus-carroll-1
586,Omarion Miller,Colorado,Pac-12,10,11,234,21.3,1,23.4,0,0,,0,0.0,11,234,21.3,1,,omarion-miller-1
587,Craig Burt Jr.*,Western Kentucky,CUSA,12,28,233,8.3,3,19.4,0,0,,0,0.0,28,233,8.3,3,,craig-burt-jr-1
588,Marshawn Lloyd*,USC,Pac-12,11,13,232,17.8,0,21.1,116,820,7.1,9,74.5,129,1052,8.2,9,,marshawn-lloyd-1
589,Jake Roberts,Baylor,Big 12,12,23,231,10.0,1,19.3,0,0,,0,0.0,23,231,10.0,1,,jake-roberts-1
590,Ian Strong*,Rutgers,Big Ten,13,16,230,14.4,2,17.7,0,0,,0,0.0,16,230,14.4,2,,ian-strong-1
591,Jordan Smart,North Texas,American,11,19,230,12.1,1,20.9,0,0,,0,0.0,19,230,12.1,1,,jordan-smart-1
592,Nakia Watson,Washington State,Pac-12,12,24,230,9.6,3,19.2,89,321,3.6,4,26.8,113,551,4.9,7,,nakia-watson-1
593,TreVeyon Henderson*,Ohio State,Big Ten,10,19,229,12.1,0,22.9,156,926,5.9,11,92.6,175,1155,6.6,11,,treveyon-henderson-1
594,Harrison Wallace III*,Penn State,Big Ten,8,19,228,12.0,1,28.5,0,0,,0,0.0,19,228,12.0,1,,harrison-wallace-iii-1
595,Keagan Johnson*,Kansas State,Big 12,11,24,227,9.5,2,20.6,8,26,3.3,0,2.4,32,253,7.9,2,,keagan-johnson-1
596,Torrance Burgess Jr.,UTEP,CUSA,11,17,227,13.4,0,20.6,124,620,5.0,2,56.4,141,847,6.0,2,,torrance-burgess-jr-1
597,Trey Benson*,Florida State,ACC,13,20,227,11.4,1,17.5,156,906,5.8,14,69.7,176,1133,6.4,15,,trey-benson-2
598,Caleb Burton*,Auburn,SEC,9,16,226,14.1,0,25.1,0,0,,0,0.0,16,226,14.1,0,,caleb-burton-1
599,Xavier Guillory,Arizona State,Pac-12,9,21,226,10.8,1,25.1,1,0,0.0,0,0.0,22,226,10.3,1,,xavier-guillory-1
600,Chris Hilton Jr.*,LSU,SEC,11,13,225,17.3,2,20.5,0,0,,0,0.0,13,225,17.3,2,,chris-hilton-jr-1
601,Antonio Williams*,Clemson,ACC,5,22,224,10.2,2,44.8,0,0,,0,0.0,22,224,10.2,2,,antonio-williams-2
602,Dont'e Thornton*,Tennessee,SEC,9,13,224,17.2,1,24.9,0,0,,0,0.0,13,224,17.2,1,,donte-thornton-1
603,Josh Cameron,Baylor,Big 12,12,21,224,10.7,0,18.7,2,1,0.5,0,0.1,23,225,9.8,0,,josh-cameron-1
604,Troy Omeire,Arizona State,Pac-12,9,20,223,11.2,3,24.8,0,0,,0,0.0,20,223,11.2,3,,troy-omeire-1
605,Hal Presley,Baylor,Big 12,6,17,222,13.1,0,37.0,2,2,1.0,0,0.3,19,224,11.8,0,,hal-presley-1
606,Nyny Davis,Louisiana-Monroe,Sun Belt,12,28,222,7.9,2,18.5,1,14,14.0,0,1.2,29,236,8.1,2,,nyny-davis-1
607,Omarion Hampton*,North Carolina,ACC,13,29,222,7.7,1,17.1,253,1504,5.9,15,115.7,282,1726,6.1,16,,omarion-hampton-1
608,TJ Jones,UAB,American,12,15,222,14.8,2,18.5,4,39,9.8,0,3.3,19,261,13.7,2,,tj-jones-7
609,Alex Bullock,Nebraska,Big Ten,12,15,221,14.7,1,18.4,0,0,,0,0.0,15,221,14.7,1,,alex-bullock-1
610,EJ Smoot*,Liberty,CUSA,12,11,221,20.1,2,18.4,0,0,,0,0.0,11,221,20.1,2,,ej-smoot-1
611,Frank Gore Jr.,Southern Mississippi,Sun Belt,12,27,221,8.2,3,18.4,231,1131,4.9,10,94.3,258,1352,5.2,13,,frank-gore-jr-1
612,Aaron Bedgood*,Liberty,CUSA,14,21,220,10.5,2,15.7,58,552,9.5,3,39.4,79,772,9.8,5,,aaron-bedgood-1
613,Abdul-Fatai Ibrahim*,Bowling Green,MAC,13,20,220,11.0,2,16.9,3,6,2.0,0,0.5,23,226,9.8,2,,abdul-fatai-ibrahim-1
614,Bryce Childress*,New Mexico State,CUSA,12,10,220,22.0,1,18.3,0,0,,0,0.0,10,220,22.0,1,,bryce-childress-2
615,Ron Cook Jr.,Buffalo,MAC,12,29,220,7.6,1,18.3,148,609,4.1,6,50.8,177,829,4.7,7,,ron-cook-jr-1
616,Bentley Hanshaw*,Liberty,CUSA,13,18,219,12.2,6,16.8,0,0,,0,0.0,18,219,12.2,6,,bentley-hanshaw-1
617,Joseph Himon II*,Northwestern,Big Ten,13,18,219,12.2,1,16.8,35,136,3.9,0,10.5,53,355,6.7,1,,joseph-himon-ii-1
618,Peny Boone*,Toledo,MAC,13,15,219,14.6,1,16.8,194,1400,7.2,15,107.7,209,1619,7.7,16,,peny-boone-1
619,Bru McCoy*,Tennessee,SEC,5,17,217,12.8,1,43.4,1,2,2.0,0,0.4,18,219,12.2,1,,bru-mccoy-1
620,Devin Neal*,Kansas,Big 12,13,25,217,8.7,1,16.7,203,1280,6.3,16,98.5,228,1497,6.6,17,,devin-neal-3
621,Keelan Marion,BYU,Big 12,12,20,216,10.8,0,18.0,9,40,4.4,3,3.3,29,256,8.8,3,,keelan-marion-1
622,Cade Conley*,Marshall,Sun Belt,7,23,215,9.3,1,30.7,0,0,,0,0.0,23,215,9.3,1,,cade-conley-1
623,Kaleb Brown*,Iowa,Big Ten,11,22,215,9.8,1,19.5,9,54,6.0,0,4.9,31,269,8.7,1,,kaleb-brown-2
624,Randy Pittman Jr.*,UCF,Big 12,13,19,215,11.3,1,16.5,0,0,,0,0.0,19,215,11.3,1,,randy-pittman-jr-1
625,Ahmarian Granger*,Old Dominion,Sun Belt,13,15,213,14.2,1,16.4,2,17,8.5,0,1.3,17,230,13.5,1,,ahmarian-granger-1
626,Geordon Porter,Connecticut,Ind,12,22,213,9.7,1,17.8,5,40,8.0,0,3.3,27,253,9.4,1,,geordon-porter-1
627,Rasheen Ali*,Marshall,Sun Belt,12,28,213,7.6,1,17.8,212,1135,5.4,15,94.6,240,1348,5.6,16,,rasheen-ali-1
628,Dacari Collins*,North Carolina State,ACC,12,14,212,15.1,2,17.7,0,0,,0,0.0,14,212,15.1,2,,dacari-collins-1
629,Tyler Foster*,Ohio,MAC,11,20,211,10.6,0,19.2,0,0,,0,0.0,20,211,10.6,0,,tyler-foster-1
630,LeQuint Allen*,Syracuse,ACC,13,38,210,5.5,1,16.2,245,1064,4.3,9,81.8,283,1274,4.5,10,,lequint-allen-1
631,Javon Antonio,Colorado,Pac-12,10,17,209,12.3,2,20.9,0,0,,0,0.0,17,209,12.3,2,,javon-antonio-1
632,Malique Dieudonne,Western Michigan,MAC,10,21,209,10.0,0,20.9,0,0,,0,0.0,21,209,10.0,0,,malique-dieudonne-1
633,Octavian Smith Jr.*,Maryland,Big Ten,13,22,209,9.5,1,16.1,2,-1,-0.5,0,-0.1,24,208,8.7,1,,octavian-smith-jr-1
634,Brad Rozner*,North Carolina State,ACC,12,18,208,11.6,2,17.3,0,0,,0,0.0,18,208,11.6,2,,brad-rozner-1
635,Broc Lane*,Utah State,MWC,11,21,208,9.9,1,18.9,0,0,,0,0.0,21,208,9.9,1,,broc-lane-1
636,Bryce Kennon,Charlotte,American,12,16,208,13.0,1,17.3,0,0,,0,0.0,16,208,13.0,1,,bryce-kennon-1
637,Devin Culp*,Washington,Pac-12,15,16,208,13.0,2,13.9,0,0,,0,0.0,16,208,13.0,2,,devin-culp-1
638,Monroe Young*,California,Pac-12,13,19,208,10.9,1,16.0,3,8,2.7,0,0.6,22,216,9.8,1,,monroe-young-1
639,Melquan Stovall,Arizona State,Pac-12,12,18,207,11.5,0,17.3,3,21,7.0,1,1.8,21,228,10.9,1,,melquan-stovall-1
640,Nolan Quinlan,Louisiana-Monroe,Sun Belt,12,17,207,12.2,1,17.3,0,0,,0,0.0,17,207,12.2,1,,nolan-quinlan-2
641,Parker Kingston,BYU,Big 12,12,19,207,10.9,1,17.3,6,4,0.7,0,0.3,25,211,8.4,1,,parker-kingston-1
642,Carsen Ryan*,UCLA,Pac-12,12,13,205,15.8,3,17.1,0,0,,0,0.0,13,205,15.8,3,,carsen-ryan-1
643,Larry McCammon III,Florida Atlantic,American,11,25,205,8.2,0,18.6,149,681,4.6,5,61.9,174,886,5.1,5,,larry-mccammon-iii-1
644,Reagan Ealy*,Arkansas State,Sun Belt,13,19,205,10.8,1,15.8,0,0,,0,0.0,19,205,10.8,1,,reagan-ealy-1
645,Samario Rudolph,UAB,American,12,25,205,8.2,1,17.1,0,0,,0,0.0,25,205,8.2,1,,samario-rudolph-1
646,Quincy Skinner Jr.,Vanderbilt,SEC,10,20,204,10.2,3,20.4,0,0,,0,0.0,20,204,10.2,3,,quincy-skinner-jr-1
647,Semaj Morgan*,Michigan,Big Ten,15,22,204,9.3,2,13.6,4,67,16.8,2,4.5,26,271,10.4,4,,semaj-morgan-1
648,Kordell David*,New Mexico State,CUSA,15,20,203,10.2,1,13.5,0,0,,0,0.0,20,203,10.2,1,,kordell-david-1
649,Sione Vaki*,Utah,Pac-12,12,11,203,18.5,3,16.9,42,317,7.5,2,26.4,53,520,9.8,5,,sione-vaki-1
650,Tip Reiman,Illinois,Big Ten,12,19,203,10.7,3,16.9,0,0,,0,0.0,19,203,10.7,3,,tip-reiman-1
651,Dominic Dutton*,Old Dominion,Sun Belt,13,9,201,22.3,4,15.5,0,0,,0,0.0,9,201,22.3,4,,dominic-dutton-1
652,EJ Horton*,West Virginia,Big 12,11,10,201,20.1,1,18.3,2,8,4.0,0,0.7,12,209,17.4,1,,ej-horton-2
653,Kenan Christon,San Diego State,MWC,12,29,201,6.9,1,16.8,96,378,3.9,0,31.5,125,579,4.6,1,,kenan-christon-1
654,Kimani Vidal*,Troy,Sun Belt,14,18,201,11.2,1,14.4,297,1661,5.6,14,118.6,315,1862,5.9,15,,kimani-vidal-1
655,Braydon Bennett*,Coastal Carolina,Sun Belt,12,23,200,8.7,0,16.7,91,407,4.5,5,33.9,114,607,5.3,5,,braydon-bennett-1
656,Braylen Walker*,Rice,American,12,13,200,15.4,2,16.7,3,30,10.0,0,2.5,16,230,14.4,2,,braylen-walker-1
657,Star Thomas*,New Mexico State,CUSA,15,22,200,9.1,2,13.3,112,653,5.8,4,43.5,134,853,6.4,6,,star-thomas-1
658,Dawson Pendergrass,Baylor,Big 12,11,26,199,7.7,2,18.1,79,338,4.3,5,30.7,105,537,5.1,7,,dawson-pendergrass-1
659,George Holani*,Boise State,MWC,8,17,199,11.7,0,24.9,134,748,5.6,7,93.5,151,947,6.3,7,,george-holani-1
660,Jaedon Wilson,Arkansas,SEC,12,15,199,13.3,2,16.6,1,4,4.0,0,0.3,16,203,12.7,2,,jaedon-wilson-1
661,Mudia Reuben,Stanford,Pac-12,10,15,199,13.3,0,19.9,2,11,5.5,0,1.1,17,210,12.4,0,,mudia-reuben-1
662,De'Zhaun Stribling*,Oklahoma State,Big 12,4,14,198,14.1,1,49.5,0,0,,0,0.0,14,198,14.1,1,,dezhaun-stribling-1
663,Kairee Robinson*,San Jose State,MWC,12,17,198,11.6,2,16.5,170,1194,7.0,18,99.5,187,1392,7.4,20,,kairee-robinson-1
664,Brett Norfleet*,Missouri,SEC,12,18,197,10.9,3,16.4,0,0,,0,0.0,18,197,10.9,3,,brett-norfleet-1
665,Daijun Edwards*,Georgia,SEC,12,20,197,9.9,0,16.4,164,881,5.4,13,73.4,184,1078,5.9,13,,daijun-edwards-1
666,Davis Patterson*,Northern Illinois,MAC,11,16,197,12.3,0,17.9,0,0,,0,0.0,16,197,12.3,0,,davis-patterson-2
667,Major Everhart,TCU,Big 12,12,20,197,9.9,0,16.4,7,26,3.7,0,2.2,27,223,8.3,0,,major-everhart-1
668,Tyler Morris*,Michigan,Big Ten,15,13,197,15.2,1,13.1,0,0,,0,0.0,13,197,15.2,1,,tyler-morris-2
669,Austin Stogner*,Oklahoma,Big 12,13,17,196,11.5,1,15.1,0,0,,0,0.0,17,196,11.5,1,,austin-stogner-1
670,Max Klare,Purdue,Big Ten,5,22,196,8.9,0,39.2,0,0,,0,0.0,22,196,8.9,0,,max-klare-1
671,Michael Pettway*,Jacksonville State,CUSA,13,17,196,11.5,1,15.1,0,0,,0,0.0,17,196,11.5,1,,michael-pettway-1
672,Patrick Herbert*,Oregon,Pac-12,14,15,196,13.1,3,14.0,0,0,,0,0.0,15,196,13.1,3,,patrick-herbert-1
673,Adam Jones*,Arkansas State,Sun Belt,11,11,195,17.7,1,17.7,0,0,,0,0.0,11,195,17.7,1,,adam-jones-2
674,Nyck Harbor,South Carolina,SEC,12,12,195,16.3,1,16.3,2,10,5.0,0,0.8,14,205,14.6,1,,nyck-harbor-1
675,Terrell Timmons*,North Carolina State,ACC,12,11,195,17.7,0,16.3,0,0,,0,0.0,11,195,17.7,0,,terrell-timmons-1
676,Trevor Wilson*,Kansas,Big 12,12,11,195,17.7,2,16.3,0,0,,0,0.0,11,195,17.7,2,,trevor-wilson-1
677,Tyrell Henry,Michigan State,Big Ten,12,24,195,8.1,3,16.3,0,0,,0,0.0,24,195,8.1,3,,tyrell-henry-1
678,Chas Nimrod*,Tennessee,SEC,13,19,194,10.2,1,14.9,0,0,,0,0.0,19,194,10.2,1,,chas-nimrod-1
679,Deuce Jones,New Mexico,MWC,8,8,194,24.3,1,24.3,0,0,,0,0.0,8,194,24.3,1,,deuce-jones-1
680,Jonah Panoke,Hawaii,MWC,8,20,194,9.7,1,24.3,0,0,,0,0.0,20,194,9.7,1,,jonah-panoke-1
681,Josh Williams*,LSU,SEC,13,14,194,13.9,1,14.9,55,284,5.2,5,21.8,69,478,6.9,6,,josh-williams-10
682,K.D. Hutchinson*,Western Kentucky,CUSA,13,20,194,9.7,2,14.9,3,22,7.3,1,1.7,23,216,9.4,3,,kd-hutchinson-1
