Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,Awards,-9999
363,Britain Covey,26,PHI,WR,16,0,6,4,42,2,16,4.0,26,6.5,8.7,1,4.0,0,0.0,0,86.8,,CoveBr00
364,Devin Duvernay,26,BAL,WR,13,1,9,4,18,0,1,0.3,17,4.3,9.0,0,,1,11.1,0,51.6,,DuveDe00
365,Marquise Goodwin,33,CLE,WR,12,0,13,4,67,1,46,11.5,21,5.3,30.1,0,,2,15.4,2,9.6,,GoodMa00
366,Peyton Hendershot,24,DAL,TE,8,1,7,4,38,1,10,2.5,28,7.0,3.9,0,,2,28.6,0,72.3,,HendPe01
367,Keaontay Ingram,24,ARI,RB,8,1,4,4,26,1,-5,-1.3,31,7.8,-1.3,0,,0,0.0,0,93.7,,IngrKe01
368,Rakim Jarrett,22,TAM,WR,10,0,9,4,60,1,33,8.3,27,6.8,15.8,0,,0,0.0,0,66.9,,JarrRa00
369,Velus Jones Jr.,26,CHI,WR,14,0,7,4,20,1,5,1.3,15,3.8,12.4,0,,1,14.3,0,62.2,,JoneVe00
370,Marcedes Lewis,39,CHI,TE,17,4,5,4,29,2,0,0.0,29,7.3,1.8,0,,0,0.0,0,130.4,,LewiMa00
371,Zach Pascal,29,ARI,WR,14,1,15,4,19,1,7,1.8,12,3.0,10.7,1,4.0,1,6.7,2,0.0,,PascZa00
372,Boston Scott,28,PHI,RB,15,0,6,4,52,2,9,2.3,43,10.8,5.2,0,,1,16.7,0,93.7,,ScotBo02
373,Ben Sims,23,GNB,TE,17,1,6,4,21,3,3,0.8,18,4.5,5.0,0,,0,0.0,0,111.8,,SimsBe00
374,Austin Trammell,25,LAR,WR,16,0,7,4,29,2,-6,-1.5,35,8.8,3.6,0,,0,0.0,1,27.4,,TramAu00
375,Emanuel Wilson,24,GNB,RB,7,0,5,4,23,1,-7,-1.8,30,7.5,-0.8,0,,0,0.0,0,85.8,,WilsEm00
376,Alex Armah,29,WAS,RB,8,0,3,3,13,1,-14,-4.7,27,9.0,-4.7,0,,0,0.0,0,84.7,,ArmaAl00
377,Nick Bawden,27,NYJ,FB,16,2,3,3,21,1,-1,-0.3,22,7.3,-0.3,0,,0,0.0,0,95.8,,BawdNi00
378,Khari Blasingame,27,CHI,FB,16,2,6,3,2,0,-3,-1.0,5,1.7,1.8,0,,1,16.7,0,56.2,,BlasKh00
379,Miles Boykin,27,PIT,WR,17,0,4,3,17,0,15,5.0,2,0.7,4.8,0,,1,25.0,0,82.3,,BoykMi00
380,Michael Burton,31,DEN,FB,17,3,3,3,8,2,2,0.7,6,2.0,0.7,0,,0,0.0,0,79.2,,BurtMi00
381,Chris Conley,31,SFO,WR,8,0,6,3,69,2,41,13.7,28,9.3,12.3,0,,0,0.0,0,91.7,,ConlCh00
382,Elijah Cooks,25,JAX,WR,9,0,4,3,38,2,30,10.0,8,2.7,8.3,0,,1,25.0,0,104.2,,CookEl00
383,Jashaun Corbin,23,NYG,RB,6,0,3,3,12,1,-1,-0.3,13,4.3,-0.3,1,3.0,0,0.0,0,83.3,,CorbJa01
384,Greg Dulcich,23,DEN,TE,2,1,4,3,25,2,20,6.7,5,1.7,5.8,0,,0,0.0,1,51.0,,DulcGr00
385,Melvin Gordon,30,BAL,RB,4,0,3,3,46,3,18,6.0,28,9.3,6.0,0,,0,0.0,0,118.7,,GordMe00
386,Kevin Harris,23,NWE,RB,4,0,3,3,58,2,-1,-0.3,59,19.7,-0.3,0,,0,0.0,0,118.7,,HarrKe01
387,Hunter Luepke,23,DAL,RB,17,0,4,3,18,1,2,0.7,16,5.3,-0.5,0,,0,0.0,0,83.3,,LuepHu00
388,Jordan Mason,24,SFO,RB,17,0,4,3,31,1,8,2.7,23,7.7,3.0,1,3.0,0,0.0,0,96.9,,MasoJo00
389,D.J. Montgomery,27,IND,WR,7,0,8,3,56,3,28,9.3,28,9.3,12.1,0,,1,12.5,0,102.1,,MontDJ01
390,Jalen Nailor,24,MIN,WR,6,1,6,3,29,1,8,2.7,21,7.0,9.0,0,,1,16.7,0,63.9,,NailJa00
391,La'Mical Perine,25,KAN,RB,3,1,5,3,33,1,1,0.3,32,10.7,0.4,0,,1,20.0,0,79.6,,PeriLa00
392,Eric Saubert,29,HOU,TE,9,1,3,3,12,1,6,2.0,6,2.0,2.0,0,,0,0.0,0,83.3,,SaubEr00
393,Trey Sermon,24,IND,RB,14,0,6,3,13,0,7,2.3,6,2.0,1.8,0,,3,50.0,0,56.2,,SermTr00
394,Steven Sims,26,HOU,WR,3,0,3,3,25,1,-2,-0.7,27,9.0,-0.7,0,,0,0.0,0,101.4,,SimsSt00
395,Keith Smith,31,ATL,FB,13,6,3,3,33,1,18,6.0,15,5.0,6.0,0,,0,0.0,0,112.5,,SmitKe03
396,Charlie Woerner,26,SFO,TE,17,2,3,3,32,1,12,4.0,20,6.7,4.0,0,,0,0.0,0,111.1,,WoerCh00
397,Kayshon Boutte,21,NWE,WR,5,0,7,2,19,1,9,4.5,10,5.0,17.9,0,,2,28.6,0,39.6,,BoutKa00
398,J.K. Dobbins,25,BAL,RB,1,1,3,2,15,0,0,0.0,15,7.5,1.0,1,2.0,0,0.0,0,78.5,,DobbJK00
399,Elijah Dotson,24,LAC,RB,4,0,2,2,13,0,-1,-0.5,14,7.0,-0.5,0,,0,0.0,0,93.7,,DotsEl00
400,Kenyan Drake,29,BAL,RB,2,0,3,2,31,0,-5,-2.5,36,18.0,-1.3,1,2.0,0,0.0,0,100.7,,DrakKe00
401,Damien Harris,26,BUF,RB,6,0,2,2,16,0,0,0.0,16,8.0,0.0,0,,0,0.0,0,100.0,,HarrDa06
402,Trishton Jackson,25,MIN,WR,7,0,4,2,9,0,2,1.0,7,3.5,4.0,0,,1,25.0,0,56.2,,JackTr02
403,Tyler Johnson,25,LAR,WR,1,0,3,2,8,1,7,3.5,1,0.5,5.3,0,,0,0.0,0,109.7,,JohnTy00
404,Chris Manhertz,31,DEN,TE,16,4,4,2,16,1,6,3.0,10,5.0,3.0,0,,0,0.0,0,60.4,,ManhCh00
405,Anthony McFarland Jr.,25,PIT,RB,3,0,2,2,11,1,4,2.0,7,3.5,2.0,0,,0,0.0,0,89.6,,McFaAn00
406,James Mitchell,24,DET,TE,15,1,2,2,28,1,16,8.0,12,6.0,8.0,0,,0,0.0,0,118.7,,MitcJa00
407,Quintin Morris,24,BUF,TE,15,0,3,2,26,1,21,10.5,5,2.5,11.0,0,,1,33.3,0,133.3,,MorrQu00
408,Dare Ogunbowale,29,HOU,RB,12,0,7,2,18,0,13,6.5,5,2.5,4.4,0,,0,0.0,1,0.0,,OgunDa00
409,Adam Prentice,26,NOR,FB,13,1,3,2,12,0,4,2.0,8,4.0,3.7,0,,0,0.0,0,74.3,,PrenAd00
410,Teagan Quitoriano,23,HOU,TE,7,5,3,2,33,2,15,7.5,18,9.0,5.0,1,2.0,0,0.0,0,103.5,,QuitTe00
411,Chris Rodriguez,23,WAS,RB,13,0,2,2,12,1,-7,-3.5,19,9.5,-3.5,0,,0,0.0,0,91.7,,RodrCh00
412,Willie Snead,31,SFO,WR,4,0,3,2,14,0,11,5.5,3,1.5,6.0,0,,0,0.0,0,77.1,,SneaWi00
413,Malik Taylor,28,NYJ,WR,3,0,4,2,13,0,6,3.0,7,3.5,22.3,0,,0,0.0,0,57.3,,TaylMa01
414,Sean Tucker,22,TAM,RB,11,0,2,2,9,0,-3,-1.5,12,6.0,-1.5,0,,0,0.0,0,85.4,,TuckSe00
415,Ke'Shawn Vaughn,26,TAM,RB,6,0,5,2,2,0,1,0.5,1,0.5,-0.4,0,,1,20.0,0,47.9,,VaugKe00
416,David Wells,28,TAM,TE,5,0,2,2,-10,1,1,0.5,-11,-5.5,0.5,1,2.0,0,0.0,0,79.2,,WellDa00
417,Damien Williams,31,ARI,RB,3,0,2,2,12,0,1,0.5,11,5.5,0.5,0,,0,0.0,0,91.7,,WillDa05
418,Kenny Yeboah,25,NYJ,TE,5,1,4,2,28,1,8,4.0,20,10.0,4.8,1,2.0,0,0.0,0,72.9,,YeboKe00
419,Tank Bigsby,22,JAX,RB,17,0,4,1,6,0,1,1.0,5,5.0,1.5,0,,2,50.0,2,0.0,,BigsTa00
420,Ben Bredeson,25,NYG,G,16,16,1,1,0,0,-2,-2.0,2,2.0,-2.0,0,,0,0.0,0,79.2,,BredBe00
421,Jake Browning,27,CIN,QB,9,7,1,1,-7,0,-7,-7.0,0,0.0,-7.0,0,,0,0.0,0,79.2,,BrowJa08
422,Khalil Dorsey,25,DET,CB,13,2,1,1,31,1,22,22.0,9,9.0,22.0,0,,0,0.0,0,118.7,,DorsKh00
423,Colton Dowell,24,TEN,WR,10,1,2,1,3,0,3,3.0,0,0.0,20.0,0,,0,0.0,1,16.7,,DoweCo00
424,Ross Dwelley,28,SFO,TE,12,0,2,1,12,1,0,0.0,12,12.0,8.5,0,,0,0.0,0,68.7,,DwelRo00
425,Brandin Echols,26,NYJ,CB,14,1,1,1,18,1,10,10.0,8,8.0,10.0,0,,0,0.0,0,118.7,,EchoBr00
426,Chris Evans,26,CIN,RB,8,0,1,1,-1,0,-1,-1.0,0,0.0,-1.0,0,,0,0.0,0,79.2,,EvanCh02
427,Simi Fehoko,26,LAC,WR,6,0,2,1,9,1,2,2.0,7,7.0,9.0,0,,1,50.0,0,102.1,,FehoSi00
428,Tucker Fisk,24,ATL,TE,6,2,1,1,9,1,3,3.0,6,6.0,3.0,0,,0,0.0,0,104.2,,FiskTu00
429,John FitzPatrick,23,ATL,TE,9,0,1,1,12,1,2,2.0,10,10.0,2.0,0,,0,0.0,0,116.7,,FitzJo00
430,Cole Fotheringham,26,LVR,TE,2,0,1,1,6,0,1,1.0,5,5.0,1.0,0,,0,0.0,0,91.7,,FothCo00
431,Royce Freeman,27,LAR,RB,14,0,2,1,13,1,-1,-1.0,14,14.0,0.0,0,,0,0.0,0,70.8,,FreeRo00
432,Jake Funk,25,IND,RB,4,0,1,1,12,1,0,0.0,12,12.0,0.0,0,,0,0.0,0,116.7,,FunkJa00
433,Reggie Gilliam,26,BUF,FB,17,0,1,1,3,0,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2,,GillRe00
434,Antoine Green,24,DET,WR,9,0,2,1,2,0,1,1.0,1,1.0,5.5,0,,0,0.0,0,56.2,,GreeAn00
435,Justin Herbert,25,LAC,QB,13,13,1,1,10,1,-7,-7.0,17,17.0,-7.0,0,,0,0.0,0,108.3,,HerbJu00
436,Jesper Horsted,26,LVR,TE,13,0,1,1,4,0,2,2.0,2,2.0,2.0,0,,0,0.0,0,83.3,,HorsJe00
437,Sam Howell,23,WAS,QB,17,17,1,1,4,0,1,1.0,3,3.0,1.0,0,,0,0.0,0,83.3,,HoweSa00
438,Evan Hull,23,IND,RB,1,0,1,1,6,0,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7,,HullEv00
439,Collin Johnson,26,CHI,WR,3,0,1,1,11,1,7,7.0,4,4.0,7.0,0,,0,0.0,0,112.5,,JohnCo01
440,Jakob Johnson,29,LVR,FB,13,5,2,1,12,0,2,2.0,10,10.0,3.0,0,,1,50.0,0,68.7,,JohnJa12
441,Ko Kieft,25,TAM,TE,16,6,5,1,2,1,0,0.0,2,2.0,12.2,0,,0,0.0,0,79.2,,KiefKo00
442,Mason Kinsey,25,TEN,WR,6,0,1,1,6,0,-2,-2.0,8,8.0,-2.0,0,,0,0.0,0,91.7,,KinsMa00
443,Zonovan Knight,22,DET,RB,2,0,1,1,8,0,-5,-5.0,13,13.0,-5.0,0,,0,0.0,0,100.0,,KnigZo00
444,Kwamie Lassiter II,25,CIN,WR,1,0,1,1,2,0,-1,-1.0,3,3.0,-1.0,0,,0,0.0,0,79.2,,LassKw00
445,Nick Muse,25,MIN,TE,2,0,1,1,22,1,12,12.0,10,10.0,12.0,0,,0,0.0,0,118.7,,MuseNi00
446,Gunner Olszewski,27,PIT,WR,2,0,1,1,0,0,-1,-1.0,1,1.0,-1.0,0,,0,0.0,0,79.2,,OlszGu00
447,Devine Ozigbo,27,DET,RB,3,0,1,1,8,0,3,3.0,5,5.0,3.0,0,,0,0.0,0,100.0,,OzigDe01
448,Rashaad Penny,27,PHI,RB,3,0,1,1,5,0,-1,-1.0,6,6.0,-1.0,0,,0,0.0,0,87.5,,PennRa00
449,Kevin Rader,28,TEN,TE,14,0,3,1,6,0,2,2.0,4,4.0,10.7,0,,0,0.0,0,42.4,,RadeKe00
450,Giovanni Ricci,27,CAR,TE,5,0,1,1,2,0,-1,-1.0,3,3.0,-1.0,0,,0,0.0,0,79.2,,RiccGi00
451,Desmond Ridder,24,ATL,QB,15,13,1,1,-6,0,-6,-6.0,0,0.0,-6.0,0,,0,0.0,0,79.2,,RiddDe00
452,James Robinson,25,GNB,RB,1,0,1,1,-2,0,-3,-3.0,1,1.0,-3.0,0,,0,0.0,0,79.2,,RobiJa00
453,Malcolm Rodriguez,24,DET,LB,17,3,1,1,6,1,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7,,RodrMa00
454,Jeffery Simmons,26,TEN,DT,12,12,1,1,2,1,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7,,SimmJe01
455,Dan Skipper,29,DET,T,11,1,1,1,4,0,-1,-1.0,5,5.0,-1.0,0,,0,0.0,0,83.3,,SkipDa00
456,Donovan Smith,30,KAN,T,12,12,1,1,0,0,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2,,SmitDo02
457,Geno Smith,33,SEA,QB,15,15,1,1,-2,0,-8,-8.0,6,6.0,-8.0,0,,0,0.0,0,79.2,PB,SmitGe00
458,Mike Strachan,26,CAR,WR,4,1,3,1,45,1,37,37.0,8,8.0,24.3,0,,0,0.0,0,81.9,,StraMi03
459,C.J. Stroud,22,HOU,QB,15,15,1,1,0,0,-1,-1.0,1,1.0,-1.0,0,,0,0.0,0,79.2,PBAP MVP-8AP ORoY-1,StroCJ00
460,Cody Thompson,27,SEA,WR,7,0,1,1,10,0,6,6.0,4,4.0,6.0,0,,0,0.0,0,108.3,,ThomCo04
461,Laquon Treadwell,28,BAL,WR,5,1,3,1,16,1,16,16.0,0,0.0,12.0,0,,1,33.3,0,52.1,,TreaLa00
462,Nick Vannett,30,LAC,TE,8,5,1,1,3,1,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2,,VannNi00
463,Tylan Wallace,24,BAL,WR,11,0,2,1,11,1,11,11.0,0,0.0,11.5,0,,0,0.0,0,66.7,,WallTy00
464,Trevon Wesco,28,TEN,TE,15,10,3,1,21,1,9,9.0,12,12.0,4.3,0,,1,33.3,0,59.0,,WescTr00
465,Damiere Byrd,30,ATL,WR,1,0,2,0,0,0,0,,0,,22.5,0,,0,0.0,1,0.0,,ByrdDa00
466,Irvin Charles,26,NYJ,WR,12,0,1,0,0,0,0,,0,,9.0,0,,0,0.0,0,39.6,,CharIr00
467,Phillip Dorsett,30,DEN,WR,2,1,3,0,0,0,0,,0,,26.0,0,,0,0.0,0,39.6,,DorsPh00
468,D'Wayne Eskridge,26,SEA,WR,4,0,1,0,0,0,0,,0,,17.0,0,,0,0.0,0,39.6,,EskrDW00
469,Erik Ezukanma,23,MIA,WR,2,0,1,0,0,0,0,,0,,8.0,0,,0,0.0,0,39.6,,EzukEr00
470,Robert Hainsey,25,TAM,C,17,17,0,0,-3,0,-3,,0,,,0,,0,,0,,,HainRo00
471,Jamycal Hasty,27,JAX,RB,3,0,2,0,0,0,0,,0,,12.0,0,,0,0.0,0,39.6,,HastJa02
472,Travis Homer,25,CHI,RB,16,0,1,0,0,0,0,,0,,-5.0,0,,1,100.0,0,39.6,,HomeTr00
473,Shedrick Jackson,24,CIN,WR,5,0,1,0,0,0,0,,0,,30.0,0,,0,0.0,0,39.6,,JackSh01
474,Sean McKeon,26,DAL,TE,9,0,2,0,0,0,0,,0,,6.5,0,,1,50.0,1,0.0,,McKeSe01
475,Jordan Mims,24,NOR,RB,2,0,2,0,0,0,0,,0,,5.0,0,,0,0.0,0,39.6,,MimsJo00
476,Albert Okwuegbunam,25,PHI,TE,4,0,1,0,0,0,0,,0,,10.0,0,,0,0.0,0,39.6,,OkwuAl00
477,James Proche,27,CLE,WR,10,1,5,0,0,0,0,,0,,17.2,0,,0,0.0,1,0.0,,ProcJa00
478,Amari Rodgers,24,IND,WR,3,0,2,0,0,0,0,,0,,15.0,0,,1,50.0,0,39.6,,RodgAm00
479,Cole Strange,25,NWE,OL,10,10,0,0,3,0,3,,0,,,0,,0,,0,,,StraCo01
480,Ryan Tannehill,35,TEN,QB,10,8,1,0,0,0,0,,0,,-1.0,0,,0,0.0,0,39.6,,TannRy00
481,Trent Taylor,29,CHI,WR,17,0,2,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6,,TaylTr02
482,Greg Van Roten,33,LVR,G,17,17,0,0,5,0,0,,5,,,0,,0,,0,,,VanRGr00
483,Jonathan Williams,29,WAS,RB,1,0,1,0,0,0,0,,0,,-1.0,0,,0,0.0,0,39.6,,WillJo07
484,Rodney Williams,25,PIT,TE,13,0,2,0,0,0,0,,0,,4.0,0,,1,50.0,0,39.6,,WillRo08
485,Juwann Winfree,27,IND,WR,8,1,1,0,0,0,0,,0,,26.0,0,,0,0.0,0,39.6,,WinfJu00
