Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
406,Jake Rizzo*,Florida State,ACC,1,1,2,50.0,6,0,0.0,0,0.0,3.0,3.00,6.0,6.0,75.2,,jake-rizzo-1
407,Parker Boehme*,Duke,ACC,13,1,2,50.0,6,0,0.0,0,0.0,3.0,3.00,6.0,0.5,75.2,,parker-boehme-1
408,Quayvon Skanes,Connecticut,American,12,1,2,50.0,6,0,0.0,0,0.0,3.0,3.00,6.0,0.5,75.2,,quayvon-skanes-1
409,Shawn Stankavage,Vanderbilt,SEC,1,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,6.0,150.4,,shawn-stankavage-1
410,Alex Mussat,Western Michigan,MAC,3,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,1.7,142.0,,alex-mussat-1
411,Deandre Johnson*,Florida Atlantic,CUSA,4,2,3,66.7,5,0,0.0,1,33.3,1.7,-13.33,2.5,1.3,14.0,,deandre-johnson-4
412,Malcolm Perry*,Navy,American,12,1,2,50.0,5,1,50.0,1,50.0,2.5,-10.00,5.0,0.4,136.0,,malcolm-perry-1
413,Manny Miles,North Carolina,ACC,11,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,0.5,142.0,,manny-miles-1
414,TJ Green*,Northwestern,Big Ten,2,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,2.5,142.0,,tj-green-2
415,Trishton Jackson*,Michigan State,Big Ten,12,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,0.4,142.0,,trishton-jackson-1
416,Will Spiers*,Clemson,ACC,14,1,2,50.0,5,0,0.0,0,0.0,2.5,2.50,5.0,0.4,71.0,,will-spiers-1
417,Mike Boone,Cincinnati,American,10,1,1,100.0,4,0,0.0,0,0.0,4.0,4.00,4.0,0.4,133.6,,mike-boone-2
418,Nick Johns*,Akron,MAC,8,1,2,50.0,4,0,0.0,0,0.0,2.0,2.00,4.0,0.5,66.8,,nick-johns-1
419,Shaun Wilson*,Duke,ACC,13,1,2,50.0,4,1,50.0,1,50.0,2.0,-10.50,4.0,0.3,131.8,,shaun-wilson-1
420,Alex Barnes*,Kansas State,Big 12,13,1,1,100.0,3,1,100.0,0,0.0,3.0,23.00,3.0,0.2,455.2,,alex-barnes-1
421,Brendan Cope*,Ohio,MAC,10,1,1,100.0,3,1,100.0,0,0.0,3.0,23.00,3.0,0.3,455.2,,brendan-cope-1
422,Collin Lisa*,UAB,CUSA,13,1,1,100.0,3,0,0.0,0,0.0,3.0,3.00,3.0,0.2,125.2,,collin-lisa-1
423,Jake Funk,Maryland,Big Ten,12,1,1,100.0,3,0,0.0,0,0.0,3.0,3.00,3.0,0.3,125.2,,jake-funk-1
424,Kerryon Johnson*,Auburn,SEC,12,1,1,100.0,3,1,100.0,0,0.0,3.0,23.00,3.0,0.3,455.2,H-9,kerryon-johnson-1
425,Tyler Wiegers*,Iowa,Big Ten,5,1,2,50.0,3,1,50.0,0,0.0,1.5,11.50,3.0,0.6,227.6,,tyler-wiegers-1
426,Yannis Routsas,UTSA,CUSA,11,1,2,50.0,3,0,0.0,0,0.0,1.5,1.50,3.0,0.3,62.6,,yannis-routsas-1
427,CeeDee Lamb*,Oklahoma,Big 12,14,1,1,100.0,2,1,100.0,0,0.0,2.0,22.00,2.0,0.1,446.8,,ceedee-lamb-1
428,Steven Duncan*,Western Kentucky,CUSA,1,2,2,100.0,2,0,0.0,0,0.0,1.0,1.00,1.0,2.0,108.4,,steven-duncan-1
429,Dymond Lee*,UCLA,Pac-12,2,1,1,100.0,1,0,0.0,0,0.0,1.0,1.00,1.0,0.5,108.4,,dymond-lee-1
430,Justin Rankin,Kent State,MAC,12,1,1,100.0,1,1,100.0,0,0.0,1.0,21.00,1.0,0.1,438.4,,justin-rankin-1
431,Nick Porebski,Oregon State,Pac-12,12,1,1,100.0,1,0,0.0,0,0.0,1.0,1.00,1.0,0.1,108.4,,nick-porebski-1
432,Oscar Bradburn*,Virginia Tech,ACC,13,1,1,100.0,1,0,0.0,0,0.0,1.0,1.00,1.0,0.1,108.4,,oscar-bradburn-1
433,Andrew Smith,Air Force,MWC,3,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,andrew-smith-6
434,Arthur Hart,Charlotte,CUSA,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,arthur-hart-1
435,Austin Kafentzis,BYU,Ind,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,austin-kafentzis-1
436,Austin Proehl,North Carolina,ACC,6,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,austin-proehl-1
437,Benjamin Snell Jr.*,Kentucky,SEC,13,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,benjamin-snell-jr-1
438,Blake Johnson,Arkansas,SEC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,blake-johnson-1
439,Brandon Presley,Nevada-Las Vegas,MWC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,brandon-presley-1
440,Byron Pringle*,Kansas State,Big 12,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,byron-pringle-1
441,Caleb Henderson,Maryland,Big Ten,2,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,caleb-henderson-1
442,Cam Phillips*,Virginia Tech,ACC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,cam-phillips-1
443,Chris Montgomery,Charlotte,CUSA,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,chris-montgomery-3
444,Chris Warren III*,Texas,Big 12,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,chris-warren-iii-1
445,Cole Kmet*,Notre Dame,Ind,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,cole-kmet-1
446,Connor Heyward*,Michigan State,Big Ten,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,connor-heyward-1
447,Craig Scott*,Navy,American,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,craig-scott-1
448,Daiyan Henley,Nevada,MWC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,daiyan-henley-1
449,Damion Terry*,Michigan State,Big Ten,3,0,4,0.0,0,0,0.0,1,25.0,0.0,-11.25,,0.0,-50.0,,damion-terry-1
450,D'Andre Swift*,Georgia,SEC,15,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dandre-swift-1
451,Darren Carrington*,Utah,Pac-12,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,darren-carrington-1
452,Darryl Bonner*,Navy,American,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,darryl-bonner-1
453,David Montgomery*,Iowa State,Big 12,13,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,david-montgomery-1
454,Deejay Dallas*,Miami (FL),ACC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,deejay-dallas-1
455,Dion Ray,Louisiana,Sun Belt,9,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dion-ray-1
456,Dontrell Hilliard,Tulane,American,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dontrell-hilliard-1
457,Eltoro Allen*,Utah State,MWC,9,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,eltoro-allen-1
458,Evan Orth,South Alabama,Sun Belt,2,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,evan-orth-1
459,Gary Jennings*,West Virginia,Big 12,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,gary-jennings-1
460,Glenn Smith*,Georgia State,Sun Belt,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,glenn-smith-2
461,Greg Dortch*,Wake Forest,ACC,8,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,greg-dortch-1
462,Hayden Hurst*,South Carolina,SEC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,hayden-hurst-1
463,Ivan Oraha,Eastern Michigan,MAC,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,ivan-oraha-1
464,Jalen McCleskey*,Oklahoma State,Big 12,13,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,jalen-mccleskey-1
465,Ja'Marcus Bradley,Louisiana,Sun Belt,12,0,3,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,jamarcus-bradley-1
466,Jamauri Bogan,Western Michigan,MAC,9,1,1,100.0,0,0,0.0,0,0.0,0.0,0.00,0.0,0.0,100.0,,jamauri-bogan-1
467,James Sherman,Texas State,Sun Belt,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,james-sherman-1
468,JaQuan Blackwell,San Jose State,MWC,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,jaquan-blackwell-1
469,Jarvion Franklin,Western Michigan,MAC,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,jarvion-franklin-1
470,Joe Thompson,Charlotte,CUSA,1,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,joe-thompson-4
471,John Burt*,Texas,Big 12,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,john-burt-1
472,Jon Hilliman*,Boston College,ACC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,jon-hilliman-1
473,Jordan Jones,Arkansas,SEC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,jordan-jones-1
474,Josh Smith,Tennessee,SEC,6,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,josh-smith-10
475,J'Yvon Brown,Massachusetts,Ind,5,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,jyvon-brown-1
476,Kavious Price,Kent State,MAC,10,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,kavious-price-1
477,Keelan Ewaliko,Hawaii,MWC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,keelan-ewaliko-1
478,Keenen Johnson,Tulsa,American,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,keenen-johnson-1
479,Kjetil Cline*,Army,Ind,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,kjetil-cline-1
480,Kylen Binn*,UAB,CUSA,13,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,kylen-binn-1
481,Lorenzo Harrison,Maryland,Big Ten,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,lorenzo-harrison-1
482,Luke Langdon*,Army,Ind,6,0,2,0.0,0,0,0.0,2,100.0,0.0,-45.00,,0.0,-200.0,,luke-langdon-1
483,Malik Roberson,San Jose State,MWC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,malik-roberson-1
484,Mason Moran,Oregon State,Pac-12,1,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,mason-moran-1
485,Matt Ference*,Northern Illinois,MAC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,matt-ference-1
486,Matthew Jordan,Georgia Tech,ACC,5,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,matthew-jordan-1
487,Michael Jacquet,Louisiana,Sun Belt,11,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,michael-jacquet-1
488,Mike Fiacable,Indiana,Big Ten,3,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,mike-fiacable-1
489,Mike Majette,Indiana,Big Ten,5,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,mike-majette-1
490,Pressley Harvin III,Georgia Tech,ACC,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,pressley-harvin-iii-1
491,Quinton Conaway,Nevada,MWC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,quinton-conaway-1
492,Randall West,Massachusetts,Ind,2,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,randall-west-1
493,Reggie Bonnafon*,Louisville,ACC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,reggie-bonnafon-1
494,Reginald Todd*,Mississippi State,SEC,13,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,reginald-todd-1
495,Richard McQuarley,New Mexico,MWC,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,richard-mcquarley-1
496,Richie James*,Middle Tennessee State,CUSA,5,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,richie-james-1
497,Riley Lees*,Northwestern,Big Ten,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,riley-lees-1
498,Riley Patterson*,Memphis,American,13,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,riley-patterson-1
499,Russell Gage*,LSU,SEC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,russell-gage-1
500,Sean Modster*,Boise State,MWC,14,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,sean-modster-1
501,Steven Sims Jr.,Kansas,Big 12,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,steven-sims-jr-1
502,Sy Slater*,New Mexico State,Sun Belt,4,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,sy-slater-1
503,Tavien Feaster*,Clemson,ACC,14,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tavien-feaster-1
504,Teddy Veal*,Louisiana Tech,CUSA,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,teddy-veal-1
505,Tez Parks*,Southern Mississippi,CUSA,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tez-parks-1
506,T.J. Patterson,Colorado,Pac-12,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tj-patterson-3
507,T.J. Rahming*,Duke,ACC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tj-rahming-1
508,Tony Nicholson,Baylor,Big 12,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tony-nicholson-1
509,Travis Levy*,Boston College,ACC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,travis-levy-1
510,Tra'Von Chapman*,Akron,MAC,14,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,travon-chapman-1
511,Tyler Byrd,Tennessee,SEC,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tyler-byrd-1
512,Wesley Kennedy III,Georgia Southern,Sun Belt,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,wesley-kennedy-iii-1
513,Zach Potter*,Army,Ind,4,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,zach-potter-2
514,Austin Fort*,Wyoming,MWC,8,1,1,100.0,-1,0,0.0,0,0.0,-1.0,-1.00,-1.0,-0.1,91.6,,austin-fort-1
515,Devin Adams*,Auburn,SEC,1,1,2,50.0,-1,0,0.0,0,0.0,-0.5,-0.50,-1.0,-1.0,45.8,,devin-adams-1
516,Isaiah Wright*,Temple,American,13,2,4,50.0,-5,0,0.0,0,0.0,-1.3,-1.25,-2.5,-0.4,39.5,,isaiah-wright-1
517,Kennedy McKoy*,West Virginia,Big 12,12,1,1,100.0,-5,0,0.0,0,0.0,-5.0,-5.00,-5.0,-0.4,58.0,,kennedy-mckoy-1
518,Tavares Thomas*,Middle Tennessee State,CUSA,12,1,1,100.0,-5,0,0.0,0,0.0,-5.0,-5.00,-5.0,-0.4,58.0,,tavares-thomas-1
519,Zack Darlington,Nebraska,Big Ten,9,1,1,100.0,-5,0,0.0,0,0.0,-5.0,-5.00,-5.0,-0.6,58.0,,zack-darlington-1
520,Hunter Hayek,Rutgers,Big Ten,12,1,1,100.0,-8,0,0.0,0,0.0,-8.0,-8.00,-8.0,-0.7,32.8,,hunter-hayek-1
521,JK Scott*,Alabama,SEC,14,1,1,100.0,-9,0,0.0,0,0.0,-9.0,-9.00,-9.0,-0.6,24.4,,jk-scott-3
