,name,prediction 2024
0,Jonathon Brooks,7.384833333333333
1,Trey Benson,4.3535
2,Rasheen Ali,1.3293333333333333
3,Audric Estime,3.090333333333335
4,Keilan Robinson,1.0353333333333334
5,Jaylen Wright,2.5023333333333335
6,Kimani Vidal,2.3054999999999986
7,Will Shipley,2.261333333333333
8,Isaac Guerendo,1.9028333333333325
9,Jase McClellan,1.9906666666666664
10,Jawhar Jordan,1.8531666666666657
11,Blake Corum,8.753833333333338
12,Braelon Allen,2.366
