Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
18,Justice Hansen*,Arkansas State,Sun Belt,13,286,434,65.9,3447,27,6.2,9,2.1,7.9,8.25,12.1,265.2,149.0,,justice-hansen-1
19,Ty Gangi*,Nevada,MWC,12,268,443,60.5,3331,24,5.4,13,2.9,7.5,7.28,12.4,277.6,135.7,,ty-gangi-1
20,Brady White*,Memphis,American,14,246,392,62.8,3296,26,6.6,9,2.3,8.4,8.70,13.4,235.4,150.7,,brady-white-1
21,Sam Ehlinger*,Texas,Big 12,14,275,425,64.7,3292,25,5.9,5,1.2,7.7,8.39,12.0,235.1,146.8,,sam-ehlinger-1
22,Trevor Lawrence*,Clemson,ACC,15,259,397,65.2,3280,30,7.6,4,1.0,8.3,9.32,12.7,218.7,157.6,,trevor-lawrence-1
23,Jake Browning*,Washington,Pac-12,14,252,388,64.9,3192,16,4.1,10,2.6,8.2,7.89,12.7,228.0,142.5,,jake-browning-1
24,Clayton Thorson*,Northwestern,Big Ten,14,299,489,61.1,3183,17,3.5,15,3.1,6.5,5.82,10.6,227.4,121.2,,clayton-thorson-1
25,Jake Bentley*,South Carolina,SEC,13,240,388,61.9,3171,27,7.0,14,3.6,8.2,7.94,13.2,243.9,146.3,,jake-bentley-2
26,J'mar Smith*,Louisiana Tech,CUSA,13,264,461,57.3,3160,15,3.3,10,2.2,6.9,6.53,12.0,243.1,121.2,,jmar-smith-1
27,Justin Herbert*,Oregon,Pac-12,13,240,404,59.4,3151,29,7.2,8,2.0,7.8,8.34,13.1,242.4,144.6,,justin-herbert-1
28,Tyree Jackson*,Buffalo,MAC,14,225,407,55.3,3131,28,6.9,12,2.9,7.7,7.74,13.9,223.6,136.7,,tyree-jackson-1
29,Kyle Shurmur*,Vanderbilt,SEC,13,254,406,62.6,3130,24,5.9,6,1.5,7.7,8.23,12.3,240.8,143.9,,kyle-shurmur-1
30,Kellen Mond*,Texas A&M,SEC,13,238,415,57.3,3107,24,5.8,9,2.2,7.5,7.67,13.1,239.0,135.0,,kellen-mond-1
31,Stephen Calvert,Liberty,Ind,12,240,439,54.7,3068,21,4.8,18,4.1,7.0,6.10,12.8,255.7,121.0,,stephen-calvert-1
32,Manny Wilkins*,Arizona State,Pac-12,13,247,393,62.8,3025,20,5.1,6,1.5,7.7,8.03,12.2,232.7,141.2,,manny-wilkins-1
33,Charlie Brewer*,Baylor,Big 12,13,240,390,61.5,3019,19,4.9,9,2.3,7.7,7.68,12.6,232.2,138.0,,charlie-brewer-1
34,Blake LaRussa,Old Dominion,CUSA,11,249,393,63.4,3015,19,4.8,10,2.5,7.7,7.49,12.1,274.1,138.7,,blake-larussa-1
35,D'Eriq King*,Houston,American,11,219,345,63.5,2982,36,10.4,6,1.7,8.6,9.95,13.6,271.1,167.0,,deriq-king-1
36,Joe Burrow*,LSU,SEC,13,219,379,57.8,2894,16,4.2,5,1.3,7.6,7.89,13.2,222.6,133.2,,joe-burrow-1
37,Peyton Ramsey,Indiana,Big Ten,12,295,447,66.0,2875,19,4.3,13,2.9,6.4,5.97,9.7,239.6,128.2,,peyton-ramsey-1
38,Caleb Evans,Louisiana-Monroe,Sun Belt,12,231,374,61.8,2869,16,4.3,12,3.2,7.7,7.08,12.4,239.1,133.9,,caleb-evans-2
39,Eric Dungey*,Syracuse,ACC,13,226,371,60.9,2868,18,4.9,9,2.4,7.7,7.61,12.7,220.6,137.0,,eric-dungey-1
40,Nathan Stanley*,Iowa,Big Ten,13,235,396,59.3,2852,26,6.6,10,2.5,7.2,7.38,12.1,219.4,136.5,,nathan-stanley-2
41,Steven Montez,Colorado,Pac-12,12,258,399,64.7,2849,19,4.8,9,2.3,7.1,7.08,11.0,237.4,135.8,,steven-montez-1
42,Jarrett Stidham*,Auburn,SEC,13,224,369,60.7,2794,18,4.9,5,1.4,7.6,7.94,12.5,214.9,137.7,,jarrett-stidham-1
43,Jake Fromm*,Georgia,SEC,14,206,306,67.3,2749,30,9.8,6,2.0,9.0,10.06,13.3,196.4,171.2,,jake-fromm-1
44,Deondre Francois,Florida State,ACC,11,227,396,57.3,2731,15,3.8,12,3.0,6.9,6.29,12.0,248.3,121.7,,deondre-francois-1
45,James Morgan*,Florida International,CUSA,12,213,326,65.3,2727,26,8.0,7,2.1,8.4,8.99,12.8,227.3,157.6,,james-morgan-1
46,Ryan Willis*,Virginia Tech,ACC,12,213,364,58.5,2716,24,6.6,9,2.5,7.5,7.67,12.8,226.3,138.0,,ryan-willis-2
47,Blake Barnett*,South Florida,American,11,214,350,61.1,2705,12,3.4,11,3.1,7.7,7.00,12.6,245.9,131.1,,blake-barnett-2
48,Bryce Perkins*,Virginia,ACC,13,225,349,64.5,2680,25,7.2,9,2.6,7.7,7.95,11.9,206.2,147.5,,bryce-perkins-1
49,Daniel Jones*,Duke,ACC,11,237,392,60.5,2674,22,5.6,9,2.3,6.8,6.91,11.3,243.1,131.7,,daniel-jones-4
50,JT Daniels,USC,Pac-12,11,216,363,59.5,2672,14,3.9,10,2.8,7.4,6.89,12.4,242.9,128.6,,jt-daniels-1
51,McKenzie Milton*,UCF,American,10,171,289,59.2,2663,25,8.7,6,2.1,9.2,10.01,15.6,266.3,161.0,H-6,mckenzie-milton-1
52,Jarret Doege,Bowling Green,MAC,12,242,389,62.2,2660,27,6.9,12,3.1,6.8,6.84,11.0,221.7,136.4,,jarret-doege-1
53,Alan Bowman,Texas Tech,Big 12,8,227,327,69.4,2638,17,5.2,7,2.1,8.1,8.14,11.6,329.8,150.1,,alan-bowman-1
54,Ian Book*,Notre Dame,Ind,12,214,314,68.2,2628,19,6.1,7,2.2,8.4,8.58,12.3,219.0,154.0,,ian-book-1
55,Adrian Martinez,Nebraska,Big Ten,11,224,347,64.6,2617,17,4.9,8,2.3,7.5,7.48,11.7,237.9,139.5,,adrian-martinez-2
56,Shea Patterson*,Michigan,Big Ten,13,210,325,64.6,2600,22,6.8,7,2.2,8.0,8.38,12.4,200.0,149.8,,shea-patterson-1
57,Ben Hicks,SMU,American,12,208,372,55.9,2582,19,5.1,7,1.9,6.9,7.12,12.4,215.2,127.3,,ben-hicks-1
58,Anthony Russo*,Temple,American,13,198,345,57.4,2563,14,4.1,14,4.1,7.4,6.41,12.9,197.2,125.1,,anthony-russo-3
59,Josh Adkins,New Mexico State,Ind,10,222,393,56.5,2563,13,3.3,9,2.3,6.5,6.15,11.5,256.3,117.6,,josh-adkins-1
60,Gus Ragland,Miami (OH),MAC,12,226,371,60.9,2547,17,4.6,5,1.3,6.9,7.18,11.3,212.3,131.0,,gus-ragland-1
61,Chris Robison,Florida Atlantic,CUSA,12,192,304,63.2,2533,12,3.9,12,3.9,8.3,7.35,13.2,211.1,138.3,,chris-robison-1
62,Khalil Tate,Arizona,Pac-12,11,170,302,56.3,2530,26,8.6,8,2.6,8.4,8.91,14.9,230.0,149.8,,khalil-tate-1
63,Trace McSorley*,Penn State,Big Ten,13,192,361,53.2,2530,18,5.0,7,1.9,7.0,7.13,13.2,194.6,124.6,,trace-mcsorley-1
64,Isaiah Green*,Marshall,CUSA,10,187,330,56.7,2459,15,4.5,10,3.0,7.5,7.00,13.1,245.9,128.2,,isaiah-green-2
65,Feleipe Franks*,Florida,SEC,13,188,322,58.4,2457,24,7.5,6,1.9,7.6,8.28,13.1,189.0,143.4,,feleipe-franks-1
66,Desmond Ridder*,Cincinnati,American,13,194,311,62.4,2445,20,6.4,5,1.6,7.9,8.42,12.6,188.1,146.4,,desmond-ridder-1
67,Nathan Rourke*,Ohio,MAC,13,165,275,60.0,2431,23,8.4,8,2.9,8.8,9.20,14.7,187.0,156.0,,nathan-rourke-1
68,Jack Abraham,Southern Mississippi,CUSA,9,223,305,73.1,2347,15,4.9,10,3.3,7.7,7.20,10.5,260.8,147.4,,jack-abraham-1
69,Woody Barrett,Kent State,MAC,12,229,390,58.7,2339,11,2.8,9,2.3,6.0,5.52,10.2,194.9,113.8,,woody-barrett-2
70,Kato Nelson,Akron,MAC,11,178,342,52.0,2329,15,4.4,8,2.3,6.8,6.63,13.1,211.7,119.0,,kato-nelson-1
71,Andre Nunez*,Louisiana,Sun Belt,14,182,287,63.4,2272,20,7.0,12,4.2,7.9,7.43,12.5,162.3,144.5,,andre-nunez-1
72,K.J. Carta-Samuels,Colorado State,MWC,10,183,296,61.8,2261,19,6.4,9,3.0,7.6,7.55,12.4,226.1,141.1,,kj-carta-samuels-1
73,Brock Purdy*,Iowa State,Big 12,10,146,220,66.4,2250,16,7.3,7,3.2,10.2,10.25,15.4,225.0,169.9,,brock-purdy-1
74,Marcus Childers*,Northern Illinois,MAC,14,234,397,58.9,2175,15,3.8,10,2.5,5.5,5.10,9.3,155.4,112.4,,marcus-childers-1
75,Nathan Elliott,North Carolina,ACC,10,201,325,61.8,2169,11,3.4,9,2.8,6.7,6.10,10.8,216.9,123.5,,nathan-elliott-1
76,Anthony Brown,Boston College,ACC,12,158,285,55.4,2121,20,7.0,9,3.2,7.4,7.42,13.4,176.8,134.8,,anthony-brown-11
77,Dan Ellington,Georgia State,Sun Belt,11,174,292,59.6,2119,12,4.1,5,1.7,7.3,7.31,12.2,192.6,130.7,,dan-ellington-1
78,Brian Lewerke*,Michigan State,Big Ten,11,184,339,54.3,2040,8,2.4,11,3.2,6.0,5.03,11.1,185.5,106.1,,brian-lewerke-1
79,Zac Thomas*,Appalachian State,Sun Belt,12,159,254,62.6,2039,21,8.3,6,2.4,8.0,8.62,12.8,169.9,152.6,,zac-thomas-2
80,Jon Wassink*,Western Michigan,MAC,9,151,245,61.6,1994,16,6.5,6,2.4,8.1,8.34,13.2,221.6,146.7,,jon-wassink-1
81,Sam Hartman*,Wake Forest,ACC,9,161,291,55.3,1984,16,5.5,8,2.7,6.8,6.68,12.3,220.4,125.2,,sam-hartman-1
82,Kenny Pickett*,Pitt,ACC,14,180,310,58.1,1969,12,3.9,6,1.9,6.4,6.25,10.9,140.6,120.3,,kenny-pickett-1
83,Josh Love,San Jose State,MWC,8,162,289,56.1,1963,14,4.8,9,3.1,6.8,6.36,12.1,245.4,122.9,,josh-love-1
84,David Pindell,Connecticut,American,12,186,314,59.2,1962,19,6.1,13,4.1,6.2,5.60,10.5,163.5,123.4,,david-pindell-1
85,Jawon Pass,Louisville,ACC,11,162,300,54.0,1960,8,2.7,12,4.0,6.5,5.27,12.1,178.2,109.7,,jawon-pass-1
86,Riley Neal,Ball State,MAC,9,194,335,57.9,1917,11,3.3,4,1.2,5.7,5.84,9.9,213.0,114.4,,riley-neal-1
87,Jarrett Guarantano,Tennessee,SEC,12,153,246,62.2,1907,12,4.9,3,1.2,7.8,8.18,12.5,158.9,141.0,,jarrett-guarantano-1
88,Peyton Bender,Kansas,Big 12,11,183,321,57.0,1894,13,4.0,3,0.9,5.9,6.29,10.3,172.2,118.1,,peyton-bender-1
89,Terry Wilson*,Kentucky,SEC,13,180,268,67.2,1889,11,4.1,8,3.0,7.0,6.53,10.5,145.3,133.9,,terry-wilson-3
90,Tyler Wiegers*,Eastern Michigan,MAC,12,171,264,64.8,1887,11,4.2,3,1.1,7.1,7.47,11.0,157.3,136.3,,tyler-wiegers-1
91,Eli Peters*,Toledo,MAC,12,146,265,55.1,1837,18,6.8,7,2.6,6.9,7.10,12.6,153.1,130.5,,eli-peters-1
92,Ross Comis,Massachusetts,Ind,11,122,194,62.9,1799,14,7.2,3,1.5,9.3,10.02,14.7,163.5,161.5,,ross-comis-1
93,Evan Orth,South Alabama,Sun Belt,10,145,222,65.3,1795,11,5.0,6,2.7,8.1,7.86,12.4,179.5,144.2,,evan-orth-1
94,Tyler Huntley*,Utah,Pac-12,9,150,234,64.1,1788,12,5.1,6,2.6,7.6,7.51,11.9,198.7,140.1,,tyler-huntley-1
95,Holton Ahlers,East Carolina,American,10,127,263,48.3,1785,12,4.6,3,1.1,6.8,7.19,14.1,178.5,118.1,,holton-ahlers-1
96,Nick Fitzgerald*,Mississippi State,SEC,12,145,281,51.6,1767,16,5.7,9,3.2,6.3,5.99,12.2,147.3,116.8,,nick-fitzgerald-2
97,Sawyer Smith*,Troy,Sun Belt,13,144,229,62.9,1669,14,6.1,6,2.6,7.3,7.33,11.6,128.4,139.0,,sawyer-smith-1
98,Jake Luton,Oregon State,Pac-12,8,140,224,62.5,1660,10,4.5,4,1.8,7.4,7.50,11.9,207.5,135.9,,jake-luton-1
99,Ryan Agnew*,San Diego State,MWC,12,115,223,51.6,1651,10,4.5,6,2.7,7.4,7.09,14.4,137.6,123.2,,ryan-agnew-1
100,Reid Herring,East Carolina,American,9,154,288,53.5,1607,6,2.1,10,3.5,5.6,4.43,10.4,178.6,100.3,,reid-herring-1
101,Ty Storey,Arkansas,SEC,10,143,250,57.2,1584,11,4.4,10,4.0,6.3,5.42,11.1,158.4,116.9,,ty-storey-1
102,Zach Wilson*,BYU,Ind,9,120,182,65.9,1578,12,6.6,3,1.6,8.7,9.25,13.2,175.3,157.2,,zach-wilson-3
103,A.J. Erdely*,UAB,CUSA,9,111,198,56.1,1539,7,3.5,7,3.5,7.8,6.89,13.9,171.0,125.9,,aj-erdely-1
104,Alex Hornibrook*,Wisconsin,Big Ten,9,122,205,59.5,1532,13,6.3,11,5.4,7.5,6.33,12.6,170.2,132.5,,alex-hornibrook-1
105,Wilton Speight,UCLA,Pac-12,7,126,208,60.6,1527,6,2.9,6,2.9,7.3,6.62,12.1,218.1,126.0,,wilton-speight-1
106,Chase Garbers*,California,Pac-12,12,159,260,61.2,1506,14,5.4,10,3.8,5.8,5.14,9.5,125.5,119.9,,chase-garbers-1
107,Sheriron Jones,New Mexico,MWC,11,102,187,54.5,1422,13,7.0,12,6.4,7.6,6.11,13.9,129.3,128.5,,sheriron-jones-1
108,AJ Bush,Illinois,Big Ten,10,117,217,53.9,1413,6,2.8,10,4.6,6.5,4.99,12.1,141.3,108.5,,aj-bush-1
109,Tanner Morgan*,Minnesota,Big Ten,9,89,152,58.6,1401,9,5.9,6,3.9,9.2,8.63,15.7,155.7,147.6,,tanner-morgan-2
110,Max Gilliam,Nevada-Las Vegas,MWC,11,125,226,55.3,1394,14,6.2,8,3.5,6.2,5.81,11.2,126.7,120.5,,max-gilliam-1
111,Skylar Thompson,Kansas State,Big 12,11,122,208,58.7,1391,9,4.3,4,1.9,6.7,6.69,11.4,126.5,125.3,,skylar-thompson-1
112,Collin Hill,Colorado State,MWC,10,119,202,58.9,1387,7,3.5,7,3.5,6.9,6.00,11.7,138.7,121.1,,collin-hill-1
113,Seth Boomer,Tulsa,American,9,101,198,51.0,1378,9,4.5,4,2.0,7.0,6.96,13.6,153.1,120.4,,seth-boomer-1
114,Andrew Ford,Massachusetts,Ind,7,115,177,65.0,1366,9,5.1,5,2.8,7.7,7.46,11.9,195.1,140.9,,andrew-ford-1
115,Shawn Robinson*,TCU,Big 12,7,124,204,60.8,1334,9,4.4,8,3.9,6.5,5.66,10.8,190.6,122.4,,shawn-robinson-2
116,Shawn Stankavage,Rice,CUSA,10,124,219,56.6,1328,10,4.6,10,4.6,6.1,4.92,10.7,132.8,113.5,,shawn-stankavage-1
117,Tyler Johnston III*,UAB,CUSA,13,80,140,57.1,1323,11,7.9,9,6.4,9.5,8.13,16.5,101.8,149.6,,tyler-johnston-iii-1
118,Dorian Thompson-Robinson,UCLA,Pac-12,10,112,194,57.7,1311,7,3.6,4,2.1,6.8,6.55,11.7,131.1,122.3,,dorian-thompson-robinson-1
119,Tyler Vander Waal,Wyoming,MWC,10,120,246,48.8,1310,5,2.0,4,1.6,5.3,5.00,10.9,131.0,97.0,,tyler-vander-waal-1
120,Justin McMillan*,Tulane,American,9,79,154,51.3,1304,10,6.5,4,2.6,8.5,8.60,16.5,144.9,138.7,,justin-mcmillan-1
121,Zack Annexstad*,Minnesota,Big Ten,8,97,187,51.9,1277,9,4.8,7,3.7,6.8,6.11,13.2,159.6,117.6,,zack-annexstad-1
122,Jett Duffey,Texas Tech,Big 12,8,104,154,67.5,1221,8,5.2,6,3.9,7.9,7.21,11.7,152.6,143.5,,jett-duffey-1
123,Chris Reynolds,Charlotte,CUSA,6,100,154,64.9,1173,6,3.9,2,1.3,7.6,7.81,11.7,195.5,139.2,,chris-reynolds-1
124,Jason Shelley*,Utah,Pac-12,9,98,168,58.3,1162,5,3.0,6,3.6,6.9,5.90,11.9,129.1,119.1,,jason-shelley-2
125,Tyler Vitt,Texas State,Sun Belt,9,116,191,60.7,1159,7,3.7,10,5.2,6.1,4.45,10.0,128.8,113.3,,tyler-vitt-1
126,Artur Sitkowski,Rutgers,Big Ten,11,134,273,49.1,1158,4,1.5,18,6.6,4.2,1.57,8.6,105.3,76.4,,artur-sitkowski-1
127,Conor Blount,Oregon State,Pac-12,9,95,153,62.1,1117,7,4.6,2,1.3,7.3,7.63,11.8,124.1,135.9,,conor-blount-1
128,Tanner Mangum*,BYU,Ind,8,114,186,61.3,1104,5,2.7,4,2.2,5.9,5.51,9.7,138.0,115.7,,tanner-mangum-1
129,Kaleb Eleby*,Western Michigan,MAC,5,92,147,62.6,1092,4,2.7,3,2.0,7.4,7.05,11.9,218.4,129.9,,kaleb-eleby-1
130,N'Kosi Perry*,Miami (FL),ACC,11,97,191,50.8,1091,13,6.8,6,3.1,5.7,5.66,11.2,99.2,114.9,,nkosi-perry-1
131,Jamie Newman*,Wake Forest,ACC,6,84,141,59.6,1083,9,6.4,4,2.8,7.7,7.68,12.9,180.5,139.5,,jamie-newman-1
132,Kasim Hill,Maryland,Big Ten,10,84,170,49.4,1083,9,5.3,4,2.4,6.4,6.37,12.9,108.3,115.7,,kasim-hill-1
133,Jonathan Banks*,Tulane,American,7,72,139,51.8,1074,5,3.6,2,1.4,7.7,7.80,14.9,153.4,125.7,,jonathan-banks-1
134,Steven Duncan,Western Kentucky,CUSA,9,108,187,57.8,1071,9,4.8,7,3.7,5.7,5.01,9.9,119.0,114.3,,steven-duncan-1
135,Michael Collins*,TCU,Big 12,9,79,140,56.4,1059,6,4.3,2,1.4,7.6,7.78,13.4,117.7,131.3,,michael-collins-4
136,Malik Rosier*,Miami (FL),ACC,8,82,156,52.6,1053,6,3.8,8,5.1,6.8,5.21,12.8,131.6,111.7,,malik-rosier-1
137,Mitchell Guadagni*,Toledo,MAC,7,69,120,57.5,1053,13,10.8,3,2.5,8.8,9.82,15.3,150.4,162.0,,mitchell-guadagni-1
138,Kelvin Hopkins Jr.*,Army,Ind,12,51,93,54.8,1026,6,6.5,3,3.2,11.0,10.87,20.1,85.5,162.3,,kelvin-hopkins-jr-1
139,Mike Glass III*,Eastern Michigan,MAC,8,72,117,61.5,1024,9,7.7,1,0.9,8.8,9.91,14.2,128.0,158.7,,mike-glass-iii-1
140,Kaleb Barker*,Troy,Sun Belt,6,92,126,73.0,1013,10,7.9,2,1.6,8.0,8.91,11.0,168.8,163.6,,kaleb-barker-1
141,Kilton Anderson,Coastal Carolina,Sun Belt,9,76,131,58.0,1010,8,6.1,3,2.3,7.7,7.90,13.3,112.2,138.4,,kilton-anderson-1
142,Drew Plitt,Ball State,MAC,8,85,131,64.9,1008,6,4.6,8,6.1,7.7,5.86,11.9,126.0,132.4,,drew-plitt-1
143,Cordale Grundy,UTSA,CUSA,9,111,220,50.5,989,5,2.3,3,1.4,4.5,4.34,8.9,109.9,93.0,,cordale-grundy-1
144,Shai Werts*,Georgia Southern,Sun Belt,13,69,116,59.5,987,10,8.6,0,0.0,8.5,10.23,14.3,75.9,159.4,,shai-werts-1
145,Willie Jones III,Texas State,Sun Belt,8,74,131,56.5,984,7,5.3,2,1.5,7.5,7.89,13.3,123.0,134.2,,willie-jones-iii-1
146,Davis Shanley,Western Kentucky,CUSA,9,96,141,68.1,942,3,2.1,2,1.4,6.7,6.47,9.8,104.7,128.4,,davis-shanley-1
147,Kai Locksley,UTEP,CUSA,9,83,169,49.1,937,3,1.8,9,5.3,5.5,3.50,11.3,104.1,90.9,,kai-locksley-1
148,TaQuon Marshall*,Georgia Tech,ACC,12,48,109,44.0,900,5,4.6,4,3.7,8.3,7.52,18.8,75.0,121.2,,taquon-marshall-1
149,Isaiah Sanders,Air Force,MWC,8,48,78,61.5,844,4,5.1,3,3.8,10.8,10.12,17.6,105.5,161.7,,isaiah-sanders-1
150,Clayton Tune*,Houston,American,5,59,117,50.4,795,8,6.8,2,1.7,6.8,7.39,13.5,159.0,126.6,,clayton-tune-1
151,Christian Chapman*,San Diego State,MWC,7,51,89,57.3,782,4,4.5,1,1.1,8.8,9.18,15.3,111.7,143.7,,christian-chapman-1
152,Jalen Hurts*,Alabama,SEC,13,51,70,72.9,765,8,11.4,2,2.9,10.9,11.93,15.0,58.8,196.7,,jalen-hurts-1
153,Brandon McIlwain*,California,Pac-12,10,80,129,62.0,763,2,1.6,8,6.2,5.9,3.43,9.5,76.3,104.4,,brandon-mcilwain-1
154,Rocky Lombardi*,Michigan State,Big Ten,8,68,154,44.2,738,3,1.9,3,1.9,4.8,4.31,10.9,92.3,86.9,,rocky-lombardi-1
155,Zeb Noland*,Iowa State,Big 12,5,70,110,63.6,722,4,3.6,1,0.9,6.6,6.88,10.3,144.4,129.0,,zeb-noland-1
156,Brandon Wimbush*,Notre Dame,Ind,6,54,102,52.9,719,4,3.9,6,5.9,7.0,5.19,13.3,119.8,113.3,,brandon-wimbush-1
157,Luke Skipper,Tulsa,American,4,68,116,58.6,716,4,3.4,6,5.2,6.2,4.53,10.5,179.0,111.5,,luke-skipper-1
158,Jalan McClendon*,Baylor,Big 12,9,55,91,60.4,715,3,3.3,3,3.3,7.9,7.03,13.0,79.4,130.7,,jalan-mcclendon-1
159,Tommy Lazzaro,Central Michigan,MAC,7,68,141,48.2,711,5,3.5,10,7.1,5.0,2.56,10.5,101.6,88.1,,tommy-lazzaro-1
160,Drew Eckels,Western Kentucky,CUSA,3,50,99,50.5,709,3,3.0,0,0.0,7.2,7.77,14.2,236.3,120.7,,drew-eckels-1
161,Fred Payton,Coastal Carolina,Sun Belt,7,49,75,65.3,677,6,8.0,2,2.7,9.0,9.43,13.8,96.7,162.2,,fred-payton-1
162,Brandon Jones,UTEP,CUSA,6,42,85,49.4,673,4,4.7,5,5.9,7.9,6.21,16.0,112.2,119.7,,brandon-jones-16
163,Michael Carrillo,San Jose State,MWC,6,48,80,60.0,644,5,6.3,3,3.8,8.1,7.61,13.4,107.3,140.7,,michael-carrillo-1
164,Evan Shirreffs,Charlotte,CUSA,6,54,104,51.9,631,2,1.9,4,3.8,6.1,4.72,11.7,105.2,101.5,,evan-shirreffs-1
165,Tony Poljan,Central Michigan,MAC,12,76,147,51.7,625,2,1.4,5,3.4,4.3,2.99,8.2,52.1,85.1,,tony-poljan-1
166,William Brown,SMU,American,7,53,85,62.4,625,7,8.2,1,1.2,7.4,8.47,11.8,89.3,148.9,,william-brown-2
167,Donald Hammond III,Air Force,MWC,9,38,72,52.8,623,5,6.9,2,2.8,8.7,8.79,16.4,69.2,142.8,,donald-hammond-iii-1
168,Wiley Green,Rice,CUSA,4,45,88,51.1,621,3,3.4,4,4.5,7.1,5.69,13.8,155.3,112.6,,wiley-green-1
169,D.J. Mack Jr.*,UCF,American,10,51,100,51.0,619,3,3.0,1,1.0,6.2,6.34,12.1,61.9,110.9,,dj-mack-jr-1
170,Matt Romero,New Mexico State,Ind,4,72,131,55.0,609,3,2.3,6,4.6,4.6,3.05,8.5,152.3,92.4,,matt-romero-1
171,Armani Rogers,Nevada-Las Vegas,MWC,6,52,117,44.4,601,10,8.5,4,3.4,5.1,5.31,11.6,100.2,109.0,,armani-rogers-1
172,Frank Nutile*,Temple,American,6,42,75,56.0,585,4,5.3,5,6.7,7.8,5.87,13.9,97.5,125.8,,frank-nutile-1
173,Levi Lewis*,Louisiana,Sun Belt,14,37,59,62.7,585,7,11.9,2,3.4,9.9,10.76,15.8,41.8,178.4,,levi-lewis-1
174,Ryan Metz,UTEP,CUSA,6,35,69,50.7,576,3,4.3,5,7.2,8.3,5.96,16.5,96.0,120.7,,ryan-metz-1
175,Josh Jackson*,Virginia Tech,ACC,3,36,58,62.1,575,5,8.6,1,1.7,9.9,10.86,16.0,191.7,170.3,,josh-jackson-3
176,Tyrrell Pigrome,Maryland,Big Ten,11,37,67,55.2,561,2,3.0,1,1.5,8.4,8.30,15.2,51.0,132.4,,tyrrell-pigrome-1
177,Alex Delton,Kansas State,Big 12,7,44,80,55.0,554,2,2.5,2,2.5,6.9,6.30,12.6,79.1,116.4,,alex-delton-1
178,M.J. Rivers II,Illinois,Big Ten,8,56,101,55.4,547,3,3.0,3,3.0,5.4,4.67,9.8,68.4,104.8,,mj-rivers-ii-1
179,Tommy Devito*,Syracuse,ACC,8,44,87,50.6,525,4,4.6,3,3.4,6.0,5.40,11.9,65.6,109.5,,tommy-devito-1
